@relation data

@attribute id string
@attribute 1737 numeric
@attribute 1738 numeric
@attribute 2271 numeric
@attribute 23530 numeric
@attribute 23539 numeric
@attribute 3418 numeric
@attribute 3419 numeric
@attribute 3420 numeric
@attribute 3421 numeric
@attribute 3945 numeric
@attribute 4191 numeric
@attribute 4967 numeric
@attribute 50 numeric
@attribute 5160 numeric
@attribute 5162 numeric
@attribute 5163 numeric
@attribute 5164 numeric
@attribute 5165 numeric
@attribute 5166 numeric
@attribute 54704 numeric
@attribute 55066 numeric
@attribute 57546 numeric
@attribute 6390 numeric
@attribute 6391 numeric
@attribute 6566 numeric
@attribute 682 numeric
@attribute 8050 numeric
@attribute 8801 numeric
@attribute 8802 numeric
@attribute 8803 numeric
@attribute 9123 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6998638082,0.7331141828,0.5324431879,0.2021253367,-0.0821737260,1.0037058204,0.5302780286,1.2825583704,1.0894369808,2.2290165995,2.0473336410,0.1014964005,0.3759324820,0.9567462580,1.6108989900,0.7135185198,0.0421525906,0.1004507211,0.0220735518,0.4654434577,0.2062728335,0.1558290901,0.4090528326,0.8865274853,1.7095021830,0.9944728844,0.4448719654,1.1766262874,0.6072638653,0.9821933891,1.4554287446,BRCA
GSM481003,0.6200601730,0.5751571217,0.4616179247,0.1610410471,0.0039593122,1.3177307136,0.5217939435,1.5112780681,1.5267731648,1.9750782573,2.4193702937,0.0486644649,0.6135344431,1.1262232996,1.4461939967,0.5864300536,0.1595799751,0.0979210976,0.0297975885,0.5452382586,0.2465434051,0.2176170629,0.3497496598,0.6315070663,1.2055947242,1.2686502172,0.6260934174,1.2779279334,0.6237784301,0.6218352873,1.4163959232,BRCA
GSM481004,0.6781913359,0.3812206186,0.5073901220,0.1832348195,0.0141601939,1.0098025477,0.5719835130,1.4318520302,1.3546093661,2.0406078298,2.2976827621,0.0970933052,0.7736434831,1.2454136498,1.8161106370,0.9088047795,0.1704270378,0.5790590864,0.0227017897,0.8419705812,0.2787197068,0.2157097126,0.3748848780,0.9444994971,1.2240804558,0.8000437640,0.7244989464,1.5056684017,0.6645312983,0.6679735491,1.5334163231,BRCA
GSM481005,0.7056536085,1.0392266140,0.4823140474,0.1987321225,-0.0285511858,1.1721289531,0.8122186181,1.2531970833,1.1072024846,2.3110099063,2.0303443336,0.0370098016,0.4777990756,1.0610700138,1.6302711927,0.9888136863,0.1450338334,0.3376794685,0.1163033744,0.7743047599,0.2696246277,0.0760485634,0.3619722401,0.9545850273,1.8773303126,0.8687741740,0.8181364107,0.9976733608,0.6852459645,1.3904672946,1.4751920176,BRCA
GSM481006,0.6589042794,1.0503523116,0.3958208592,0.2700933796,0.0936677552,1.1659828099,0.7199270177,1.0863320840,1.0935161020,2.1264710532,1.8912775052,0.0995135659,0.3651815681,1.0555887074,1.3985594119,0.8314093148,0.0031652977,0.1662512844,0.0167869286,0.8288523646,0.4244357573,-0.0809838031,0.3769601093,0.9825892283,1.6055727230,1.6173845207,0.5764280935,0.9601242833,0.4879100186,0.9786211103,1.5991115668,BRCA
GSM481007,0.6044700366,0.6724452480,0.2959614441,0.1533087097,-0.0126183696,0.6159584747,0.6530764505,1.2220971237,1.4416100060,1.7186610598,1.9940122254,0.0487666074,0.5757690874,1.2282426320,1.0612825621,0.3538705459,0.0585143746,0.0931079794,0.1583019305,0.6448632504,0.3843305616,0.1927368351,0.3999590482,0.2822355972,0.6715485687,1.3911985458,0.6169566875,0.8383894050,0.4072382503,0.9402327921,1.3337551641,BRCA
GSM481008,0.9146130559,0.8293015040,0.3801271811,0.2438208852,-0.0236041412,1.1073818021,0.8416119498,1.6809619081,1.5742861344,2.1324666515,2.1600360041,0.0648288636,0.5987889321,1.1723773816,1.2819634979,0.7586754806,0.2244569018,0.2752774021,0.0115568258,0.9542475451,0.3970985488,0.1163888903,0.1963933800,0.7302600849,1.0202271563,1.4098071158,0.8872666321,1.6826494096,0.4629142992,0.9039854876,1.5418518650,Control
GSM481009,0.5282057247,0.6332577009,0.2177427286,0.1249047886,-0.0344154341,0.6504592499,0.4405892172,1.0555777133,0.6409955426,2.2405578643,1.7712771957,-0.0086393547,-0.0244834540,0.8887395077,1.2289362055,0.5242540283,0.0131190667,-0.1136749406,-0.0099851440,0.6310531946,0.1982777945,-0.0807781508,0.1087059972,0.7075142994,1.7068337322,0.7800354991,0.4403356126,0.7679574415,0.5728406927,1.1293141990,0.8068186947,Control
GSM481010,0.8267290073,1.3218326784,0.6539538513,0.2628084506,0.0240125361,1.1222084975,0.7972082906,1.4032478941,1.3064234145,2.5303265055,2.1169123984,0.0751152021,0.5344473644,1.2748678253,1.6990557462,1.0945546926,0.0456347462,0.6922763248,0.1175356708,0.7777014518,0.3611566024,-0.0828953256,0.2768504703,0.8241521644,1.8637722845,1.0571365771,0.9780296200,1.4401504247,0.5921035957,1.6088742484,1.3977689011,Control
GSM481011,0.5460614107,0.5283419308,0.3698542246,0.1268852471,-0.1356548567,1.2732929057,0.7418923105,1.3738928276,1.5889128054,1.8655388133,2.4712665266,0.0559968131,0.6581265536,1.2448404767,1.3465176597,0.5093558666,0.1364717933,0.3587563267,0.0102814346,0.5152143306,0.1584957465,0.2596269315,0.3405190137,0.7569047911,0.8642568693,0.6952903717,0.4759460390,0.5713381401,0.5719715057,0.9991618734,1.6420343631,Control
GSM481012,0.6949560840,0.8130586693,0.5568185860,0.2286056778,-0.1074303083,0.8206896878,0.7764702356,1.4398899940,1.2463796482,2.4218414560,2.0834716446,0.0571462818,0.5882214421,1.2551071793,1.8574975357,0.5893567428,0.1066632684,0.0991296971,-0.0374514465,0.8335067957,0.1419878152,0.1830528094,0.3443296714,0.7275329718,1.4695141007,0.9764325784,0.8795884029,1.6538691224,0.6210980067,1.2403377697,1.0254299093,Control
GSM481013,0.8706437116,0.7142877401,0.3839501046,0.1078333945,0.0598532632,1.2048283536,0.9131386773,1.8450063342,1.8462043057,1.8097029018,2.1790934196,0.0775297967,0.6361152459,1.1764250324,0.9166824353,0.5508035884,0.0808674234,0.2564121965,-0.0202599090,0.7242209057,0.2346219638,-0.0106635257,0.3119827736,0.4078605474,0.7563503335,1.8684352301,0.6116092736,1.1288204527,0.5327655305,1.2792504781,1.6934521644,Control
GSM481014,0.6386976255,1.5771218538,0.3960134049,0.3091839086,0.0305146473,0.5031085218,1.1193177125,1.2504412784,1.1201546541,2.2197232905,1.9259708374,-0.0034482348,0.5889499150,1.3775150329,1.2091072452,0.4711904074,0.1356632203,0.1293281934,-0.0014241310,1.4339021017,0.3497418379,0.1768395886,0.2084894301,0.3111927252,0.9717772836,0.9500959450,1.2281479015,1.0749777228,0.5820362877,1.4106350551,1.2934992970,BRCA
