@relation data

@attribute id string
@attribute 1363 numeric
@attribute 2571 numeric
@attribute 2572 numeric
@attribute 3002 numeric
@attribute 3105 numeric
@attribute 3106 numeric
@attribute 3107 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3112 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3117 numeric
@attribute 3119 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3133 numeric
@attribute 3134 numeric
@attribute 3135 numeric
@attribute 3329 numeric
@attribute 3382 numeric
@attribute 3458 numeric
@attribute 355 numeric
@attribute 3552 numeric
@attribute 3553 numeric
@attribute 3558 numeric
@attribute 356 numeric
@attribute 3592 numeric
@attribute 3593 numeric
@attribute 4049 numeric
@attribute 5551 numeric
@attribute 5798 numeric
@attribute 5799 numeric
@attribute 7124 numeric
@attribute 940 numeric
@attribute 941 numeric
@attribute 942 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3674098869,-0.1321927483,-0.1094989973,-0.0980125262,1.6537600474,1.3405720888,2.1069503623,0.0626108013,-0.0021598573,-0.0444646151,0.1910638078,0.0322430879,0.0734804541,-0.0575062146,-0.1060773984,-0.1346518659,-0.0876011369,1.1231825212,0.2924461898,0.3239665159,0.3458519890,0.2304344101,-0.1502639149,0.5622643714,0.2482422408,-0.0177594677,-0.0967912121,-0.0677221629,-0.1427666815,-0.2414363771,-0.1863129413,-0.0737931601,-0.2088985906,-0.1064249724,-0.0286056817,-0.1338171530,-0.1011132785,-0.0745038521,BRCA
GSM480985,0.5767796240,-0.1206847300,-0.1630812120,-0.0900072862,2.4575460184,2.4352716603,3.1083826223,0.6915450320,0.1251381343,-0.0231436351,0.2698293427,-0.0650405677,0.0428558186,-0.1290383934,0.1628512691,0.0374173649,-0.1197701725,1.8947312062,0.9323109125,0.4446605109,0.0051281369,0.4092830901,-0.1919777421,0.6094995523,-0.0314154737,0.2870424135,-0.1313371339,-0.0922413117,-0.1356333635,-0.1827412749,-0.1703519199,-0.0413435920,-0.2220167958,-0.1010399960,0.0503361004,-0.1120574987,-0.1492929473,-0.1244322729,BRCA
GSM480986,0.4683085571,-0.1043914231,-0.1081427866,-0.0444491689,2.0518530268,1.2703523437,2.4764992397,0.4945947789,0.1963292633,0.0140152021,0.2892794812,-0.0956911196,0.1620062226,-0.1481252838,0.1136571739,-0.0432058185,-0.1058928922,1.4104321598,0.3907815265,0.4288124712,0.2045616440,0.2670269875,-0.1827084002,0.4264019540,0.0009803817,-0.0239051148,-0.0704303690,-0.0697262036,-0.1428892811,-0.1846981423,-0.1385524313,-0.0744782160,-0.2300501018,-0.1325790932,-0.0117659394,-0.0338983699,-0.1117738267,-0.0023996997,BRCA
GSM480987,1.3694852292,-0.1267967956,-0.1473788249,-0.0959783561,1.5371368601,0.6320671228,1.8324638603,0.0661166904,0.1146925516,-0.0216950949,-0.0708309157,0.1852427243,0.2594022517,-0.1046273241,-0.1178809743,-0.1097697392,-0.1023941331,1.4748642164,0.0766551047,0.2709267356,0.0697260292,-0.0359809817,-0.0920013336,0.5515944428,-0.0380365687,0.1687085862,-0.1189128644,-0.0680922132,-0.1302193291,-0.1714984044,-0.0807310320,-0.0917332178,0.3850042460,-0.0915483042,-0.0407701192,-0.0878388124,-0.0754210073,-0.1124246916,BRCA
GSM480988,0.1535012212,-0.0335525905,-0.1115082472,-0.0758203932,1.8993243343,1.3362236422,2.2586958013,0.4122418322,0.0454927820,0.0066495671,0.2402783686,-0.0805971442,0.0238832242,-0.0136553543,-0.0180359739,-0.1178864969,-0.0838345339,1.0490108484,0.2393908122,0.3191216097,0.0687183436,0.2382299700,-0.1157230785,0.2691697425,0.3082212135,-0.0187831094,0.0630258011,-0.0621939344,-0.1597166529,-0.1901072972,-0.1187812831,-0.0673862337,-0.1447481927,-0.0849172151,0.0001304974,-0.0262229780,-0.0961179183,-0.0799456790,BRCA
GSM480989,0.0963007908,-0.0754521021,-0.1269922576,-0.1182184828,2.3293326482,1.6630823217,3.0372506777,0.8770841099,0.1130909237,-0.0627682461,0.5084585080,-0.0473541224,0.0141822898,-0.0902577417,0.2084253303,-0.1505416402,0.0919470743,1.7113409392,0.3886206459,0.4232647989,0.0416253691,0.2203031675,-0.2689341306,0.2305710107,0.0643515889,-0.0912345345,0.0045405086,-0.0434693121,-0.1920061474,-0.2779082904,-0.1627586097,-0.0275269422,-0.3112594924,-0.1480753119,-0.0217998318,-0.1424229563,-0.1004848999,-0.1106895457,BRCA
GSM480990,0.2123949924,-0.1125648947,-0.1059179094,-0.0905509926,2.1450957076,0.6589503208,1.9529268740,0.1208910512,0.1960860100,0.0098015560,0.0771852141,0.0482923948,0.1855409761,-0.0054088302,-0.0469217674,0.0769794038,0.0021974898,1.5506209451,0.2228912147,0.5529283491,0.0877271981,0.0662418475,-0.1534946757,0.3596986547,0.8070518219,1.2702010869,-0.0676458303,-0.0242624128,-0.1445224128,-0.1840325179,-0.1962821299,-0.0333159728,-0.1640276387,-0.0948018085,-0.0152148257,-0.1355011998,-0.1337979434,-0.0556228180,Control
GSM480991,0.3459921131,-0.0614292662,-0.1175565392,-0.0645297521,2.4425219173,1.6814781328,2.7070651850,0.8700902536,0.2280225680,-0.0335729512,0.2943344935,0.0232491174,0.0698537100,-0.0889617601,0.7456210894,-0.0470037273,0.0457426893,1.8251722632,0.4402090488,0.4654662125,0.0219104277,0.2945559270,-0.1411837970,0.3676016834,0.0797228272,0.1146655146,-0.0905232279,-0.0387195160,-0.1728493255,-0.1859649509,-0.1280124027,-0.0416413261,-0.2496604440,-0.0847603202,0.1726690396,-0.1265710275,-0.1235739371,-0.0741128972,Control
GSM480992,0.2869868646,-0.0700837317,-0.1288271707,-0.0531262704,2.0768291049,0.8279471597,2.0167463620,0.3343284855,0.1347692112,0.0117455605,0.1602105837,0.0454827089,-0.0322465841,-0.0244123454,-0.0797030918,-0.0839464270,-0.0198893765,1.5038647161,0.3282676265,0.3809352829,-0.0294562479,0.1029623415,-0.1471509594,0.1906451891,0.2392629278,0.2461778623,-0.0796946813,-0.0268258417,-0.1686027116,-0.1159208217,-0.1366720241,0.0074094109,-0.2259484167,-0.1037135001,-0.0538811761,-0.1144072044,-0.1403645249,-0.1292212323,Control
GSM480993,0.2909094930,-0.0927404080,-0.1092253662,-0.0910372453,2.2138408538,1.6431057453,2.7194665273,0.5518651867,0.0842804099,-0.0596483520,0.2476261285,0.1215528380,0.1667407294,-0.0892533154,0.9970571118,-0.0267558961,-0.0672223516,1.5650096220,0.4914898902,0.5762706393,0.0254768662,0.1986916897,-0.1658804081,0.2692942816,0.1554126427,0.0334400552,-0.0853780674,-0.0520990045,-0.1339600720,-0.1286299384,-0.1591452883,-0.0474629456,-0.1816133410,-0.1021039143,-0.0270253466,-0.0634848428,-0.1134077825,-0.0880129331,Control
GSM480994,0.2832384453,-0.1138185875,-0.1042965215,-0.0138422018,2.1856258180,1.0375481348,2.3768233460,0.2908241972,0.1260717336,0.0039710602,0.4039750672,0.0700253780,0.1165176885,-0.1842683881,0.3921900726,-0.0504936781,-0.1051258027,1.4974093193,0.3163924043,0.3937898795,0.0460025487,0.2426191293,-0.1043243271,0.1546759731,0.0092144356,-0.0611208891,-0.0598729264,-0.1155833288,-0.1476996884,-0.1703315423,-0.1327488441,-0.0742714900,-0.1893556499,-0.1160079100,-0.0388376962,-0.1276467879,-0.1220870680,-0.1644569592,Control
GSM480995,0.3206926151,-0.0537463040,-0.1465071680,-0.0651288372,2.2944488310,2.2735532523,2.6599538327,0.4549427257,0.2094371840,-0.0106994644,0.2487524384,0.0929268248,0.1382249855,0.0322824513,0.6791365085,0.1550506412,-0.0582598697,2.0417053558,0.5927462445,0.4597548101,0.0437426944,0.1855432881,-0.1218535462,0.5058532986,0.7119868958,1.1966192696,-0.1249050999,-0.0159595042,-0.1805963382,-0.2091386723,-0.1796464097,-0.0457203537,-0.1466153021,-0.0379921294,0.5440024578,-0.1543617344,-0.1365523620,-0.0848464197,Control
GSM480996,0.4439628443,0.0023160849,-0.1307548446,-0.0802634774,1.9091306487,1.1412926910,2.0994757017,0.2461603144,0.1644158654,-0.0413279351,0.1945031041,-0.0218528324,0.0569546825,-0.0918907813,0.2259367364,-0.1184996940,-0.1246503093,1.6137941094,0.3232760291,0.5349419209,0.0134117837,0.3414938864,-0.1199751847,0.4172280195,1.5393664896,1.7666635296,-0.0284374254,-0.0896809553,-0.1458660253,-0.1605933706,-0.1946616041,-0.0846887577,-0.2260354493,-0.1024154415,0.0285358698,-0.1123910634,-0.0964581799,-0.1037200913,BRCA
GSM480997,0.8618107135,-0.0586407468,-0.1499079236,-0.1226376340,2.3758500242,1.7892256775,2.8617281120,0.1501243670,0.1235584354,-0.0878021792,-0.0987790610,0.4998463451,0.4188495017,-0.0967171396,-0.0622515892,-0.1481299422,-0.0758564937,2.1797734709,0.4942434546,0.2495475027,-0.0346092075,-0.1016158305,-0.1040407364,0.5324182606,0.1679684529,0.8820183322,-0.0569270816,-0.0114752292,-0.1541028922,-0.2443212137,-0.2054012754,-0.0264099377,0.0395413740,-0.0968725294,-0.0829490899,-0.1336895778,-0.0709515973,-0.1565352106,BRCA
GSM480998,0.2825488425,-0.0959747980,-0.1258670882,0.0105987141,2.2085961534,1.5282810132,2.7134184040,0.4746857359,0.0865705108,0.0131030972,0.1538105489,0.0384132539,0.1268048673,-0.0642310600,-0.0310266192,-0.0696532652,-0.0733050589,1.3913984721,0.2638982417,0.4170897172,0.1845527659,0.2289098198,-0.0828784693,0.2605987530,0.1222713261,-0.0276353377,0.0868595673,-0.0197275932,-0.1139042600,-0.1250489388,-0.1027227368,-0.0315110315,-0.1978456650,-0.1035278150,-0.0494261949,-0.0600976989,-0.0546483414,-0.0539661832,BRCA
GSM480999,0.6049552896,-0.1157236935,-0.1799356412,-0.1547151049,2.3123270538,2.4343964855,2.8427720070,0.4489026796,0.1174050363,-0.0546650312,0.2442778445,-0.1177442633,0.0133955254,-0.0901438018,0.1801155115,0.0261681090,-0.0611685403,1.8103930951,0.6878940975,0.4986133169,0.0334200434,0.3082736850,-0.1277869129,0.4801248786,0.1151532227,-0.0207658567,-0.0500159956,-0.1071184975,-0.2075630220,-0.1916483517,-0.1882010280,-0.0523254788,-0.2842654449,-0.1502779205,-0.0331076858,-0.0922538033,-0.1230637352,-0.0979841317,BRCA
GSM481000,0.2587013188,-0.0898960259,-0.1218452639,-0.1350694650,2.1903995428,2.0161540905,2.6715016363,0.3365789959,0.0500656010,0.0055016938,0.1415795767,-0.0820036401,0.1488345719,-0.0898357410,-0.1259141079,-0.1204927498,-0.1157209226,1.7249316678,0.6693487894,0.4972977263,0.0507502273,0.3373632109,-0.1535977246,0.4457068008,-0.0575905084,-0.0450384890,-0.0733975721,-0.0466846831,-0.1457922550,-0.1269652533,-0.1057318538,-0.0817460951,-0.1885597359,-0.1004660646,-0.0260094933,-0.0706132201,-0.1132577980,-0.0993708628,BRCA
GSM481001,0.3600070014,-0.1076929913,-0.1349491376,-0.0963050733,2.2015443779,2.2213925917,2.7039349873,0.3657665452,0.1018432442,-0.0637051070,0.1935850056,-0.1141050774,0.0078379090,-0.0977489968,-0.0368308256,-0.1724614685,-0.0040650874,1.7530823876,0.5005881022,0.3685251602,-0.1184230165,0.2569897842,-0.1481627119,0.4757306179,0.5641505893,0.0890576457,0.0035187091,-0.0316085928,-0.1489206319,-0.2182620506,-0.0727031779,-0.0462405051,-0.2013583581,-0.0699280082,0.3260543148,-0.1262334546,-0.1502593367,-0.0650084637,BRCA
