@relation data

@attribute id string
@attribute 1027 numeric
@attribute 1029 numeric
@attribute 2475 numeric
@attribute 4086 numeric
@attribute 4089 numeric
@attribute 4090 numeric
@attribute 4193 numeric
@attribute 4609 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5515 numeric
@attribute 5728 numeric
@attribute 6198 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7046 numeric
@attribute 7048 numeric
@attribute 7049 numeric
@attribute 7157 numeric
@attribute 973 numeric
@attribute 974 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,1.0775432256,0.9588716673,0.3341965944,0.7396240239,0.2611974383,0.5580116280,-0.0354759898,0.1863047483,0.3417825494,-0.0743738270,0.0027666772,1.2238418325,0.1344134227,0.2291788254,0.4776154854,0.8690730108,0.3435973456,0.8073990904,0.4500692432,-0.0191684318,0.9853307140,-0.0779356192,-0.0665588269,BRCA
GSM481003,1.1811751007,1.5168189790,0.2224102620,0.5946409802,0.1510610660,0.3201345094,-0.0666174864,0.2694517161,0.1791957579,-0.0506758328,0.0220997693,1.1675652556,0.0819050467,0.1360396983,0.5876617368,1.5404983274,0.3926736576,0.2719719032,0.4773078447,0.0622315815,0.9925875762,-0.0895141277,-0.0388792324,BRCA
GSM481004,1.0930646748,1.3482990906,0.2934368548,0.8458151905,0.1046389682,0.3523422950,-0.0436277898,0.3419797647,0.1934292825,-0.1540841441,0.0015714503,1.2944579630,0.1194911064,0.0275244191,0.4072908132,1.1630562656,0.3364432512,0.4477677480,0.7094309197,0.0541762776,0.8802483742,-0.0697609921,-0.0689784308,BRCA
GSM481005,1.2595446937,1.3626846816,0.2603539082,0.5862468888,0.3580555966,0.7833627735,-0.0388047886,0.1626732602,0.2936143763,-0.1223234448,0.3289049813,1.2343815744,0.1420803729,0.6309395681,0.3632583721,1.1279461384,0.4534288727,0.5362932858,0.5976829881,-0.0646905154,0.9015575944,-0.0777109925,-0.0328437182,BRCA
GSM481006,1.2238033216,1.1842627120,0.2802438269,0.7292931539,0.3620992723,0.7619907720,0.0404348410,0.2744588943,0.2433270854,-0.0515387084,0.2390861619,1.1296645254,0.1587185629,0.4139080834,0.3491632068,1.0640574322,0.3380506146,0.5783400405,0.4666741335,0.0662749732,1.3752852871,-0.0477737337,-0.0144896945,BRCA
GSM481007,1.6133605374,1.5764191804,0.0997455566,0.8054561700,0.1275453084,0.4783271628,-0.0409890643,0.2869294803,0.1014056848,-0.1263724936,0.1471414633,0.9218534496,0.0631843703,0.1694968132,0.3947684393,0.2169134759,0.6869849099,0.3115602897,0.2434186208,0.1446049983,1.2977375326,-0.0277554872,-0.0288348222,BRCA
GSM481008,1.3575888276,2.0075535520,0.1532034397,0.7862090041,0.3341018707,0.9101411729,-0.0201522052,0.2562567367,0.1758980179,-0.0720937303,0.0879067641,1.4909315973,0.1297484952,0.5929385196,0.9020165747,1.0231049003,0.0843056362,0.2844155535,0.5394916288,0.1819105198,0.9878225434,-0.0619877508,0.0256024780,Control
GSM481009,1.3927305539,0.5626646933,0.1104632507,0.8210918667,0.1640066558,0.7805942577,-0.0891779845,0.0096561856,0.2437746771,-0.1321362915,0.1336468826,1.1786218321,0.0174211498,0.1911922992,0.1325173036,0.2427701615,0.4328454778,0.3713083595,0.4242561069,0.0227146558,0.9829903326,-0.1839932921,-0.0467519397,Control
GSM481010,1.3314499458,1.0465271884,0.3681621031,0.8908152391,0.3659622770,0.9022467363,-0.0505959386,0.2640629692,0.2892597577,-0.0223426086,0.1319778106,1.5060444668,0.1197620314,0.5689818496,0.4001078805,1.3532863502,0.2637763904,0.8614470834,0.3878838463,0.0146999015,0.7534921082,-0.0594183632,-0.0384227032,Control
GSM481011,1.4352504081,1.3616899894,0.1710649889,0.8069588682,0.0845517101,0.4172786938,-0.0865562696,0.2834044827,0.2223992294,-0.0940577877,0.0018939260,1.1535155438,0.1251327870,0.2854890496,0.5330254723,0.6447139097,0.7929640099,0.3925923205,0.3245543128,0.0255259021,0.9952894231,-0.1343319207,-0.0177523182,Control
