@relation data

@attribute id string
@attribute 107 numeric
@attribute 108 numeric
@attribute 1080 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 1131 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 115111 numeric
@attribute 163688 numeric
@attribute 196883 numeric
@attribute 23236 numeric
@attribute 23439 numeric
@attribute 2520 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 3274 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3758 numeric
@attribute 3759 numeric
@attribute 3766 numeric
@attribute 3772 numeric
@attribute 3773 numeric
@attribute 3776 numeric
@attribute 3784 numeric
@attribute 4638 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 495 numeric
@attribute 496 numeric
@attribute 51806 numeric
@attribute 5330 numeric
@attribute 5331 numeric
@attribute 5332 numeric
@attribute 54207 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5613 numeric
@attribute 60 numeric
@attribute 6522 numeric
@attribute 6548 numeric
@attribute 6750 numeric
@attribute 6752 numeric
@attribute 7430 numeric
@attribute 760 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 810 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 85366 numeric
@attribute 887 numeric
@attribute 91807 numeric
@attribute 9992 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0213125190,0.0324851423,-0.0707549198,0.6906278624,-0.1873276656,0.3041730966,0.6485430572,-0.0921196936,-0.0936600890,0.6758355689,-0.1402396048,-0.1286174089,-0.0496203903,0.2858521625,-0.0676795500,-0.0475869426,0.6288589894,0.7379945731,0.9289300937,0.4478188096,1.6287773193,-0.1973717923,0.2178563230,-0.0355535233,0.0663673716,-0.1554288233,-0.0613169079,0.0223060075,0.0298935048,-0.0024090601,-0.0502896839,-0.0229599379,1.3625687624,1.2048343619,-0.1563157375,-0.0891506131,-0.1090014479,0.5992863820,0.1752267555,0.0748847273,-0.0508058400,-0.0473598670,-0.0724848310,-0.0931709614,1.4761069679,-0.1197500205,0.0168369823,0.9091838176,0.8322542454,-0.0220457165,0.2608651281,-0.0981862237,-0.0750473595,0.0696381372,2.0794160451,1.2943901155,0.6690897846,-0.0774587235,-0.0751744811,0.8391980633,-0.1597511065,1.3564936234,0.8265591783,2.7038153726,-0.1556674652,-0.0715993912,-0.0731259508,0.5784964499,-0.0098517653,-0.1932507438,-0.0373454229,-0.0604218728,-0.0983127073,BRCA
GSM481003,-0.0692073683,-0.0064876447,-0.0295532005,0.4153288136,-0.1628839508,0.2577621225,0.8073847730,-0.0861088868,-0.1100853766,0.4801001175,-0.1618535390,-0.0698493385,-0.1103498666,0.1101227322,-0.0770076443,-0.0696192751,0.8103868588,0.8040623380,0.7902084636,0.2624370770,1.5822581693,-0.1707429240,0.0514344826,-0.0627746906,0.4280975269,-0.1311397879,-0.0329839465,-0.1002078479,-0.0322188935,0.4567033862,0.0582816641,-0.0432902732,1.2856500560,1.2874445120,-0.1045751128,-0.0761271237,-0.1358756409,1.2565654757,0.1291358674,-0.0328896525,-0.0970753033,-0.0784129628,-0.0365504050,-0.1266500411,1.5995909609,0.2789530126,-0.0188176359,0.9189770192,0.6319902162,0.0102665505,0.2829620648,-0.0518483993,-0.0337643415,0.3544240996,2.0472658149,1.6990702758,0.8637242620,0.7090881840,-0.0906406040,1.4507904432,0.0581779555,1.1557139689,0.7173366560,2.6004273182,-0.0292245170,-0.0022023061,0.0580019309,0.4392622436,0.0177999127,0.0046769435,-0.0934436055,-0.0409652617,0.0222510959,BRCA
GSM481004,-0.0682730252,-0.0572336419,-0.0972540207,0.7538955795,-0.1865766728,0.4959490365,1.0032708717,-0.0867666750,-0.0400951271,0.5932523358,-0.1696865036,-0.2321383340,0.0553660385,0.4210706907,-0.0727936911,-0.1254879114,0.8890818098,0.7018607473,0.7554294536,0.3193705141,1.6611578276,-0.0593407787,-0.0097076942,-0.0462495909,0.4999212028,-0.0600643944,0.0210825769,-0.0545227671,-0.0222102710,-0.0247904125,0.4499572771,-0.0156653527,1.3817822669,1.6465649538,-0.0849351305,-0.0423334801,-0.1083835931,0.4561181011,0.1709414899,0.0339282870,-0.0781588417,-0.0521309630,-0.1118533504,-0.1195634382,1.5031896006,-0.0322893260,-0.0478022424,0.6950635329,0.6800325786,-0.0396932616,0.4684481415,-0.1085750333,-0.0723416345,-0.0129986513,1.4240456010,1.6058463370,0.9163998216,-0.0150521677,-0.0925975766,0.7990377990,-0.0274990224,1.0442493542,0.7713027104,2.5539644831,-0.0862486411,-0.0441430938,-0.0617234432,0.5186807821,0.0930184553,-0.0679591146,-0.0424358125,-0.0452691524,-0.0937831536,BRCA
GSM481005,-0.0925683750,0.0108283770,-0.1070688624,0.8534066271,-0.1859157358,0.4385876315,1.1066493301,-0.0942889848,-0.0452075420,0.3788599880,-0.1523247184,-0.2486192649,0.2799949490,0.2068608563,-0.1177032135,-0.0680986326,0.9670564680,0.7327531320,1.0908687503,0.5904648845,1.4807582746,-0.0828116332,0.1994229225,0.0021436654,0.1212341356,-0.1113301028,0.2888859612,-0.0907055543,-0.0478560608,-0.0452143671,0.4120946816,-0.0347035827,1.5834928939,0.8559349278,-0.1209874501,-0.1212607316,-0.0687286405,0.9552678574,0.0784749269,0.3383061767,-0.1043176739,-0.0532677919,-0.0858997872,-0.0819878108,1.3645848670,0.4609039199,-0.0149832733,0.7765841372,1.2306991819,-0.0333261071,0.3166812967,-0.0871069950,-0.0307554886,0.0699015529,1.8347277684,1.2091922725,0.8318093922,-0.0870212193,-0.1015034116,0.4745792051,-0.0639567531,1.5244798356,0.8702989420,2.5885585249,-0.0754524312,-0.0436124759,-0.0344820515,0.6463682539,0.0669458035,-0.0698196353,-0.0601407090,-0.0700647115,0.0594530990,BRCA
GSM481006,-0.0610226503,-0.0522829933,-0.1096866448,1.2541987586,-0.1669847436,0.5766390173,0.8823370718,-0.0944013842,-0.1439105411,0.6523239961,-0.0944437790,-0.1689911806,-0.0951017123,0.1912894818,-0.1522625482,-0.0449194407,1.2209734655,0.8024770168,1.0996662435,0.6643883944,1.3146320589,-0.1222120944,0.1351932498,0.0168171378,0.2181934865,-0.0599472594,0.0851503165,-0.0851739588,-0.0742727558,-0.0639454972,0.0054971978,-0.0508138391,1.7353061437,1.1591157516,-0.1928323078,-0.1071198158,-0.0999615427,0.9066364228,-0.0728818892,0.1292292832,-0.1421055607,-0.0885474478,-0.0696378198,-0.1256054163,1.5441306196,-0.0461319976,0.0026110966,1.0743387982,0.9264100611,-0.0789564253,0.2588561041,-0.1044239603,-0.0489088737,0.2576344930,3.2827063971,1.4687983899,0.6072934194,0.0336048976,-0.1323788785,1.3224712104,0.0154857074,1.3858446989,0.8328808705,2.7229726611,-0.0663055833,-0.0572130085,-0.0572261756,0.6276549524,0.0269040916,-0.0826171698,-0.0461879872,-0.0440420337,-0.1436247912,BRCA
GSM481007,-0.1091924483,-0.0409257532,-0.0722388906,0.8056753526,-0.0611303696,0.6382880130,0.5886042261,-0.0595955011,-0.0965363181,0.4626764772,-0.0762372000,-0.2028048244,0.0258853085,0.1294501655,-0.1012385326,-0.0285165677,1.1343356063,0.6969900434,0.6895177521,0.3499374598,1.4150039667,-0.1354945797,0.0550178691,-0.0743076288,0.3613447715,-0.1073255457,0.4017429512,-0.0725523853,0.0027347908,0.0657296724,-0.0263355819,-0.0675590451,1.3010591835,1.2515263292,-0.0986034427,-0.0552017571,-0.0639382190,1.4007932205,-0.0474682670,0.4021267280,-0.0302853585,-0.0408662597,-0.0462129366,-0.0836514095,1.4868055220,0.1430614591,0.0745914238,0.9259418572,0.7558958770,0.0370700779,0.2214731303,-0.0580448157,-0.0014222495,0.1321595838,2.1308796236,2.1508602741,0.6255749410,0.1902308490,-0.0587328545,1.5069605545,-0.0455492911,0.8527704083,0.7908645495,2.4574012124,-0.0312364085,-0.0056203018,-0.0304605411,0.5291107847,0.0170823853,-0.0521336305,-0.0975205964,-0.0177850559,-0.0415051948,BRCA
GSM481008,-0.1022847509,0.0073234723,-0.0837821578,0.9556061970,-0.0927685142,0.2863269619,0.7602961962,-0.0874917199,-0.0445672441,0.3568348908,-0.1677958234,-0.1190311949,-0.0347283245,0.1979250253,-0.0752571553,-0.0395533440,0.9561627172,0.6497903308,0.9398854532,0.3171693577,1.5773606507,-0.1842957326,0.0515839298,-0.0320775752,0.3614642392,-0.1655896250,0.5047445515,-0.0759315681,-0.0190357950,-0.0440271412,0.0281713718,-0.0588205382,0.6000032061,1.0822508104,-0.1365751932,-0.0949711165,-0.0792500605,0.9785020654,0.2619806110,0.2425652087,-0.1005118221,-0.0589367632,-0.1202880517,-0.1060613890,1.6687167920,0.0366716310,0.0071854693,0.9102283842,0.7458980968,0.0274709704,0.2738108856,-0.1056714096,-0.1196029719,0.1268309088,1.4083411269,1.8804270122,0.7507656030,-0.0954879339,-0.0847123247,0.7290698928,-0.0512409590,0.9964291379,0.7930964681,2.4189842773,-0.0432700947,-0.0415118158,-0.0830571034,0.1656969287,0.0952502571,-0.0784364260,-0.0773534642,-0.0259379176,-0.0243109930,Control
GSM481009,-0.1314133674,-0.0292480118,-0.1376798666,0.4983229081,-0.2549137573,-0.0641390445,0.8146943457,-0.1382546349,-0.1893536572,0.2691004176,-0.1609090430,-0.3763604151,-0.0942478679,0.2812716372,-0.1508895850,-0.0606386381,0.7515524406,0.5076287837,0.8664243184,0.4197121219,1.4264966791,-0.2241305337,0.2000191124,-0.0548121327,0.1931102983,-0.1680578967,-0.0858926145,-0.1147887940,0.0076625796,-0.1231832586,0.1847583736,-0.0503741214,1.4763323557,0.7746091188,-0.1674389526,-0.3735897056,-0.0711978792,0.5135420329,-0.1965277056,0.0579115311,-0.1889019059,-0.0228435210,-0.1908497260,-0.1955891928,1.2002787294,-0.0985022541,0.0277960441,0.6558841348,0.8545450949,0.0046873059,0.3586061170,-0.1066654161,-0.1903911113,-0.0978849678,1.6037546610,0.9079339206,0.6407201064,0.0792222330,-0.1593040811,0.6722196365,-0.0592896369,1.0664309090,0.7962288941,2.6979478374,-0.1461619418,-0.1110477333,-0.0924537415,0.4795865551,-0.0723620999,-0.1924796685,-0.0675377616,-0.0505592435,-0.0592851932,Control
GSM481010,-0.0856121376,-0.0299397763,-0.1032531772,0.5580687042,-0.1150484082,0.2565518150,1.0041584842,-0.0822335011,-0.1091626319,0.3016868198,-0.1331816476,-0.1971198924,-0.0356908833,0.3067598991,-0.1542527573,-0.1219168749,1.4438292494,0.7358219301,1.3039561975,0.6331500416,1.4701154121,-0.1034805278,0.4681226672,0.0048748811,0.1122889133,-0.1157962062,-0.0422966910,-0.1096462129,-0.0978959386,-0.0880200652,-0.1144348114,0.0315012316,1.2637862307,1.1128667200,-0.0958312944,-0.0572905339,-0.0784865001,1.1311606698,-0.0669410945,0.1801746006,-0.1016546024,-0.0698386465,0.0077531713,-0.0872663059,1.3031095667,0.0225883950,-0.0389332788,0.6685453986,1.0751941698,-0.0846129696,0.3844459151,-0.1128206664,-0.0485023446,0.0711872429,2.1124519960,1.2446082401,0.6950195148,0.0391154186,-0.1048372765,1.3127329596,-0.0696537572,1.4629609655,0.8582563715,2.5320026251,-0.0911880921,-0.0057435957,-0.0126254933,0.7562955471,0.0440597638,-0.0672883936,-0.0981598656,0.2536230376,0.0004022807,Control
GSM481011,-0.0661589997,0.0080882865,-0.0475884426,1.1929691749,-0.1498224161,0.3705056948,0.6087986411,-0.0953929259,-0.0870217879,0.5806935298,-0.1336470678,-0.1730886077,-0.0181835081,0.1974606326,-0.0346676108,-0.1662469697,0.7541625414,0.7795279973,0.7538124666,0.2530173084,1.5207398576,-0.0662351617,0.0141741859,-0.1155827556,0.0571182206,-0.0854250128,0.1526257586,-0.0224433305,0.0158801654,-0.0388495977,0.0264278003,-0.0280116964,1.6839087480,1.0450381968,-0.2090282230,0.0049888158,-0.1116891076,0.5877753954,0.2094058641,0.0234133798,-0.0569937783,-0.0669075208,-0.0055239440,-0.0478217234,1.4140396192,-0.0093488651,0.0403819653,0.8796043668,0.7629880970,0.0440684883,0.2189997299,-0.0728182171,-0.0513703098,-0.0120833156,2.0010260307,1.8131147660,1.0001277401,-0.1128596721,0.0112181973,0.6691157956,-0.1060798597,1.0243768138,0.8445791476,2.9243183808,-0.0738799619,-0.0260395241,-0.0681232988,0.5062603640,0.0608758262,-0.1516213226,-0.1187106034,-0.0169360280,-0.1764380121,Control
