@relation data

@attribute id string
@attribute 11183 numeric
@attribute 1147 numeric
@attribute 1386 numeric
@attribute 1432 numeric
@attribute 3458 numeric
@attribute 3551 numeric
@attribute 3558 numeric
@attribute 3565 numeric
@attribute 3604 numeric
@attribute 3725 numeric
@attribute 4214 numeric
@attribute 4217 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5599 numeric
@attribute 5970 numeric
@attribute 7186 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6487247838,0.2841429040,-0.1628319889,0.4174692793,-0.1280158754,0.2679063242,-0.0354637797,-0.2027328952,0.0865545569,1.7024177213,0.4242359363,0.0368593611,0.0372776528,0.8098630121,0.6904673187,1.2157194917,-0.0815773857,BRCA
GSM481003,0.5390215723,0.2877502063,-0.1044433214,0.3061586227,-0.1236682045,0.4162924297,0.0204832373,-0.1808650321,0.0757529795,2.4163282448,0.4940745450,0.0367393828,0.0608519517,1.4016762564,0.6729280780,1.5458108518,0.0369979428,BRCA
GSM481004,0.4826265532,0.3929689074,-0.0846655784,0.4136280409,-0.1066800437,0.4565757285,0.1090250993,-0.1681409277,-0.0268290118,1.9569436598,0.2035975778,0.1053847389,0.1890115326,1.3433312625,0.6871232500,1.4715695732,0.0960737533,BRCA
GSM481005,1.0420721525,0.7559128657,-0.1089408177,0.3984561536,-0.1683066803,0.3903404364,-0.0447170497,-0.1635580101,-0.0403123219,1.9105042447,0.5196754609,-0.0674943316,0.0661443981,0.7793831442,0.8086081992,1.2129281088,-0.0153414088,BRCA
GSM481006,0.7697508027,0.5505344721,-0.0567717034,0.3921763096,-0.2032751216,0.2354427614,-0.0910276576,-0.2067404358,0.1265146464,1.8248747664,0.4536705289,0.0920476306,0.1223146532,1.0869957842,0.7695189350,1.3122026393,-0.0463810288,BRCA
GSM481007,0.4274951347,0.2756707471,-0.0756525642,0.2309822093,-0.1352403009,0.2572633833,0.0635063079,-0.1542351009,0.1683087565,2.0019709589,0.3479610627,0.1340240605,0.0016019143,1.3999506757,0.3326362380,1.4910032429,0.1268612003,BRCA
GSM481008,0.6673186183,0.9329660580,-0.1282696023,0.3457279783,-0.2036045082,0.3088421996,0.0322303700,-0.1944486666,0.2336326492,2.1130765477,0.3505251462,0.3502357583,0.2086261566,1.2762110606,0.7429268004,1.3571830794,0.3151042461,Control
GSM481009,0.7364880213,0.4141671401,-0.1279755102,0.2764711754,-0.2011497214,0.1725846681,-0.2402149611,-0.1727654666,-0.0657615239,1.1429168019,0.3211863863,-0.0540037800,0.0623427681,0.6739098801,0.6203827706,0.9630623995,-0.4913612215,Control
GSM481010,0.8931900765,0.8322192047,-0.0226071112,0.3582406002,-0.1147065031,0.3174347172,-0.0780208683,-0.1556283878,-0.0085837492,2.0214559557,0.6825766645,0.2321009186,0.1809599443,1.1876550054,0.8636795770,1.2152642781,-0.1288154235,Control
GSM481011,0.6476537418,0.2562781054,-0.1866259608,0.1895736574,-0.0782974666,0.2600992171,0.0246799973,-0.2382253656,-0.0484979145,1.9929131126,0.1779143085,0.1257654843,0.0443784665,1.0963865406,0.4733123278,1.4994342731,-0.0234986019,Control
GSM481012,0.7470503727,0.5080775619,-0.1414342155,0.3378831189,-0.1929259235,0.4779004869,0.0130978059,-0.1896803332,0.4451476086,1.2819637983,0.2965689986,0.0799122842,0.1195168558,1.0682685711,0.6613713608,1.1187853771,0.0011514491,Control
GSM481013,0.5898471467,0.4805216451,-0.0927674446,0.4947108470,-0.1717615265,0.2342290882,-0.0807057786,-0.1382876285,0.0180752724,2.1861975414,0.3763879107,0.2308693055,0.2367984392,1.1585673729,0.5985774544,1.5556905367,0.2717441113,Control
GSM481014,1.1435572783,1.1938015563,-0.0606756311,0.5363523807,-0.1365949749,0.4391812867,-0.0208912389,-0.1450088528,0.0007560571,1.8001296663,0.5008747424,0.1935664793,0.3497016751,1.7298833281,0.7970564698,1.1714154971,-0.0105862825,BRCA
GSM481015,0.7291539529,0.4266784830,-0.1434276014,0.3073236268,-0.1233211155,0.4624862845,0.0036139510,-0.1539525163,-0.0507602158,1.4603227840,0.4592926655,0.5437289779,0.1032914892,1.7167509645,0.7398309259,1.3739821009,0.0591209829,BRCA
GSM481016,0.6932153344,0.8205403303,-0.1418335384,0.4468257379,-0.0436189190,0.2666076076,-0.0124189983,-0.1381481816,-0.0039340539,1.5068117673,0.4015364118,0.1259737895,0.0883782635,1.3441841190,0.7996053263,1.1017041531,0.0215054122,BRCA
GSM481017,1.3821606716,1.4483107159,-0.0088845062,0.4272267166,-0.0945593516,0.3823814951,-0.1106915673,-0.1530978298,0.0367999823,1.2559292518,0.5300333258,0.1233521783,0.1718103302,0.5404151384,0.9651721663,0.8351121861,-0.1188413726,BRCA
GSM481018,0.3925601501,0.1831822459,-0.1856708521,0.4488102300,-0.1329033871,0.7476205934,-0.0426656517,-0.1861421062,0.0855061914,1.1901463502,0.2985294562,-0.0646365341,-0.0151011771,1.3200290201,0.4124614440,1.2476541475,-0.1012301941,BRCA
GSM481019,0.9962080562,0.7841421493,-0.0038011552,0.4176905511,-0.1126363849,0.4987236189,-0.1266600050,-0.1501857708,-0.0390476305,2.0744934480,0.4775718625,-0.0303374470,0.1585245694,1.3647546135,0.6351509259,1.1705218292,0.0465346155,BRCA
