@relation data

@attribute 27035 numeric
@attribute 3265 numeric
@attribute 5747 numeric
@attribute 4660 numeric
@attribute 23236 numeric
@attribute 5894 numeric
@attribute 5579 numeric
@attribute 5578 numeric
@attribute 5604 numeric
@attribute 2776 numeric
@attribute 2778 numeric
@attribute 1072 numeric
@attribute 1232 numeric
@attribute 4633 numeric
@attribute 3984 numeric
@attribute 2792 numeric
@attribute 2782 numeric
@attribute 6356 numeric
@attribute 387 numeric
@attribute 5595 numeric
@attribute 5288 numeric
@attribute 5594 numeric
@attribute 9475 numeric
@attribute Class {Control,BRCA}

@data
5.456130064,7.4423513115,9.55016911,7.3213517445,6.8772890085,10.11570732,6.21136540967,8.688181342,10.49127719,9.668318219,8.533866741,12.5506675,5.277926499,5.711516483,5.7690473375,5.028139516,13.02719506,4.757305356,12.37603319,11.634256725,7.44476877,8.27215776867,12.232557025,Control
5.45845126133,7.8897640555,9.45642471,8.550400766,6.8906417385,10.34726733,6.479820979,9.433471275,9.559434991,8.930930318,8.84345400733,12.5801856,4.9921382705,5.8271941275,5.7228877405,5.682862067,13.00956452,5.456322582,12.57624761,11.27623323,8.180905107,7.85669691467,12.3160764435,BRCA
5.324955624,7.856102429,8.9981409465,7.1923046205,6.771545835,10.45388564,5.889051372,8.48506563,9.65317699,9.213384421,9.29076107,12.67483341,5.0453984195,5.407860596,5.848293342,4.963487128,12.9979954,5.321216715,12.07257321,11.198356615,8.132681099,8.11094053067,11.8573344895,BRCA
5.667332183,8.398114105,9.0133211855,7.739516337,7.226006717,10.09500831,6.312672729,9.211511834,9.580847928,7.435526765,8.629147321,12.73346456,5.3080945315,5.8881516615,6.1942824925,5.29683478,13.11510467,4.475747249,12.17972416,11.274247985,8.324001746,7.98209816267,11.581178851,Control
5.602233833,7.697637374,9.0250253645,7.6832427075,6.848015995,10.22872886,7.50900425433,8.977409535,9.966174165,9.924501194,9.35589447533,12.90048482,4.8113357555,5.573662743,6.176314587,5.536217098,12.87743566,4.846005888,12.74633592,11.21839075,8.367328607,7.82991936767,12.51727103,BRCA
5.441141662,7.3388634815,9.420287121,8.156859977,6.727722821,10.624983,6.98490046733,8.467749328,10.23164154,10.54993411,9.078168623,12.64577331,5.5170376185,5.8595748445,5.789661595,5.717272857,12.98372673,5.249266367,13.08540943,11.07534033,8.878894761,8.18650002,12.441328291,BRCA
5.647702538,7.9742866725,8.8796586,8.917446952,7.4861886795,9.961088297,6.81582852467,9.024558716,8.977681421,7.39744174,8.46320594233,13.07861622,5.4071971105,6.2923220485,5.703437493,5.442621133,12.64120964,4.942762263,12.27941189,11.151396135,7.322741917,8.451561107,12.1160117875,BRCA
5.30575194567,7.7095138065,9.585335464,7.4539681055,6.719520862,10.12277013,6.87117032933,8.419813926,10.00443156,9.665460782,8.875123686,12.73346456,5.119030805,5.3157706865,5.9416429115,5.865554662,12.98945487,4.571162912,11.89259415,11.40345044,8.077831971,8.171538624,11.963258885,Control
5.55736987167,7.94496816,9.2675642675,7.2074709075,6.995146243,9.9831294,6.13414385767,8.419971893,9.452231522,9.303998235,9.29028807333,12.83574159,5.463043392,5.5998750555,5.8969290325,5.659076304,12.96993872,5.112086282,12.60350703,10.99057863,8.94185541,7.91861634733,12.3255748965,BRCA
5.629668714,8.148239231,8.984597332,7.892070953,6.432879816,10.28660429,6.39658479233,8.01888328,9.69476318,8.352640608,8.55731348,12.64987931,4.698795676,5.354306944,5.715837508,4.958159726,13.02126635,5.241850906,12.28213433,11.551814785,7.920146076,7.74245236133,12.275687156,BRCA
5.41622975133,8.198599078,8.7160245685,6.2150863915,6.4844860445,10.23292486,6.39932068633,8.202296649,9.736317839,6.808774778,8.86041017833,12.6255337,5.2136469555,5.6062123695,6.0195573385,5.704879743,13.00161496,4.306417629,12.64120964,11.573459625,7.541486042,8.06297051567,12.123539839,BRCA
5.49996876167,7.4409667175,9.5799510855,6.7934792275,6.6696596965,10.11618835,6.68769140167,8.474558864,9.990983614,9.546605663,9.172881566,12.73839215,5.1437246965,5.9466090825,5.7070276755,5.291135005,13.04989878,5.112711859,12.30040269,11.32136754,7.862360143,8.197304519,12.134661438,Control
5.16781523933,7.6537280945,9.807955308,7.4553755765,6.8308282135,10.13087976,6.24070564267,8.584390499,10.29596436,9.998851701,8.796592193,12.71973005,5.2442925375,5.9101431505,5.7043025945,5.465820435,13.26893746,4.58082496,12.38074251,11.488573795,7.652775301,8.151507585,12.160273944,Control
5.46225785267,8.1909422715,9.6749751715,6.522482528,6.0566410755,10.76657469,6.35314852433,7.646632733,10.01433476,9.061277435,8.711268495,12.72471214,4.649842571,5.800664414,5.8907386725,5.973617732,13.29995283,4.62091844,11.64892389,11.695521545,8.365973657,8.08129530567,10.9667634565,BRCA
5.511484132,7.2806843915,9.2641454985,6.606060128,6.1713175965,10.37973064,6.73899581333,7.883225397,9.712540381,9.803614982,9.207844615,12.41466417,5.1548659475,5.7139169485,6.1120078265,6.049636893,13.17700839,4.772692515,11.744773,11.206231375,8.597224924,7.95451796533,11.161025592,BRCA
5.418390834,8.539009948,9.278094081,6.7413607975,6.211869299,10.55366796,6.39469361333,8.420129842,9.812386363,8.90929393,8.61201467833,13.01183005,5.210537089,5.5237693225,6.217322425,5.732683853,13.33363132,4.883878898,11.37964115,11.49634678,8.184182491,8.00665617633,10.9770287015,BRCA
5.22016553233,8.146852134,9.5786882385,6.7795959815,5.8868527975,10.73881029,6.135427533,7.621284726,9.916141133,8.5896522,8.82288182267,12.62816419,5.273005932,5.190018454,6.3668044235,5.542111953,13.36856584,4.915295312,11.16916418,11.796022585,7.687237663,7.86577453733,10.812047926,BRCA
5.376432477,8.041917075,9.21652246,6.7639472735,6.0972822555,10.51457134,6.82794277033,7.779918143,10.0322459,8.886520521,9.12620744833,12.80568549,5.1336081555,5.6144802065,6.101992557,5.655216748,13.36355512,4.314057196,11.66819594,11.46459896,8.288302177,8.01917131267,10.6804132185,BRCA
5.544603506,7.888636145,9.337026401,6.5624381805,6.0356141115,10.54450111,6.69079792733,7.098719371,9.833428205,8.45292188,9.14021016267,12.5850741,4.9637497015,5.5293512445,6.1958131935,6.118635505,13.29267684,5.025927152,11.52630619,11.5411915,8.774738578,7.890844983,10.7327467605,BRCA
5.23844174533,8.85628218,9.6546657745,6.25801717,5.0579964415,5.97155002,6.127634878,7.791197286,9.724718956,9.284894137,8.17602958933,13.78053775,5.212032349,6.118887362,5.899944074,5.537615426,13.38150649,5.279110251,9.38829779,12.52079595,7.938228627,8.742530249,10.274589591,BRCA
