@relation data

@attribute id string
@attribute 10125 numeric
@attribute 10235 numeric
@attribute 10298 numeric
@attribute 10725 numeric
@attribute 115727 numeric
@attribute 1445 numeric
@attribute 1493 numeric
@attribute 1605 numeric
@attribute 1841 numeric
@attribute 2048 numeric
@attribute 25780 numeric
@attribute 27040 numeric
@attribute 2885 numeric
@attribute 3702 numeric
@attribute 3706 numeric
@attribute 3707 numeric
@attribute 3932 numeric
@attribute 3937 numeric
@attribute 4690 numeric
@attribute 4790 numeric
@attribute 4791 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 4794 numeric
@attribute 4795 numeric
@attribute 4796 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5063 numeric
@attribute 5335 numeric
@attribute 55294 numeric
@attribute 5594 numeric
@attribute 56924 numeric
@attribute 57144 numeric
@attribute 5788 numeric
@attribute 5894 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 7409 numeric
@attribute 7535 numeric
@attribute 867 numeric
@attribute 915 numeric
@attribute 940 numeric
@attribute 9402 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.1721514342,-0.0842862406,0.8276971420,0.4660254572,0.1478119289,2.4266945176,-0.0665195915,2.1012469530,0.1747362977,0.2627328906,-0.0503332874,-0.0426860156,1.6104626348,-0.0924954481,-0.1293306193,0.2261771529,-0.0762471060,-0.1219987183,0.3878209061,0.0372776528,-0.0141582828,0.8098630121,0.4748031217,0.2867321043,0.1522080968,-0.0880809621,0.4033383753,1.3998379606,-0.2075630972,0.8370002049,0.5114686296,0.3768321643,-0.0465546501,-0.0592862589,-0.1722219885,0.3860900013,-0.0234144181,0.2904654710,-0.0056752554,-0.1957494331,0.5194533495,-0.0656518902,-0.1893430850,-0.0504851340,BRCA
GSM481003,0.4873748818,-0.1411060238,1.1253490030,0.2285291182,0.0462294056,2.9481822583,-0.0715917353,2.1810374294,0.3297847877,0.8584753257,-0.0542153045,-0.1185903573,1.7524189089,-0.0612388236,0.0338865851,0.4201759797,-0.0751021558,-0.0909487080,0.2858860052,0.0608519517,0.0991733883,1.4016762564,0.6189834172,0.7304989806,0.2677992570,0.0134093755,0.5633794381,1.8544124930,0.1058954411,0.9900261754,0.3704737067,0.4223379152,0.3781885714,-0.0721497796,-0.1138911428,0.2815908568,-0.0553885548,0.0839562974,-0.0640276709,-0.1579814833,0.4569876247,-0.0770565563,-0.1096670431,0.0228203201,BRCA
GSM481004,0.0273663449,-0.1172718766,1.1147533317,0.4258645362,-0.0272395819,2.7074588272,-0.0017525011,1.8448974701,0.3433663092,0.5064544733,-0.1550597615,-0.0561155036,1.7306030480,-0.0623129027,-0.0419787427,0.3180465820,-0.0586939262,-0.1239090867,0.2737133683,0.1890115326,0.0896869505,1.3433312625,0.5926850402,0.6537542979,0.2469313769,-0.0126308521,0.4561246896,1.7169649695,-0.1194602421,1.0766678804,0.2845626109,0.5495924441,-0.0053526709,-0.1071991661,-0.1673319362,0.4157156661,-0.0500999228,0.1372055122,-0.0649329242,-0.1886380698,0.4162228867,-0.0345862663,-0.1200933228,-0.1080211434,BRCA
GSM481005,0.4030636317,-0.1160151542,0.9063413034,0.7245277575,0.0163869565,2.5740633573,-0.0435396065,2.0004497065,0.1498667665,0.2134509836,-0.0324039441,0.0511551089,1.6458761891,-0.0642276508,-0.0519779607,0.2379353644,-0.0613186934,-0.1313626404,0.4507309079,0.0661443981,0.0455048144,0.7793831442,0.5579776450,0.4032124299,0.1496757664,-0.0909009929,0.5092585007,1.7067998852,0.1787671845,0.8211322722,0.7022434816,0.4403047296,-0.0377524438,-0.0588336760,-0.1606572991,0.3888399490,0.0180744121,0.2881692323,-0.0950495207,-0.1697499079,0.5630232504,0.0022492817,-0.1127792553,-0.1176848594,BRCA
GSM481006,0.7527841082,-0.0721655468,0.6073877504,0.5373223195,0.0519933298,2.6257786286,-0.0658524960,2.6187914119,0.2592827538,0.5170728783,-0.0854130659,-0.0700243346,1.6704388113,-0.0236254930,-0.0141382783,0.3690371224,-0.1271773895,-0.0823589096,0.4491882131,0.1223146532,0.0572464754,1.0869957842,0.5536829033,0.3889670319,0.2859582072,-0.0962750585,0.5787126888,1.7934826566,0.0293747667,0.9354205676,0.4853195263,0.3909603753,0.1408993934,-0.0511582738,-0.1013667325,0.3354175018,0.0128678733,0.2175775908,-0.1211343683,-0.1878603472,0.7007251898,-0.0095844398,-0.1203887555,0.0222671061,BRCA
GSM481007,1.3625722262,0.0319376179,0.8128373353,0.5563892530,0.1180253030,2.9017767838,-0.0483874479,2.1547419884,0.3461909928,0.4945416311,-0.1280388566,-0.1201103809,1.7786090209,-0.0277256637,-0.0072757175,0.3642216310,-0.1056098652,-0.0899394873,0.2655233111,0.0016019143,0.1622098779,1.3999506757,0.8652860147,0.9225694127,0.6159093420,0.0715675135,0.4080061787,1.4387447677,0.0480180450,1.0210435065,0.4631162237,0.2606000659,0.3359596031,-0.0591788655,-0.1007321801,0.2957258879,-0.0621160632,0.2030390211,-0.0768376531,-0.1766618981,0.3703690339,-0.0307395773,-0.0767766709,0.0081094608,BRCA
GSM481008,-0.0160389923,-0.0987332079,1.3750984623,0.4762398614,0.1411908094,3.3749025796,-0.0441070308,1.4691905651,0.9332533004,0.6236502800,-0.1012129019,0.0971006761,1.6622805248,-0.0745725829,0.5410928559,0.2433467312,-0.1128407006,-0.0956952133,0.3394867690,0.2086261566,0.1392739504,1.2762110606,0.7326664201,0.6263578545,0.4108594094,0.4069122411,0.4095634027,1.3603685686,0.0553188919,0.8990125299,0.4051453220,0.4047704326,0.0569283839,-0.0117023872,-0.1283997776,0.3589827556,0.0012555714,0.1490175020,-0.0584359721,-0.1844459682,0.5230086976,-0.0317761449,-0.1233326021,-0.0244351471,Control
GSM481009,0.1558596649,-0.2412803777,0.3823645677,0.4853571055,-0.0934383054,2.5855629524,-0.1080729676,1.8982037499,0.1685167963,0.2531449715,-0.0669948515,-0.0204325118,1.3427748691,-0.0873023413,-0.3047715771,0.1808651949,-0.0767853803,-0.1288826439,0.3375501747,0.0623427681,-0.2568013933,0.6739098801,0.3036365448,0.2731661908,-0.2143563793,-0.3961206906,0.0829424338,1.0164196166,-0.0773522686,0.4572595951,0.4104861999,0.2795271149,-0.0407355876,-0.0921382968,-0.0928309777,0.2270372226,-0.0048567386,0.0807280921,-0.0048604058,-0.2642275951,0.4207337816,0.0485846690,-0.1733742767,-0.1218112791,Control
GSM481010,0.5635674563,-0.1065206625,0.8913619245,0.5114652895,0.2585023378,2.5666434356,-0.0664446317,1.8748446774,0.3226904001,0.3988981935,-0.0403717038,0.0140155649,1.7509254467,-0.0874981452,-0.0004248777,0.2332556662,-0.0627768678,-0.1041526239,0.4686533031,0.1809599443,0.0226125636,1.1876550054,0.5544574002,0.2922964417,0.1343332496,0.0316771219,0.5802971647,1.7903627032,0.0307533367,0.7915824455,0.6783906442,0.5158594621,0.0070077871,-0.0368277670,-0.1117582013,0.3965836786,0.0688335455,0.2435579410,-0.1376485593,-0.1132535086,0.4992045580,-0.0380152711,-0.0924790782,-0.0188573286,Control
GSM481011,0.1008318487,0.0050105803,1.3098342415,0.3962399713,0.1448034302,2.9154372248,-0.0346704506,1.8327166929,0.4249435492,0.3663352276,-0.1512903422,-0.0296590279,1.9492786230,-0.0886412912,-0.0414790146,0.3065849569,-0.1187003686,-0.1268820861,0.2062822425,0.0443784665,0.0539576351,1.0963865406,0.6543434733,0.4712371399,0.3120417983,-0.0483668113,0.2936353860,1.1011350507,-0.1137642160,0.8280705125,0.3694746146,0.3978262835,0.0127240843,-0.0550816169,-0.1524609731,0.2711141126,-0.0475626586,0.0857347009,-0.0547222076,-0.1617816474,0.2453137968,-0.0931687449,-0.0911662719,-0.0404147952,Control
