@relation data

@attribute 3725 numeric
@attribute 3265 numeric
@attribute 29760 numeric
@attribute 5069 numeric
@attribute 4214 numeric
@attribute 2002 numeric
@attribute 6464 numeric
@attribute 5604 numeric
@attribute 7409 numeric
@attribute 23162 numeric
@attribute 6197 numeric
@attribute 7410 numeric
@attribute 6850 numeric
@attribute 2885 numeric
@attribute 1386 numeric
@attribute 5595 numeric
@attribute 613 numeric
@attribute 2353 numeric
@attribute 10451 numeric
@attribute 4067 numeric
@attribute 5879 numeric
@attribute 6654 numeric
@attribute 5594 numeric
@attribute 6195 numeric
@attribute Class {Control,BRCA}

@data
14.17314893,8.198599078,4.790265497,5.89185128,11.22161448,9.68790976,8.62624266567,9.736317839,7.487641348,7.861893944,5.9896451145,7.233718229,9.687454914,9.153599552,7.29034405,11.573459625,7.69392134225,14.20597115,8.44438767,10.71430158,8.92818876867,6.507481989,8.06297051567,7.288835508,BRCA
13.87385551,7.4409667175,5.024819696,7.082764118,11.05015324,9.524248408,8.601359139,9.990983614,7.188443271,7.63060747,6.67480979075,6.753621666,9.311414064,9.5256586835,8.450346395,11.32136754,7.10276194725,14.15265365,8.80021707033,11.07740677,8.97755484267,8.512524314,8.197304519,7.194930658,Control
14.67256817,7.6537280945,5.006310647,5.829159022,10.77967445,9.844219734,8.523978557,10.29596436,6.506450901,7.7408045295,6.649787867,6.61058611,9.328361407,9.597360232,8.394260237,11.488573795,7.04497527125,14.61254488,8.93873198333,10.59403555,8.882604615,8.640083234,8.151507585,6.833435745,Control
13.48222565,8.1909422715,4.615340623,5.769382488,9.313711317,10.24378721,9.16094315833,10.01433476,6.342168584,8.695277883,6.13687965425,7.909294774,8.752398314,9.06038523,8.687726581,11.695521545,6.95072196525,13.61588998,7.21270553333,9.744102689,8.867882958,7.7584583,8.08129530567,7.428771926,BRCA
13.17144427,7.2806843915,5.257964097,6.304607435,9.683047729,9.913970625,8.789516499,9.712540381,7.404696936,8.279212097,6.3478008495,7.254369939,9.846603446,9.5800955565,8.685117683,11.206231375,6.8465411235,12.35733627,9.19504210433,11.47931054,8.552349278,7.8511886,7.95451796533,7.665607022,BRCA
14.09890062,8.539009948,5.043313058,6.121332121,9.206422917,10.00415062,8.419142242,9.812386363,6.749538038,8.391166137,6.2124689205,7.861522945,9.401834759,9.0393998015,8.420129842,11.49634678,6.36958253925,13.96294256,7.41495883233,10.74565776,8.787767491,7.192690117,8.00665617633,7.3860315285,BRCA
14.01211384,8.146852134,5.277437357,5.821079567,9.06544382,10.22872886,8.58330978467,9.916141133,6.730643776,8.464907629,6.1028603775,7.793962719,8.411575733,8.9731778835,8.480952861,11.796022585,7.09904829625,13.92451704,7.402458632,9.93170563,8.934366304,7.688986551,7.86577453733,7.6297769445,BRCA
13.34674991,8.041917075,4.586084011,6.017928169,9.805889394,10.30881145,8.49027171233,10.0322459,6.697180004,7.8974715855,6.0448145055,7.568756321,8.766761713,8.9213733295,8.212765231,11.46459896,6.81036109175,12.40276968,8.84548536967,10.28924692,9.01840760867,7.192172276,8.01917131267,7.5643569095,BRCA
12.76004735,7.888636145,4.776645376,5.495704155,9.17185302,10.45750942,8.95843216133,9.833428205,6.941461789,8.482653567,6.08165818225,7.375259132,8.285819621,9.111304808,8.550709395,11.5411915,7.1247906185,13.08977243,8.84949481633,9.513950163,9.258466301,7.574595656,7.890844983,7.519177108,BRCA
12.03663478,8.85628218,5.002940155,6.546204289,6.536717836,10.01669727,8.67313689733,9.724718956,7.237164838,8.229117618,6.424485401,8.470710852,9.458448204,10.2970447,9.242996091,12.52079595,6.87914917925,8.405238411,8.53999792533,9.580042347,8.91017192567,8.480033951,8.742530249,7.7140739065,BRCA
