@relation data

@attribute id string
@attribute 2645 numeric
@attribute 3098 numeric
@attribute 3099 numeric
@attribute 3101 numeric
@attribute 80201 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,5.30303857733,7.421314376,8.5486277015,6.873785904,4.993687096,Control
GSM427159,5.53179062767,7.25216743275,7.2752951695,6.491216266,5.272407006,BRCA
GSM427160,5.131792113,7.24124136325,7.4405797005,5.458620899,5.73478497,BRCA
GSM427162,5.41224549733,6.9620171695,7.744375252,5.78869305,5.264171629,Control
GSM427163,5.381060378,7.11097001925,7.708490746,5.48205062,5.287630431,BRCA
GSM427164,4.78029427967,7.27924073425,8.2776170305,8.361890192,4.997982479,BRCA
GSM427165,5.24441804267,7.07306347475,6.820861544,5.69405225,5.499615714,BRCA
GSM427166,5.44014183767,7.13942682425,7.287694177,6.59332062,5.368952732,Control
GSM427167,5.20127672467,7.363162919,8.1547705925,5.425183376,5.442455259,BRCA
GSM427169,5.52820953933,7.0345246175,8.182674481,5.938292408,5.641120592,BRCA
GSM427170,5.520952032,7.0127930545,8.3253168705,7.01100671,5.203799462,BRCA
GSM427171,5.419747676,7.20574551525,8.033782948,5.895794131,4.79000478,Control
GSM427172,5.49564778167,7.229572549,8.8292487585,6.846528182,5.383886777,Control
GSM427178,5.18523056133,7.270700089,6.694170416,6.646238725,5.525059738,BRCA
GSM427181,5.39372571767,7.44888365275,7.5124677965,7.029787251,5.327517838,BRCA
GSM427182,5.55735813,7.3205492105,7.276306071,6.399688614,5.362129031,BRCA
GSM427183,5.276280094,7.32107004825,7.100523053,5.946152572,5.277437357,BRCA
GSM427187,5.31023041433,6.87693023475,7.6689614285,6.771129989,5.849756153,BRCA
GSM427189,5.49999523867,7.4105530975,7.227761339,7.091438361,5.469732364,BRCA
GSM427193,5.32017902367,6.4837760045,7.2606614885,6.903553889,5.901899413,BRCA
