@relation data

@attribute id string
@attribute 1737 numeric
@attribute 1738 numeric
@attribute 2271 numeric
@attribute 3417 numeric
@attribute 3418 numeric
@attribute 3419 numeric
@attribute 3420 numeric
@attribute 3421 numeric
@attribute 4190 numeric
@attribute 4191 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 4967 numeric
@attribute 50 numeric
@attribute 5091 numeric
@attribute 5105 numeric
@attribute 5106 numeric
@attribute 5160 numeric
@attribute 5161 numeric
@attribute 5162 numeric
@attribute 55753 numeric
@attribute 6390 numeric
@attribute 6391 numeric
@attribute 8801 numeric
@attribute 8802 numeric
@attribute 8803 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6998638082,0.7331141828,0.5324431879,1.1980544046,1.0037058204,0.5302780286,1.2825583704,1.0894369808,1.0054841208,2.0473336410,1.4938374745,2.0250593051,0.1014964005,0.3759324820,0.1028904467,-0.1062842547,1.4044639887,0.9567462580,0.0129398951,1.6108989900,0.0757310340,0.4090528326,0.8865274853,1.1766262874,0.6072638653,0.9821933891,BRCA
GSM481003,0.6200601730,0.5751571217,0.4616179247,1.0847901962,1.3177307136,0.5217939435,1.5112780681,1.5267731648,0.7425117001,2.4193702937,1.6127517994,2.2473171803,0.0486644649,0.6135344431,-0.1278062058,-0.0784614242,0.5941615181,1.1262232996,0.0192427212,1.4461939967,0.1209927746,0.3497496598,0.6315070663,1.2779279334,0.6237784301,0.6218352873,BRCA
GSM481004,0.6781913359,0.3812206186,0.5073901220,1.0591863099,1.0098025477,0.5719835130,1.4318520302,1.3546093661,0.8906614674,2.2976827621,1.5405318937,2.5517670364,0.0970933052,0.7736434831,0.1165454737,-0.1252397492,0.9224431330,1.2454136498,-0.0346325020,1.8161106370,0.1324940018,0.3748848780,0.9444994971,1.5056684017,0.6645312983,0.6679735491,BRCA
GSM481005,0.7056536085,1.0392266140,0.4823140474,0.9998788873,1.1721289531,0.8122186181,1.2531970833,1.1072024846,0.9517489068,2.0303443336,1.7024951429,2.1344518736,0.0370098016,0.4777990756,-0.1406283042,-0.1188060280,0.8300000693,1.0610700138,-0.0129072063,1.6302711927,0.0425052633,0.3619722401,0.9545850273,0.9976733608,0.6852459645,1.3904672946,BRCA
GSM481006,0.6589042794,1.0503523116,0.3958208592,1.0648320712,1.1659828099,0.7199270177,1.0863320840,1.0935161020,0.8589297873,1.8912775052,1.5775960634,2.0149681270,0.0995135659,0.3651815681,-0.0645537491,-0.1682468870,1.1643913006,1.0555887074,0.0141449729,1.3985594119,0.0211164680,0.3769601093,0.9825892283,0.9601242833,0.4879100186,0.9786211103,BRCA
GSM481007,0.6044700366,0.6724452480,0.2959614441,0.8694527719,0.6159584747,0.6530764505,1.2220971237,1.4416100060,0.9681255544,1.9940122254,1.1684377367,1.9079255349,0.0487666074,0.5757690874,0.1291765380,-0.1391931763,1.0542884162,1.2282426320,0.0227420427,1.0612825621,0.1447800740,0.3999590482,0.2822355972,0.8383894050,0.4072382503,0.9402327921,BRCA
GSM481008,0.9146130559,0.8293015040,0.3801271811,0.9288300608,1.1073818021,0.8416119498,1.6809619081,1.5742861344,0.7757612466,2.1600360041,1.4810695486,2.4591835811,0.0648288636,0.5987889321,-0.0470573662,-0.0894475556,0.6277366698,1.1723773816,0.0704350078,1.2819634979,0.0809079138,0.1963933800,0.7302600849,1.6826494096,0.4629142992,0.9039854876,Control
GSM481009,0.5282057247,0.6332577009,0.2177427286,1.3487466084,0.6504592499,0.4405892172,1.0555777133,0.6409955426,0.6164813905,1.7712771957,1.2599953485,1.7936724795,-0.0086393547,-0.0244834540,-0.1466724766,-0.0716812198,1.1316377618,0.8887395077,0.1280490243,1.2289362055,-0.0190244792,0.1087059972,0.7075142994,0.7679574415,0.5728406927,1.1293141990,Control
GSM481010,0.8267290073,1.3218326784,0.6539538513,1.1680132760,1.1222084975,0.7972082906,1.4032478941,1.3064234145,1.1865821532,2.1169123984,1.5738730230,2.1366501600,0.0751152021,0.5344473644,-0.0389545850,-0.1316741681,0.9436906082,1.2748678253,-0.0310015496,1.6990557462,0.0228029536,0.2768504703,0.8241521644,1.4401504247,0.5921035957,1.6088742484,Control
GSM481011,0.5460614107,0.5283419308,0.3698542246,0.9398657280,1.2732929057,0.7418923105,1.3738928276,1.5889128054,0.8549612272,2.4712665266,1.3217284594,1.5168635920,0.0559968131,0.6581265536,-0.1442008461,-0.0205394047,1.2343622239,1.2448404767,-0.0010917444,1.3465176597,0.0795947021,0.3405190137,0.7569047911,0.5713381401,0.5719715057,0.9991618734,Control
