@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1019 numeric
@attribute 1021 numeric
@attribute 1026 numeric
@attribute 1029 numeric
@attribute 1869 numeric
@attribute 1870 numeric
@attribute 1871 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2246 numeric
@attribute 2247 numeric
@attribute 2248 numeric
@attribute 2249 numeric
@attribute 2250 numeric
@attribute 2251 numeric
@attribute 2252 numeric
@attribute 2253 numeric
@attribute 2254 numeric
@attribute 2255 numeric
@attribute 2256 numeric
@attribute 2257 numeric
@attribute 2258 numeric
@attribute 2259 numeric
@attribute 2260 numeric
@attribute 23533 numeric
@attribute 26281 numeric
@attribute 26291 numeric
@attribute 27006 numeric
@attribute 3082 numeric
@attribute 3265 numeric
@attribute 3479 numeric
@attribute 3480 numeric
@attribute 369 numeric
@attribute 3845 numeric
@attribute 4193 numeric
@attribute 4233 numeric
@attribute 4286 numeric
@attribute 4893 numeric
@attribute 5154 numeric
@attribute 5155 numeric
@attribute 5156 numeric
@attribute 5159 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 56034 numeric
@attribute 5605 numeric
@attribute 572 numeric
@attribute 5728 numeric
@attribute 5894 numeric
@attribute 5925 numeric
@attribute 595 numeric
@attribute 673 numeric
@attribute 7157 numeric
@attribute 80310 numeric
@attribute 8074 numeric
@attribute 8503 numeric
@attribute 8817 numeric
@attribute 8822 numeric
@attribute 8823 numeric
@attribute 9965 numeric
@attribute 999 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3397790969,1.6314720287,0.9198608781,2.1393974684,0.4842657652,0.8789772263,0.3679832782,0.8807553522,0.6516626943,0.4345339728,1.9397812022,0.1866127024,-0.0959319441,1.3267614989,-0.1762871710,-0.1062373124,-0.0754071569,0.0168192140,-0.2093641254,-0.1137022495,-0.0477593184,-0.2161553796,0.1751085279,-0.0851044922,2.1518954486,-0.0853820873,0.0155811251,-0.0448427393,-0.0559755744,-0.1107712347,-0.1158293262,-0.0906822892,1.0380567778,-0.0297777642,0.4079252350,0.4352205655,0.4153290968,-0.0070708373,0.8759700277,0.2047240962,1.3243965731,0.9836430031,0.1111394250,0.1106841764,-0.0511229581,0.6502234032,0.0817053106,0.1255568270,-0.1624264398,0.7694715564,0.5895123826,0.5276523813,0.4586358647,1.0886658402,0.0778244350,0.2177100353,0.2529164747,0.6409841057,0.9448039957,1.5825335458,0.3043230119,0.8841919228,-0.0268816207,-0.0340924725,0.8580704628,-0.0951600964,-0.0490889529,-0.1763238942,-0.0372295211,1.3886794052,BRCA
GSM480985,0.6712534413,1.1038011162,0.7256099795,2.2990302591,0.6616161629,0.0818430733,-0.0582422595,0.7686965417,1.2256539837,0.3325850749,1.4054429928,0.2867683454,-0.0538758329,1.6304523406,-0.1791539672,-0.2054728947,-0.1222671150,0.0002340721,-0.1571875417,-0.0933386071,-0.0610003807,-0.1521962376,0.4529914372,-0.0626531842,3.0262158214,-0.1040817881,-0.0234685913,-0.0263181581,-0.0550016502,-0.1139682983,-0.1193893340,-0.0898872891,0.5481084954,-0.0726949804,0.3550249918,0.4021199361,0.4587173745,-0.0835794543,0.7798522333,0.2350392384,0.8611773475,0.8162365453,0.1417041606,0.7138120158,0.0697612964,0.8534231111,0.1992576002,0.3438852307,-0.1454714285,1.5476133191,0.4284647065,0.4521202200,0.5649788797,1.1290601162,0.0538346215,0.2315313540,0.1930055995,0.6127393824,0.7302493976,1.5935095322,0.3713752488,0.5955694337,-0.1189935130,-0.0921292175,1.1287610356,-0.1166461660,-0.0403011199,-0.1682637093,-0.1026618472,1.4782442701,BRCA
GSM480986,0.3637514705,1.3781034724,0.8395699189,2.2193307467,1.0047740482,0.3414531027,0.1541607173,1.1564793678,0.4262836435,0.3517915079,1.7577156492,0.2145363198,-0.1175423815,1.2573384279,-0.1688804598,-0.1045109789,-0.1208768881,0.0297082320,-0.1229179195,-0.1263869470,-0.0555085976,-0.1950162309,0.3996849988,-0.0767999311,2.4335032703,-0.1321192690,-0.0139470198,-0.0236322101,-0.0422907576,-0.0928049212,-0.0691066993,-0.1205275572,0.9493732134,-0.0318582082,0.3144797006,0.4833758425,0.4106089262,0.0441754822,0.9021996147,0.2591986350,1.3830056341,1.0151979217,0.1096048629,0.1403553155,-0.0249111570,0.3758222094,0.0859145318,0.3109857890,-0.1337267348,0.9370587028,0.9117966590,0.5276161861,0.5706250406,0.9183458069,0.0844743560,0.3771760837,0.1655263530,0.4839221177,0.8574318311,1.9378681357,0.3954231461,0.8508987498,-0.0124066453,-0.1015730846,0.9668687962,-0.1309502897,-0.0894310109,-0.1505208182,-0.0830833364,1.5077302921,BRCA
GSM480987,0.4741756265,2.0535945445,0.2585912426,2.7037154810,0.7178355278,0.4329001224,0.0970260880,1.2174741342,0.0239258781,0.1587947994,1.6769249506,0.2593453904,-0.0469170973,1.9014180861,-0.2013279921,-0.1352347418,-0.0704012527,-0.0109384979,-0.0606106228,-0.0746052922,0.0918128701,-0.1030124710,-0.1703478976,-0.0432921938,1.8286984041,-0.1105894481,0.4268204676,-0.0190172376,0.0373921808,-0.0979086910,-0.0468810112,-0.0090221537,0.6616964770,-0.0316742232,0.2098507082,0.4795592507,0.2296363310,0.0336754173,0.2276951068,0.1891802554,1.3380605279,0.3447195155,-0.0844146820,0.5136479330,1.6619171948,0.4246866423,-0.0142156617,0.3279566426,-0.1022734639,0.9460729968,0.7047411791,0.4570317386,0.5260457562,0.7650982737,0.0511663564,0.1247138026,0.0919696689,0.3882937707,0.5479266424,1.2294952867,0.2871097813,0.8372933389,-0.0200631739,-0.1018979139,0.1919102957,-0.0837802119,0.0274757206,-0.1828443080,-0.0424048242,0.2715312235,BRCA
GSM480988,0.3666419161,1.2271330877,0.7658719721,2.3901760505,0.7294182159,0.2557647115,0.1310622132,0.5887156453,0.3245137288,0.1726689534,1.1675294143,0.1712146028,-0.0462988595,1.4178638011,-0.1259872242,-0.0637257189,-0.0796364632,-0.0446443974,-0.1480625038,-0.1115790940,-0.0564629030,-0.1611447267,0.3716894381,-0.0799299176,2.8923420757,-0.1187726628,-0.0280802871,-0.0933597851,-0.0831810653,-0.0762093238,-0.0769565511,-0.0750667196,0.4589619954,-0.0315514604,0.2816516543,0.3179003717,0.2562269165,-0.0762924356,0.6423381358,0.1730671261,1.0662603861,0.7083761824,0.1243722733,0.3558236213,-0.1096154724,0.5025178531,0.1213094126,0.3674768847,-0.0889533257,0.6583551200,0.6638981731,0.4923907940,0.4829891018,0.7607839022,-0.0383270433,0.0354253387,0.1527773529,0.4704262694,0.6159016014,1.0011213121,0.2504118828,0.6972457048,-0.0519959615,0.0652009845,1.0844853694,-0.0668676585,-0.0343948951,-0.1233475321,0.0139394299,1.3151372973,BRCA
GSM480989,0.2517094096,1.7527057604,0.6320741258,2.7720669135,0.8383054727,0.6630024992,0.4397809910,0.7955051377,0.6720767098,0.2135165615,2.3074461223,0.2270790681,-0.0535924282,0.8367116956,-0.2903095419,-0.2121142181,-0.1192933159,-0.0509171335,-0.2135716154,-0.0571538649,0.0229482314,-0.2254734385,0.3337375999,-0.0308883632,2.6776250601,-0.1404018904,-0.0391627001,-0.0318046184,-0.0989547546,-0.1356986159,-0.1119321744,-0.0368859072,1.1103506463,-0.0311918096,0.3475496019,0.4588489833,0.2400973081,-0.0633361472,0.7024636094,0.0785894820,1.2916537300,0.9575855513,0.0830807900,0.1486610471,-0.0582257844,0.3040667095,-0.0454611126,0.2117079990,-0.1893403782,0.5104212239,0.8988893313,0.4168803811,0.8519349658,0.5987844912,0.0375365682,0.5766588003,0.0676769989,0.4437155496,0.4999280601,1.7276778767,0.2245239546,1.2405139033,-0.0339701888,-0.0588394306,1.0210926999,-0.1867110319,-0.1229064960,-0.1142169060,-0.0349673268,1.6750301521,BRCA
GSM480990,0.3166647480,1.6684504000,0.5905319539,2.7343542910,0.8380976487,0.4578135087,0.1768650903,0.8675610779,0.0702140510,0.2635990058,2.3939645291,0.2749733657,-0.0872522743,0.6727853419,-0.2222175428,-0.1309761841,-0.1400111453,-0.0589513931,-0.1293648865,-0.0833524674,0.0638250800,-0.1733144059,0.4441437809,-0.0666753318,1.1757303801,-0.1029648008,0.2105314958,-0.0240894286,-0.0965109524,-0.0844026679,-0.0995558684,-0.0446085129,1.1067612915,-0.0190866980,0.4230530610,0.4235380454,0.3191353141,-0.0377953903,0.5615265150,0.0238418394,0.9421872181,1.2329029113,-0.0246153800,-0.0732167417,0.0055968963,0.4307222246,0.1950829520,0.8327552467,-0.1406402458,0.5701667320,1.2032701898,0.4040678319,0.5468216389,0.6595550065,0.1245269666,0.4847173588,0.1218786214,0.3387474729,0.8644990985,1.6585228148,0.2258322309,1.1059742302,-0.0994900212,-0.1150241851,0.6030732589,-0.1389606012,-0.0219037483,-0.1160131124,-0.0108622886,1.5135529946,Control
GSM480991,0.2500861962,1.2661320120,0.6244839902,2.7373882608,1.0779144312,0.2786995493,0.0592000450,1.0681867261,0.8736306505,0.2092083807,1.8290236989,0.2449685031,-0.0352110606,1.1469792952,-0.2521384194,-0.0958660329,-0.0922250265,-0.0740444356,-0.0903247270,-0.1747664088,-0.0432925754,-0.1819738280,0.3934736021,-0.0280873646,2.4365569055,-0.0970615114,0.0341689920,0.0096481766,-0.0123026431,-0.0899790074,-0.0949401484,-0.1119926799,0.9763167946,-0.0214013296,0.2360625108,0.4692680691,0.3643042232,-0.0037197388,0.7570488190,0.2313478491,1.1985398679,1.0221306102,0.1555605578,-0.0021417977,-0.1018400040,0.3718392522,0.0580118667,0.4582523614,-0.1590461786,0.6246844594,0.9586069049,0.5071865046,0.6482640730,0.7990539124,0.0588836264,0.4295866277,0.1739077011,0.3654298311,0.7603944621,2.0593645064,0.2893171571,0.9629745603,-0.0116307199,-0.0284166694,1.0204976901,-0.0867652819,-0.0502093639,-0.1709811002,-0.0384632954,1.6498906129,Control
GSM480992,0.2476967987,1.5023378805,0.5115839695,2.7673748358,0.8590256640,0.5189908397,0.3776853123,0.9394119481,0.1679068491,0.2100246319,2.3328941266,0.3295684198,-0.0409570441,0.5418168694,-0.3057333969,-0.0496722352,-0.1141117830,0.0044208332,-0.1298789143,-0.0933788869,0.0258469840,-0.1743849387,0.5862877201,-0.0524416513,1.5803610609,-0.1174005575,0.0771578398,0.0098416810,-0.0833211234,-0.0505386404,-0.0761886927,-0.0559256946,1.1827308424,-0.0093784845,0.3775521221,0.6180237605,0.2580534183,-0.0464381419,0.4905067957,0.0719069733,0.6252961718,0.9602108987,0.1326202285,-0.0854762300,-0.0067720842,0.3555988693,-0.0417928508,0.7112178834,-0.1480111448,0.5310987036,1.3458300016,0.4130200728,0.9082788116,0.7243998100,0.1346057261,0.4719536303,0.1157030584,0.3105769333,0.8413598781,1.9210771919,0.4011166239,1.0991194739,-0.0291549388,-0.0258921865,0.7441449755,-0.1190241074,-0.0788008998,-0.1994357212,-0.0851074932,1.6639675334,Control
GSM480993,0.3786722400,1.6903067380,0.6702982026,2.7103066743,0.5618893513,0.7052419788,0.5689452010,1.1960502010,0.4212769849,0.2942363708,1.9907199673,0.3003267815,-0.0459778096,1.2827744316,-0.1487627139,-0.0889869287,-0.1238060605,0.0359701319,-0.1255675115,-0.1186989575,0.0049878068,-0.1411741254,0.3493081336,-0.0524258875,2.9377108514,-0.1120138327,0.0609922022,0.0090587195,-0.0222045381,-0.0914261346,-0.0786250317,-0.1118735073,0.9945207685,-0.0238642222,0.3445043971,0.5771721326,0.2800151646,0.0065748730,0.6604025472,0.2861227982,1.2895348594,1.0650870211,0.1729075173,0.3114745932,-0.0247930701,0.3556248992,-0.0141177758,0.3843497409,-0.1081225405,0.7338769277,0.9450695349,0.4741801064,0.7940912880,0.9300896448,0.0415849929,0.4597184245,0.1433829642,0.3602931440,0.8349784980,1.8622661701,0.4162600737,1.0900611624,-0.1192125512,-0.0719391506,1.0595477061,-0.0883901569,-0.0246798896,-0.1641326769,-0.0512909564,1.5387369182,Control
GSM480994,0.2401695627,1.5680820868,0.6041408989,2.5664842689,0.5520658688,0.5327108407,0.3562615500,0.7505319801,0.5657964832,0.1903169752,2.2647942436,0.1553611641,-0.0920161639,0.8894060828,-0.2000379909,-0.1558374543,-0.1259268240,-0.0354023434,-0.1532482024,-0.0950449145,-0.0164044876,-0.1191819230,0.1400210585,-0.0078619212,3.1046530456,-0.1331284439,-0.0430305500,-0.0178013872,-0.0272033734,-0.0251814061,-0.0804790596,-0.1102390185,0.9641585409,-0.0594751502,0.3434833857,0.4494023895,0.2953049885,-0.0779596573,0.6321131203,0.0610211889,0.9060508684,0.9538196777,0.0989063370,0.0106346012,0.0020503724,0.3275596730,-0.0213671374,0.3278020946,-0.1228451207,0.5206810317,0.8714825208,0.4017414163,0.8330526240,0.7885607536,0.0713199491,0.4635025530,0.1103797782,0.2916244940,0.7146198596,2.0158938641,0.3325915052,1.0190768950,-0.1122299465,-0.1330062310,0.8711425428,-0.1153101725,-0.0099507853,-0.1878291827,-0.0321639468,1.8184433011,Control
GSM480995,0.4409180506,1.2554166466,0.7501883057,2.8292390630,1.0872455564,0.2847148575,-0.1272368307,1.1728273865,1.1379546598,0.5217593632,2.2447793616,0.2290969502,0.0835684863,1.2799504958,-0.1915965448,-0.2004949144,0.0737993798,-0.0755549054,-0.0908958350,-0.2019697839,-0.0155409219,-0.1455489569,0.4582954479,-0.0811072030,1.4822124839,-0.1387496342,0.1989871236,-0.0379488704,-0.1043576316,-0.0839258536,-0.0748594410,-0.0835737532,1.0583383925,-0.1016897391,0.4488939054,0.5444307425,0.2975316332,0.0385711598,0.8816204733,0.2178089268,1.5320054069,1.3558353767,0.6187843706,0.2888847066,0.4772769209,0.4566130469,0.1018878077,0.9383239836,-0.0955196354,0.5458690926,0.7113377480,0.5249027839,0.4630933479,0.9376217770,0.0880067439,0.2460421790,0.1639444389,0.4126590016,0.7168794858,2.1208815641,0.3974454067,1.0131718544,-0.0632674746,0.0042578790,0.7860696685,-0.1629655363,-0.0588966964,-0.1981811551,0.0597179950,1.8215423127,Control
