@relation data

@attribute id string
@attribute 8881 numeric
@attribute 11065 numeric
@attribute 8697 numeric
@attribute 246184 numeric
@attribute 983 numeric
@attribute 996 numeric
@attribute 10393 numeric
@attribute 7321 numeric
@attribute 64682 numeric
@attribute 7324 numeric
@attribute 51434 numeric
@attribute 51433 numeric
@attribute 29882 numeric
@attribute 891 numeric
@attribute 51529 numeric
@attribute 29945 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.3756,0.1337,1.3188,0.291,0.072,0.8926,0.4203,1.5193,1.1188,0.8476,1.4152,0.6693,0.6126,0.4576,0.1512,1.369,Control
A02,1.0756,0.0631,1.18,0.022,-0.0215,0.6867,0.2359,1.3464,0.937,0.6783,1.2134,0.4676,0.5176,0.3667,0.1028,1.074,Control
A03,1.2504,0.152,1.2924,0.0479,0.1043,0.8406,0.4206,1.6434,0.8946,0.8665,1.3415,0.5805,0.5982,0.5154,0.202,1.2861,Control
A04,0.9877,0.086,1.1351,0.1408,0.0185,0.623,0.3572,1.2153,1.1086,0.8061,1.2834,0.4244,0.6298,0.328,0.139,1.0243,Control
A05,1.1993,0.1984,1.264,0.146,0.0873,0.7937,0.3304,1.4989,0.8338,0.7879,1.4019,0.4985,0.6953,0.4002,0.2152,1.168,Control
A06,1.1592,-0.0092,1.183,0.1984,-0.0425,0.6495,0.3289,1.6268,0.8207,0.7728,1.2233,0.4948,0.5573,0.34,0.1002,1.0953,Control
A07,1.3679,0.0553,1.2158,0.2219,0.0583,0.7989,0.4787,1.7912,0.9963,1.0226,1.3473,0.6436,0.5486,0.4597,0.1364,1.2543,Control
A08,1.2958,0.0499,1.1849,0.0766,-0.0392,0.9899,0.5851,1.6501,1.2837,1.2073,1.2886,0.7933,0.4466,0.3704,0.1262,1.3449,Control
A09,1.2144,0.0801,1.0857,0.158,0.0701,0.8522,0.3855,1.6457,1.0107,0.9263,1.289,0.4907,0.4689,0.3483,0.1408,1.0754,Control
A10,1.3117,0.0656,1.2469,0.175,-0.0688,0.8546,0.4844,1.684,1.0661,0.9917,1.378,0.5984,0.5432,0.3207,0.1838,1.349,Control
A11,1.2488,0.0674,1.0162,-0.0186,-0.0485,0.6241,0.2884,1.274,0.809,0.6994,0.9863,0.352,0.4398,0.2282,0.1683,0.8215,Control
A12,0.9096,0.0304,0.8095,-0.1095,-0.0909,0.3428,0.2919,0.924,0.6393,0.5728,1.0559,0.179,0.1657,0.3315,0.0761,0.7973,Control
B01,1.3218,-0.0583,1.0569,0.2334,-0.1561,0.7236,0.4227,1.3255,0.9393,0.9463,1.1809,0.5947,0.2602,0.39,-0.072,1.3121,Control
B02,1.4177,0.173,1.2981,0.268,-0.019,0.6785,0.344,1.4291,1.0764,0.8128,1.4445,0.5815,0.6959,0.4043,0.2134,1.3521,Control
B03,1.3859,-0.0446,1.2011,0.1908,0.0032,0.7137,0.4537,1.3973,0.9872,0.8437,1.2855,0.554,0.492,0.3196,0.0678,1.328,BRCACancer
B04,1.1331,0.0024,0.902,0.0476,-0.1193,0.7673,0.6092,1.2734,1.1618,1.317,1.1388,0.7514,0.4114,0.3432,0.0388,1.2142,BRCACancer
B05,1.2734,-0.0066,0.7708,-0.0093,-0.0703,0.5956,0.3626,1.049,0.7772,0.7053,1.1476,0.4453,0.416,0.2754,0.249,1.0043,BRCACancer
B06,1.1478,-0.2608,0.8094,-0.0543,-0.1468,0.4659,0.306,1.2569,0.6464,0.6861,0.8603,0.4102,0.142,0.1858,-0.1886,1.1234,BRCACancer
B07,1.4702,0.0454,1.3129,0.1928,0.0496,0.8344,0.4395,1.4631,1.0007,0.8496,1.4709,0.7031,0.6898,0.3709,0.1591,1.5107,BRCACancer
B08,1.3089,0.1903,1.0512,0.2077,0.0376,0.715,0.2435,1.4782,0.9214,0.6457,1.0928,0.3964,0.6133,0.3015,0.1974,1.0171,Control
