@relation data

@attribute id string
@attribute 112 numeric
@attribute 114 numeric
@attribute 196883 numeric
@attribute 259285 numeric
@attribute 259286 numeric
@attribute 259287 numeric
@attribute 2778 numeric
@attribute 2782 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2914 numeric
@attribute 29850 numeric
@attribute 346562 numeric
@attribute 3710 numeric
@attribute 3745 numeric
@attribute 40 numeric
@attribute 50831 numeric
@attribute 50832 numeric
@attribute 50833 numeric
@attribute 50834 numeric
@attribute 50835 numeric
@attribute 50836 numeric
@attribute 50837 numeric
@attribute 50839 numeric
@attribute 5136 numeric
@attribute 51764 numeric
@attribute 5330 numeric
@attribute 54429 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5613 numeric
@attribute 5726 numeric
@attribute 6337 numeric
@attribute 6338 numeric
@attribute 6340 numeric
@attribute 773 numeric
@attribute 774 numeric
@attribute 80834 numeric
@attribute 80835 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3797550982,-0.0726066500,-0.0095319855,0.0191150539,-0.1381639636,-0.1198267234,1.1579167798,0.7260348580,0.0313797501,0.0069233231,-0.1735142747,-0.1287462219,-0.1794655123,0.5609436097,-0.1312896133,-0.0717793508,-0.1494505593,-0.0498286166,-0.1719217473,-0.1094385516,-0.0991070947,-0.1777290118,-0.0908809423,-0.1126699112,-0.0815054614,-0.1072939529,-0.0776044747,-0.1178593039,0.5931362181,0.6055969648,-0.0123531642,0.9930449004,-0.1270432834,0.6713777984,0.6955644005,0.8564288451,-0.0484405750,-0.1124662805,-0.1512320417,-0.0513437453,BRCA
GSM480985,0.4228589949,-0.1656008608,-0.0878300879,-0.0469000139,-0.2506598797,-0.1366499931,1.3204932428,0.6644044377,0.0823840736,-0.0457163846,-0.1045751986,-0.1056231121,-0.2779782965,0.3553600297,-0.1539214838,-0.1109593592,-0.1321222253,-0.1455857688,-0.1834549316,-0.0124636679,-0.0986972537,-0.2355228516,-0.1391341313,-0.2063650523,-0.0769322264,-0.1532745592,-0.0930615631,-0.1433972916,0.7376574537,0.7695002645,-0.1038192192,1.1653226431,-0.0815679645,0.8922770326,0.9830960659,0.7074767549,0.0733538507,-0.0679996171,-0.1278633882,-0.0393616616,BRCA
GSM480986,0.1785444665,-0.1195620130,0.0055539080,-0.0730843999,-0.1444449784,-0.1162376804,1.3325283364,0.6901387549,0.0011673622,-0.0624810754,-0.1624571604,-0.0300562106,-0.2065423801,0.6212419597,-0.0632582392,-0.0746862930,-0.0743778309,-0.0392587738,-0.1734252770,-0.0334699824,-0.1292258488,-0.1300616543,-0.1391808002,-0.1724879659,-0.0940318424,-0.0778376792,-0.0521149571,-0.1200939099,0.6712817949,0.7078176651,-0.0887387330,0.9547375822,-0.1338818670,0.8662260131,0.7358127319,0.6494209800,-0.0124151879,0.0407272446,-0.1589675380,-0.0460325060,BRCA
GSM480987,0.0528845680,-0.1120932270,0.2631349051,-0.0442989053,-0.1408930667,-0.1441535670,1.2904711387,0.7412058433,0.1327404538,-0.0773168238,-0.0834542910,-0.0819688534,-0.1597166731,0.3998152808,-0.0829744577,-0.1475046499,-0.1215773894,-0.1141099084,-0.1267972504,-0.1161787640,-0.1299402202,-0.0851560233,-0.1438537318,-0.1529209428,-0.0067829336,-0.1143018794,-0.1041722893,-0.1252820391,0.4481176670,1.0939444790,-0.0234222412,0.2135299446,-0.0898401789,0.1425421733,-0.1687108966,-0.0889219721,0.0382031941,0.0024278860,-0.1388108089,0.0270666609,BRCA
GSM480988,0.2434777927,-0.0361867587,0.0293470489,0.0357598737,-0.1869671449,-0.0596146799,1.4781041429,0.5931581249,0.1052846566,-0.0282164784,-0.1551386684,-0.1227536664,-0.1852529300,0.5623337450,-0.0981034054,-0.0698373339,-0.1605080094,0.0050364260,-0.1620223080,-0.0586725559,-0.0989154971,-0.0673992230,-0.1097196260,-0.0429659461,-0.0897923800,-0.1443745749,-0.0521348746,-0.1426495928,0.3137383716,0.5631931945,-0.0202760463,0.7728505326,-0.1026885700,0.9005830502,0.5639271131,0.7367952693,-0.0419790439,-0.0682974830,-0.0782564961,0.0170859208,BRCA
GSM480989,0.2998246142,-0.0685872297,-0.1595958304,-0.0039244293,-0.1703235109,-0.0699091401,1.3912816293,0.7107484369,0.0310324050,-0.0245108759,-0.2007721532,0.0158371509,-0.1984297266,0.4976210030,-0.1765275250,-0.1578767196,-0.0987501396,-0.1172314294,-0.1930194540,-0.1061976971,-0.0629849592,-0.0682040740,-0.0526918752,-0.1084631942,-0.0512375880,-0.2324207872,-0.1177975059,-0.1434034564,0.9056678476,0.3538124809,0.0047141360,0.8033357407,-0.1177070891,1.0099766490,1.0401090531,0.6746592174,-0.0790176572,-0.1027390032,-0.2008861271,-0.0587748206,BRCA
GSM480990,0.1709839052,-0.1056272242,-0.0106996141,-0.0042774681,-0.2421998168,-0.0503181579,1.4284008093,0.8782710590,0.0722035417,-0.0313524033,-0.0146120840,-0.0985122550,-0.1623423001,0.5061100200,-0.1359532807,-0.1262523611,-0.0386438751,-0.1239945458,-0.2469099622,-0.0353727152,-0.1074514864,-0.1031380314,-0.1010026050,-0.1392774281,-0.0635686613,0.0065605761,-0.0345598439,-0.0754270372,0.8428640298,0.7935236208,-0.0195084080,0.5710339894,-0.0604613651,0.8518413956,0.6672268332,0.3378174704,-0.0690977746,-0.0387157144,-0.0726788812,-0.0082077474,Control
GSM480991,0.2858755783,-0.1251052238,-0.0189355184,-0.0234002626,-0.1853330318,-0.1295942136,1.4307339596,0.7888649646,-0.0499887214,0.0187707844,-0.1432928610,-0.0915372315,-0.1266451879,0.7279821927,-0.0235330541,-0.1041955711,-0.0820234726,-0.0792418198,-0.1916343029,-0.0776844412,-0.1050088608,-0.1362316873,-0.0281814173,-0.1787950264,-0.0549934143,-0.0443711671,-0.0434485409,-0.0344755016,0.7147501284,0.6564376624,-0.0500267771,0.7389248726,-0.0748742181,0.9738396851,0.8371101503,0.4399012058,-0.0352333166,-0.0588473026,-0.1122724082,-0.0016079076,Control
GSM480992,0.5049739010,-0.0951718734,0.0041698367,-0.0272307678,-0.1641699844,-0.0990345080,1.5164660945,0.7672556795,0.0298872434,-0.0393678868,-0.2068480632,-0.0497015408,-0.1326435291,0.7308892569,-0.0673843928,-0.1079440279,-0.0617314279,0.0222564084,-0.1147009084,-0.0265175906,-0.1050413627,-0.0754749588,-0.0518271652,-0.1415654061,-0.0538970183,0.0178685737,-0.0266702802,-0.1232153285,1.1381731691,0.5008515699,0.0557855016,0.8443388831,-0.0696899707,1.0000960313,0.9465770944,0.5429206104,-0.0023046669,0.0078665931,-0.1415834378,-0.0004845223,Control
GSM480993,0.2520091683,-0.0471520076,-0.0442055219,-0.0700375741,-0.1464889137,-0.1297661397,1.3899838875,0.7363728955,0.0388465096,-0.0594869954,-0.1236886627,-0.0623498530,-0.1279295074,0.7271375300,-0.0797491432,-0.0805746436,-0.0775818979,-0.0947550884,-0.1319925620,-0.0555726401,-0.1321887560,-0.1098922024,-0.0961141083,-0.0763692904,-0.0871394240,-0.1602199334,-0.0896386958,-0.0374244944,0.8387103804,0.5521481080,-0.0571271274,1.0441827782,-0.0720508667,0.9428336543,0.8147075040,0.4144886257,0.0136240125,-0.0125696733,-0.0910790162,0.0152647948,Control
