@relation data

@attribute id string
@attribute 1140 numeric
@attribute 1146 numeric
@attribute 207 numeric
@attribute 2185 numeric
@attribute 2309 numeric
@attribute 356 numeric
@attribute 4593 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 572 numeric
@attribute 5747 numeric
@attribute 5913 numeric
@attribute 6714 numeric
@attribute 7015 numeric
@attribute 7533 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0248551606,-0.1406468259,1.9397812022,0.2269297111,1.1574716995,-0.0677221629,-0.1225970163,0.6502234032,-0.1624264398,0.7694715564,0.2177100353,0.3606912876,0.0228508510,-0.0230143287,-0.0912894547,0.2840659279,BRCA
GSM480985,-0.0593953958,-0.1164036740,1.4054429928,0.3187140897,1.1360831860,-0.0922413117,-0.0888160892,0.8534231111,-0.1454714285,1.5476133191,0.2315313540,0.4434307657,-0.0080064232,-0.0673303304,-0.1460471844,0.2868869492,BRCA
GSM480986,0.0727118263,-0.1649671776,1.7577156492,0.2534925254,0.8864078883,-0.0697262036,-0.1157984323,0.3758222094,-0.1337267348,0.9370587028,0.3771760837,0.2375885064,0.0795098791,-0.0464315283,-0.0994919745,0.2451798338,BRCA
GSM480987,-0.0623273370,-0.2060578994,1.6769249506,0.0220875726,0.6600868327,-0.0680922132,-0.1483893181,0.4246866423,-0.1022734639,0.9460729968,0.1247138026,0.2307216385,-0.0609982561,-0.0569087189,-0.1022369779,0.1725909245,BRCA
GSM480988,-0.1202537638,-0.0737714677,1.1675294143,0.1364912806,0.8252818583,-0.0621939344,-0.0844706853,0.5025178531,-0.0889533257,0.6583551200,0.0354253387,0.3012423917,-0.0969761499,-0.0468429086,-0.0419324202,0.1968091326,BRCA
GSM480989,-0.0100925979,-0.1860406019,2.3074461223,0.1775155949,0.5693502668,-0.0434693121,-0.0694075187,0.3040667095,-0.1893403782,0.5104212239,0.5766588003,0.1835803039,-0.0799318551,-0.0013073004,-0.0512262682,0.3122929088,BRCA
GSM480990,-0.0370695694,-0.1721585776,2.3939645291,0.3475599620,0.6452506264,-0.0242624128,-0.1012725045,0.4307222246,-0.1406402458,0.5701667320,0.4847173588,0.2556535407,-0.0137754964,0.0237829644,-0.0660655281,0.2054380223,Control
GSM480991,0.0178789336,-0.1144117531,1.8290236989,0.2744439769,0.6417928310,-0.0387195160,-0.1356029208,0.3718392522,-0.1590461786,0.6246844594,0.4295866277,0.2348265328,-0.0341452427,-0.0323408361,-0.0594923988,0.2894791155,Control
GSM480992,-0.1032882500,-0.1671768224,2.3328941266,0.2888478639,0.6069080535,-0.0268258417,-0.1005486532,0.3555988693,-0.1480111448,0.5310987036,0.4719536303,0.1477922502,-0.0780855988,0.0106290712,-0.0683295332,0.2041087145,Control
GSM480993,-0.0467957466,-0.1427212258,1.9907199673,0.2887215831,0.7283609089,-0.0520990045,-0.1014587100,0.3556248992,-0.1081225405,0.7338769277,0.4597184245,0.3103372069,0.0472770819,-0.0135325677,-0.0522124892,0.2556822760,Control
GSM480994,0.0400516900,-0.1844924606,2.2647942436,0.2233702306,0.5525732266,-0.1155833288,-0.1060623096,0.3275596730,-0.1228451207,0.5206810317,0.4635025530,0.1898239563,0.1470742909,-0.0187703867,-0.0423016297,0.2774473589,Control
GSM480995,0.1495473186,-0.2085021826,2.2447793616,0.4005807029,1.0571787220,-0.0159595042,-0.1576909100,0.4566130469,-0.0955196354,0.5458690926,0.2460421790,0.3844956729,-0.0083801262,-0.0279171207,-0.0569722230,0.5412903211,Control
GSM480996,0.1074100602,-0.1565522080,2.1184759934,0.4694852746,0.4105979435,-0.0896809553,-0.1060775655,0.3066054066,-0.1319222984,0.4963641018,0.3102930195,0.2123995517,-0.0016900590,0.0263584877,-0.0602174842,0.3093682314,BRCA
GSM480997,-0.0312552351,-0.2293248778,2.3593104947,0.2676825064,0.4043378621,-0.0114752292,-0.0879468647,0.2881597711,-0.1672660582,0.1188000013,0.6042272312,0.2051827405,-0.1003972771,-0.0008275386,-0.0559807432,0.1777003901,BRCA
GSM480998,-0.0441171850,-0.1549245038,2.0572760636,0.3430412505,0.6942522629,-0.0197275932,-0.0857917888,0.2050712937,-0.0914625534,0.6106414951,0.3052498243,0.1946123678,0.0605663534,0.0090813116,-0.0909627102,0.4473880360,BRCA
GSM480999,-0.0183047586,-0.1028347123,1.6031868988,0.2694507143,1.2172068621,-0.1071184975,-0.1276757513,0.7125618634,-0.1632603363,1.3181974521,0.2949257643,0.3826780218,0.0404390117,-0.0673263892,-0.1344742750,0.3078824333,BRCA
GSM481000,0.0003035038,-0.2507634557,1.3439433907,0.2222830485,0.9805416197,-0.0466846831,-0.1265381898,0.5280358451,-0.0616773152,1.0340813620,0.2215918433,0.3141139373,-0.0400150844,-0.0261117631,-0.1116223487,0.4014917543,BRCA
GSM481001,0.0366508601,-0.1713759486,1.9257329968,0.4514025406,1.0935068435,-0.0316085928,-0.1239254629,0.6979045826,-0.1653078994,0.8875800183,0.1429503735,0.3840656285,0.0286406984,0.0263371471,-0.0878897563,0.5547916435,BRCA
