@relation data

@attribute id string
@attribute 10993 numeric
@attribute 132158 numeric
@attribute 1491 numeric
@attribute 1610 numeric
@attribute 1738 numeric
@attribute 1757 numeric
@attribute 189 numeric
@attribute 211 numeric
@attribute 212 numeric
@attribute 23464 numeric
@attribute 2593 numeric
@attribute 26227 numeric
@attribute 2628 numeric
@attribute 27232 numeric
@attribute 275 numeric
@attribute 29958 numeric
@attribute 29968 numeric
@attribute 314 numeric
@attribute 4128 numeric
@attribute 4129 numeric
@attribute 51268 numeric
@attribute 55349 numeric
@attribute 5723 numeric
@attribute 635 numeric
@attribute 63826 numeric
@attribute 6470 numeric
@attribute 6472 numeric
@attribute 64902 numeric
@attribute 8639 numeric
@attribute 875 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0442903058,-0.0314681776,0.4400414649,-0.2169278152,0.7331141828,-0.1618008222,-0.2247613301,0.6898565472,-0.1074615075,0.6002569136,0.1446568647,2.4772222504,-0.0541948833,-0.1632753700,0.1260746292,-0.1288082591,1.8585594681,-0.0317160022,0.1451245776,-0.0869280419,-0.0051024450,-0.0955074545,1.3193696899,-0.1820956515,0.6880837548,-0.0549394795,2.8473422343,-0.0512236129,-0.1886582139,0.7110146697,BRCA
GSM481003,-0.0864196532,0.2153698350,0.2703773339,-0.1070485529,0.5751571217,-0.1606649233,-0.1713532337,1.0591427700,-0.0982718674,0.7964042338,0.2084967855,2.1865839917,0.3726892521,-0.2046968623,0.0947370275,-0.1009804672,1.0066010687,0.0301934800,0.0484505714,0.0015658356,0.3430648993,-0.0406168977,1.5165562265,-0.1086326450,0.6215424454,0.0906610653,2.5610417977,-0.0224064815,-0.1504128043,0.5030959157,BRCA
GSM481004,-0.0050337269,0.1083046590,0.3152375731,-0.1785407320,0.3812206186,-0.0974635899,-0.2323404520,1.3285011732,-0.0908799479,0.6999173524,0.2710731254,2.1743352314,-0.0892229583,-0.1783722746,0.0885381078,-0.0618738483,1.3175547986,-0.1242649171,0.2435479094,-0.0635522279,0.1749582638,-0.0840446487,1.2529707451,-0.1174623869,0.7662418497,0.2203594763,2.8166703856,-0.0465135497,-0.0840600951,0.8174805049,BRCA
GSM481005,-0.0507630960,0.0399865636,0.3094884858,-0.1948261913,1.0392266140,-0.0955258056,-0.1895051829,0.7321787484,-0.0559053702,0.6721798044,0.1903231717,2.0574991303,-0.0763997598,-0.0967543188,0.0388845163,-0.0444679808,1.4513978406,-0.1447849048,0.1857583780,-0.1267775762,0.8246687104,-0.0782110771,1.2936651039,-0.1502129265,0.7850934959,0.1136467813,2.4437408265,-0.0210965189,0.2788623667,0.5529917274,BRCA
GSM481006,-0.0056168336,-0.0148532329,0.4558008828,-0.1286396232,1.0503523116,-0.1489956210,-0.2417009909,0.6772875352,-0.1009613228,0.5327883641,0.2181288825,1.6841982404,0.0238248294,-0.1857928024,-0.0068874604,-0.0828676192,1.7849316426,-0.0033132997,0.2731100519,-0.0209217585,0.4402536238,-0.0127941135,1.4391109854,-0.0930048585,0.6302002525,0.1196071827,2.7685967592,-0.1074946538,0.0930584413,0.7232720436,BRCA
GSM481007,0.0016799321,0.4066401484,0.7840414543,-0.0768630319,0.6724452480,-0.0728725614,-0.1875620106,0.8854114207,-0.0609520851,0.8385326321,0.2907092239,1.6655889056,0.0919031502,-0.1381347427,0.0056271643,-0.0733886027,1.1733989157,-0.0802383079,0.4147273969,-0.0663053751,0.2099103099,0.0412820211,1.2008157894,-0.1959937716,0.2591445168,0.3235670401,2.9690686510,0.0015283274,-0.0888141567,0.8623429871,BRCA
GSM481008,-0.0343412835,0.7299619544,0.2976994767,-0.2347276659,0.8293015040,-0.0839779636,-0.2158959008,1.3553744297,-0.1087503474,0.6555563542,0.3780241479,2.8228318971,-0.0989498111,-0.0883792980,0.2298014622,-0.0691247012,0.8994530940,-0.1749120204,0.0451314856,-0.1486230927,-0.1111630627,-0.0549569185,1.2587695384,-0.0697177796,0.6805583805,0.3425510402,2.9423446289,0.0121618573,-0.1237392973,0.4718206140,Control
GSM481009,-0.0624893274,-0.0624050829,0.2308698846,-0.2448282801,0.6332577009,-0.3179981142,-0.3811511949,0.3112362829,-0.1343982574,0.2445104646,-0.1107683359,2.4787677793,-0.1688393667,-0.1687357028,0.0945500451,-0.0195136744,1.9757145857,-0.1110957666,-0.0830280202,-0.0906468695,0.1315968864,-0.1196679745,1.5057728077,-0.2393982736,0.3307985212,-0.0412193096,2.6950475103,-0.0819477343,-0.0893934176,0.5424172376,Control
GSM481010,-0.0061159612,0.1244159206,0.6492380304,-0.1928928605,1.3218326784,-0.1040277170,-0.1554093584,0.9690373366,-0.0560728982,0.6923363384,0.2455661574,2.4068499798,0.2367357397,-0.1327492983,0.1920546882,-0.0894674232,1.7390484386,-0.1006249860,0.0537018078,0.0547498727,0.1419140661,-0.1049714928,1.2494964250,-0.1436118139,0.7913973176,0.1875466003,2.5251574333,-0.0909860833,-0.0319023414,0.5389780957,Control
GSM481011,0.0262650809,-0.0093683295,0.4350539423,-0.1253942754,0.5283419308,-0.1375348202,-0.2564756244,1.0477179521,-0.0545823159,0.9947773908,0.4687427361,2.5359471738,-0.0112125944,-0.2032565337,0.1988016710,-0.0582444240,1.4759634774,-0.1085641736,-0.0094730394,-0.1208987912,0.4028227371,-0.0440693880,1.3501918919,-0.1483277824,0.2093153462,0.1659175533,3.0004452925,-0.0542462585,-0.1815969126,1.0310810366,Control
GSM481012,-0.0419079014,0.1661424882,0.5426175943,-0.1358476662,0.8130586693,-0.1021287350,-0.1758438741,1.0443534344,-0.1273918392,0.6627248477,0.0895071996,3.1262991080,-0.0388896689,-0.1107930837,0.3885425969,-0.1067291962,1.7058942020,-0.0421571383,0.0814725191,-0.1051259570,0.1378225983,-0.0925792202,1.3171456787,-0.1852440220,0.6189533531,0.2148028736,2.9378715799,-0.0311509801,-0.1060041536,0.8981764555,Control
GSM481013,0.0306074814,0.9294184784,0.3948310594,-0.1390106804,0.7142877401,-0.1622196582,-0.2025235924,1.4475936110,-0.0468828468,1.0485316598,0.5239770182,3.1965007499,-0.0554948719,-0.0703411401,0.0555246385,-0.0680180007,0.8372976556,-0.0361946011,-0.0005384729,-0.0456763907,-0.1008468916,-0.0819220089,1.5960714885,-0.1353383568,0.5916230938,0.4714331344,3.3454683285,-0.0669544130,-0.0704532708,0.5493277307,Control
GSM481014,-0.0241543528,0.4363924082,0.4653398870,-0.1636763894,1.5771218538,-0.1349146535,-0.2278084971,0.6782233193,-0.0612893448,1.1477511139,0.3148867549,2.1429345573,0.2056068554,-0.1090250717,0.1669750229,-0.0620079057,1.4624824737,-0.1521609170,0.0198605014,-0.1061101545,0.4475934704,-0.0260473027,0.8425293779,-0.1009061729,0.3808930457,0.0857488507,2.6857732627,-0.1242195829,-0.0860498509,0.5378102902,BRCA
GSM481015,-0.0228378371,0.3278247474,0.2774676271,-0.1875748736,0.6144389384,-0.0966814662,-0.2632050407,0.9442325759,-0.0775028253,1.0314742724,0.4883011162,2.9734977601,-0.1280516999,-0.1834045409,0.3026296958,-0.0945702959,1.4368951236,-0.1643036094,-0.0136525102,-0.0825329420,-0.0577799787,0.0778531533,2.0176227967,-0.1509284466,0.3454363008,0.2493024730,3.2955893554,-0.0504842015,-0.1271535222,0.7889403540,BRCA
