@relation data

@attribute id string
@attribute 1385 numeric
@attribute 207 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 4205 numeric
@attribute 4207 numeric
@attribute 4208 numeric
@attribute 4209 numeric
@attribute 4914 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5335 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5598 numeric
@attribute 6195 numeric
@attribute 6464 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.3960468965,1.9397812022,1.3452941188,1.0380567778,0.6293294718,-0.3883404298,-0.0983312302,0.1846735908,-0.2048701937,0.6502234032,-0.1624264398,0.7694715564,0.5204422609,0.5276523813,0.4586358647,0.3851125020,0.8590166551,1.9096234484,BRCA
GSM480985,0.2730189453,1.4054429928,1.1583383579,0.5481084954,0.6384879346,-0.2833417452,-0.1254703736,0.2095803749,-0.1765105570,0.8534231111,-0.1454714285,1.5476133191,0.6196571301,0.4521202200,0.5649788797,0.3733170288,0.5620005916,1.9413004944,BRCA
GSM480986,0.3807973232,1.7577156492,1.5127595663,0.9493732134,0.5029104183,-0.3363986726,-0.1237236924,0.2977734730,-0.1504109834,0.3758222094,-0.1337267348,0.9370587028,0.5424212613,0.5276161861,0.5706250406,0.5725946952,0.7839062919,2.0243224118,BRCA
GSM480987,0.2020458693,1.6769249506,1.4599798470,0.6616964770,0.3049977311,-0.3583539021,-0.0579537458,0.3343636306,-0.2177714218,0.4246866423,-0.1022734639,0.9460729968,0.7127369387,0.4570317386,0.5260457562,0.7588645808,0.1390306237,1.9975022057,BRCA
GSM480988,0.2373043370,1.1675294143,1.6300611323,0.4589619954,0.5119321555,-0.3615671181,-0.1065016748,0.2018256103,-0.1793920208,0.5025178531,-0.0889533257,0.6583551200,0.5192004788,0.4923907940,0.4829891018,0.6892718586,0.6210581084,1.9610705971,BRCA
GSM480989,0.1316228062,2.3074461223,1.6843677122,1.1103506463,0.3381318762,-0.5219548063,-0.1228035998,0.2661028575,-0.2747799248,0.3040667095,-0.1893403782,0.5104212239,0.5099837124,0.4168803811,0.8519349658,0.5325530826,1.0677040443,1.9755967301,BRCA
GSM480990,0.1244135859,2.3939645291,1.6475978081,1.1067612915,0.3184949082,-0.3183309759,-0.1191736433,0.3583629270,-0.1807882367,0.4307222246,-0.1406402458,0.5701667320,0.7009938896,0.4040678319,0.5468216389,0.5505317761,1.0079710025,2.5765053460,Control
GSM480991,0.1756075131,1.8290236989,1.5652074934,0.9763167946,0.4219880824,-0.4502119443,-0.0937623682,0.3763658349,-0.2045579894,0.3718392522,-0.1590461786,0.6246844594,0.5280418684,0.5071865046,0.6482640730,0.4671709960,0.7941210804,2.1101571236,Control
GSM480992,0.1568766059,2.3328941266,1.5792976092,1.1827308424,0.3865627073,-0.4287381620,-0.1028343947,0.4881010573,-0.1586291030,0.3555988693,-0.1480111448,0.5310987036,0.6497552522,0.4130200728,0.9082788116,0.6848330431,1.0579590626,2.4270785623,Control
GSM480993,0.2239596708,1.9907199673,1.5582134934,0.9945207685,0.4360589218,-0.2818559122,-0.1187496406,0.3266614947,-0.1555380717,0.3556248992,-0.1081225405,0.7338769277,0.5661468516,0.4741801064,0.7940912880,0.6592196021,0.8928548188,2.0765592329,Control
GSM480994,0.0844783567,2.2647942436,1.5295505913,0.9641585409,0.3825191858,-0.3676905202,-0.1346536691,0.2340472468,-0.1860475559,0.3275596730,-0.1228451207,0.5206810317,0.4282210015,0.4017414163,0.8330526240,0.4126872120,0.9048595123,2.2287481896,Control
GSM480995,0.2509406057,2.2447793616,1.6341215260,1.0583383925,0.4606061956,-0.4452674096,-0.0936818024,0.4759469786,-0.2492287143,0.4566130469,-0.0955196354,0.5458690926,0.7010075127,0.5249027839,0.4630933479,0.4662164072,0.8697425790,1.9173598417,Control
GSM480996,0.2632771013,2.1184759934,1.6202940312,1.5339100845,0.4585731118,-0.5625950397,-0.0908498017,0.4036022649,-0.1944937417,0.3066054066,-0.1319222984,0.4963641018,0.7422953586,0.5563891964,0.5709639528,0.5468508691,1.0729680950,2.5355423434,BRCA
GSM480997,0.1275147414,2.3593104947,1.6077907556,1.0607690384,0.3682870291,-0.5110662004,-0.0735103151,0.4381550884,-0.1332205040,0.2881597711,-0.1672660582,0.1188000013,0.7791516716,0.4731658620,1.1649881211,1.0398049503,0.2977394541,2.4039788969,BRCA
GSM480998,0.2444687053,2.0572760636,1.8111653313,1.3928146588,0.7116161440,-0.4252792730,-0.0915930386,0.1669786735,-0.1703227841,0.2050712937,-0.0914625534,0.6106414951,0.6266471785,0.5020119320,0.7742886320,0.3544002388,1.0122909393,1.8797799985,BRCA
GSM480999,0.4136410755,1.6031868988,1.3847289206,0.6999813840,0.6512807949,-0.4389936841,-0.0927351674,0.2624256817,-0.2105015911,0.7125618634,-0.1632603363,1.3181974521,0.6269430375,0.5291442982,0.5399878732,0.4705139272,0.8185093006,1.7322489747,BRCA
GSM481000,0.2888082167,1.3439433907,1.4343370085,0.8529196009,0.5047497764,-0.3851830684,-0.1047226165,0.2692951032,0.0014522384,0.5280358451,-0.0616773152,1.0340813620,0.7278815275,0.5257301268,0.5414116234,0.5200000617,0.8694954911,1.4051200598,BRCA
GSM481001,0.3590236851,1.9257329968,1.4455331878,0.8871232791,0.5778894978,-0.4376547130,-0.1432682437,0.4120886349,-0.1948148137,0.6979045826,-0.1653078994,0.8875800183,0.5405121342,0.5172970049,0.4539386201,0.3452016365,0.8956246297,1.7989016441,BRCA
