@relation data

@attribute id string
@attribute 10257 numeric
@attribute 10599 numeric
@attribute 107 numeric
@attribute 108 numeric
@attribute 1080 numeric
@attribute 10864 numeric
@attribute 109 numeric
@attribute 10998 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 123264 numeric
@attribute 1244 numeric
@attribute 1581 numeric
@attribute 196883 numeric
@attribute 200931 numeric
@attribute 2052 numeric
@attribute 23439 numeric
@attribute 2778 numeric
@attribute 28234 numeric
@attribute 3156 numeric
@attribute 343 numeric
@attribute 358 numeric
@attribute 361 numeric
@attribute 366 numeric
@attribute 3781 numeric
@attribute 3949 numeric
@attribute 476 numeric
@attribute 477 numeric
@attribute 478 numeric
@attribute 480 numeric
@attribute 481 numeric
@attribute 482 numeric
@attribute 483 numeric
@attribute 486 numeric
@attribute 5243 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5613 numeric
@attribute 570 numeric
@attribute 57552 numeric
@attribute 57835 numeric
@attribute 6256 numeric
@attribute 6344 numeric
@attribute 64240 numeric
@attribute 64241 numeric
@attribute 6513 numeric
@attribute 6522 numeric
@attribute 6523 numeric
@attribute 6548 numeric
@attribute 6550 numeric
@attribute 6554 numeric
@attribute 6555 numeric
@attribute 6579 numeric
@attribute 6580 numeric
@attribute 6822 numeric
@attribute 7363 numeric
@attribute 760 numeric
@attribute 8431 numeric
@attribute 8647 numeric
@attribute 8671 numeric
@attribute 8714 numeric
@attribute 9376 numeric
@attribute 9429 numeric
@attribute 949 numeric
@attribute 9971 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.2665,-0.1772,0.0065,-0.039,-0.0519,1e-04,0.1749,0.0831,-0.0277,0.1511,1.6138,-0.1337,0.4049,0.1383,-0.0044,-0.0734,0.0902,-0.028,0.178,-0.0996,0.6078,-0.0697,1.4108,0.1536,0.053,-0.1137,1.031,-0.1121,0.5329,1.4797,-0.019,0.2248,-0.112,0.4037,0.1703,0.4014,0.1847,0.5174,0.8889,0.8992,-0.0094,0.8499,-0.0871,0.1649,0.0556,0.5417,-0.0253,-0.0397,-0.0781,0.5701,0.2434,-0.0312,0.3261,-0.0363,0.1252,0.1094,-0.1791,-0.0897,-0.0777,-0.1765,0.4894,-0.0274,-0.066,0.0789,0.4518,-0.0329,0.0523,0.1113,-0.2008,Control
A12,0.2415,-0.1504,0.1418,0.0899,0.0119,0.1831,0.2956,-0.052,0.1141,0.187,0.8764,-0.127,0.0162,0.1622,0.0228,-0.2022,0.0777,0.006,0.1462,-0.1456,0.33,-0.1173,1.2003,0.0803,0.3389,-0.0266,0.5898,-0.004,0.2237,1.599,0.0796,-0.0202,-0.0729,0.0963,0.0433,0.3492,0.2359,0.4387,0.7519,0.9088,-0.3354,0.5054,-0.0218,0.1858,0.1217,0.3558,0.1017,-0.0796,0.1275,0.6025,0.2146,-0.0556,0.3269,-0.0427,0.1977,0.0766,-0.2003,0.0972,-0.1745,-0.001,0.5247,0.0277,-0.0283,0.0824,0.4524,-0.0389,0.2002,-0.0423,-0.199,Control
B01,0.3107,-0.1856,0.1211,0.0443,-0.0568,0.0753,0.2545,-0.0739,0.0072,0.1479,1.224,-0.1404,0.0955,0.1145,0.2847,-0.2396,0.088,-0.0079,0.2353,0.0091,0.5871,-0.1305,1.3398,0.0706,0.0391,-0.1417,0.896,-0.0998,0.2861,2.0341,0.0916,-0.1114,-0.0245,0.3592,-0.0685,0.495,0.1058,0.4514,0.7207,0.9636,-0.275,0.8828,0.1604,0.2204,0.1954,0.3489,0.0459,-0.0619,0.0758,0.679,0.0473,0.0544,0.4061,-0.3396,0.2319,0.2005,-0.1861,0.0208,-0.0515,-0.0923,0.6304,0.0976,-0.0712,-0.0404,0.411,0.0287,0.2432,0.0178,-0.2445,Control
B02,0.2503,-0.1238,0.0335,-0.0131,-0.0708,0.036,0.2964,0.0459,0.0023,0.1195,1.7645,-0.1385,0.2924,0.0323,0.085,-0.165,0.1317,0.0206,0.2753,-0.1065,0.7082,-0.0862,1.6311,0.1114,0.1638,-0.0884,1.1632,-0.0751,0.5747,2.1177,0.0354,0.1967,0.0027,0.427,0.0213,0.5659,0.0597,0.6832,0.9567,1.0223,-0.1605,0.9827,-4e-04,0.2959,0.1406,0.6222,0.0715,0.0271,0.0267,0.8453,0.425,-0.0407,0.5065,-0.0054,0.1664,-0.019,-0.1499,0.0141,-0.0977,-0.0745,0.7728,-0.0978,-0.0892,0.0839,0.3739,-0.0632,0.2413,0.2208,-0.1575,Control
B03,0.2219,-0.1667,-0.0049,-0.0157,-0.0946,0.0326,0.2716,-0.0666,-0.0034,0.1163,1.5419,-0.1298,0.2058,0.1364,0.1146,-0.195,0.1255,-0.0157,0.1966,-0.0064,0.6652,-0.0768,1.6581,0.1025,-0.1223,-0.0642,1.2355,-0.1138,0.527,2.0525,0.0764,0.0709,-0.1447,0.3445,-0.0436,0.6108,0.1569,0.6053,0.8786,1.0227,-0.1774,1.0434,0.033,0.2321,0.1154,0.5183,0.0251,-0.0695,0.0033,0.7145,0.2821,-0.0188,0.4063,-0.1452,0.2255,0.0844,-0.1454,0.0054,-0.1369,-0.1346,0.2554,-0.052,-0.0645,0.0857,0.2566,-0.0149,0.0213,0.0538,-0.1909,BRCACancer
B04,0.456,-0.2174,0.0414,-0.0126,-0.1497,0.0727,0.2781,-0.0678,-0.0089,0.0945,1.7402,-0.2206,0.4092,0.1217,0.025,-0.179,0.1033,0.0681,0.1647,-0.2046,0.6745,-0.1485,1.1989,0.1642,-0.0242,-0.0699,0.3424,-0.0738,0.4656,1.7617,0.0312,0.0578,0.0157,0.2702,0.0296,0.781,0.1653,0.7031,0.8361,1.2316,-0.0269,0.8951,-0.1702,0.4348,0.1155,0.6736,0.0426,-0.0992,-0.0102,0.6501,0.3079,-0.1165,0.5508,-0.1128,0.0172,-0.1009,-0.1712,0.0709,-0.1559,-0.0812,0.9232,0.0828,-0.0692,0.1413,0.4112,-0.1039,0.0537,0.3213,-0.2451,BRCACancer
B05,0.1059,-0.1506,0.1073,0.0274,-0.019,0.089,0.2443,-0.0123,0.0827,0.0862,1.5683,-0.1946,0.2685,0.0821,-0.0372,-0.2176,0.1212,0.1325,0.2462,-0.1427,0.588,-0.2008,1.0932,0.1222,0.1498,-0.0893,0.5506,-0.0585,0.3115,1.7475,0.0707,0.0836,-0.0375,0.2894,-0.0051,0.8355,0.2561,0.6468,0.9772,0.8478,-0.1407,0.8195,-0.1007,0.1857,0.1319,0.5613,0.0482,-0.0567,0.0275,0.6137,0.2763,-0.1628,0.4164,-0.0206,0.1763,0.0963,-0.1955,0.092,-0.2329,-0.0788,0.9794,0.1402,-0.0899,0.1206,0.4896,-0.0649,0.1236,0.0527,-0.2988,BRCACancer
B06,0.2722,-0.1666,0.0095,0.0814,-0.0086,0.0142,0.1166,-0.2317,-0.036,0.0635,1.1123,-0.15,-0.0515,0.2356,0.1723,-0.3834,0.0445,-0.0431,0.1172,0.024,0.3774,-0.1725,1.5028,0.0828,-0.0349,-0.1334,1.1847,-0.067,0.141,1.6307,0.1403,-0.2734,0.0263,0.1853,-0.1086,0.4913,0.0112,0.5599,0.4708,0.7287,-0.3896,0.6327,0.1774,0.1285,0.1065,0.2571,0.0264,-0.0349,0.1341,0.4933,-0.0138,0.1094,0.2108,-0.3936,0.3337,0.2159,-0.146,0.0842,-0.0694,-0.0672,0.5392,-0.0086,-0.0168,0.0657,0.2379,0.0159,0.2114,-0.1648,-0.2598,BRCACancer
B07,0.1983,-0.1275,0.0493,-0.0353,-0.0732,0.0729,0.3507,-0.055,0.0308,0.0254,1.7998,-0.1603,0.3683,0.0335,0.0663,-0.1746,0.1885,0.0856,0.2298,-0.0706,0.7557,-0.1319,1.8089,0.0401,-0.0189,-0.0495,1.0959,-0.0434,0.4862,1.953,0.024,0.2231,-0.0083,0.2248,-0.0491,0.6394,0.2141,0.8009,1.0137,1.1525,-0.1627,1.0143,-0.0623,0.277,0.1191,0.5513,0.0507,-0.0095,-0.0183,0.885,0.4693,-0.1073,0.4968,0.051,0.1127,-0.1496,-0.1668,0.0636,-0.1628,-0.0868,0.8207,-0.0414,-0.0395,0.1734,0.4554,-0.0931,0.1981,0.0901,-0.1966,BRCACancer
B08,0.3313,-0.0182,0.0052,-0.0469,-0.0843,0.006,0.2932,0.0041,-0.0333,0.1898,1.7043,-0.1058,0.2051,0.0865,0.0267,-0.0979,0.1366,0.0254,0.1939,-0.0565,0.6875,-0.1069,1.6704,0.0985,0.006,0.0266,0.9556,-0.072,0.4473,1.6549,-0.0194,0.0919,-0.0498,0.1742,0.0791,0.3392,0.2857,0.459,1.01,1.0315,-0.0362,0.9276,-0.0069,0.2007,0.0423,0.6421,0.0279,-0.0204,-0.0731,0.5446,0.3844,-0.0241,0.434,0.0196,0.1483,0.1082,-0.1239,-0.0497,-0.147,-0.1719,0.9723,-0.1354,-0.086,-0.0236,0.8529,-0.0809,0.0636,0.2459,-0.1329,Control
B09,0.4856,-0.1243,-0.0086,-0.051,-0.1248,7e-04,0.2247,-0.0885,-0.0289,0.1244,1.5516,-0.1498,0.1642,0.1873,0.0837,-0.2039,0.1508,0.0349,0.1516,-0.0974,0.6824,-0.1352,0.8667,0.0385,0.0289,-0.009,0.4713,-0.1229,0.3292,1.5035,0.0135,0.0385,-0.0793,0.0268,0.0775,0.6637,0.2542,0.5154,0.7362,1.0524,-0.1161,0.9813,-0.0104,0.1506,0.1436,0.6572,-0.007,-0.0854,-0.0907,0.5458,0.1628,-0.0861,0.3972,-0.016,0.2278,0.0332,-0.1633,-0.0043,-0.0935,-0.2151,0.6647,-0.0737,-0.1414,0.0516,0.5063,-0.0393,-0.044,0.0265,-0.2421,Control
B10,0.2034,-0.1332,0.0734,-0.0207,-0.0669,0.0642,0.2003,-0.0288,-0.005,0.0498,1.4903,-0.1684,0.191,0.0048,-0.009,-0.3109,0.0598,0.0155,0.1082,-0.0812,0.4852,-0.1063,1.3984,0.0879,0.0423,-0.0268,0.5619,-0.074,0.4792,1.778,-0.0088,0.0336,-0.1097,0.1662,-0.0593,0.5621,0.1492,0.5867,0.6609,1.0901,-0.2815,0.9058,-0.0539,0.2453,0.0862,0.4987,0.0754,-0.0207,0.1256,0.5266,0.3099,-0.0963,0.3676,0.0227,0.051,-0.073,-0.1556,0.0305,-0.1656,-0.1396,0.406,-0.0332,-0.0619,0.1118,0.2417,-0.0676,0.0087,-0.0337,-0.2191,Control
B11,0.3416,-0.1145,0.0074,-0.0311,-0.0702,0.1157,0.2112,0.0719,0.0328,0.1617,1.5099,-0.146,0.1788,0.1238,0.0289,-0.1515,0.0979,0.025,0.3336,-0.1612,0.6179,-0.0861,1.4447,0.0223,0.0576,-0.0599,1.0845,-0.0551,0.525,1.6729,-0.025,0.066,-0.0999,0.3345,0.1091,0.4609,0.1892,0.3621,1.1173,0.885,-0.1812,0.8692,-0.0833,0.2031,0.0772,0.6527,0.0389,0.0303,0.0234,0.4259,0.4493,-0.0624,0.5628,0.0217,0.0952,0.1466,-0.1215,0.0442,-0.058,-0.1131,1.0212,0.0146,-0.0725,0.0358,0.5345,-0.0388,-0.1113,0.0511,-0.1442,Control
B12,0.1714,-0.2019,0.0692,-0.0651,-0.0322,0.0739,0.1279,-0.1315,-0.003,0.0108,1.4995,-0.1106,0.1109,0.2211,-0.0163,-0.1208,0.0224,0.0563,0.0898,-0.1025,0.5398,-0.0757,0.7389,0.0424,-0.0026,0.0115,0.2239,-0.0721,0.1917,1.4194,0.0317,-0.0492,-0.1207,0.0765,-0.0042,0.4674,0.0109,0.2166,0.6353,0.7013,-0.1101,0.6805,-0.1355,0.1142,0.122,0.6131,0.0625,-0.0168,-0.0422,0.4023,0.2428,-0.1152,0.3489,-0.1187,0.081,0.025,-0.183,-0.098,-0.1423,-0.2407,0.5527,-0.1483,-0.0147,-0.0307,0.1268,-0.0597,0.0019,-2e-04,-0.2573,Control
C01,0.2858,-0.1259,0.07,-0.0096,-0.0709,0.1024,0.3085,0.0346,0.0192,0.0384,2.0606,-0.2005,0.2999,0.0395,0.0121,-0.2032,0.2122,0.0934,0.1886,-0.1038,0.7028,-0.1606,1.5352,0.1201,0.0708,-0.1007,1.2693,-0.0595,0.7772,1.7889,0.0179,0.163,-0.1462,0.1449,-0.0461,0.6438,0.1733,0.6526,1.0742,0.8487,-0.0344,1.0113,-0.1523,0.3709,0.1101,0.8324,0.0058,-0.0469,0.023,0.6705,0.4977,-0.1697,0.6254,-0.0065,0.0067,-0.0484,-0.2045,0.065,-0.1666,-0.1408,0.7804,0.0964,-0.0826,0.0459,0.5843,-0.0842,0.0357,0.2559,-0.2628,BRCACancer
C02,0.2578,-0.1228,0.0604,-6e-04,-0.0361,0.0483,0.3859,-0.0254,0.0277,0.0749,1.8496,-0.1199,0.2797,0.0905,-0.0529,-0.1343,0.1107,0.106,0.213,-0.0922,0.6211,-0.1606,1.677,0.1485,0.0393,-0.0531,0.9922,0.0058,0.4878,1.828,0.0454,0.135,-0.0849,0.2076,0.073,0.3176,0.2313,0.7587,0.9043,1.0799,-0.1743,0.9842,-0.1534,0.2538,0.125,0.6066,0.0672,-0.0081,0.053,0.7038,0.5216,-0.0614,0.5407,0.1325,0.0554,-0.0364,-0.1852,0.0394,-0.1827,-0.1051,1.049,0.0443,-0.0317,0.097,0.4702,-0.17,0.0913,0.1856,-0.2431,BRCACancer
C03,0.2381,-0.139,0.0561,-0.0032,-0.0636,0.0181,0.3409,0.0089,0.0444,0.0503,2.1876,-0.1687,0.4488,0.0037,0.0685,-0.1936,0.2072,0.0536,0.2035,-0.0898,0.7953,-0.1155,1.6312,0.1116,0.0699,-0.0896,0.994,-0.0193,0.6957,1.9613,0.0123,0.2974,-0.0934,0.3432,0.0442,0.5278,0.1079,0.6738,0.9522,1.0148,-0.1065,1.0568,-0.1187,0.2351,0.163,0.7533,0.0561,0.0526,0.0052,0.9583,0.6681,-0.087,0.6509,0.0756,-0.0137,-0.0854,-0.1394,0.1471,-0.1769,-0.0793,0.8309,0.0652,-0.0553,0.0813,0.6807,-0.1021,0.1179,0.2204,-0.2285,BRCACancer
C04,0.3353,-0.0875,0.0637,-0.0261,-0.0317,0.076,0.2119,0.0555,0.0091,0.1179,1.4595,-0.1508,0.0582,0.1385,-0.0123,-0.0467,0.0733,0.1371,0.1549,-0.0605,0.6257,-0.1874,0.753,0.2255,0.1137,-0.0065,0.8255,-0.0695,0.3173,1.4309,0.0523,0.0757,-0.1018,-0.1479,0.058,0.2225,0.2565,0.1879,0.8578,0.7092,-0.0574,0.6861,-0.1578,0.1118,0.0097,0.5507,-0.0147,0.056,0.0697,0.4309,0.3383,-0.0315,0.4002,0.1755,0.1477,0.021,-0.1136,0.0072,-0.0569,-0.0872,0.746,-0.0802,-0.0291,-0.0314,0.7266,-0.092,-0.066,0.0938,-0.2345,Control
C05,0.1325,-0.0981,0.0866,0.0146,-0.0709,0.0187,0.1825,0.0595,0.0555,0.0436,1.5755,-0.1344,0.1508,0.0784,-0.0881,-0.1044,0.0478,0.0142,0.1608,-0.0942,0.5198,-0.0183,1.1441,0.1575,0.173,0.0218,1.0133,-0.0031,0.4039,1.7002,-0.0097,0.0459,-0.0762,0.073,0.0879,0.2797,0.1012,0.3219,0.7395,0.7842,-0.1053,0.7306,-0.1202,0.2165,0.002,0.5727,0.0815,-0.0123,0.0407,0.3876,0.3348,-0.0572,0.4099,0.0604,0.0745,0.0307,-0.1473,-0.0456,-0.0387,-0.0473,0.6536,0.0499,-0.0408,-0.0565,0.2236,-0.052,0.022,0.1484,-0.2152,BRCACancer
C06,-0.0324,-0.2286,0.0469,0.0682,-0.0656,0.1168,0.0281,0.0251,-0.0286,0.1535,0.3546,-0.1358,-0.0468,0.5151,0.0339,-0.2697,0.1646,0.0201,0.1344,-0.1074,0.2829,0.0026,0.2371,0.2232,0.0445,-0.0853,-0.0512,-0.1747,0.2205,0.6203,0.0196,0.0177,-0.1551,-0.0259,0.0227,0.1575,0.4084,0.0135,0.4594,0.1826,-0.0761,0.2591,0.1248,-0.1017,-0.0387,0.2556,0.1088,-0.0855,0.0806,0.2675,0.0787,0.0641,0.1043,-0.0961,0.4213,0.1218,-0.1768,-0.0901,0.0412,-0.0389,0.1654,-0.0931,-0.0902,-0.017,-0.0255,-0.0362,-0.0371,-0.0301,-0.2228,Control
C07,0.2626,-0.1122,0.042,-0.0164,-0.0463,0.1369,0.1768,-0.0371,0.0628,0.0499,1.5336,-0.1527,0.195,0.0803,-0.1136,-0.197,0.0448,0.0195,0.1869,-0.0836,0.5454,-0.1185,1.3468,0.1737,0.0587,-0.0504,0.8116,-0.0704,0.3262,1.7169,-0.0196,0.1987,-0.1708,0.0052,0.0783,0.241,0.1608,0.5186,0.7379,1.0252,-0.038,0.7042,-0.1348,0.1562,0.0425,0.5093,0.0828,-0.0516,0.028,0.6162,0.3684,-0.0932,0.4479,0.0467,0.1395,0.0214,-0.1726,0.0212,-0.0916,-0.0773,0.7222,0.1656,-0.0331,0.0921,0.4249,-0.0671,0.1519,-0.0104,-0.1912,Control
C08,0.3687,-0.1358,0.0923,-0.0043,-0.1134,0.0813,0.3051,-0.0253,0.0424,0.1204,1.6958,-0.1304,0.2024,0.1972,0.0335,-0.185,0.0807,0.0231,0.2203,-0.0516,0.5813,-0.1115,1.4417,0.1829,0.0564,-0.0902,0.7868,-0.0588,0.5939,1.775,0.0113,0.1812,-0.1206,0.3311,0.1339,0.3058,0.3224,0.6943,0.9361,0.9588,-0.0601,0.8732,-0.0936,0.1606,0.1008,0.6071,0.0299,0.0191,0.0344,0.574,0.3318,-0.0345,0.455,-0.0154,0.1158,0.031,-0.1566,0.0083,-0.1776,-0.0497,0.8114,0.0597,-0.0756,0.0315,0.5229,-0.0283,0.0513,0.1514,-0.1989,Control
C09,0.219,-0.1207,0.0387,-0.0442,-0.0828,0.0385,0.2007,0.0286,0.0164,0.079,1.4795,-0.1348,0.1571,0.1883,-0.0904,-0.1646,0.0772,0.0351,0.09,-0.0473,0.5684,-0.1037,1.436,0.2396,-0.0736,0.0186,1.0536,-0.0549,0.3921,1.8083,-0.0047,0.1239,-0.1508,0.1119,0.1251,0.2632,0.2707,0.5436,0.7079,0.9445,-0.0391,0.7787,-0.0084,0.0999,0.0117,0.5955,0.0604,-0.0503,-0.0023,0.6089,0.4238,-0.074,0.4629,0.0427,0.0948,0.0604,-0.161,-0.0065,-0.1354,-0.0076,0.7563,0.0572,-0.0114,0.0264,0.3481,-0.0929,0.0295,0.1827,-0.1465,Control
