@relation data

@attribute id string
@attribute 10720 numeric
@attribute 10941 numeric
@attribute 219 numeric
@attribute 223 numeric
@attribute 224 numeric
@attribute 501 numeric
@attribute 54490 numeric
@attribute 55586 numeric
@attribute 7358 numeric
@attribute 7363 numeric
@attribute 7364 numeric
@attribute 7365 numeric
@attribute 7367 numeric
@attribute 79799 numeric
@attribute 9104 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.0381,-0.0269,0.8017,1.6001,0.987,-0.025,-0.2281,0.0882,0.7513,-0.1281,-0.1272,0.1196,0.2355,-0.1194,-0.2061,Control
A02,-0.341,-0.001,0.5027,1.5918,0.7523,-0.0204,-0.0408,0.1946,0.4335,-0.0795,0.0103,0.0539,0.1892,-0.197,-0.1298,Control
A03,-0.1262,0.041,0.5295,1.5826,0.9652,-0.018,-0.2341,0.1629,0.6829,-0.1621,-0.0926,-0.1091,0.4179,-0.0852,-0.1026,Control
A04,-0.286,-0.0339,0.5912,1.5646,0.5819,-0.0816,-0.0283,0.334,0.5546,-0.081,-0.0193,0.0505,0.2655,-0.0556,-0.1087,Control
A05,-0.192,0.0307,0.8354,1.6268,0.8991,0.0229,-0.0193,0.173,0.7267,-0.1399,-0.0107,0.0157,-0.0451,-0.0623,-0.0845,Control
A06,-0.2005,0.0349,0.6054,1.4872,0.8472,0.071,-0.072,0.1412,0.697,-0.163,-0.1307,-0.0041,0.2703,-0.0843,-0.1452,Control
A07,-0.1164,0.005,0.5522,1.7258,0.9315,0.0383,-0.114,0.116,0.6127,-0.1088,-0.123,-0.0062,0.2776,-0.0571,-0.1323,Control
A08,-0.1805,0.1234,0.3659,1.5316,0.9143,-0.0664,-0.088,0.1734,0.4762,-0.2137,-0.08,-0.1188,0.077,-0.0889,-0.1181,Control
A09,-0.2307,-0.0178,0.5142,1.6127,0.8374,-0.0198,-0.053,-0.0544,0.5657,-0.1553,0.0099,-0.0242,0.0463,-0.1579,-0.1439,Control
A10,-0.2559,-0.0085,0.4959,1.6123,0.7958,-0.0258,-0.1183,0.1467,0.5909,-0.1063,-0.0522,-0.0193,0.1419,-0.152,-0.1226,Control
A11,-0.4125,-0.0933,0.6939,1.2506,0.7863,0.0171,-0.1339,0.1453,0.3984,-0.1765,-0.1295,0.0665,0.4073,-0.0215,-0.1732,Control
A12,-0.0782,0.0473,0.1423,1.3565,0.4586,-0.0364,0.1192,0.0489,0.4128,-0.001,-0.0956,0.152,0.7563,9e-04,-0.1422,Control
