@relation data

@attribute id string
@attribute 1440 numeric
@attribute 3562 numeric
@attribute 3569 numeric
@attribute 3576 numeric
@attribute 3605 numeric
@attribute 4254 numeric
@attribute 6955 numeric
@attribute 6957 numeric
@attribute 914 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 919 numeric
@attribute 920 numeric
@attribute 925 numeric
@attribute 947 numeric
@attribute 965 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0857186879,-0.0178495133,2.1287122038,0.1075109721,-0.1498869664,-0.1365547659,-0.1522403283,-0.1100632684,0.1012033703,-0.0656518902,-0.2278303034,-0.0177773779,0.0158559754,-0.1001903431,-0.0700839953,0.0287567411,-0.0063721439,BRCA
GSM481003,-0.0162799633,-0.0765174750,0.8208781174,1.4715424657,-0.1081872154,-0.0134893726,-0.1029037122,-0.1581543141,0.0149457140,-0.0770565563,-0.1819517889,-0.0574515264,-0.1029128321,-0.0606260283,-0.1348725014,0.0987734194,0.0754543012,BRCA
GSM481004,0.5621052188,-0.0381071386,2.5183840991,1.6739334250,-0.1208043051,0.0000928630,-0.1013266374,-0.1351322933,0.0547877369,-0.0345862663,-0.0889438873,-0.1026754117,-0.1231937660,-0.0573946973,-0.0793726691,-0.0252635851,0.0962770187,BRCA
GSM481005,-0.1203495308,0.0504073964,2.3123772144,0.3897922044,-0.0745842500,0.0801171582,-0.1664229727,-0.0999191949,-0.0331311966,0.0022492817,-0.1447939863,-0.0165831194,-0.1059599490,-0.0384553807,-0.1266929486,-0.0781033603,0.0842258019,BRCA
GSM481006,-0.0946035889,-0.0354233446,1.9709999030,0.7345458053,-0.1047659869,0.0314879373,-0.1145218472,-0.0809348578,-0.1143870599,-0.0095844398,-0.1266725116,-0.0899901250,-0.0725723411,-0.0865613314,-0.0666833480,-0.1637762469,0.0579082811,BRCA
GSM481007,-0.1176624930,-0.1021307824,1.5888246496,0.3815329463,-0.1003508125,-0.1152506597,-0.0870538556,-0.1104458293,0.0499042900,-0.0307395773,-0.1174677125,-0.0112537179,-0.0235219490,-0.1007549883,0.1509046249,-0.0337320498,0.1734590463,BRCA
GSM481008,3.1095010177,-0.0274456507,2.6366142299,2.2164069593,-0.1436603065,0.0990413619,-0.1443500521,-0.0714811774,-0.0823487298,-0.0317761449,-0.1770474609,-0.0888971100,-0.0611829106,-0.0427051691,-0.1495604314,-0.0663466330,0.0388940028,Control
GSM481009,-0.1363151893,0.1083741087,0.9991316413,0.1852908233,-0.1201786394,-0.0230382109,-0.1487374656,-0.0886993240,-0.0305082104,0.0485846690,-0.2456428629,-0.0362032268,-0.1263983154,-0.0360599128,-0.0830179619,-0.0802411665,0.0381035565,Control
GSM481010,0.1831499014,-0.0778213033,1.8094631367,1.6296272655,-0.1550974225,0.0069278436,-0.1136882913,-0.1319057523,-0.0671264859,-0.0380152711,-0.0665421138,-0.0303304419,-0.0213031029,-0.0627427894,-0.0702841424,-0.0072475783,0.1591748335,Control
GSM481011,-0.0415977651,-0.1111286889,1.6893038817,0.2282059908,-0.1041155934,0.0026153166,-0.0834182592,-0.1061520659,0.1606687040,-0.0931687449,-0.1829459285,-0.0012088869,-0.0795513421,-0.0819519429,-0.0139633389,-0.0561168351,0.1026517693,Control
GSM481012,0.0465943393,-0.0758638756,1.0049425843,0.6743439157,-0.1680246562,0.0797467572,-0.1174673388,-0.1146827694,0.0575464741,-0.0441277312,-0.1678603597,-0.0332291749,-0.1574486948,-0.0447812280,-0.0771138185,0.0483027877,0.0866326041,Control
GSM481013,3.5210676193,-0.0664141561,2.6962871419,2.1394721528,-0.0845750661,0.1848873737,-0.1509759651,-0.1482422667,-0.0617182706,-0.0495017180,-0.1638867715,-0.0730763739,-0.0654740149,0.0037160139,-0.0591520249,-0.1007876089,0.1365151707,Control
GSM481014,2.5854113234,-0.1180271517,2.2378102143,2.9212563913,-0.1308873551,0.2136020156,-0.1009117469,-0.1102099424,-0.0574112032,-0.0551827378,-0.1867955050,-0.0183830951,-0.0343648805,-0.0034561792,-0.0841060609,-0.1161313756,0.1467821592,BRCA
GSM481015,0.3474226387,0.0336531569,0.3407851992,0.9490497029,-0.1438200129,-0.0424839405,-0.1474268770,-0.1512348229,0.0233194016,0.0297561071,-0.1459487188,-0.0344366632,-0.1091056521,-0.1037307530,-0.0912203462,-0.1010121655,0.0252138445,BRCA
GSM481016,2.0940816669,-0.0003961197,3.1754352251,3.0995721420,-0.1235808044,0.1676610351,-0.1168936130,-0.0846417219,0.0415326116,0.0261211220,-0.2076889905,-0.0361573053,-0.0238790086,-0.0748868703,-0.1282167025,-0.0443291163,0.3267008448,BRCA
GSM481017,-0.0106867041,-0.0270248804,2.1917732159,1.1367994145,-0.1153552453,0.1857970215,-0.1279135710,-0.1060066564,-0.0863178848,-0.0385831302,-0.1735912356,-0.0639614681,-0.0802821960,-0.0304665431,-0.1649303355,-0.0764103466,0.4025037443,BRCA
GSM481018,-0.1039329004,0.0055237950,0.4242593779,0.1116481056,-0.1682014724,0.0690580767,-0.1172380891,-0.1408550457,0.0383119738,0.0221777384,-0.2650159907,0.0024149255,-0.1231455205,-0.0964201895,-0.0805177786,0.2633340248,0.0009189761,BRCA
GSM481019,0.3030502190,-0.0389095801,0.6046386344,1.6360717775,-0.1128794273,0.1685587950,-0.1015691988,-0.1278770797,-0.0866481348,0.0070222198,-0.1626278776,-0.1039914480,-0.0848060419,-0.0738169705,-0.1112725741,-0.1936611431,0.2809569544,BRCA
