@relation data

@attribute id string
@attribute 119391 numeric
@attribute 124 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 128 numeric
@attribute 130 numeric
@attribute 131 numeric
@attribute 1544 numeric
@attribute 1548 numeric
@attribute 1553 numeric
@attribute 1555 numeric
@attribute 1557 numeric
@attribute 1558 numeric
@attribute 1559 numeric
@attribute 1562 numeric
@attribute 1571 numeric
@attribute 218 numeric
@attribute 220 numeric
@attribute 221 numeric
@attribute 222 numeric
@attribute 2326 numeric
@attribute 2327 numeric
@attribute 2328 numeric
@attribute 2330 numeric
@attribute 2938 numeric
@attribute 2940 numeric
@attribute 2941 numeric
@attribute 2947 numeric
@attribute 2948 numeric
@attribute 2949 numeric
@attribute 2950 numeric
@attribute 2952 numeric
@attribute 2954 numeric
@attribute 316 numeric
@attribute 373156 numeric
@attribute 4128 numeric
@attribute 4129 numeric
@attribute 4257 numeric
@attribute 4258 numeric
@attribute 4259 numeric
@attribute 64816 numeric
@attribute 7363 numeric
@attribute 7367 numeric
@attribute 79799 numeric
@attribute 9446 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.2619177774,-0.1184595487,-0.0819628058,0.0639061207,-0.0474966607,0.4512813032,-0.1171698399,-0.0431909139,-0.1014766870,-0.0222040485,-0.1427355281,0.1099428683,-0.0367934078,-0.0780042686,-0.0814279521,-0.0735775181,-0.0579427281,-0.2668245116,2.2757667639,0.4412502707,0.1855376018,-0.0634382773,-0.0221717276,-0.2250160734,-0.1120111558,0.2287295295,-0.0157515826,0.4951751189,0.5443767986,-0.1174937976,-0.1800471614,2.7201523385,0.2611174497,0.8988617731,-0.0675023626,0.7432666857,0.7272153733,-0.1421455219,2.1496543896,1.8513380590,0.8550518854,-0.0330274620,-0.1943919704,-0.0970270767,0.1040648428,1.9528950121,BRCA
GSM480985,1.0106400325,-0.1736984102,-0.0777201239,-0.0840815690,-0.1239447238,0.4537475746,-0.0842592612,-0.1364401982,-0.0911636834,0.0185694386,-0.1195583909,-0.0920900873,-0.1167817161,-0.0083362947,-0.1552009963,-0.1297685117,0.1192514243,-0.1929265186,2.5364193469,0.2577863175,0.2066240002,-0.0819152859,0.5891090939,-0.1976873186,0.1192596715,2.7194922765,0.0223620003,1.5069745219,0.6105812199,0.0158703658,-0.1499267929,2.1407698392,0.3864412425,0.8952200674,0.0990625689,0.9419494618,0.7717842565,-0.0966774886,2.1307989589,1.9216774105,0.8683664545,-0.0749827864,-0.1303444079,-0.1138358139,0.0615224490,2.0805940562,BRCA
GSM480986,1.0802195913,-0.1163695061,-0.1226958090,0.2793033820,-0.0750018385,0.4503131894,-0.0887073536,-0.0224965492,-0.1159611161,0.0904232404,-0.1322366169,-0.0419924917,-0.0977661108,-0.0423213997,-0.0872454469,-0.0747112209,0.0241986227,-0.1758285071,2.3085654899,0.4701460945,0.3686680294,-0.0636344557,0.0886029274,-0.1735876817,-0.0878694555,1.0981583745,-0.1119128343,0.6251887592,0.6134862383,-0.0796818527,-0.1414170871,2.6429281233,0.3156507300,1.1585102472,0.2589046855,0.8917767783,0.7010565088,-0.0379421446,1.8293521281,2.0744294376,0.7918323894,-0.0886509950,-0.1330824345,-0.1455396849,0.0310431373,2.1442311672,BRCA
GSM480987,0.0159916769,-0.0212055102,1.9168397054,0.2749229120,-0.0534404774,0.6368812371,-0.0266269070,-0.0110032620,-0.1221926419,0.0166690037,-0.1481200637,-0.1721240680,-0.0554528710,-0.1272201279,-0.0725436168,-0.0828781609,-0.0370561639,-0.1885776429,1.4595536796,0.1898994365,-0.0787535312,0.0601352924,0.1089972483,-0.1373965067,-0.0923965554,-0.1075860190,-0.1454353491,0.7883711672,1.1319400267,0.0820554939,0.2713734715,2.5742935737,-0.0114520950,0.8529488484,1.0284402044,0.7416871982,1.6794877839,-0.1123056535,2.1570115199,1.4179420210,0.7748265977,-0.0685498110,-0.1518100676,-0.1065452471,0.0550774226,2.8820779059,BRCA
GSM480988,1.1786555580,-0.0101946282,-0.1136118793,0.0560765837,-0.0037036458,0.5467323747,-0.0868075146,-0.1038163970,-0.0257413974,-0.0239997992,-0.1060964289,0.1646074443,0.0091331109,-0.0589085496,-0.1290659294,-0.0888671099,0.2109295055,-0.1110466703,2.3123026044,0.3201709255,0.4591097654,-0.0753022767,-0.0055413082,-0.2104154748,-0.0987406382,0.6951667367,-0.0989081364,0.6378520605,0.2587130368,-0.1360377015,-0.0766236980,1.4534148175,-0.0985816521,0.7870989515,0.0099987596,0.7563303585,0.5096429859,-0.0887284530,1.3240973094,1.7696652226,0.7436812909,-0.0920797429,-0.1931611510,-0.0363523996,0.1881210339,1.7723969023,BRCA
GSM480989,1.3063877673,-0.1092425311,-0.2185992312,-0.2166209370,-0.1393070609,0.4294308175,-0.0670945641,-0.1580546161,-0.0051256384,0.1414101426,-0.1118360860,0.2110910690,-0.0166535090,-0.0923845918,-0.0517691326,-0.1137327340,-0.0729334673,-0.2624165564,2.6141122133,0.5365062745,0.2884676186,-0.0882178182,-0.0203920434,-0.2469004192,-0.0607859584,1.1412372340,-0.1524539029,0.3705937868,0.8279967929,-0.1537345632,-0.1981713008,2.9288898905,0.2572428299,1.4756323696,-0.0018321787,0.9659190017,0.2432551988,-0.1266093460,1.8974304811,2.0237195419,0.9222045175,-0.0734241998,-0.2524973428,-0.0633024936,0.1479941550,2.5263199542,BRCA
GSM480990,1.0606840941,-0.0021078327,-0.1389296834,-0.2175116093,-0.0000704744,0.4452071144,-0.0802872338,-0.0673863146,-0.0789403874,0.0734613663,-0.0950581390,0.0048137777,-0.0557362534,-0.1011056277,-0.1044707938,-0.0745090374,0.0513365551,-0.1800428545,2.2427144833,0.3836223646,0.2482381464,-0.0567495788,-0.0508428284,-0.1631013920,-0.1042424124,-0.0530684595,-0.1000219254,0.5198682430,0.5925497014,-0.1458239124,-0.1618292400,3.7365725437,-0.1515027517,1.1156503296,0.4522277735,0.9630981769,0.9098102882,-0.0986434286,1.7635541865,1.8199877291,0.9655016655,-0.0705312940,-0.0809249143,-0.0661942896,0.1857933091,2.4583764472,Control
GSM480991,1.1159922255,-0.1392230330,-0.1345287368,-0.0756281373,-0.1044962675,0.4093935935,-0.1107637479,-0.0932170166,-0.1240963471,0.0483522194,-0.1607501611,-0.0633666343,-0.0038217182,-0.0383481803,-0.0051396129,-0.0737411913,0.0537035517,-0.1843040270,2.4894548394,0.5066695825,0.4429829029,-0.0429063322,-0.0405177202,-0.1823338206,-0.0485365418,0.1885844830,-0.1246087980,0.5978940769,0.8232305498,-0.0277672247,-0.1435778517,2.9969781837,0.0785661613,1.3207692280,0.0446090584,1.0052473011,0.8781279406,-0.0624410332,1.8138154040,1.9296944512,0.8798563106,-0.0885361155,-0.1561417199,-0.0526123513,0.1144852304,2.2138739626,Control
GSM480992,1.3908630312,-0.1489883426,-0.1210833825,-0.2411115367,-0.1201597471,0.2841856520,-0.0497721363,-0.0217185038,-0.0422955338,0.0469442939,-0.1573205174,-0.0152499527,-0.0263101220,-0.0480617157,-0.0380998996,-0.0658225776,0.0099216172,-0.2244949695,2.1431246516,0.6686303736,0.5244848654,-0.0931379112,-0.0456021229,-0.1761876730,-0.0661183720,-0.1010108437,-0.0971568403,0.3543912626,0.0882811391,-0.0541518254,-0.1830145622,3.4229124188,0.1357841590,1.3938470074,0.0732621733,0.8636122982,0.7166258736,-0.0450423969,1.7899823908,1.6928559766,0.7929493465,-0.0749789558,-0.1349615111,-0.1451092663,0.1443828500,2.1455257270,Control
GSM480993,1.3836450387,-0.1135396622,-0.1010871995,0.4248601697,-0.1484466687,0.4462670538,-0.0579084016,0.0161394494,-0.1050930967,0.0692249054,-0.1644318507,-0.1319582337,-0.0470989843,-0.0851949840,-0.1002309748,-0.0809773219,-0.0351820425,-0.1646544485,2.5496581717,0.5171403062,0.3816242536,-0.0685474419,-0.0077022091,-0.1247877932,-0.0497117733,0.2100970202,-0.1558556569,0.4660511243,0.6514531034,0.0176312022,-0.0666719346,2.7872479158,0.3024203840,1.3050267435,0.0789659732,0.9389145459,0.7602154946,-0.0766519552,1.6205834418,1.9963733927,0.7475199385,-0.1220572389,-0.1118281528,-0.0774704300,0.0180592308,2.3302990729,Control
GSM480994,1.4025044254,-0.1252037006,-0.1347858451,-0.0361585783,-0.0608230792,0.3489600702,-0.1318874748,-0.1052688013,-0.1768795472,0.0897864129,-0.1006899223,-0.1489609293,-0.1027478918,0.0441706849,-0.0692790832,-0.0784013456,-0.0173072134,-0.1538668321,2.4416068289,0.7091822637,0.4744006998,-0.1415288227,0.0101956118,-0.1589439960,-0.0930940685,0.6229404553,-0.1620907983,0.6230489757,0.1948273614,-0.0176248835,-0.0358653380,3.2270474832,0.3153425829,1.2961130961,-0.0343825198,1.0021779365,0.4469794384,-0.1067939873,1.8867684676,2.0703434349,0.8898444149,-0.0596034868,-0.1402370949,-0.0879893703,0.2126121285,2.4560501709,Control
GSM480995,0.8314193003,-0.1266499387,-0.0550798224,-0.3016725927,-0.0856160236,0.4096368927,-0.1087528141,-0.1590290553,-0.1257973788,0.0253012395,-0.1296789706,-0.0930633680,-0.0982659151,0.0031276739,-0.0930934442,-0.1336707307,0.0021038183,-0.2242030165,2.6070830486,0.3495136861,0.1315192731,-0.1592256321,-0.0326874936,-0.1901677345,-0.0955488842,0.8777181212,-0.1528059791,0.3014214285,0.8335345784,-0.0164875998,0.0931989365,3.3468853233,0.2043808367,0.9849284869,0.5276700693,0.7726250406,1.1116000951,-0.1043081199,1.8093558637,1.4213242586,0.8413745977,-0.0850180611,-0.1137341625,-0.0315748324,-0.0149401471,2.5147657396,Control
GSM480996,1.3057233690,-0.1573379042,-0.1361183917,-0.0718989060,-0.0622520702,0.5540676736,-0.1126381134,-0.0171062058,-0.0411695574,0.0657241904,-0.1863312870,0.1183019800,0.0439500808,-0.0169347086,-0.0683297211,-0.1195162753,0.1522978406,-0.2059172130,1.9431155631,0.1375070691,0.2858087561,-0.0949305282,-0.0522028551,-0.2392900936,-0.0881716001,-0.1283847110,-0.1080862556,0.5191899228,0.4317642542,-0.0789042185,-0.1914139966,3.7933103245,0.2111657613,1.4008681177,0.0764146412,0.8074813497,1.3298618066,-0.1036888044,1.9573306444,1.3891808540,0.8582660561,-0.0644142664,-0.1615553275,0.0678245321,0.1384984368,2.6333461073,BRCA
GSM480997,0.1986876534,-0.0780939626,0.0475963115,0.4843484957,-0.0614291616,0.6078807416,-0.0733212416,-0.0915083463,-0.0702841873,0.0644305010,-0.1393610843,0.1589728397,-0.0282948291,-0.0527974660,-0.0469316398,-0.1295434323,0.0616774601,-0.1900914106,2.3330194522,0.4782518004,-0.0642033764,0.0836819569,-0.1292329231,-0.2357571999,-0.1015110998,-0.0475370713,-0.1331797901,0.8184598195,1.2943608822,0.2141915777,0.4926864589,3.1834146778,0.5449818827,1.2984397411,0.3780233812,0.9334994999,0.0091352872,-0.0450726518,1.4684959152,1.6091600098,1.0402623131,-0.0833359748,-0.1407125507,-0.0989758910,0.1891198864,2.9944873121,BRCA
GSM480998,1.0295956619,-0.0784502534,-0.1255753282,0.4416532517,-0.0626135248,0.4159974651,-0.0735143398,0.0169187032,-0.0845766756,0.0559173833,-0.0710878971,0.0525621870,-0.0533760882,-0.0784236056,-0.0565654273,-0.0708461923,0.0446324656,-0.1766398084,2.5959610455,0.5648973162,0.0944275740,-0.1157920097,-0.0881286033,-0.1498169140,-0.0029810758,0.5129612122,-0.0809549083,0.3961430036,0.8299638644,0.0986776481,-0.1320044960,3.0556799968,-0.1305352519,1.4087237939,0.0659404518,0.7660180276,0.3206500974,-0.0211109042,2.0870965421,2.1730637402,0.8623249853,-0.0722128680,-0.1636984534,-0.0190821710,0.2309206894,2.2270531323,BRCA
GSM480999,0.9239269197,-0.1594668911,-0.1641320181,0.6135385830,-0.0876278381,0.4746377203,-0.1152819621,-0.1582358839,-0.0588417317,-0.0661389980,-0.1765173816,-0.0446192450,0.0301589266,-0.0247141029,-0.0825863461,-0.0960546101,0.0638319539,-0.2298105730,2.3634946346,0.5039946507,0.3041750810,-0.1192466426,0.0446849091,-0.2352562349,0.0272678745,1.5006138582,-0.0419763184,0.7469809213,0.7209973874,-0.0158230020,-0.1279631554,2.1696859502,0.2243932344,1.2791509107,0.0662396893,0.9673932855,0.8552897548,-0.1044294003,1.9845050953,2.0603407322,0.8445942503,-0.0850287543,-0.2068293317,-0.1195964766,0.1061321075,1.9910994900,BRCA
GSM481000,0.6165905496,-0.1589604900,-0.0772659071,0.9704724153,-0.1390678739,0.3666101396,-0.0660121085,-0.0995228828,-0.0685851499,0.0040893396,-0.0780287983,-0.0412343580,-0.0632701840,0.0035918558,-0.0891431406,-0.0830061465,0.2400406065,-0.1796541383,2.6026834287,0.4450324844,0.4102050251,-0.1151349948,0.0104611689,-0.1340439443,-0.0137472814,2.0878047247,-0.0709621193,0.5922053595,0.6892412894,0.1403308094,-0.1305391704,2.3113771975,0.1204983908,1.2725454755,0.1385676725,0.8768286768,0.5445454854,-0.0872263073,1.9424121849,1.9666100815,0.7761778903,-0.0810605029,-0.1190335443,-0.1239661381,0.0347515084,1.9063016177,BRCA
GSM481001,0.5947689648,-0.1149783056,-0.1449248599,-0.1318846380,-0.1154166107,0.4417940536,-0.1236363221,-0.0680930821,-0.1030758728,0.0385806635,-0.1401536761,0.0466889820,-0.0633389672,-0.0108902516,-0.1039784912,-0.1126454994,0.0087136929,-0.1849115751,2.1246478902,0.4165712093,0.1823206110,-0.1022377768,0.1106638866,-0.2245605340,-0.0456550026,0.5958244775,-0.1675968511,0.1635116427,0.2341498083,-0.0628174509,-0.1444457419,2.6265094678,0.0923062844,0.9702131151,0.8542727082,0.6887665881,1.2394625824,-0.0847099208,2.0309198656,1.4823058323,0.8406122713,-0.0555517523,-0.1648453172,-0.1243810346,0.1341449389,2.3117987712,BRCA
