@relation data

@attribute id string
@attribute 54490 numeric
@attribute 1579 numeric
@attribute 1312 numeric
@attribute 1573 numeric
@attribute 1580 numeric
@attribute 1581 numeric
@attribute 1582 numeric
@attribute 54498 numeric
@attribute 2950 numeric
@attribute 1583 numeric
@attribute 7358 numeric
@attribute 116285 numeric
@attribute 5740 numeric
@attribute 8529 numeric
@attribute 84532 numeric
@attribute 29785 numeric
@attribute 6783 numeric
@attribute 9446 numeric
@attribute 5743 numeric
@attribute 5742 numeric
@attribute 1588 numeric
@attribute 221357 numeric
@attribute 2326 numeric
@attribute 1586 numeric
@attribute 2327 numeric
@attribute 1585 numeric
@attribute 1584 numeric
@attribute 2940 numeric
@attribute 1593 numeric
@attribute 1594 numeric
@attribute 11283 numeric
@attribute 1591 numeric
@attribute 1592 numeric
@attribute 2944 numeric
@attribute 10720 numeric
@attribute 2941 numeric
@attribute 2948 numeric
@attribute 7172 numeric
@attribute 9 numeric
@attribute 4837 numeric
@attribute 25830 numeric
@attribute 2949 numeric
@attribute 216 numeric
@attribute 1595 numeric
@attribute 27284 numeric
@attribute 51302 numeric
@attribute 10941 numeric
@attribute 64816 numeric
@attribute 9420 numeric
@attribute 6819 numeric
@attribute 6817 numeric
@attribute 10 numeric
@attribute 55902 numeric
@attribute 10858 numeric
@attribute 1572 numeric
@attribute 348158 numeric
@attribute 1571 numeric
@attribute 10249 numeric
@attribute 6820 numeric
@attribute 191 numeric
@attribute 6822 numeric
@attribute 27233 numeric
@attribute 1562 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 4258 numeric
@attribute 57834 numeric
@attribute 4257 numeric
@attribute 4259 numeric
@attribute 23169 numeric
@attribute 4548 numeric
@attribute 1559 numeric
@attribute 340665 numeric
@attribute 1557 numeric
@attribute 1558 numeric
@attribute 1555 numeric
@attribute 1553 numeric
@attribute 56603 numeric
@attribute 113612 numeric
@attribute 4129 numeric
@attribute 2939 numeric
@attribute 4128 numeric
@attribute 2937 numeric
@attribute 2729 numeric
@attribute 66002 numeric
@attribute 4051 numeric
@attribute 1543 numeric
@attribute 1544 numeric
@attribute 131 numeric
@attribute 1545 numeric
@attribute 130 numeric
@attribute 2730 numeric
@attribute 54905 numeric
@attribute 119391 numeric
@attribute 27430 numeric
@attribute 6799 numeric
@attribute 7360 numeric
@attribute 120227 numeric
@attribute 6916 numeric
@attribute 4143 numeric
@attribute 7365 numeric
@attribute 4144 numeric
@attribute 7364 numeric
@attribute 7363 numeric
@attribute 7367 numeric
@attribute Class {Control,BRCACancer}

@data
A11,-0.1311,-0.199,0.4168,-0.1562,0.0518,-0.0738,-0.0983,0.5499,0.7888,-0.0515,0.3892,0.0391,-0.1359,-0.1866,0.5679,0.1357,-0.037,0.4895,0.6984,1.1264,-0.0843,-0.052,-0.1155,0.024,-0.0705,0.0366,0.2111,0.1344,0.7195,-0.0438,-0.0281,-0.155,-0.2455,-0.0665,-0.4133,0.0072,0.0988,0.2704,0.2515,-0.0791,-0.2754,-0.1952,1.1388,0.2642,0.7744,-0.0791,-0.0975,-0.1638,-0.0801,-0.045,0.0866,-0.2325,0.3157,-0.0388,0.0744,0.0726,-0.0298,-0.2192,-0.1633,0.7623,-0.0691,-0.0802,-0.014,-0.1401,-0.313,0.057,0.5118,-0.1302,0.4235,0.2603,0.6552,1.0001,-0.1115,-0.1396,0.0379,-0.0599,-0.2516,0.3313,-0.008,0.2972,-0.0115,0.1464,-0.0069,0.4075,0.4997,-0.0627,0.1752,-0.2335,0.1301,-0.1469,1.1869,-0.1722,0.4505,-0.0826,-0.0577,1.8084,0.1354,1.1313,0.8667,0.5595,0.0432,0.0611,1.9222,-0.1409,-0.1862,0.3455,Control
A12,0.1255,0.0785,0.3118,-0.0619,0.2434,-0.2022,0.2329,0.622,0.6249,-0.0233,0.4014,0.0611,-0.1149,-0.0061,0.3907,0.0185,-0.0446,0.5111,0.234,1.3124,-0.1299,-0.0754,0.0091,-0.049,-0.0227,0.0449,-0.0072,0.1408,0.5195,0.0491,0.0436,-0.1881,-0.3089,0.0268,-0.0746,0.1828,0.2848,0.2703,0.2481,-0.073,-0.3292,-0.0281,0.6878,0.1637,0.8031,0.0699,0.0412,-0.0403,-0.1788,0.0626,0.2136,-0.0169,0.1233,-0.0609,0.0659,-0.1128,-0.0128,-0.2295,-0.1922,0.3776,-0.1654,-0.1397,-0.0975,-0.0268,-0.3019,0.052,0.5675,-0.0763,0.3228,0.2531,0.5637,0.9234,-0.1079,-0.2713,-0.1051,-0.0049,-0.4004,0.2472,0.1448,0.2713,0.0144,0.234,-0.0711,0.2988,0.5257,0.1111,0.1973,-0.0891,0.1297,-0.0489,0.7624,-0.0592,0.4031,0.0602,0.0743,1.793,0.1192,1.26,0.5658,0.4365,0.0882,0.1479,1.6948,-0.1069,-0.0109,0.6026,Control
B01,-0.0999,-0.2553,0.3253,0.0373,0.2074,-0.2394,0.0344,0.3402,0.4959,-0.0066,0.5015,0.1545,-0.0288,-0.1467,0.6378,0.0817,-0.2249,0.5356,0.4798,0.964,-0.0372,-0.0941,-0.0658,0.0546,-0.1204,-0.1435,-0.1867,0.319,0.7173,-0.0979,-0.0296,-0.2405,-0.3867,-0.2281,0.0518,0.1556,0.0901,0.3621,0.0996,0.0318,-0.3566,0.0153,0.854,-0.0404,1.3732,-0.1004,-0.0264,-0.0834,-0.152,0.0129,0.2583,-0.1145,0.3565,-0.0789,-0.1411,0.079,-0.0426,-0.0515,-0.3713,0.6045,-0.0431,-0.1615,-0.0351,-0.198,-0.4904,0.042,0.5051,-0.0875,0.3004,0.4625,0.881,1.3466,-0.0882,-0.4277,-0.1109,-0.0056,-0.3855,0.2327,-0.1641,0.3753,0.0745,0.2325,-0.0295,0.5198,0.7,0.2436,0.0666,-0.0428,0.1472,-0.0598,0.7037,-0.1038,0.5089,-0.2176,0.0479,1.8023,0.183,1.2686,0.8546,0.6123,0.0875,-0.1315,2.3376,-0.3616,-0.1021,0.2392,Control
B02,-0.1327,-0.187,0.5711,-0.026,0.0791,-0.1651,0.039,0.64,0.9339,-0.1024,0.5771,-0.0425,-0.0099,-0.119,0.7854,0.3551,-0.0665,0.6842,1.0292,1.0825,-0.1184,-0.1772,-0.036,-0.0239,-0.0956,0.0466,0.2015,0.0502,0.9229,0.018,-0.0603,-0.1552,-0.2129,0.2731,-0.2082,0.1201,0.3256,0.4094,0.1306,-0.0895,-0.1714,0.0455,1.1369,0.3508,1.3965,-0.1008,-0.0545,-0.0763,-0.1046,-0.0735,0.2307,-0.2709,0.4183,0.0092,-0.0079,0.0229,-0.0085,-0.1566,-0.165,0.8455,-0.089,-0.1385,-0.0964,-0.0831,-0.2653,-0.0551,0.7369,-0.0952,0.4746,0.5225,0.8936,1.2816,-0.1094,-0.1206,-0.0087,-0.1222,-0.219,0.195,0.0343,0.4449,-0.0237,0.183,-0.0604,0.6367,0.7585,0.078,0.2132,-0.1333,0.0773,-0.1367,1.2064,-0.1071,0.6698,0.0566,0.0435,2.2091,0.0909,1.3494,0.9841,0.5494,0.0211,0.0107,2.7704,-0.0707,-0.0843,0.1986,Control
B03,-0.1635,-0.0536,0.451,-0.1059,0.1026,-0.195,-0.0078,0.2936,0.8097,-0.0401,0.5412,0.0673,-0.0679,-0.1406,0.7136,0.266,-0.1,0.62,0.9794,0.5417,-0.0472,-0.1731,-0.0383,0.0327,-0.0673,-0.0316,0.0195,0.2317,0.7944,-0.0726,-0.0852,-0.1929,-0.245,0.2276,-0.1775,0.1023,0.1647,0.4433,0.1647,-0.0093,-0.2553,-0.1451,1.0444,0.2697,1.1817,-0.0828,-0.0675,-0.0692,-0.14,-0.0544,0.2417,-0.1072,0.362,-0.0091,0.0523,0.1011,-0.0478,-0.1163,-0.1722,0.6722,-0.128,-0.1403,-0.0485,-0.1003,-0.3802,0.0371,0.6347,-0.0247,0.4243,0.4643,0.822,1.2838,-0.0897,-0.2278,-0.0384,-0.0472,-0.2206,0.3255,-0.0461,0.3532,-0.013,0.1775,-0.0046,0.5079,0.733,0.1399,0.1701,-0.0771,0.1292,-0.0841,1.1353,-0.1061,0.6041,-0.0922,0.0553,2.0691,-0.0358,1.36,0.9247,0.6151,0.1098,-0.0417,2.5793,-0.2398,-0.1443,0.2611,BRCACancer
B04,0.0194,-0.145,0.5751,-0.1098,-0.0092,-0.1791,0.002,0.4901,0.6307,-0.1144,0.3082,-0.1039,-0.0469,-0.1719,0.5956,0.1554,-0.034,0.4422,0.5505,1.0606,-0.1493,-0.0472,-0.0802,-0.1146,-0.0809,0.0125,0.0262,0.084,0.4394,-0.0678,-0.0724,-0.2464,-0.2617,0.2398,-0.2261,0.035,0.121,0.4085,0.158,-0.0682,-0.2618,-0.0407,0.314,0.1905,0.8822,-0.0811,0.0069,-0.1498,-0.1082,-0.0712,0.1886,-0.0278,0.3345,9e-04,0.0323,-0.2182,-0.0522,-0.2122,-0.1438,0.4002,-0.147,-0.1506,-0.1241,-0.1378,-0.3485,-0.0211,0.7668,-0.1614,0.2178,0.452,0.8838,1.4215,-0.0624,-0.2527,-0.0818,-0.1062,-0.3905,0.2233,0.042,0.3904,-0.0431,0.1903,-0.0969,0.3451,0.7362,-0.0662,0.0879,-0.152,0.0829,-0.1607,0.5543,-0.1547,0.5942,-0.0253,-0.0122,1.5899,0.0605,1.2141,0.6123,1.1472,0.0123,-0.045,1.9738,-0.2181,-0.0909,0.232,BRCACancer
B05,-0.0297,-0.1758,0.346,-0.0925,0.1119,-0.2175,0.1722,0.4018,0.769,-0.1213,0.3285,-0.0549,-0.1646,-0.1712,0.5831,0.0037,-0.0358,0.5941,0.5485,0.9804,-0.1433,-0.127,-0.0479,-0.0074,-0.051,-0.0841,0.0152,0.276,0.3121,-0.0871,-0.0646,-0.1482,-0.2358,0.2414,-0.0504,0.1317,0.1619,0.3708,0.1642,-0.0343,-0.3048,-0.0595,0.2743,0.1839,1.0246,-0.0245,0.0321,-0.0062,-0.1642,-0.0897,0.1267,-0.1934,0.2241,-0.0112,0.0741,0.0254,-0.093,-0.2948,-0.2359,0.761,-0.2235,-0.1238,-0.1199,-0.0967,-0.4126,0.1304,0.67,-0.1755,0.1043,0.3908,0.596,1.0212,-0.1165,-0.2719,-0.1031,-0.0977,-0.3637,0.2348,0.0856,0.415,-0.0725,0.2432,-0.0941,0.4179,0.6181,0.0403,0.0455,-0.2345,-0.0336,-0.1004,0.3129,-0.1131,0.4879,-0.0045,-0.0194,1.7927,0.1403,1.2107,0.8423,0.6597,-0.0085,0.0485,2.0607,-0.0399,-0.0886,0.5923,BRCACancer
B06,-0.1932,0.0842,0.1337,0.0326,0.3131,-0.3827,-0.0394,0.1644,0.3756,-0.0688,0.3261,0.1805,-0.0381,-0.1144,0.3446,-0.0335,-0.1791,0.2803,0.2156,0.6378,0.0072,-0.1015,-0.0322,0.0564,0.0024,-0.1087,-0.3201,0.2894,0.398,-0.1847,-0.1684,-0.2387,-0.3871,-0.1072,-0.1575,0.1719,-0.0398,0.3781,0.2402,0.0352,-0.4278,-0.1907,1.0274,-0.0738,0.8538,-0.0505,-0.052,-0.0313,-0.1294,-0.0533,-0.084,-0.3596,0.2891,-0.1801,0.0936,0.1729,-0.014,-0.0867,-0.3756,0.1379,-0.0609,-0.199,-0.0235,-0.068,-0.4695,0.153,0.4956,-0.1009,0.1756,0.2559,0.7642,1.039,-0.0498,-0.5114,-0.1553,-0.0466,-0.1736,0.2052,-0.1337,0.1991,-0.0174,0.3463,0.0327,0.2738,0.5652,0.0393,0.232,-0.1661,0.1239,-0.0332,1.0129,-0.0447,0.3725,-0.2512,0.0115,1.482,0.0081,1.1301,0.7308,0.5729,0.0026,0.1653,2.0978,-0.2391,-0.077,0.3483,BRCACancer
B07,-0.1475,-0.1664,0.5943,-0.0142,0.0505,-0.1746,0.0546,0.5624,0.6945,-0.1417,0.6227,-0.0659,-0.1098,-0.1171,0.7361,0.3065,-0.0527,0.5662,0.5084,1.027,-0.1372,-0.1045,-0.049,-0.0915,-0.0935,-0.0581,0.0693,0.0483,0.831,-0.1112,-0.1367,-0.0804,-0.1676,0.1384,-0.1035,0.0071,0.3363,0.4815,0.2234,-0.0706,-0.2372,-0.0717,0.9651,0.2905,1.3804,-0.0721,-0.0532,-0.066,-0.096,-0.0847,0.347,-0.0753,0.4192,-0.0663,0.1519,-0.0129,-0.0376,-0.1187,-0.1969,0.7039,-0.1538,-0.1157,-0.0952,-0.1151,-0.318,0.1234,0.5403,-0.1057,0.4392,0.4497,0.9827,1.3671,-0.0962,-0.1252,-0.0492,-0.1135,-0.2115,0.28,0.0374,0.537,-0.0019,0.3519,-0.0685,0.5899,0.7534,0.0036,0.1785,-0.1644,0.11,-0.0567,1.5907,-0.087,0.7946,0.1323,-0.0244,2.0949,0.0394,1.4973,1.0704,0.6478,0.0077,-0.0035,2.4964,-0.113,-0.0966,0.3789,BRCACancer
B08,-0.1109,-0.2282,0.6073,-0.0492,0.0374,-0.0982,-0.0148,1.2159,0.8732,-0.075,0.5566,-0.0446,0.0104,-0.1368,0.6218,0.33,-0.0381,0.867,0.7447,1.8683,-0.0666,-0.153,-0.0607,0.0072,-0.1297,-0.0142,0.0483,0.0212,0.6155,0.0438,-0.1094,0.0193,-0.1341,0.1465,-0.2497,-0.0292,0.1591,0.4244,0.1825,-0.0074,-0.0953,-0.062,0.9921,0.1224,1.2876,-0.0522,-0.1001,-0.1385,-0.0778,-0.0881,0.2631,-0.1402,0.4358,0.0189,0.046,-0.0947,0.0297,-0.1232,-0.1313,0.7946,-0.1381,-0.0712,-0.0382,-0.1295,-0.2846,0.0306,0.7977,-0.0514,0.5991,0.285,0.7066,1.0584,-0.007,-0.1115,-0.1168,-0.0364,-0.2597,0.4581,0.0344,0.3422,0.0558,0.3614,-0.017,0.5451,0.522,0.0592,0.2577,-0.1359,0.1236,-0.1151,1.4271,-0.1283,0.5946,0.0643,0.07,1.9472,0.1104,1.3659,0.81,0.4867,0.0177,0.0726,2.2638,-0.1515,-0.1816,0.375,Control
B09,-0.1449,-0.2083,0.3471,-0.1439,-0.0074,-0.2038,0.1136,0.8104,0.4129,-0.0398,0.2963,0.0495,-0.0179,-0.0506,0.6534,0.0342,-0.1171,0.4931,0.2501,1.4117,-0.0842,0.0235,-0.1261,0.0968,-0.0982,-0.0896,-0.1752,0.1917,0.3391,-0.0306,-0.0893,-0.2474,-0.1736,-0.1878,-0.1258,-0.0114,-0.0702,0.2695,-0.0226,-0.0033,-0.2827,-0.2113,0.4031,0.1033,0.6992,-0.0662,-0.1302,-0.1184,-0.1541,-0.0842,0.0868,-0.3948,0.2496,0.0087,0.1197,-0.2742,-0.1074,-0.1895,-0.1583,0.4144,-0.0848,-0.2554,-0.1345,-0.0823,-0.3822,-0.0388,0.2973,-0.065,0.092,0.2901,0.7237,1.2348,-0.0723,-0.1468,-0.1415,-0.0849,-0.3902,0.2196,-0.0268,0.2167,0.0041,0.6824,-0.069,0.3296,0.4546,0.035,0.0517,-0.2526,0.1229,-0.2372,0.4629,-0.1258,0.5425,-0.0181,0.0148,1.3094,0.0424,0.9766,0.5713,0.9005,0.0555,-0.0286,1.9819,-0.1862,-0.2248,0.3689,Control
B10,-0.0783,-0.1274,0.3238,-0.0612,0.0721,-0.3105,0.1845,0.493,0.4689,-0.0966,0.4897,-0.0687,-0.0671,-0.1283,0.4643,0.1675,-0.087,0.3382,0.4845,0.9545,-0.107,-0.0509,-0.0624,-0.0624,-0.1445,-0.0982,0.1444,0.0796,0.5683,-0.1333,-0.11,-0.2064,-0.2205,-0.0615,-0.2934,0.0156,-0.0879,0.3639,0.102,-0.0076,-0.2793,-0.2204,0.4094,0.133,0.9865,-0.0209,-0.0385,-0.0681,-0.1524,-0.1738,0.1693,-0.1132,0.2711,-0.0221,0.16,-0.0516,-0.1448,-0.1617,-0.1647,0.4289,-0.1566,-0.2016,-0.1474,-0.092,-0.2784,0.096,0.5804,-0.1224,0.0553,0.3924,0.6579,1.2328,-0.1137,-0.2117,-0.0619,-0.1308,-0.2027,0.2518,0.0172,0.2423,-0.0055,0.2911,-0.0235,0.2323,0.6462,0.0202,0.0874,-0.1307,0.132,-0.1398,0.6794,-0.0958,0.5387,0.0216,-0.0494,1.7415,0.1083,1.3425,0.6483,0.875,-0.0069,-0.0243,2.0413,-0.0724,-0.1493,0.1826,Control
B11,0.034,-0.1249,0.4395,-0.0692,0.0752,-0.1516,0.139,0.7175,0.698,-0.1234,0.5015,-0.004,-0.0157,-0.0867,0.6116,0.2879,-0.0253,0.8154,0.5699,1.5783,-0.1001,0.1935,-0.0759,-0.0171,-0.0649,0.01,0.0869,0,0.6139,0.0055,-0.0316,-0.0456,-0.1833,0.0188,-0.0572,0.0198,0.1428,0.4077,0.3058,-0.1167,-0.1867,-0.0397,0.8609,0.1484,1.6448,-0.0412,0.1085,-0.1211,-0.1367,-0.0567,0.3221,-0.1715,0.3608,0.0206,0.1104,-0.0475,-0.0477,-0.0961,-0.1302,0.6933,-0.0495,-0.0548,-0.0914,-0.0541,-0.4222,-0.0011,0.8446,-0.1192,0.5212,0.3222,0.6533,1.0845,-0.0765,-0.1208,-0.0565,-0.1364,-0.129,0.5688,0.0789,0.3454,0.0029,0.571,-0.0528,0.388,0.6432,0.0845,0.2176,-0.1626,0.1542,-0.0304,1.3965,-0.0881,0.5681,0.0714,0.0193,1.9402,0.0687,1.3024,0.6833,0.6914,0.0384,-0.0482,2.0525,-0.0658,-0.1229,0.0608,Control
B12,-0.1795,-0.1886,0.3001,-0.1081,0.0126,-0.121,0.0669,0.3518,0.3875,-0.1178,0.1501,-0.0194,0.038,-0.1259,0.3567,-0.0281,-0.1145,0.1316,0.3542,0.6988,-0.1602,0.2183,2e-04,0.0097,-0.0946,-0.0383,0.0998,0.1748,0.268,-0.0997,-0.0045,-0.1818,-0.1522,-0.1117,-0.3108,-0.0751,0.0826,0.1295,0.0459,-0.0768,-0.2726,-0.0979,0.3917,0.1127,0.6707,0.0026,-0.1042,-0.0936,-0.0509,-0.1112,0.0965,-0.0767,0.143,-0.0199,0.1602,-0.201,-0.1207,-0.2002,-0.2177,0.2797,-0.1334,-0.1384,-0.14,-0.1052,-0.4304,0.1383,0.3243,-0.1257,0.1167,0.2214,0.3493,1.0594,-0.1049,-0.1998,-0.1052,-0.0896,-0.1437,0.2616,0.0323,0.1268,-0.0409,0.3752,-0.1234,0.1482,0.2633,-0.0156,0.2739,-0.1424,0.1662,-0.1438,0.2756,-0.0991,0.1772,0.0065,0.0187,1.0056,-0.0837,0.68,0.395,0.7557,-0.0402,0.0267,1.9398,0.0056,-0.2504,0.218,Control
C01,0.0021,-0.0742,0.6678,-0.0843,0.0106,-0.2032,0.0295,0.779,0.8677,-0.152,0.5396,-0.0171,-0.0608,-0.1517,0.7992,0.2814,-0.0631,0.612,0.8488,1.4971,-0.1588,-0.0163,-0.0674,-0.0924,-0.1231,-0.0255,0.0592,0.079,0.9219,0.0316,-0.1108,-0.1994,-0.287,0.2841,-0.2141,0.0969,0.2863,0.4314,0.1987,-0.0926,-0.1869,-0.0926,0.9153,0.3801,1.4614,-0.0345,-0.0505,-0.096,-0.1481,-0.063,0.241,-0.1607,0.4737,0.0032,0.047,-0.1023,-0.0734,-0.3142,-0.2282,0.9367,-0.1576,-0.0851,-0.1283,-0.1285,-0.3319,-0.1002,0.7712,-0.1566,0.5954,0.4365,0.6889,1.2436,-0.0799,-0.0952,-0.066,-0.1166,-0.3675,0.2694,0.0699,0.4226,-0.0436,0.233,-0.0718,0.5126,0.636,-0.0887,0.1071,-0.1604,0.0459,-0.0935,1.3642,-0.0982,0.5415,0.0342,-0.0451,1.6245,0.1203,1.1806,0.795,1.0409,0.0333,-0.058,2.1679,0.0077,-0.1505,0.2277,BRCACancer
C02,-0.1302,-0.1887,0.508,-0.106,0.0178,-0.1344,-0.0538,0.8318,0.944,-0.1021,0.5863,-0.0636,-0.0082,-0.0335,0.7343,0.24,-3e-04,0.5836,0.727,1.5187,-0.126,0.0054,-0.045,-0.0994,-0.0938,-0.013,0.1716,-0.0313,0.7815,0.0271,-0.1376,-0.1387,-0.2031,0.0839,-0.1719,1e-04,0.15,0.4312,0.2666,-0.0979,-0.2049,-0.0075,1.1563,0.2951,1.4215,-0.0199,-0.0564,-0.0653,-0.0844,-0.0334,0.1741,-0.2343,0.3452,-0.0446,0.0847,-0.1013,-0.0067,-0.2319,-0.1257,0.7991,-0.1736,-0.0739,-0.138,-0.0796,-0.272,0.0201,0.5819,-0.1013,0.5376,0.407,0.7395,1.2271,-0.0855,-0.0885,-0.1161,-0.1268,-0.2437,0.4685,0.1439,0.5379,-0.0486,0.3074,-0.0624,0.5233,0.5637,-0.0491,0.0578,-0.1928,0.0728,-0.1278,1.4172,-0.0759,0.6578,0.1377,0.0196,1.9387,0.055,1.4025,0.7815,0.508,0.0127,-0.0096,2.2251,-0.0648,-0.1149,0.3256,BRCACancer
C03,0.0557,-0.1341,0.6757,-0.1284,0.0434,-0.1935,0.0212,0.7814,0.9168,-0.1023,0.5428,-0.0775,-0.1274,-0.0771,0.923,0.3423,-0.0076,0.717,0.5382,1.448,-0.1436,0.032,-0.0155,-0.09,-0.0805,-0.057,0.2648,-0.0081,0.9039,-0.0522,-0.1731,-0.0986,-0.2294,0.3256,-0.1227,0.0973,0.0906,0.4323,0.1898,-0.102,-0.2505,-0.0216,1.2313,0.3634,1.4559,-0.0322,0.0049,-0.107,-0.1025,-0.0882,0.2337,-0.2206,0.424,0.0028,0.0535,0.0172,-0.0499,-0.217,-0.1353,0.8847,-0.1679,-0.0939,-0.123,-0.0638,-0.2828,-0.0298,0.5389,-0.1289,0.4216,0.5909,0.7874,1.2927,-0.1587,-0.0956,0.0522,-0.0887,-0.2723,0.2041,0.1364,0.4942,-0.051,0.4361,-0.0193,0.689,0.6983,-0.0787,0.1012,-0.2372,-0.0393,-0.0294,1.2563,-0.0615,0.6194,0.1376,-0.0313,1.9381,0.0471,1.3377,0.9061,0.7507,-0.0628,0.0829,2.234,-0.0224,-0.0891,0.3019,BRCACancer
C04,-0.0465,-0.2505,0.4965,-0.0245,0.0067,-0.0472,-0.1459,0.9712,0.9558,-0.0768,0.2446,-0.0443,0.0137,-0.1523,0.4934,0.1936,0.0268,0.3272,0.4005,1.9628,-0.0955,0.0782,-0.0304,0.0261,-0.0948,-0.0513,0.2314,0.0773,0.293,0.0693,-0.1463,-0.1072,-0.2429,0.2768,-0.2997,-0.08,0.0699,0.042,0.0476,0.0391,-0.2802,-0.1347,0.7836,0.2768,1.0074,0.0232,-0.0521,-0.1152,-0.0148,-0.0677,0.2177,-0.2454,0.2606,0.0501,0.2925,0.0254,-0.0519,-0.2808,0.0238,0.6229,-0.0484,-0.1374,-0.0829,-0.1086,-0.2155,0.039,0.4482,-0.1112,0.3346,0.0515,0.3879,0.761,0.0456,-0.1177,0.1572,-0.147,-0.229,0.3982,0.1401,0.1872,0.0366,0.1812,-0.0339,0.2753,0.2764,0.0413,0.2246,-0.2253,0.0977,-0.0356,0.806,-0.0322,0.4119,0.0577,0.0691,1.2983,0.1562,0.7524,0.5654,0.3187,0.0213,0.112,1.6565,0.1372,-0.097,0.5774,Control
C05,-0.012,-0.348,0.4331,-0.0897,0.0396,-0.1047,0.0051,0.4791,0.8924,-0.0148,0.3188,-0.0932,-0.0472,-0.1101,0.4653,0.1447,-0.0581,0.2527,0.5344,0.9103,-0.0768,0.1868,0.0206,-0.0155,-0.0374,-0.011,0.2221,-0.0854,0.3211,-0.0487,-0.0701,-0.0927,-0.1649,-0.0518,-0.2759,-0.0163,-0.0673,0.104,0.2,-0.0206,-0.0905,-0.1607,0.6926,0.1619,0.7051,-0.041,0.0344,-0.0792,-0.0951,-0.0537,0.0937,-0.153,0.2354,-0.0523,0.1387,0.0127,-0.0385,-0.1599,-0.0162,0.5885,-0.0302,-0.0667,-0.115,-0.0753,-0.2405,0.0305,0.4089,-0.0972,0.2088,0.1629,0.4231,0.8589,0.0494,-0.0797,-0.0826,-0.1083,-0.1044,0.3433,0.1411,0.2878,-0.025,0.6916,-0.0316,0.3493,0.3318,3e-04,0.2468,-0.091,0.1374,-0.0335,1.1867,-0.0948,0.35,0.1351,-0.0581,1.543,0.1832,0.7619,0.5043,0.3629,0.0098,0.1106,1.8296,0.0408,-0.0571,0.1381,BRCACancer
C06,-0.0234,-0.3713,0.1632,-0.0876,0.0839,-0.2695,0.1525,0.5756,0.4901,-0.0059,0.1231,0.0408,-0.1071,0.4225,0.1317,0.079,-0.0839,0.2899,0.2797,0.4755,-0.098,-0.1434,-0.0285,-0.0034,-0.0718,0.1654,0.041,0.44,0.0463,0.067,-0.0249,-0.167,-0.3441,0.1783,-0.46,-3e-04,0.1823,-0.0448,0.0591,0.0718,-0.1896,0.0309,0.2601,0.1687,-0.2818,0.0617,-0.0775,-0.0589,-0.1512,-0.0112,-0.0069,-0.2865,0.0581,-0.0682,0.2019,0.0565,-0.0025,-0.1992,-0.0733,0.2948,0.0492,-0.1921,-0.226,-0.2881,-0.4351,-0.0267,-0.0232,-0.0313,0.1016,-0.0121,0.1243,0.2686,0.0414,-0.1152,-0.2369,-0.1538,-0.242,0.288,0.1833,-0.1312,-0.0312,0.513,0.0326,0.0699,0.1801,-0.0098,0.171,-0.202,0.1459,0.0087,-0.0439,-0.2255,0.061,-0.0384,0.0327,0.4788,0.0882,0.2664,0.07,0.1794,0.0723,0.0208,0.3946,-0.074,-0.0487,0.0716,Control
C07,0.0547,-0.279,0.395,-0.0796,0.0937,-0.197,0.11,0.7794,0.7758,-0.1116,0.338,-0.0645,-0.04,-0.0666,0.5169,0.2548,0.023,0.384,0.4332,1.4481,-0.1141,-0.0934,-0.0472,-0.1119,-0.0883,-0.0178,0.2123,0.2063,0.4101,0.0241,-0.1009,-0.1094,-0.1615,0.1441,-0.1729,0.0126,0.0474,0.1521,0.2077,-0.0476,-0.136,-0.1353,0.8468,0.3617,0.9674,-0.0218,-0.0098,-0.0627,-0.0658,-0.0125,0.0333,-0.1706,0.2255,0.0054,0.054,-0.0676,-0.1048,-0.2439,-0.1688,0.6892,-0.083,-0.1759,-0.0416,-0.1145,-0.1052,-0.0387,0.4349,-0.0519,0.2102,0.2179,0.4969,1.0564,-0.1148,-0.1584,-0.0202,-0.1113,-0.3143,0.3207,0.1544,0.2884,-0.0018,0.3259,-0.0429,0.3712,0.4318,0.0681,0.0944,-0.3374,0.1236,-0.0905,1.2251,-0.0888,0.6078,0.1195,0.003,1.7615,0.0893,1.0846,0.6263,0.3678,0.0078,0.2712,1.9346,0.0339,-0.0871,0.2774,Control
C08,0.1256,-0.1124,0.3906,-0.0525,0.0373,-0.1851,-0.0268,0.9439,0.7858,-0.0852,0.4956,-0.0092,-0.0899,-0.0843,0.6341,0.0508,-0.0965,0.5355,0.5091,1.4794,-0.0968,-0.0686,-0.057,-0.0467,-0.0726,0.0325,0.0318,0.1482,0.703,0.1883,-0.118,-0.0769,-0.2908,0.5155,-0.0279,0.0325,0.2382,0.2847,0.1487,-0.0667,-0.1809,0.0917,1.1139,0.3079,1.4775,-0.0345,0.0036,-0.1536,-0.1334,-0.021,0.2402,-0.1803,0.3566,0.0091,0.2326,-0.0874,0.0496,-0.1699,-0.0635,0.7981,-0.1685,-0.0549,-0.135,-0.249,-0.3735,0.0339,0.52,-0.0558,0.5326,0.278,0.7679,1.1769,-0.074,-0.1106,-0.1193,-0.0985,-0.1864,0.3744,0.0862,0.4673,0.0228,0.3664,-0.0354,0.5479,0.5263,-0.0849,0.1242,-0.1874,0.0836,-0.0167,1.0425,-0.0269,0.4843,0.0525,0.0364,1.8442,0.061,1.2447,0.7894,0.4055,0.029,0.0655,1.9544,-0.0747,-0.0595,0.1264,Control
