@relation data

@attribute id string
@attribute 10333 numeric
@attribute 64145 numeric
@attribute 7100 numeric
@attribute 114609 numeric
@attribute 59307 numeric
@attribute 4214 numeric
@attribute 11213 numeric
@attribute 30849 numeric
@attribute 54106 numeric
@attribute 23643 numeric
@attribute 7189 numeric
@attribute 4615 numeric
@attribute 7099 numeric
@attribute 5289 numeric
@attribute 51295 numeric
@attribute 51284 numeric
@attribute 7096 numeric
@attribute 8411 numeric
@attribute 7097 numeric
@attribute 51135 numeric
@attribute 3654 numeric
@attribute 51311 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.6721,0.9763,0.5015,0.4317,0.9402,2.265,1.5761,0.9936,0.2772,0.8978,0.8372,1.4816,2.4861,1.2221,0.3015,0.7452,2.2262,0.8808,1.955,2.0311,0.6564,1.9269,Control
A02,1.5787,0.6985,0.4503,0.2505,0.7895,1.9132,1.4814,0.7781,0.2553,0.7226,0.7679,1.7445,2.5076,0.8794,0.1652,0.5732,2.0955,0.6158,1.5869,1.6611,0.5823,1.9884,Control
A03,1.5762,0.8346,0.575,0.3397,0.8972,2.1264,1.8756,0.9039,0.3281,0.8278,0.9336,1.9618,2.8343,1.075,0.2621,0.994,2.2039,0.8292,1.9871,1.9239,0.7212,2.349,Control
A04,1.417,0.7744,0.3682,0.2796,0.9435,2.2551,1.3848,0.8453,0.2202,0.6468,0.7944,1.824,2.3176,0.8628,0.2571,0.2436,1.9935,0.5948,1.4777,1.4877,0.649,1.7725,Control
A05,1.9353,0.8118,0.6884,0.4324,0.948,2.4117,1.9241,0.9698,0.2503,0.9404,0.8518,2.0894,2.9955,1.0322,0.3463,0.7153,2.4178,0.8298,2.1026,1.7524,0.8578,2.4348,Control
A06,1.745,0.8199,0.6002,0.3777,0.8229,2.0422,1.8778,0.8575,0.3273,0.9399,0.7749,1.7816,3.0912,0.975,0.1624,0.5329,2.119,0.7357,1.8873,1.6599,0.6583,2.2529,Control
A07,1.8009,0.8901,0.5273,0.3962,0.8239,2.3762,2.2162,0.9728,0.3887,0.7269,0.9329,1.7303,2.7151,1.2237,0.2321,0.7045,2.1369,0.8224,2.2473,1.956,0.6423,2.0083,Control
A08,1.6321,0.9276,0.4092,0.3815,0.7227,2.6059,2.0095,0.9874,0.391,0.7837,0.8298,1.5849,2.1575,1.3881,0.2298,0.4773,1.778,0.8837,1.7824,1.8558,0.5498,1.9018,Control
A09,1.6259,0.8386,0.3918,0.3894,0.7594,2.4502,2.0794,0.849,0.2857,0.5263,0.7673,1.5729,2.5755,1.2476,0.2517,0.7329,1.7719,0.8631,1.9054,1.8214,0.5933,2.0112,Control
A10,1.9961,0.7868,0.6186,0.4399,0.8486,2.3575,2.1661,0.9689,0.2612,0.7273,0.9506,1.742,2.8245,1.2329,0.2874,0.662,2.3403,0.7864,2.523,1.7843,0.6598,2.1756,Control
A11,1.4259,0.5609,0.1954,0.32,0.8411,1.776,1.6347,0.7297,0.2797,0.5034,0.774,1.1999,2.5597,1.0846,0.1889,0.4716,1.3682,0.6004,1.4151,1.7821,0.5416,1.8449,Control
A12,0.8692,0.6534,0.3143,0.0398,0.4111,1.3066,0.9212,0.5707,0.3109,0.5756,0.4296,1.2871,1.583,0.5619,0.0489,0.145,1.4135,0.3599,0.8916,0.9866,0.1804,1.4779,Control
B01,1.0316,0.9611,0.2863,0.3137,0.49,2.2101,1.5424,0.8288,0.3659,0.6902,0.7244,1.2621,1.955,1.0985,0.0467,0.4401,1.679,0.8534,1.5859,1.9428,0.1775,1.4816,Control
B02,1.2644,1.0034,0.4806,0.4145,0.9182,2.0489,1.5847,0.8822,0.2618,0.7625,0.9004,1.7984,2.4527,0.9934,0.2878,0.4907,2.1185,0.6829,1.9248,1.9385,0.6876,1.8175,Control
B03,1.2477,0.9577,0.4597,0.349,0.7977,2.2094,1.6176,0.8512,0.2861,0.7778,0.9167,1.5767,2.3827,1.0514,0.216,0.4716,1.951,0.6371,2.0306,1.9094,0.5198,1.8045,BRCACancer
B04,1.6424,0.8605,0.3361,0.347,0.6706,2.5339,1.8864,0.8039,0.3876,0.5549,0.7801,1.523,1.6029,1.1071,0.1278,0.2153,1.5092,0.6601,1.9059,1.5092,0.48,1.2238,BRCACancer
B05,0.943,0.7936,0.2693,0.2113,0.6876,1.8667,1.7231,0.6684,0.4765,0.4515,0.815,1.8099,1.9613,0.8685,0.1082,0.3635,1.4259,0.4627,1.0032,1.5165,0.503,1.8731,BRCACancer
B06,1.2365,0.7205,0.2174,0.038,0.3276,1.7181,1.3844,0.576,0.2808,0.3561,0.5795,1.0353,2.0407,0.8614,-0.0882,0.2503,1.6005,0.4667,1.4803,1.5876,0.0324,1.4489,BRCACancer
B07,1.5157,0.9942,0.5094,0.527,0.9742,2.0706,1.6296,0.8722,0.2618,0.617,0.8628,1.6607,2.3214,1.1283,0.3144,0.4618,2.1374,0.7259,2.1011,2.1622,0.5723,1.8453,BRCACancer
B08,1.7924,0.7352,0.4566,0.4149,0.8888,1.8635,1.6263,0.6883,0.227,0.716,0.8182,1.5679,2.7565,0.9913,0.2604,0.652,2.0992,0.6305,1.8056,1.9195,0.6678,2.0716,Control
B09,1.383,0.7146,0.0961,0.2795,0.6222,2.5792,1.769,0.6148,0.2416,0.3037,0.6896,1.1609,1.3879,1.1363,0.1557,0.2407,1.0158,0.5898,1.3845,1.4008,0.4462,0.9153,Control
B10,1.5205,0.6985,0.2699,0.183,0.6046,2.4684,1.7908,0.7525,0.2897,0.256,0.6789,1.5174,1.7983,0.9628,0.0964,0.1444,1.5511,0.5606,1.4821,1.3703,0.4104,1.2837,Control
