@relation data

@attribute id string
@attribute 10333 numeric
@attribute 7100 numeric
@attribute 114609 numeric
@attribute 4214 numeric
@attribute 59307 numeric
@attribute 11213 numeric
@attribute 54106 numeric
@attribute 23643 numeric
@attribute 7189 numeric
@attribute 4615 numeric
@attribute 7099 numeric
@attribute 51295 numeric
@attribute 51284 numeric
@attribute 7096 numeric
@attribute 7097 numeric
@attribute 51135 numeric
@attribute 3654 numeric
@attribute 51311 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.6721,0.5015,0.4317,2.265,0.9402,1.5761,0.2772,0.8978,0.8372,1.4816,2.4861,0.3015,0.7452,2.2262,1.955,2.0311,0.6564,1.9269,Control
A02,1.5787,0.4503,0.2505,1.9132,0.7895,1.4814,0.2553,0.7226,0.7679,1.7445,2.5076,0.1652,0.5732,2.0955,1.5869,1.6611,0.5823,1.9884,Control
A03,1.5762,0.575,0.3397,2.1264,0.8972,1.8756,0.3281,0.8278,0.9336,1.9618,2.8343,0.2621,0.994,2.2039,1.9871,1.9239,0.7212,2.349,Control
A04,1.417,0.3682,0.2796,2.2551,0.9435,1.3848,0.2202,0.6468,0.7944,1.824,2.3176,0.2571,0.2436,1.9935,1.4777,1.4877,0.649,1.7725,Control
A05,1.9353,0.6884,0.4324,2.4117,0.948,1.9241,0.2503,0.9404,0.8518,2.0894,2.9955,0.3463,0.7153,2.4178,2.1026,1.7524,0.8578,2.4348,Control
A06,1.745,0.6002,0.3777,2.0422,0.8229,1.8778,0.3273,0.9399,0.7749,1.7816,3.0912,0.1624,0.5329,2.119,1.8873,1.6599,0.6583,2.2529,Control
A07,1.8009,0.5273,0.3962,2.3762,0.8239,2.2162,0.3887,0.7269,0.9329,1.7303,2.7151,0.2321,0.7045,2.1369,2.2473,1.956,0.6423,2.0083,Control
A08,1.6321,0.4092,0.3815,2.6059,0.7227,2.0095,0.391,0.7837,0.8298,1.5849,2.1575,0.2298,0.4773,1.778,1.7824,1.8558,0.5498,1.9018,Control
A09,1.6259,0.3918,0.3894,2.4502,0.7594,2.0794,0.2857,0.5263,0.7673,1.5729,2.5755,0.2517,0.7329,1.7719,1.9054,1.8214,0.5933,2.0112,Control
A10,1.9961,0.6186,0.4399,2.3575,0.8486,2.1661,0.2612,0.7273,0.9506,1.742,2.8245,0.2874,0.662,2.3403,2.523,1.7843,0.6598,2.1756,Control
A11,1.4259,0.1954,0.32,1.776,0.8411,1.6347,0.2797,0.5034,0.774,1.1999,2.5597,0.1889,0.4716,1.3682,1.4151,1.7821,0.5416,1.8449,Control
A12,0.8692,0.3143,0.0398,1.3066,0.4111,0.9212,0.3109,0.5756,0.4296,1.2871,1.583,0.0489,0.145,1.4135,0.8916,0.9866,0.1804,1.4779,Control
B01,1.0316,0.2863,0.3137,2.2101,0.49,1.5424,0.3659,0.6902,0.7244,1.2621,1.955,0.0467,0.4401,1.679,1.5859,1.9428,0.1775,1.4816,Control
B02,1.2644,0.4806,0.4145,2.0489,0.9182,1.5847,0.2618,0.7625,0.9004,1.7984,2.4527,0.2878,0.4907,2.1185,1.9248,1.9385,0.6876,1.8175,Control
B03,1.2477,0.4597,0.349,2.2094,0.7977,1.6176,0.2861,0.7778,0.9167,1.5767,2.3827,0.216,0.4716,1.951,2.0306,1.9094,0.5198,1.8045,BRCACancer
B04,1.6424,0.3361,0.347,2.5339,0.6706,1.8864,0.3876,0.5549,0.7801,1.523,1.6029,0.1278,0.2153,1.5092,1.9059,1.5092,0.48,1.2238,BRCACancer
B05,0.943,0.2693,0.2113,1.8667,0.6876,1.7231,0.4765,0.4515,0.815,1.8099,1.9613,0.1082,0.3635,1.4259,1.0032,1.5165,0.503,1.8731,BRCACancer
B06,1.2365,0.2174,0.038,1.7181,0.3276,1.3844,0.2808,0.3561,0.5795,1.0353,2.0407,-0.0882,0.2503,1.6005,1.4803,1.5876,0.0324,1.4489,BRCACancer
B07,1.5157,0.5094,0.527,2.0706,0.9742,1.6296,0.2618,0.617,0.8628,1.6607,2.3214,0.3144,0.4618,2.1374,2.1011,2.1622,0.5723,1.8453,BRCACancer
B08,1.7924,0.4566,0.4149,1.8635,0.8888,1.6263,0.227,0.716,0.8182,1.5679,2.7565,0.2604,0.652,2.0992,1.8056,1.9195,0.6678,2.0716,Control
B09,1.383,0.0961,0.2795,2.5792,0.6222,1.769,0.2416,0.3037,0.6896,1.1609,1.3879,0.1557,0.2407,1.0158,1.3845,1.4008,0.4462,0.9153,Control
B10,1.5205,0.2699,0.183,2.4684,0.6046,1.7908,0.2897,0.256,0.6789,1.5174,1.7983,0.0964,0.1444,1.5511,1.4821,1.3703,0.4104,1.2837,Control
B11,1.5638,0.514,0.3191,2.0871,0.673,1.7402,0.2479,0.6017,0.7147,1.7232,2.6058,0.2355,0.4904,1.9998,1.7936,1.3519,0.442,2.2242,Control
B12,1.0894,0.0513,0.1252,2.5139,0.4642,1.4078,0.2208,0.2972,0.5791,1.1758,0.9947,0.0463,0.0314,0.9577,1.466,0.9859,0.2965,0.7013,Control
C01,1.5663,0.553,0.5869,2.1947,0.9075,2.1403,0.3617,0.7676,0.8392,1.842,2.557,0.2777,0.593,1.9227,2.0013,1.7979,0.8198,1.9436,BRCACancer
C02,1.5688,0.4764,0.404,1.9275,1.0593,1.2988,0.3453,0.7677,0.7556,1.6785,2.4186,0.2495,0.4837,1.9983,1.5999,1.6205,0.7406,1.6411,BRCACancer
C03,1.3834,0.4878,0.4818,2.0283,1.3806,1.576,0.3059,0.6651,1.0042,1.9216,2.4219,0.3962,0.3523,1.9565,1.8384,1.8818,0.8827,1.7644,BRCACancer
C04,0.6679,0.0971,0.2131,1.2702,0.8019,1.1789,0.13,0.4872,0.5949,1.4581,1.9993,0.2024,0.1925,0.7217,0.8504,0.9805,0.5769,1.6309,Control
C05,0.9395,0.2404,0.1473,1.597,0.8343,1.1167,0.2607,0.4578,0.7867,1.6559,2.4737,0.1861,0.0574,1.4613,0.9217,0.9753,0.5822,1.6292,BRCACancer
C06,0.308,-0.0613,0.036,0.3522,0.2911,0.2445,0.1642,0.2824,0.2052,0.5813,0.3606,0.0236,-0.0824,0.1296,0.219,-0.0041,0.2579,0.5898,Control
C07,1.1534,0.3501,0.153,1.5039,0.8939,1.1419,0.2358,0.5933,0.6435,1.6241,2.2097,0.2259,0.2143,1.3827,1.0059,1.1923,0.586,1.4299,Control
C08,1.2915,0.4015,0.3711,1.7148,0.9244,1.3263,0.2807,0.6317,0.8229,1.5593,2.4333,0.2849,0.3718,1.7366,1.1095,1.5827,0.6909,1.9065,Control
C09,1.1847,0.3246,0.2128,1.6979,0.7976,1.0668,0.1432,0.5182,0.7536,1.7397,2.2441,0.1993,0.2799,1.829,1.1115,1.1351,0.6143,1.5293,Control
C10,1.2521,0.4247,0.2129,1.7154,0.8685,1.1318,0.2432,0.607,0.7522,1.8492,2.3095,0.2287,0.1904,1.7525,1.3342,1.0123,0.5706,1.6093,BRCACancer
