@relation data

@attribute id string
@attribute 10919 numeric
@attribute 2068 numeric
@attribute 2071 numeric
@attribute 2074 numeric
@attribute 255626 numeric
@attribute 25885 numeric
@attribute 2965 numeric
@attribute 2967 numeric
@attribute 2968 numeric
@attribute 3012 numeric
@attribute 3014 numeric
@attribute 3017 numeric
@attribute 3018 numeric
@attribute 3021 numeric
@attribute 4331 numeric
@attribute 51082 numeric
@attribute 5437 numeric
@attribute 5440 numeric
@attribute 54700 numeric
@attribute 5595 numeric
@attribute 7270 numeric
@attribute 7343 numeric
@attribute 8294 numeric
@attribute 8330 numeric
@attribute 8335 numeric
@attribute 8339 numeric
@attribute 8340 numeric
@attribute 8342 numeric
@attribute 8348 numeric
@attribute 8349 numeric
@attribute 8350 numeric
@attribute 8352 numeric
@attribute 8353 numeric
@attribute 8354 numeric
@attribute 8356 numeric
@attribute 8357 numeric
@attribute 8358 numeric
@attribute 8360 numeric
@attribute 8361 numeric
@attribute 8364 numeric
@attribute 8365 numeric
@attribute 8366 numeric
@attribute 8367 numeric
@attribute 8368 numeric
@attribute 84172 numeric
@attribute 85236 numeric
@attribute 8850 numeric
@attribute 8932 numeric
@attribute 8968 numeric
@attribute 9013 numeric
@attribute 9014 numeric
@attribute 9015 numeric
@attribute 902 numeric
@attribute 9533 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.1621143985,0.4126746371,0.2471734286,-0.0270783590,-0.2307704794,0.2008899247,0.6988280033,0.0819270354,0.0983569717,0.0161974231,0.1610933525,0.1641149604,-0.1465363897,1.4670737498,-0.0370083206,0.9023981647,1.4991112350,0.9153220130,1.5159337057,1.1201675758,0.2225184131,0.1855863757,0.0246268740,-0.2231709503,0.3553737544,-0.1933629857,0.0283408618,-0.1696444741,-0.3652576960,1.2139868569,-0.2249349361,0.1060887620,-0.0618866741,-0.2208595851,-0.1380182276,0.0958017708,-0.1975113284,-0.3035109130,-0.0605594584,1.5740822702,-0.1526665466,-0.1589899574,-0.1141332120,-0.2000964821,0.4965385087,1.8797369344,-0.0268846885,0.3524298521,-0.1430830629,0.4036247327,0.0706905396,-0.0055749377,0.5309962821,0.5657953464,BRCA
GSM481003,0.2756867607,0.4332668259,0.0809217530,-0.0804147359,-0.0995545020,0.1597507681,0.3816985116,0.0240194796,0.1887621529,0.1060883546,0.2552056475,0.3800293926,-0.0865739334,1.3191383173,-0.0238657131,1.1144299707,1.5653517170,0.7923391349,1.4510201780,1.1333078442,0.2014533126,0.2131552424,-0.0312141031,-0.1838299978,0.4378308625,0.0066938657,0.0880178340,-0.1174313779,-0.2337862771,1.3998303744,-0.1828321580,0.7297547193,-0.0280412129,-0.0410411006,-0.2247661824,0.0258158691,-0.1275560706,-0.2576035486,-0.0278712263,1.6243316433,-0.0959158234,-0.1302471095,-0.1558812091,-0.1244455211,0.5047635508,2.1059510026,0.1049233566,0.3876223696,-0.1522909300,0.5829416149,0.1213253029,-0.0037730851,0.4128580279,0.8373964438,BRCA
GSM481004,0.4762653237,0.4885377014,0.1856753364,-0.0252161048,-0.1493906880,0.3496965550,0.5249313446,0.0484137601,0.2071125326,-0.0567840724,0.2807794132,0.1060022848,-0.1186170864,1.1525689773,-0.0298508255,1.1426664886,1.4534333797,0.7345321434,1.3444873294,1.3982536542,0.2919702915,0.2786558701,-0.0687609014,-0.2004013009,0.2733621369,-0.1230831062,0.0545795500,-0.1325402866,-0.2542063772,1.3872924977,-0.2065434763,0.1164287657,-0.0609750200,-0.1358614054,-0.1183370941,0.2666114681,-0.1806270615,-0.2849950774,0.0467720223,0.8057858777,-0.0718189793,-0.1819955058,-0.0097307051,-0.1943284474,0.6577509254,1.6748200314,0.1233989452,0.4049353117,-0.1949390031,0.4952202008,0.0568320223,0.0750683996,0.5674291466,0.9082585516,BRCA
GSM481005,0.1880436059,0.3385402066,0.2276329494,0.1052167460,-0.2388415747,0.1000552172,0.8590674320,0.0543346737,0.0273029770,0.5098942637,0.1837042271,0.8598089687,-0.1574911864,1.3080456899,0.0502684904,0.8104518377,1.7193023414,1.0200565478,1.8669466576,1.3712493853,0.1688150965,0.1171958767,-0.0251017783,-0.1373093608,0.4687455306,0.0275919427,0.0008259980,-0.0423239601,-0.0883759458,1.6937473351,-0.1890569492,0.1895790119,-0.0318946082,-0.2182391343,-0.1373041902,0.3295036434,-0.1907114611,-0.2050848268,0.0098621138,1.3663021177,-0.0968339028,-0.1529178334,0.0491482120,-0.2236741393,0.4969510529,2.6436467850,0.1257258946,0.3701634946,-0.1893335479,0.3850392658,0.0545405875,0.1309179795,0.7514979797,0.7090634045,BRCA
GSM481006,0.2479284624,0.3733979295,0.2647651799,-0.1319896406,-0.1899430801,0.1770868898,0.6036217285,0.1995508763,0.1172757720,0.0374262492,0.1324662248,0.1485142182,-0.1319707186,1.4519375870,0.0267637424,1.1371770176,1.9559061824,0.9471551222,1.7812832660,0.9865753614,0.1340477731,0.3237613800,-0.0123332784,-0.1750250149,0.4758446575,-0.1567926859,0.0330605503,-0.1689499374,-0.2111806627,1.1179114779,-0.2140485990,0.4279246480,-0.0791663056,0.0559406387,-0.1929914556,-0.0312277725,-0.1377965383,-0.2262882682,-0.0442795262,1.6556351582,-0.1406572771,-0.1752222799,-0.0644982730,-0.1070164733,0.5778273534,1.9187723229,0.0823521426,0.3090319222,-0.1708170636,0.4272453969,0.1161836901,0.0185778157,0.8258214549,0.9082028208,BRCA
GSM481007,0.5069803679,0.4745502664,0.3188221376,0.0408298841,-0.2155398693,0.0507915364,0.4712725024,-0.1117293039,0.1932108493,0.3381176968,0.3203903169,0.7867859878,-0.0931832868,1.3635159487,-0.0726720185,1.0532175887,1.8655931726,1.2255379280,1.2789359622,1.0516917631,-0.0803812939,0.2249596437,-0.0119972509,-0.1371635652,0.5568984786,-0.0253265162,0.2829982446,-0.1586111263,-0.1898245050,1.6784483790,-0.1924743533,0.5127251381,-0.0651639275,0.0093211779,-0.1077840533,0.2391856851,-0.0964718033,-0.1732055302,0.0073161687,3.5371868410,-0.1541859770,-0.1491327826,-0.1350550213,-0.1067611652,0.6017660825,2.3134363549,0.2182272296,0.3899408962,-0.1582691839,0.4759126300,0.2568324752,-0.0757035868,0.7083978821,0.9247528228,BRCA
GSM481008,0.4048423872,0.3531635934,0.3203204544,-0.0596024639,-0.2181834099,0.2569300941,0.4346267902,0.0583050080,0.3393358754,0.9154669443,0.5998969950,0.5481134802,-0.1226839960,1.6990315356,-0.0353264075,0.8337008117,1.5542730316,0.9354278338,1.7060234083,1.0726860836,0.4281567056,0.2014764800,-0.0463387257,-0.2925999047,0.6013625317,0.0615768482,-0.0549650899,0.5062690814,-0.2672248097,0.7660754363,-0.1705716939,2.0106416814,-0.1168371566,0.1099055433,-0.1440167881,0.0663414250,0.1774500481,-0.2665644768,-0.0232069384,3.2372105320,-0.1612560281,-0.1783834669,-0.0342474212,-0.1577995002,0.6019344543,1.8969181947,0.1388681734,0.3906955062,-0.1415819415,0.6931696385,0.3327424052,0.0475666686,0.4965368061,0.6630804169,Control
GSM481009,-0.0389166814,-0.2521326546,0.0021543601,-0.0483789007,-0.3605719090,0.0061776342,0.4665545274,-0.0902150421,-0.2240744946,-0.2063659208,0.0127141514,-0.0182595884,-0.3125638199,1.1693859621,-0.0664649450,0.6908349632,0.8164385689,0.5219870231,1.2917518151,0.7096309500,0.0849281637,0.0243086812,-0.1218318971,-0.2860416448,0.4800772078,-0.1776974978,-0.3794409115,-0.3661115458,-0.3500940370,1.1533044229,-0.3368172988,0.1066484596,-0.0002095656,-0.3168277787,-0.2542872404,0.0468170099,-0.1851272884,-0.3894729002,-0.1331882514,1.1788357370,-0.1309013175,-0.2907145265,-0.3132265951,-0.2717883184,0.3708207787,1.4264991454,-0.0191735655,0.3174928298,-0.3113939174,0.1284290637,0.0338893848,-0.0155784084,0.3113005406,0.3087187416,Control
GSM481010,0.3184873744,0.3869085910,0.2743913706,0.0302944645,-0.1332026081,0.2350251254,0.8621499950,0.0677283619,0.2553931049,0.4404737436,0.2414819994,0.7670232224,-0.1308241707,1.4456052911,0.0522999922,1.0638414165,1.6379111709,0.9562062303,1.9616431992,1.1154199801,0.5060905564,0.2028940119,-0.0623482694,-0.1207127860,0.3806031615,-0.1318908181,0.0888760539,-0.0678927478,-0.0797106948,0.9594205917,-0.1019218472,0.7576561866,-0.0604148237,0.0364879742,-0.1815124412,0.3065140411,-0.0934153136,-0.2800677597,-0.0797623627,1.5952028683,-0.1371558101,-0.0971923609,-0.0573654344,-0.1552023621,0.6456532692,2.2064512969,0.4289276646,0.2673987474,-0.1034342253,0.4168771544,0.1487852536,-0.0888379365,1.1656297360,0.8195864373,Control
GSM481011,0.3495679153,0.7533496341,0.0953976019,-0.0180160676,-0.2826960003,0.1727465264,0.3670035432,0.1960499127,0.1669592507,0.5273724443,0.2785895259,0.4830070840,-0.1665100569,1.1239693074,0.0150719955,0.8355024279,1.7775148304,1.2171910213,1.2621145646,1.5733309313,0.0874309536,0.1825215752,0.0477887409,-0.2196771970,0.6019238684,0.0594459338,0.0082199266,-0.1424696199,-0.2306545576,2.8112588989,-0.2467886429,0.5941136267,-0.0609560736,-0.2141863677,-0.0914730104,0.4443862954,-0.2146754287,-0.2618425191,0.0937771787,2.6116771400,-0.0959255094,-0.1878992559,-0.1128439829,-0.2375404804,0.3552309740,2.9778335094,0.0164806859,0.4261966193,-0.2174393460,0.5406575633,-0.0242365888,-0.1443114899,0.7662111923,0.5723968971,Control
