@relation data

@attribute 10154 numeric
@attribute 1020 numeric
@attribute 10298 numeric
@attribute 10371 numeric
@attribute 10500 numeric
@attribute 10501 numeric
@attribute 10505 numeric
@attribute 10507 numeric
@attribute 10509 numeric
@attribute 10512 numeric
@attribute 1072 numeric
@attribute 10725 numeric
@attribute 1073 numeric
@attribute 11261 numeric
@attribute 137970 numeric
@attribute 1630 numeric
@attribute 1808 numeric
@attribute 1942 numeric
@attribute 1943 numeric
@attribute 1944 numeric
@attribute 1945 numeric
@attribute 1946 numeric
@attribute 1947 numeric
@attribute 1948 numeric
@attribute 1949 numeric
@attribute 1969 numeric
@attribute 2041 numeric
@attribute 2042 numeric
@attribute 2043 numeric
@attribute 2044 numeric
@attribute 2045 numeric
@attribute 2046 numeric
@attribute 2047 numeric
@attribute 2048 numeric
@attribute 2049 numeric
@attribute 2050 numeric
@attribute 2051 numeric
@attribute 219699 numeric
@attribute 223117 numeric
@attribute 2242 numeric
@attribute 22854 numeric
@attribute 22885 numeric
@attribute 23365 numeric
@attribute 23380 numeric
@attribute 23654 numeric
@attribute 25 numeric
@attribute 2534 numeric
@attribute 25791 numeric
@attribute 27289 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 285220 numeric
@attribute 2932 numeric
@attribute 29984 numeric
@attribute 3265 numeric
@attribute 3688 numeric
@attribute 3845 numeric
@attribute 387 numeric
@attribute 3897 numeric
@attribute 3983 numeric
@attribute 3984 numeric
@attribute 3985 numeric
@attribute 4233 numeric
@attribute 4690 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 4893 numeric
@attribute 4917 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5063 numeric
@attribute 5361 numeric
@attribute 5362 numeric
@attribute 5364 numeric
@attribute 5365 numeric
@attribute 54437 numeric
@attribute 54910 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5535 numeric
@attribute 55558 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 56896 numeric
@attribute 56920 numeric
@attribute 56924 numeric
@attribute 57144 numeric
@attribute 5747 numeric
@attribute 57522 numeric
@attribute 57556 numeric
@attribute 57689 numeric
@attribute 57715 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 5921 numeric
@attribute 59277 numeric
@attribute 5998 numeric
@attribute 6091 numeric
@attribute 6092 numeric
@attribute 6093 numeric
@attribute 6387 numeric
@attribute 63928 numeric
@attribute 6405 numeric
@attribute 642132 numeric
@attribute 64218 numeric
@attribute 64221 numeric
@attribute 6585 numeric
@attribute 6586 numeric
@attribute 7852 numeric
@attribute 7869 numeric
@attribute 80031 numeric
@attribute 8440 numeric
@attribute 84448 numeric
@attribute 8482 numeric
@attribute 8633 numeric
@attribute 8829 numeric
@attribute 90249 numeric
@attribute 9037 numeric
@attribute 9353 numeric
@attribute 9423 numeric
@attribute 9475 numeric
@attribute 9723 numeric
@attribute 9901 numeric
@attribute 998 numeric
@attribute Class {Control,BRCA}

@data
6.68096118,8.702935506,6.668976943,8.656783369,6.340567275,5.80467769667,9.039893114,10.25654518,7.9514966045,7.177920594,12.6255337,6.10896946733,5.4994189335,9.092031069,4.508141919,4.987561048,13.44437567,10.80580199,4.946977895,4.44414752,8.29867698,6.227958227,8.845749654,10.21491439,9.404258726,8.218395073,8.49257539,5.033092762,6.878146348,5.11132642267,5.20751344,5.0831886235,7.631852081,6.5168853865,9.826485378,11.47495072,9.516281689,6.606101682,5.452703528,10.04541878,5.461101189,10.09962433,8.584390499,6.4114903494,8.69249481,7.96986133433,8.9502413505,6.554209422,6.484948231,6.097670028,11.98415862,8.276218788,5.77479916533,9.583290187,9.902729762,8.198599078,8.5429645305,6.7499434665,12.64120964,6.3427468675,8.94520144075,6.0195573385,6.75268801025,6.179665925,9.913346139,7.27521674725,5.077444067,7.1477918822,7.073876788,8.359597076,5.011910695,9.29724939,7.58494976267,5.761026747,8.597718431,6.499212576,10.63543271,6.657000843,5.393891668,6.976137695,7.1793537375,11.41782366,9.789998625,11.54965727,5.880937246,8.678425073,8.06297051567,11.573459625,5.920180882,7.313248403,7.641511935,5.850933908,8.7160245685,8.813172827,11.6604752,6.615670554,6.427778475,8.92818876867,10.24211452,8.489006101,7.015802299,8.309074466,5.37686727233,5.44651041933,5.285945046,6.841316277,11.4707490367,5.357737827,9.336507187,4.795729695,9.048814559,9.145073101,5.469569578,11.08301405,7.52433658333,8.742923741,5.54583843125,8.0600477795,7.737756253,5.911818141,6.324140596,9.2948509005,6.445102295,9.173128136,11.35299256,5.899424146,12.123539839,9.0523413935,7.53905763733,6.604948967,BRCA
6.559725532,8.212400476,6.91179159267,7.398617851,5.904129552,6.174470435,8.404887293,10.02803075,7.9766735925,6.902740264,12.73839215,6.93719176833,5.8370064655,8.590438399,5.094670216,5.056378954,13.42739342,10.5882863025,4.949431337,5.789345348,8.4561294285,6.361729436,8.35098461,10.56334433,9.190393326,7.893879593,8.339762197,5.44887297967,8.555711803,5.53404422333,5.024819696,5.1827962315,7.685521692,5.881726985,8.985074234,10.44599799,7.996432707,6.5613318485,5.142424925,9.401200125,5.779062747,9.517335308,8.717266109,6.0053259974,8.933804745,8.146903819,8.477755757,6.002540089,6.940933492,6.6687748565,12.06588572,8.495976037,5.36139936567,9.857779317,8.696898975,7.4409667175,9.18007328783,6.5565791765,12.30040269,6.207828883,8.9987568975,5.7070276755,7.0340587575,6.375000864,11.21967391,6.19438472475,5.346357517,7.3725677436,6.433089331,8.700336649,5.749407724,9.270109064,7.93261710267,5.8796514,8.173503659,6.227669487,10.33946621,6.767493005,5.576036057,6.624178135,7.4303730355,11.31639767,9.291228915,11.73142947,5.313437469,7.669064202,8.197304519,11.32136754,6.68895356,7.224631509,6.818777479,6.0725711085,9.5799510855,8.093960371,11.60957135,6.850190354,5.955133321,8.97755484267,10.19163332,8.120718857,7.32636290633,8.979731876,5.6382421265,5.50737084067,5.1710113885,8.010333857,12.3427728967,5.75402647,8.115760429,4.839217974,9.151968584,8.007799757,5.091923254,9.918893464,8.662151022,7.435914431,5.873860219,8.918160343,7.849031477,5.515077886,6.425262593,10.0002065505,6.978656482,8.724992221,11.17080781,5.532793245,12.134661438,9.078874203,7.03946606633,7.351535111,Control
6.204772251,8.520992932,6.88726016867,8.397504713,6.303329264,6.26997303367,8.922875086,9.634021946,7.7379143635,7.232687435,12.71973005,7.184025705,6.1057614365,9.145690907,5.054643656,5.655216748,13.44437567,10.136391396,5.372613708,5.479789356,7.962304374,6.122264392,8.981874856,11.02832761,9.047151951,8.142887083,8.372148022,5.47333883633,8.820291569,5.65056357333,4.735808811,5.5610206335,8.544521248,6.3293752715,8.484058683,10.68855655,8.161574231,6.478529232,5.025484272,9.670745253,6.19207126,10.34583797,8.680993366,6.0141067542,8.918680375,8.347170397,8.5293685075,6.934991518,6.993564335,7.184102984,12.19850959,8.069988244,5.640609338,9.894916689,8.437129015,7.6537280945,9.52376826383,7.0758260015,12.38074251,6.370942988,9.11693123075,5.7043025945,7.21921482175,6.090224257,10.74699733,6.7272117865,5.298679987,7.3957099914,5.97717186,8.782311189,5.527485802,9.21638279,7.94302709167,5.178626261,8.509419853,6.097300677,10.15940501,6.837126844,5.721189619,6.922498552,7.50153016,11.73097541,9.562295439,11.8233355,4.802724808,8.215958981,8.151507585,11.488573795,6.226562114,8.411024844,7.235298947,5.944323571,9.807955308,8.171178205,11.50616141,7.549632835,5.558735431,8.882604615,9.450943738,8.303485245,7.56845758133,8.969841377,5.815762447,5.197189397,5.1808786005,8.228615647,11.8230095967,5.655216748,9.111970995,6.045328972,8.372148022,8.323416374,5.473633714,10.43822556,8.46853633133,8.183075207,5.81097074875,8.8377540625,7.66521354,5.788040457,6.480390855,9.9281851165,5.729152513,9.144799144,11.22708057,4.974542217,12.160273944,9.071599382,7.230543502,7.359104133,Control
5.797150007,8.562224414,7.10358658867,7.386080459,6.746988283,6.268407832,9.598322922,10.40991359,8.6488848155,5.8736971,12.72471214,6.333306097,6.044535043,8.421119265,5.089171051,5.163510053,13.25616376,10.2089792075,5.224784328,6.000795094,8.619731657,6.508908434,8.873183485,10.27876338,9.502265515,8.342898175,9.822077285,5.544023543,8.98387797,5.27376662033,4.840980873,5.409880783,9.440983917,6.0211887345,7.973182359,10.92270353,9.506942805,6.8578482485,5.434637608,10.16124563,4.684157125,9.305059161,9.101726968,6.297853424,8.8637165665,7.81011906767,8.5706565075,6.659785892,6.494500115,5.4787995935,12.44264168,7.185869332,5.67178840967,9.243632862,9.654215834,8.1909422715,9.15082053767,6.6476128175,11.64892389,6.3606686485,9.29058748425,5.8907386725,7.0663661445,6.016257423,10.29596436,6.759633327,4.997642808,7.2288002188,6.801647336,8.647099619,5.760494586,10.06933601,7.87233796567,5.682862067,9.877656504,6.114268757,12.05342543,7.628447591,5.563984509,7.41168284,6.8933171905,11.62683849,10.13925432,10.92879244,4.945808121,9.702986948,8.08129530567,11.695521545,6.034420016,8.09226972,8.547261958,6.5271583745,9.6749751715,8.097520105,10.89048111,7.618938108,6.152087694,8.867882958,10.66919979,8.504323566,7.163410176,8.6038902825,5.69554005483,5.17387797233,5.488020161,6.165666403,11.3110617733,5.810321792,10.01257256,4.680625393,10.8654068,9.969261,6.003496127,9.066352354,8.46643887033,8.08780939,5.61525527275,8.317589219,8.717266109,5.521530756,5.995660463,8.832306626,6.801647336,6.723971888,9.603014797,5.455665247,10.9667634565,9.10731274,7.22605836733,6.6884391885,BRCA
6.883746426,8.209186643,6.941697034,7.748010194,6.425933924,6.09217902767,9.090457252,10.34320824,8.508884202,5.892033495,12.41466417,8.082588347,5.438800219,8.272374492,5.23994335,5.358529231,13.38809538,10.3558558185,4.788047896,5.407702206,8.706014072,5.511287161,9.287938071,10.8492802,10.26349255,8.172028806,9.160433125,5.38839804867,8.957588996,5.692171952,5.30196368,5.5453171395,7.994581315,6.5438936355,9.872852273,11.03215615,8.677068719,6.848103437,4.750622,10.18422484,5.8804722705,9.899825581,9.303010758,6.5128005194,9.040213993,8.02105507033,8.93480514275,6.750007239,6.54048116,6.159811817,11.06323009,8.076790383,5.53749757867,10.71182636,8.954051688,7.2806843915,9.44121959,7.0204037355,11.744773,6.1163863015,9.12595889375,6.1120078265,6.812054258,5.837193482,10.7059911,6.23406257875,5.0933444835,7.5048108894,7.602329794,8.81729638,5.398154738,9.423032438,7.52928093467,5.582263377,9.92487229,6.086301455,11.70232867,7.709568292,5.734759434,7.305562756,7.408146448,12.04715639,9.726252704,11.9029781,4.73499642,8.778833709,7.95451796533,11.206231375,5.734581769,8.085819149,7.369905099,6.130916478,9.2641454985,9.261419819,11.35093105,7.745457735,5.917259434,8.552349278,10.08289785,8.576806602,7.512671056,8.4136145055,5.70912150517,5.37863055033,5.141431557,6.754958049,12.5904258133,5.892033495,9.482914378,5.582263377,10.01141636,9.348673457,4.499944863,10.8441842,8.67410823533,8.1384089335,5.949814809,8.900431662,7.149902366,5.693076567,6.192791506,9.6690879865,7.655961991,7.942780038,11.84647188,5.697531457,11.161025592,7.948089583,7.37792695833,6.843482732,BRCA
5.96947934,8.907447372,7.152093931,7.32591507,6.731254957,5.924586405,9.195914193,10.39714011,8.7684560165,5.533572107,13.01183005,7.14021701333,6.2782805605,8.506447554,5.079390111,5.738235001,13.14975193,10.89802786,5.006759452,5.258529523,9.068106004,5.586623085,9.090086692,10.12381139,10.40991359,8.335369278,9.713988354,5.13380388533,8.391319992,5.259431667,5.03519637,5.396793478,10.02260748,6.079201963,9.447316315,10.75755692,9.265521945,7.0200653685,5.020603594,9.697975811,5.3744761715,8.976994451,8.874183054,5.874985629,8.7632452215,7.80823708267,8.1157153055,7.169627227,7.7743936,5.6032236615,12.03914706,7.526814397,5.50779659,9.940739781,9.990161105,8.539009948,8.933464829,7.1398498025,11.37964115,6.39331208,9.0356929025,6.217322425,6.7913688215,5.524197895,10.50280226,6.007950882,5.159575836,7.3174860408,7.275615009,8.541833388,5.870618247,9.880142578,7.75599573933,5.6227922,9.507616831,6.342701959,11.73885977,7.224631509,5.5681597775,7.751378566,7.1208014865,11.78825759,9.678499404,11.4461297,5.2515404,9.139564862,8.00665617633,11.49634678,5.901115032,7.472185401,9.370644433,6.2546153975,9.278094081,8.732388881,11.19062121,7.641511935,6.462138741,8.787767491,10.46394351,8.583911209,7.44853876433,8.6397910285,5.58905815283,5.12159632233,5.5022479365,6.390947607,10.7387244903,5.593063327,9.548851342,5.056595719,10.17781228,10.02857645,5.255511354,9.472386798,7.89103560467,7.5876380235,6.14809953975,8.315797454,7.719219598,5.719191142,6.500567552,8.771707186,6.432797115,7.834172564,10.90118767,5.735326697,10.9770287015,8.6844460275,7.25120733533,7.08107622375,BRCA
5.878303093,8.627316027,7.44371655133,7.297744257,6.485632609,6.05475570467,9.315976624,10.35359929,8.77148558,6.121435737,12.62816419,6.49497810067,5.626551382,8.27586973,4.739053821,4.995271094,12.63275562,11.139308655,4.93712219,5.622499388,9.076418494,5.370784381,8.707368731,10.35054176,10.06098671,8.184901525,9.808852038,5.384962162,8.704406115,5.27454596167,5.122477305,5.9176697465,9.537335445,5.9287180725,9.014760551,10.74964553,8.687621616,6.891271892,5.293527975,9.749777737,5.0896190415,9.361132921,9.192268846,6.1351197276,9.138124453,7.965899745,7.9997957695,6.350855776,10.29228169,5.6081323905,12.10567621,7.296712346,5.320513957,9.388491534,9.760229732,8.146852134,9.05192720867,6.9933104255,11.16916418,5.9631549035,9.13673327575,6.3668044235,7.1279667285,5.720012484,10.1942401,6.538599406,4.8457210545,7.37350411,7.049334327,8.366847964,5.38008113,10.12536217,7.607699735,5.443947436,9.619138373,6.142827586,11.71129928,7.573838635,5.675380957,7.485549847,6.752537335,11.72922572,10.00443156,10.69211442,5.293527975,9.362930698,7.86577453733,11.796022585,5.785165535,7.784374949,9.269968858,6.655277743,9.5786882385,7.779918143,10.84714372,7.656498381,6.209166382,8.934366304,10.18465258,8.80453531,7.34638663767,8.254984498,5.66435603933,5.35185683433,5.000186094,5.819036642,10.4054540527,5.561487483,10.19970336,5.609999602,10.7221503,9.322345697,5.242422681,8.395042577,8.37938063133,8.0109260925,5.65466198875,8.229519109,8.005289273,5.354567863,6.265948433,8.473825855,6.724483583,7.147258675,9.761227556,5.641409649,10.812047926,9.3359712325,7.71785034867,6.38540810175,BRCA
5.743764871,9.068960366,6.99125126167,7.409584255,6.740796466,5.89050015967,9.212345071,10.44768279,8.8565450625,5.233822166,12.80568549,6.87188385067,5.7034124845,8.447910911,4.331765453,5.233822166,12.78312415,10.3809412865,5.277437357,5.114586962,9.055613841,5.758230711,9.248236619,10.39664254,10.29642331,8.70989467,9.208454541,5.455930691,8.783359349,5.44044641567,5.716724307,5.5788811585,8.691945103,6.655924375,10.18342483,10.67652155,8.519067244,6.827300426,4.991874681,9.385178158,5.435483489,9.232061783,9.086614694,6.1542472002,8.689776521,8.04487116667,8.34669283075,6.515467746,7.005852233,5.800661023,11.80901857,7.53251397,5.396845116,9.946226836,9.743273911,8.041917075,9.04214245483,6.9654454415,11.66819594,6.4514895885,8.7726297065,6.101992557,6.69670091975,6.015700078,10.61424078,6.491152042,5.0687373255,7.4063725076,6.966797061,8.850844048,5.36790503,10.00810682,7.474927603,5.37574431,9.258413586,6.29655434,10.8503707,6.813015157,5.4969271645,7.534266158,7.0698721725,11.42322901,9.577046919,10.78663743,4.868157375,8.887647971,8.01917131267,11.46459896,5.36790503,8.01924478,7.893879593,6.473526085,9.21652246,8.035075544,10.86030351,7.365668755,5.992321625,9.01840760867,11.04774441,9.040674063,7.14949232,8.28524093,5.38698016467,5.57002835367,5.169887608,6.462793134,12.12501408,5.705018031,8.944024677,5.070616072,10.89735788,8.78938784,5.099201823,9.889523404,7.96291278133,7.674639911,5.67349212375,8.5810329915,7.409584255,5.585121225,6.519679985,8.945314097,7.386080459,7.486073007,10.68440919,5.623231307,10.6804132185,8.276441511,7.618879668,6.7911300605,BRCA
5.701002294,9.209484513,7.58098573433,6.95239509,6.462711351,6.13196554333,9.057234397,10.28488803,8.8000759105,5.777032522,12.5850741,6.17612883267,5.68576156,8.586728275,4.319754917,5.357737827,12.81545941,10.787464975,4.747940005,5.248697298,9.1676809115,5.873204925,8.683407961,9.755547386,9.82342342,8.414242451,9.70031882,5.556892753,8.48476362,5.58519815767,5.341284192,5.898651288,8.935534242,6.0150183095,10.38702135,11.06699751,8.276684068,6.913792962,5.107281164,9.778192608,5.3021001495,8.984141518,8.822746975,6.2589970116,8.9497934585,7.81628218733,8.21665827025,6.42886733,6.965931792,5.52926424,12.54827894,6.843359327,5.259093784,9.355059844,9.469540644,7.888636145,9.0875921835,6.6035671485,11.52630619,6.3043655465,9.1552447655,6.1958131935,6.95575953725,5.878793533,10.04445598,6.4121055595,4.958492937,7.2996578948,6.658643958,8.687831539,5.377480603,10.13367562,7.58342234833,5.410164055,9.151613494,6.351695128,11.48413324,7.374520326,5.7886009655,7.121665931,6.9466844905,11.4712435,9.812915765,10.70365297,4.465794865,9.41509797,7.890844983,11.5411915,6.051160668,7.803293442,7.733390145,6.257271368,9.337026401,7.594886501,10.60252748,6.916181402,6.067655521,9.258466301,10.98249473,9.362086899,7.19533388633,8.2652215165,5.56351355433,5.15494949733,4.658868698,6.132068463,11.9857697633,6.303055223,10.10617723,5.326799101,10.52477214,9.195508242,5.685107058,9.209125021,8.705908136,8.4907386605,5.58482289125,8.522137342,8.317888675,5.467777725,6.083219352,8.316603575,7.772530879,6.916181402,9.269828638,5.80723335,10.7327467605,8.8648183145,7.473009109,6.67358924525,BRCA
6.427778475,8.3077144,6.97610052433,7.825835106,6.081303006,6.691250024,9.056326876,10.18487569,9.1355893095,5.244707519,13.78053775,7.41247668367,6.691681947,8.263599169,5.505264734,5.290397907,9.462973104,9.396817427,4.953976689,5.484469475,10.233579209,6.104971499,9.57788249,8.387340056,9.824123869,8.629047942,9.251968232,5.14112021967,9.718905756,5.44338385833,4.522411849,5.7605331485,9.268332116,5.9218870965,9.595686927,11.85473021,8.836477359,6.890706505,4.35206139,10.59849016,5.639223374,9.358234223,7.591767528,6.1752659448,9.2684975465,7.69239896833,7.74146486825,8.16176316,7.159924617,5.47662364,12.35457868,8.285946739,5.41214421533,10.72853303,10.41167016,8.85628218,8.1006439875,7.564460333,9.38829779,6.6686461845,8.49575866275,5.899944074,6.7337751,5.790127717,10.80162574,5.81851615,5.2986916435,7.1446693556,8.426328841,8.961436038,4.85575461,9.841965701,7.32187888267,6.157049396,9.136145956,6.018707189,10.47933595,6.482691508,5.5333577325,8.305048399,7.9529606385,12.28769659,10.43684194,9.868745837,4.632300425,7.565846802,8.742530249,12.52079595,6.482691508,7.837046205,8.635646596,6.318826387,9.6546657745,8.114745876,11.82274022,9.138598914,6.360983667,8.91017192567,10.06457475,9.248788083,6.53442220433,6.008072506,5.7092984915,5.204860323,4.946724338,5.833276737,10.9724144457,5.567280188,9.844427681,5.64689077,10.35655132,9.565750015,5.516024013,10.23494347,7.97141172567,8.8716509645,6.246078781,8.5114746565,8.723576586,6.049201232,6.520033725,7.5528271515,5.696558124,7.57557919,10.44796168,6.13976173,10.274589591,9.348274147,7.305918525,6.6605798635,BRCA
