@relation data

@attribute 10720 numeric
@attribute 10941 numeric
@attribute 119391 numeric
@attribute 124 numeric
@attribute 125 numeric
@attribute 126 numeric
@attribute 127 numeric
@attribute 128 numeric
@attribute 130 numeric
@attribute 131 numeric
@attribute 1544 numeric
@attribute 1548 numeric
@attribute 1549 numeric
@attribute 1551 numeric
@attribute 1553 numeric
@attribute 1555 numeric
@attribute 1557 numeric
@attribute 1558 numeric
@attribute 1559 numeric
@attribute 1562 numeric
@attribute 1565 numeric
@attribute 1571 numeric
@attribute 1576 numeric
@attribute 1577 numeric
@attribute 218 numeric
@attribute 220 numeric
@attribute 221 numeric
@attribute 221357 numeric
@attribute 222 numeric
@attribute 2326 numeric
@attribute 2327 numeric
@attribute 2328 numeric
@attribute 2329 numeric
@attribute 2330 numeric
@attribute 2938 numeric
@attribute 2939 numeric
@attribute 2940 numeric
@attribute 2941 numeric
@attribute 2944 numeric
@attribute 2946 numeric
@attribute 2947 numeric
@attribute 2948 numeric
@attribute 2949 numeric
@attribute 2950 numeric
@attribute 2952 numeric
@attribute 2953 numeric
@attribute 2954 numeric
@attribute 316 numeric
@attribute 373156 numeric
@attribute 4128 numeric
@attribute 4129 numeric
@attribute 4257 numeric
@attribute 4258 numeric
@attribute 4259 numeric
@attribute 54490 numeric
@attribute 54575 numeric
@attribute 54576 numeric
@attribute 54577 numeric
@attribute 54578 numeric
@attribute 54579 numeric
@attribute 54600 numeric
@attribute 54657 numeric
@attribute 54658 numeric
@attribute 54659 numeric
@attribute 64816 numeric
@attribute 7363 numeric
@attribute 7364 numeric
@attribute 7365 numeric
@attribute 7366 numeric
@attribute 7367 numeric
@attribute 79799 numeric
@attribute 9446 numeric
@attribute Class {Control,BRCA}

@data
8.0997323895,5.56971228,10.45834538,12.63275562,10.19503414,10.38874414,6.592045787,7.040183193,5.58030474,5.787779337,4.547045185,4.990967619,5.125667049,4.990967619,5.277469767,5.4108585,5.224977213,5.967866753,4.541969328,5.404469963,5.80432452,6.949129628,5.083225336,6.427778475,7.408968939,11.329687575,6.2640646265,5.019714421,7.82566560567,9.263915348,10.52031448,6.944785774,7.99347783,7.164230976,9.4211311925,7.8501522565,5.0935153415,9.540709807,8.93341183067,10.972825098,11.24903656,7.1441526065,10.15511583,13.62353635,12.27941189,7.635393681,6.794071861,9.866042932,13.08801473,11.8471671,9.678182465,8.554241278,12.21756405,12.64987931,7.725027274,4.313881619,5.259471408,5.099517451,4.61709260833,5.312711681,5.099517451,4.399365004,4.924350826,5.868150426,4.942571063,5.729465955,8.639412074,5.71081418,5.5690297595,5.7598949785,4.727758549,12.43177729,BRCA
13.45875072,5.236886004,10.5875059,13.33171827,10.55403266,9.113990271,5.938127412,7.447581521,5.620081415,4.549507972,5.255511354,5.328415757,5.647965995,5.432467779,5.087437039,5.254808295,5.555211263,5.955133321,4.124871089,5.321036278,5.826151982,7.158612528,4.32324994,5.532793245,6.901292687,11.82766261,6.325598804,5.440463287,10.654760924,9.997137528,11.36117359,8.4735709515,8.788654005,10.74815115,11.04031466,9.3380437685,5.306510833,9.77045376,13.31148609,12.1744696545,10.71872147,6.890284772,9.71662277,13.1958974,10.54517472,8.404546734,6.798819909,9.350851427,13.07191821,12.07353083,9.684643931,9.53869735775,12.3793121,13.14121392,13.34055118,5.30707441,5.527642182,5.229790979,4.99146069233,5.531078267,5.028139516,4.915773338,4.461934912,5.425938643,5.330975331,5.7741947575,11.7220646317,9.701844069,5.3504690505,5.67693137575,4.622356738,12.03202581,Control
6.606693953,5.15826759,10.69507843,14.08516788,11.35660343,8.737501821,6.0505347045,7.578148344,5.836309985,4.963024656,5.249645622,5.6098519,5.4313222975,5.968097233,5.5021896915,5.295894453,4.642152489,6.252481536,4.542585892,5.100463921,5.7394451015,7.435526765,5.346257748,5.939585825,7.493217251,11.776292095,6.6684637565,5.561411108,7.723910518,8.936918446,10.98307218,8.162332147,8.409625488,7.316057755,7.375927778,6.6511875605,5.4429858425,9.322345697,11.148023343,11.5016838055,10.79624673,7.4122593155,7.905584252,13.17478142,5.006310647,8.033479614,6.62443028967,9.413057256,12.91499054,13.074006,9.650594552,9.71525398875,12.55220564,13.57316849,5.914690831,4.79482043,5.242898987,5.32446073,4.887923041,5.59052062,5.164817697,5.321757891,4.827579315,5.795397636,4.572181593,5.5181136965,7.44836663133,5.043313058,5.655860989,5.75778513,5.184895689,11.805235185,Control
6.6699357665,5.18190882,11.2250027,11.17659722,8.628446565,7.023674317,5.141764623,7.676100105,5.511287161,5.149758548,5.109999067,5.580003175,5.04733699,5.831124321,5.40722417,5.0142821485,5.354567863,7.119696279,4.081589455,5.481404906,6.238366589,7.982196629,5.172738766,5.652064272,8.381198053,11.72177862,6.097793866,5.38371401,10.775074747,8.856706512,10.56788744,6.523048183,9.952879951,9.524042672,6.952408206,6.1839304485,5.0027742635,9.190022869,9.08872412967,12.550933765,11.59376472,8.065067082,7.422235366,13.87701905,10.81229788,9.45863788,6.64091558333,8.393649073,13.49883304,12.32769025,8.330638085,8.6868891385,12.24439068,12.77666852,5.731598207,4.680625393,4.202081312,5.078643187,4.93610003867,5.206341637,5.196047562,5.401230463,4.854508448,5.815070224,5.115486711,5.5523504485,7.00704151733,4.847259412,5.323490159,5.35621693575,5.3291006545,11.711186175,BRCA
9.0691229195,5.760760691,10.86645813,11.33246195,9.13733773,8.073955593,5.246647124,7.802615113,5.734581769,4.683996719,4.619453945,4.981066318,5.171509486,5.537460123,5.6716993555,5.083882626,5.472171943,7.055936178,4.911105817,5.307438771,5.5730734195,8.248557517,4.981066318,5.297201735,6.089535888,11.66778647,6.2382323125,5.292055848,9.45464799067,11.33541843,12.11865571,7.0332689455,9.031467655,8.12497572,7.2017065665,6.2078153655,5.164364996,9.465179215,10.9540334177,11.195848395,11.48628211,7.508861332,8.826549381,12.90439101,10.54381511,6.767857117,6.91303621433,9.169875611,12.76915812,11.71890753,7.922467146,8.4222869235,10.86455782,11.65676462,7.702901859,4.819682582,5.149758548,5.109163334,5.20830034733,5.064162066,5.083225336,5.179522246,4.917683858,5.456979618,5.082368334,5.384625629,9.01621344367,5.44808429,6.1461996255,6.2902303295,4.9109703175,11.32324757,BRCA
11.32870583,5.573807162,11.71081731,11.34542758,9.4656486,8.595435709,6.277338049,7.78903004,5.890696716,5.467451694,4.134646682,5.43205013,5.4155975425,5.829222461,5.3663148385,5.1433287845,5.06588596,6.735729052,5.258529523,5.097833303,5.8043075705,7.924457909,4.816870089,4.816870089,7.522544507,11.175740485,6.595907434,5.262105418,10.230830949,9.152773555,12.15837941,6.9875655105,9.329135442,8.940211632,9.9186790705,7.8564122475,5.203367226,9.471198195,12.27795235,12.594000985,11.36005162,7.9977257805,8.876134064,13.97885659,11.32350252,11.01182496,6.893637833,7.948281259,13.54172225,11.58069917,8.546181736,8.7021110485,12.05629403,13.12174076,11.65369613,5.205559906,4.713162871,4.742021934,5.09290961133,5.619861398,4.618426738,4.959899085,5.178327476,5.217435519,5.5729777865,5.256080676,10.7580498313,6.332936692,5.533068037,6.0592160015,5.001851644,12.148596505,BRCA
10.0298261845,5.86196234,11.966264,10.66204549,8.758990275,7.668390635,5.274938286,7.666474566,5.589247584,5.551986008,5.176533465,5.233246971,5.159732007,5.249456007,5.5671360405,4.7014211325,5.10518698,7.053766063,5.31868854,4.949548063,6.1013077275,7.879431812,5.666764579,5.603041174,8.064569153,11.546869285,6.6272888075,5.376612718,9.43820420067,8.943482666,11.13901746,6.0350763505,9.384309495,9.591705185,9.4866760665,7.891617685,5.286669608,9.288924383,12.56468497,13.07984312,12.07584355,8.804282437,8.423285204,13.87385551,11.55530105,9.592513625,7.025360691,7.682241667,13.64083637,11.77058762,7.790480663,8.56828339025,12.29943565,12.96626215,7.10972914,4.739053821,5.027254978,5.088323162,5.14548719033,5.895551805,4.894103816,5.677234257,4.898705674,5.559423936,5.153023985,5.555276293,9.43377691133,5.179920282,6.105862067,6.04835388725,5.1740683305,11.95794082,BRCA
7.8302061435,5.547365958,11.57408981,11.85143099,9.428140886,7.589615804,5.1571038305,8.00718306,6.153811034,4.832144764,4.931459981,5.442621133,5.580144506,5.666480557,5.401148199,4.950476999,5.297385178,6.909896458,5.08524538,5.682019293,6.0513102565,7.718586173,5.391639926,5.50716927,7.010447332,10.636796265,6.473916165,4.772164642,9.765289825,10.94302045,11.51045032,7.182549979,8.998358512,8.116657323,7.3754379615,6.176785881,5.277770955,9.73802516,8.82443668867,11.4636120765,11.05745385,7.761065212,7.952247829,14.0020375,10.97929498,8.771655456,6.89733264733,8.749652525,13.52808598,12.07463999,7.790350329,9.17750764125,12.06924173,13.18452521,6.421480524,5.109581261,5.36790503,5.070616072,4.78111573167,5.687348561,4.91887665,4.492329381,4.673294659,5.636777762,4.7671928475,5.0699161965,7.891347881,5.541027867,5.095472868,5.605852588,5.486255987,12.114997805,BRCA
8.6318400445,5.818908863,11.02017803,10.66287331,8.284894788,7.874076306,5.541454166,7.500047382,5.644873832,4.725212151,4.878003385,4.833536883,5.03208028,5.402254249,5.2443677925,4.8352454725,5.290582217,6.716857607,5.196441066,4.944168843,5.9497075315,7.413672616,5.499376536,5.597539553,7.385001972,10.763373605,6.335985751,5.022602231,9.31578716567,9.759147978,11.09579607,6.084357074,9.005344631,9.097940678,6.7867493365,6.005551113,5.2931603285,9.190776032,9.061409656,12.148165725,10.09998588,8.0459612595,9.417926928,13.37131522,11.86074569,8.100558699,6.92484627367,8.069558687,13.48222565,11.89968368,7.875812501,8.8265500415,12.16189092,12.71572616,6.667328462,4.505933891,5.003390009,5.041123858,4.899158506,5.440131024,5.379907907,5.31307462,4.558695017,5.975682485,4.7936445115,5.380945835,8.42737447133,5.404129306,6.0923372425,5.66121578,5.0997240195,12.07005952,BRCA
5.236568653,5.870494956,12.31595909,9.442057669,7.136430133,8.486876366,6.3488353595,7.406483789,5.80517071,5.255700175,5.113545539,4.941119518,5.4017644025,4.953976689,5.51746625,4.8152796915,4.586234078,5.233438728,5.388199225,5.587673458,6.1499235805,8.392683551,5.377654117,5.088959125,9.445243095,11.1898475635,6.594969646,4.71233763,8.094740531,9.053763773,10.95483991,8.17160611,8.572833904,5.953737396,8.1115180165,7.685487121,4.8887886855,7.877009719,9.73265062,12.16274051,10.54691402,8.2118301915,9.426794725,14.3269231,12.30526243,8.643748998,6.410460031,9.045064165,13.04549694,11.75371412,8.978661219,9.40309214425,12.3239471,13.32947056,5.167730486,5.356153716,5.19062597,5.870494956,4.78205714967,5.301415026,4.415681682,4.616223203,5.26763996,4.379943219,4.8861924,5.675354702,5.502132457,5.015037253,4.99195193,5.23868839375,5.180509672,9.742974219,BRCA
