@relation data

@attribute id string
@attribute 4218 numeric
@attribute 58 numeric
@attribute 5861 numeric
@attribute 5862 numeric
@attribute 5864 numeric
@attribute 5867 numeric
@attribute 5868 numeric
@attribute 5870 numeric
@attribute 5873 numeric
@attribute 7879 numeric
@attribute 8766 numeric
@attribute 9367 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,2.3780685663,-0.1022386321,1.6402343753,1.3672114818,0.2882209320,1.4694769680,0.6075369654,0.0088020166,1.0184024147,1.5940009995,2.4664297179,1.4240894451,BRCA
GSM480985,1.7090704442,0.1051981554,1.5253664515,1.3507821845,0.4390604538,1.6188917240,0.6375350535,-0.0084991496,1.3294495991,1.5997153569,2.5510712863,1.6159079870,BRCA
GSM480986,2.1647456437,-0.0470555966,1.5134393537,1.3566982590,0.4874935171,1.6899755300,0.4979175688,-0.0645745047,0.9726319193,1.6874411899,2.5390196815,1.4439546531,BRCA
GSM480987,1.9418621585,-0.1338976050,1.4541073708,1.4870692103,0.0849605931,1.6872143923,0.3543124227,-0.0494775952,1.0118207031,1.6678599905,1.9483775944,1.3124123283,BRCA
GSM480988,1.4953230395,0.0388017314,1.2768596453,1.2674614437,0.3885445643,1.4001210073,0.2872674861,-0.0702279203,1.1453410838,1.3581393623,2.3724091723,1.4286935197,BRCA
GSM480989,2.5438535957,-0.1678219301,1.4682308903,1.3606269540,1.0065250677,1.7284880538,0.3360150366,-0.1106276817,0.5217372397,1.6748652432,2.5628502594,1.3650419846,BRCA
GSM480990,2.3848938792,-0.0798429663,1.5654384204,1.3200886171,0.6060536480,1.7032456229,0.3968275713,-0.0577961721,0.5738880035,1.6903707285,2.2534600458,0.8690037927,Control
GSM480991,2.0965620650,0.0748349533,1.4009637442,1.4309833101,0.7793279563,1.8192361513,0.4750065618,-0.0712712304,0.7699745862,1.7480805594,2.5592668430,1.3703777723,Control
GSM480992,2.3737395555,-0.1172695823,1.3849882232,1.3879093969,0.7938982481,1.6885425369,0.4015203798,-0.0539542685,0.5549194085,1.8753738065,2.3490240686,1.0028066104,Control
GSM480993,2.1297437175,-0.0133807379,1.3976922127,1.3941561708,0.8465846600,1.6811603349,0.4996459948,-0.0889682021,0.9871296201,1.7285056282,2.5703833550,1.2111705409,Control
GSM480994,2.4094750434,-0.1155910734,1.3961339247,1.4058978506,0.5237204928,1.5870728293,0.4291440483,-0.0831822492,0.7689532778,1.8401789439,2.7830050514,0.9990015294,Control
GSM480995,2.4595233797,0.8063488900,1.5850514761,1.4578569920,0.3677934358,1.7013349414,0.5829548688,-0.0004428737,0.7262985169,1.8054540358,2.2539848312,1.4693830544,Control
GSM480996,2.4368250220,0.0209677531,1.4427369952,1.4818465683,0.2803204943,2.0799980204,0.4131845631,-0.0158110229,0.6452806375,1.8305865503,2.4062310309,1.6118648183,BRCA
GSM480997,2.3383557349,-0.0860966915,1.5482136638,1.2957894594,0.9684769379,1.3347353500,0.3062916606,-0.0937027205,0.6285047563,1.6954483704,1.9546258896,1.1604783534,BRCA
GSM480998,2.5738472044,-0.0107763651,1.4184637408,1.3093286209,0.4815451461,1.7665393949,0.4829184223,-0.0587443940,0.6722908593,1.7270827138,2.3918059469,1.1001127694,BRCA
GSM480999,2.1148577331,0.0524381496,1.5383865075,1.3427696202,0.5734195122,1.6366480028,0.6054631912,0.0230748143,1.1010287787,1.6060939266,2.5265201778,1.5843256051,BRCA
GSM481000,2.1265054046,-0.0191706889,1.4263396130,1.4052948070,0.5502943802,1.6977509001,0.4144849777,-0.0128230470,0.8590340736,1.5743790207,2.4954327047,1.5580448044,BRCA
GSM481001,2.1674949152,1.2470855490,1.6634453423,1.4950057450,0.4526054628,1.5861034018,0.5380364164,0.0074818927,0.8611088893,1.7763172247,2.6871583238,1.6918766898,BRCA
