@relation data

@attribute 7291 numeric
@attribute 1869 numeric
@attribute 9533 numeric
@attribute 1029 numeric
@attribute 4193 numeric
@attribute 25 numeric
@attribute 5925 numeric
@attribute 7157 numeric
@attribute 51082 numeric
@attribute 5290 numeric
@attribute 6909 numeric
@attribute 25885 numeric
@attribute 84172 numeric
@attribute 5294 numeric
@attribute 5879 numeric
@attribute 5295 numeric
@attribute 4609 numeric
@attribute Class {Control,BRCA}

@data
10.6537276,5.763286242,9.5565740325,6.348705253,5.4774530015,8.477645733,8.976299993,8.333402628,11.24585035,6.685313404,8.901938716,6.059945345,7.330403606,6.299304767,8.85850435833,7.0703331436,11.83974258,Control
10.01097599,6.058322584,10.167654931,5.79053164567,5.63969746625,8.14341671633,7.958452847,8.508984299,11.464696472,7.098719371,9.281368556,5.810964386,8.102501307,7.09127967,9.23532012167,7.6111323212,10.569760214,BRCA
8.583328329,6.031886566,10.62316706,5.34429371167,5.8602843415,7.833762168,8.409052632,9.660905593,11.549943721,6.212526175,7.079647778,6.241654902,7.9527385875,6.323194968,9.280236709,7.448654099,11.54593261,BRCA
9.269968858,5.460424154,10.513492295,5.62556244233,5.5016593965,8.03563056533,6.610216975,8.338826757,11.93111194,5.584068992,8.633432232,5.963942952,7.9984599765,6.299945779,9.422761191,7.6522265588,10.2570662725,Control
9.831466044,6.053008806,10.43283582,5.72645123933,5.80954885825,7.73201711767,8.022008655,9.701150974,11.566212065,7.405441727,8.170251981,6.07093198,8.015862385,7.300126299,9.29741101033,7.950268865,11.50644256,BRCA
10.18772666,5.770572224,10.116303033,5.244334811,5.889292139,8.347844869,9.286795183,8.868576523,10.8946986805,7.460253403,7.573990071,6.340656284,7.2078869845,6.725540512,9.14697742367,7.4183463498,12.17961768,BRCA
9.164543144,6.146803484,10.071555317,5.81224373133,5.78129302475,8.06255483,8.555107826,8.315445233,11.312399139,6.662423158,9.562700886,6.00034443,8.7832744555,7.476910459,9.62804284167,8.3350079456,10.2032142635,BRCA
11.15278253,5.920180882,10.1825281605,6.476135957,5.3501390665,8.098905571,9.023671978,8.92056956,11.564517125,6.020263967,7.939007789,6.238171237,6.9885442035,6.726903149,8.82865486733,7.757716558,11.820520445,Control
8.978768455,5.598879718,10.60652329,5.35894690833,5.591806779,7.97372860733,8.717951507,9.680166591,11.68681288,7.205282841,8.319695968,6.263509238,7.844957294,6.426437217,9.29235500067,7.6719006758,12.140966635,BRCA
9.24062507,5.672857555,9.9652216585,5.788030138,5.8421495495,7.55814684467,7.473200667,7.766597025,11.1421601825,7.606018576,9.037369266,5.825538406,8.5009800015,6.76752611,9.23513699733,7.3060563712,9.975804059,BRCA
11.49170796,6.357820835,10.3078102555,5.712608247,5.125223824,7.96986133433,6.142419181,8.06060289,11.1655531365,6.657000843,8.276218788,6.749605076,7.420939128,6.847562044,8.92818876867,6.9076540764,10.829470512,BRCA
10.15470456,5.853877943,10.1234981025,5.99415791867,5.5617899825,8.146903819,9.062316786,9.069960645,11.340439262,6.822223857,8.813357237,6.076073353,7.2235212355,6.739109305,8.97755484267,7.509195938,11.023407075,Control
11.10769786,5.687208569,10.139819903,5.68078141,5.7278366545,8.347170397,8.997758931,8.376018051,11.236048345,6.672535396,9.29724939,5.937527571,7.0414556755,6.521369295,8.882604615,7.3656981534,11.5313713,Control
8.505832514,6.099827094,10.4328007225,5.986607541,5.53215868525,7.81011906767,9.187897079,8.641980482,11.49067027,4.904979261,9.016439995,6.249592888,7.30090884,5.09930704,8.867882958,7.1534205814,9.689899517,BRCA
10.66366508,5.927310565,9.977652487,6.04954423267,5.59239170375,8.02105507033,9.308988054,7.522171761,11.49199224,5.472171943,9.405216535,6.322338866,7.5037990705,6.107798352,8.552349278,7.0222287176,10.043318064,BRCA
8.745019732,6.0664182,10.631508046,5.98239616367,5.290656016,7.80823708267,8.652093075,8.151525421,11.89898438,4.944168843,9.244388291,6.083219352,7.6144518565,6.07692847,8.787767491,6.9209080238,9.7187563365,BRCA
8.56474124,6.240701309,10.3998119245,5.58848003267,5.601343453,7.965899745,8.567082519,8.650083401,11.748239575,5.538546893,8.544675792,5.809035744,6.8204785685,5.439300032,8.934366304,6.8965544166,9.654362623,BRCA
10.11346907,6.12918576,10.675982486,6.30118840567,5.51402988,8.04487116667,8.774162024,8.873068105,11.955401795,5.070616072,8.698323652,6.160482208,7.3582236615,6.101508918,9.01840760867,6.895239566,10.1255478285,BRCA
9.299872607,6.065072081,10.504905595,5.94716203467,5.597352566,7.81628218733,8.989423683,9.477151683,12.062593435,5.353156751,8.416735391,6.2370719,6.6423657785,5.379907907,9.258466301,7.0040046146,9.668764921,BRCA
10.88922276,5.901899413,11.04747778,6.439666078,5.2990189695,7.69239896833,9.119292054,7.632470217,11.95464399,5.027033758,7.915522581,5.636777762,6.9069378855,5.039808741,8.91017192567,7.4112322548,8.9745205145,BRCA
