@relation data

@attribute id string
@attribute 2494 numeric
@attribute 2645 numeric
@attribute 3087 numeric
@attribute 3110 numeric
@attribute 3170 numeric
@attribute 3171 numeric
@attribute 3172 numeric
@attribute 3174 numeric
@attribute 3175 numeric
@attribute 3280 numeric
@attribute 3375 numeric
@attribute 3651 numeric
@attribute 4760 numeric
@attribute 4821 numeric
@attribute 4825 numeric
@attribute 50674 numeric
@attribute 5078 numeric
@attribute 5080 numeric
@attribute 5313 numeric
@attribute 6514 numeric
@attribute 6927 numeric
@attribute 6928 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.1178969406,-0.1305637080,0.0500038627,-0.0940380072,-0.0794954041,-0.0927768709,-0.0540252427,-0.0687389574,0.0606557772,1.0337108843,-0.0173997841,-0.2678706109,-0.1314384363,-0.1598738042,-0.1406493301,-0.2868669926,-0.1048782575,-0.1487800817,0.0799311028,-0.1759816651,-0.1094382221,-0.1112793585,BRCA
GSM481003,-0.1156133561,-0.1002975603,0.1303423305,-0.0037374496,-0.0223917585,-0.0342268592,-0.0381113659,-0.0376166542,0.1007014972,1.1453694661,-0.0607554581,-0.2324067372,-0.0764973428,-0.1217484262,-0.0869584023,-0.2670720708,-0.0787543632,-0.0274709180,0.1048826503,-0.1847200774,-0.1575449494,0.4916766319,BRCA
GSM481004,-0.0682210265,-0.0138041459,0.0422244191,-0.0657026939,-0.0464278852,-0.0027936036,-0.0404655946,-0.0497757959,0.1047835009,0.4933991831,-0.0748226429,-0.1523373049,-0.0620808319,-0.1432631896,-0.0836421550,-0.2648378108,-0.1192111101,-0.1239630179,0.0306983874,-0.1426593660,-0.1328506200,-0.0495285303,BRCA
GSM481005,-0.0783891289,-0.0600327925,0.0523383663,-0.1460087922,-0.0798646097,-0.0797561291,-0.0175874930,-0.1335481676,0.0498203524,0.4397353521,-0.0830953829,-0.2224240421,-0.1810283264,-0.1275374419,-0.0978214252,-0.1975351915,-0.1104121236,-0.0641030839,0.0806566990,-0.1333741046,-0.0953567748,-0.0020939313,BRCA
GSM481006,-0.0956894551,-0.0464602248,-0.0364243136,-0.0783505421,-0.1309726641,-0.1378632180,-0.0348611116,-0.1159940616,0.1079540352,0.6952582390,-0.0707056522,-0.2202798403,-0.0955457777,-0.1206818492,-0.0045919680,-0.2364374184,-0.0939517229,-0.0563886989,0.1733284795,-0.1606435776,-0.1001746603,-0.0000427855,BRCA
GSM481007,-0.0620306796,0.2568381839,0.0933864732,-0.0823379902,-0.0629912419,-0.0386448109,-0.0323060215,-0.0583986117,0.1388265592,1.0045925028,-0.0384182333,-0.2240495846,-0.1302156473,-0.0456284804,-0.0860835949,-0.1594974994,-0.0775462942,-0.0692343600,0.0768746610,-0.1876361217,-0.0944085209,-0.0607972303,BRCA
GSM481008,-0.1105561872,-0.0078361267,0.4932989577,-0.0892832162,0.1819676589,-0.0713753217,-0.0294312826,-0.0835818496,0.0912033553,1.2235335104,-0.0931404326,-0.2824136229,-0.0943099943,-0.0405833719,-0.1539134508,-0.2272511459,-0.0836518053,0.0372048536,0.0299265512,-0.1729283276,-0.1655617364,-0.0123606811,Control
GSM481009,-0.1117331304,-0.0616330306,-0.0276749396,-0.2155821272,-0.1781155782,-0.1945612643,-0.0154632309,-0.0487965783,0.1113837335,0.7536906517,0.0125898218,-0.4547546101,-0.0544098240,-0.1649015554,-0.1969839310,-0.2596536000,-0.1609042368,-0.0542552809,-0.0059484150,-0.2322168130,-0.1714697028,-0.0645732318,Control
GSM481010,-0.0850730266,-0.1070819714,0.1850161321,-0.0627064134,-0.0698556409,-0.0367998691,-0.0056934981,-0.1023175618,-0.0199248144,0.8282889997,-0.0721662682,-0.1842061604,-0.0901804793,-0.1289743411,-0.0184133863,-0.1779327560,-0.0687418867,-0.0691302577,-0.0186438779,-0.1231662354,-0.0757965939,-0.0979812975,Control
GSM481011,-0.0769424837,-0.0409571094,0.2586129997,-0.1095711854,-0.0721182102,-0.0491323574,-0.0430602731,-0.0303572296,0.0862820761,0.5803603760,-0.1325333343,-0.2206015045,-0.1519127809,-0.0847432599,-0.0717995234,-0.1879659965,-0.0875201674,-0.1114793086,0.1130411916,-0.1369910271,-0.1570887051,-0.0262121114,Control
GSM481012,-0.0947183151,-0.0580594386,0.0848799092,-0.1308748122,0.0286907745,-0.1674263142,-0.0295637081,-0.0782988301,0.0807691526,0.9201456018,-0.1108651692,-0.2082480593,-0.0812201563,-0.1187333007,-0.0887150258,-0.2047765795,-0.1877211859,-0.1214888681,0.0518952375,-0.1606593318,-0.1784434154,-0.0681833149,Control
GSM481013,-0.0585977327,-0.0114594017,0.8633968571,-0.0296002557,-0.0625186870,0.0746389247,-0.0203715457,-0.0193263703,0.1883007691,1.1811540541,-0.0419343497,-0.2017649653,-0.0570906188,-0.1031648628,0.0328016819,-0.2522029531,-0.0320575231,-0.0301807670,-0.0081052270,-0.1131655857,-0.0785058186,-0.0824187633,Control
GSM481014,-0.0888151280,-0.0929315712,0.5156234026,-0.0890311616,-0.0085326085,-0.0585023488,-0.0051369306,-0.1142918741,0.1330334013,0.4960113488,0.0546985472,-0.1986915169,-0.0097703019,-0.0623363327,-0.0779057591,-0.1659995885,-0.0875757447,-0.0117623601,0.0606235616,-0.1458739448,-0.0280437905,-0.0831929675,BRCA
GSM481015,-0.1187370169,0.1593130505,-0.1521000805,-0.0644116659,-0.0884494889,-0.0839269488,-0.0125736636,-0.0601387642,0.1094944494,0.5049449105,-0.0988682686,-0.2576077225,-0.0695123767,-0.0103891617,-0.0264375509,-0.1577323806,-0.0948390099,-0.0505301231,0.0551739187,-0.1692470949,-0.1475631930,-0.0714473703,BRCA
GSM481016,-0.1304625757,-0.0251884726,0.5391526045,-0.0539810358,-0.0476700833,-0.0509190989,-0.0194558914,-0.0724066244,0.1283840915,0.8046753166,-0.0152133438,-0.2427575991,-0.0918847375,-0.0984703514,-0.1070287782,-0.2981627116,-0.1313489965,-0.1242278972,-0.0512481154,-0.1304403560,-0.1142353747,-0.0696044409,BRCA
GSM481017,-0.1488105654,-0.0945945147,0.1133218597,-0.1138337208,-0.0528580276,-0.1547240277,-0.0468154851,-0.0937310098,0.0168981748,0.6015067674,-0.0558513323,-0.2851682038,-0.0580221620,-0.0954861548,-0.1374435251,-0.1901075564,-0.1066411879,-0.0723195413,0.0351835095,-0.1439390112,-0.1634445537,-0.0530885900,BRCA
GSM481018,-0.0567103861,0.0580811969,0.2457106533,-0.2058680219,-0.0291326674,-0.1214421921,-0.0166052463,-0.0766708154,0.2202747681,0.6812382026,0.0168668112,-0.2744848396,-0.1563983844,-0.1843329192,-0.0977670796,-0.4923933765,-0.1543007379,-0.0686726512,-0.0436664803,-0.2232746580,-0.1229030730,-0.0189480265,BRCA
GSM481019,-0.0701941721,-0.0115070911,-0.0280342498,-0.1262016544,-0.1109399075,0.0144506309,-0.0051945132,-0.0895529714,0.1845996365,0.8661414244,-0.0070725653,-0.1311750405,-0.1197794400,-0.0344449419,-0.0591587987,-0.2599582382,-0.0818136806,-0.0864710967,-0.0292417960,-0.1611100798,-0.1099588865,-0.1037785716,BRCA
