@relation data

@attribute 10654 numeric
@attribute 2224 numeric
@attribute 23590 numeric
@attribute 3156 numeric
@attribute 3157 numeric
@attribute 3158 numeric
@attribute 3422 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 4597 numeric
@attribute 4598 numeric
@attribute 57107 numeric
@attribute 79947 numeric
@attribute 91734 numeric
@attribute 9453 numeric
@attribute Class {Control,BRCA}

@data
9.246806572,7.76464128,7.4207432665,10.31313278,10.69826214,10.79412363,6.488889022,12.56790862,7.4409698455,7.524034528,7.568661331,10.9232534,10.76048466,5.641987591,8.627020809,Control
9.126898749,8.035075544,7.431053415,10.257618,11.01352875,9.552203712,6.183690582,11.5155078,7.4912144285,7.554763662,7.561137318,11.21189607,10.0476322635,5.492262803,8.676395939,BRCA
9.075560123,7.805584482,7.681993174,10.54869216,10.85568242,9.624613223,7.034637011,11.2456925,7.952710478,7.901683186,7.945240623,11.1888517,9.1335981905,6.023760589,8.8678931965,BRCA
10.07797768,8.447053385,7.609917165,10.42231215,11.07134187,6.784638526,6.044181661,10.95576997,7.155509218,8.126112207,8.157600995,11.68550451,9.996125113,5.28559757,8.61196749,Control
8.858261675,7.987180326,7.47586652,10.54158093,11.31960737,7.066899469,8.663425681,11.70867451,7.6718899015,8.230382115,8.220258753,11.00615443,9.329494714,5.84386532,8.854553139,BRCA
8.571090032,7.766050346,7.536725827,11.01714614,11.22269547,11.42163372,8.192220215,11.82101269,7.6679207005,8.108708865,7.910644417,10.58816676,9.62669138,6.193383055,8.8006376355,BRCA
9.183449993,8.49257539,6.771067157,10.96434468,11.89182747,8.128885094,5.672857555,9.665780528,6.883110591,7.151831235,7.812114918,11.75528414,9.218331328,5.229406468,8.9720355355,BRCA
9.368397941,8.055636456,7.4493181305,9.76569681,10.29905948,10.1173058,6.94866253,12.03524768,7.485282547,7.431291005,7.352023833,10.83486626,9.014772511,5.582112807,8.762040563,Control
9.299655142,7.999973407,7.900442371,10.70804518,11.03059147,10.9447818,7.209845971,11.89363345,7.811400851,8.214053297,8.257554173,10.7953865,8.9567481775,5.534039223,8.7707276735,BRCA
9.810861239,8.020912072,7.319247017,10.56633026,11.17659722,10.99053322,6.94477391,12.05089371,7.4221075335,8.012989182,8.051672711,11.34185251,10.632604575,5.308713308,9.3098898905,BRCA
10.22929384,8.60548982,7.1035170705,10.25814822,10.9364578,9.112401142,7.39763426,12.21001994,7.1883466315,8.887647971,8.054687235,11.09506419,10.1872338825,4.951647528,8.917897488,BRCA
8.970279295,8.157095673,7.459454849,11.08484843,11.81615379,14.01689273,9.601344195,12.14617574,8.216740629,8.421003517,8.651824084,10.62715107,9.4632990075,5.853129402,8.717932425,Control
9.558756055,8.412465187,7.246836451,10.24482795,10.56172258,10.09739389,6.934991518,12.66642048,7.463376154,7.58331058,7.834630836,10.89528011,10.484447506,5.664704155,8.7018698025,Control
9.811222598,7.469481311,7.698498483,10.59878323,10.49565048,12.5506675,5.638516463,11.55629063,7.179789303,8.44315193,8.368005605,10.53769432,9.081626499,5.493944489,8.7568186305,BRCA
9.201879552,7.853186531,7.7964419845,11.47712595,11.52882293,10.40733977,5.443947436,11.6604752,7.4573617275,8.228435273,7.518498011,10.88188657,9.4342831065,6.29131404,8.710210598,BRCA
9.944646595,7.697490843,8.106978209,10.97440404,10.83188538,12.72067933,6.123713395,11.70232867,7.8301635795,8.398680773,8.599095633,10.25098558,9.1779805815,6.095719417,8.9194900615,BRCA
9.912028972,7.359993557,7.9567065365,10.74402254,10.63612184,13.03513077,5.439300032,11.43055462,7.884182657,8.443545659,8.381695567,10.25304708,9.2583023575,5.328685023,8.728531823,BRCA
10.02803075,7.669383151,8.275172625,11.04825205,10.91513826,12.62053951,5.643287114,11.90810746,7.5834057285,8.662028433,8.216504732,10.19006883,9.4547078615,5.943810735,8.89873187,BRCA
10.0676969,7.093182818,7.8246516285,10.63715491,10.44466839,13.75148289,5.714390638,11.70381504,7.686434417,8.687105426,8.286605263,9.948801991,9.1585105435,4.811742382,8.8818683215,BRCA
10.14269778,8.561709067,7.381587437,8.431498779,11.47029296,6.966133735,6.130936659,11.43506351,7.519361883,8.517965696,9.128046616,11.08733042,9.6309749495,7.559685148,7.600202288,BRCA
