@relation data

@attribute id string
@attribute 284 numeric
@attribute 285 numeric
@attribute 2885 numeric
@attribute 2886 numeric
@attribute 2888 numeric
@attribute 3265 numeric
@attribute 3845 numeric
@attribute 4893 numeric
@attribute 51378 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5781 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 7010 numeric
@attribute 9046 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.1237095016,-0.0336836570,1.6104626348,0.0527806390,0.0712771155,0.8212452234,0.1314761901,0.8848718814,-0.2391291319,0.3417825494,-0.1444193100,0.0027666772,1.1555331424,0.2761137816,2.2882412161,-0.0234144181,0.3395382146,0.0066796444,BRCA
GSM481003,-0.1438998465,-0.0441295607,1.7524189089,0.1673607436,0.2886425615,0.9474795161,0.0738842817,0.9542065300,-0.2103614898,0.1791957579,-0.1042557524,0.0220997693,1.4443705760,0.0626567465,2.4272642752,-0.0553885548,0.0311533851,-0.0800415090,BRCA
GSM481004,-0.1472892468,0.0037216378,1.7306030480,0.0510235026,0.2110238391,0.8814408686,0.0657351969,0.9630198516,-0.1215425981,0.1934292825,-0.0326631340,0.0015714503,1.2018412555,0.0687684595,2.7043259995,-0.0500999228,0.1464474518,-0.0394738114,BRCA
GSM481005,-0.1101028907,-0.0329493491,1.6458761891,0.0645652690,0.3717137510,0.8521304950,0.1621117626,0.8978069759,-0.2098380351,0.2936143763,-0.0949890131,0.3289049813,0.9524374414,0.2919591999,2.3308550971,0.0180744121,0.3941102985,-0.0492346848,BRCA
GSM481006,-0.0854085974,-0.0430474782,1.6704388113,0.1920799177,-0.0731335205,0.8876503406,0.1676137317,0.6079864987,-0.1716687220,0.2433270854,-0.0674328190,0.2390861619,1.1112498336,0.3084470431,2.3295555881,0.0128678733,0.1253304010,-0.0703892606,BRCA
GSM481007,-0.1206124177,-0.0535065675,1.7786090209,0.2972008096,0.0443780513,1.1560421735,0.1433539864,0.8448888773,-0.1665084747,0.1014056848,-0.0381952070,0.1471414633,1.4279245571,0.0113657976,2.3985712954,-0.0621160632,-0.0112162581,-0.1290560682,BRCA
GSM481008,-0.1421852960,-0.0745763364,1.6622805248,0.1245033364,0.3448066448,1.2938889639,0.1743810166,0.9191996994,-0.1636393086,0.1758980179,-0.0852505426,0.0879067641,1.1462765579,0.2813343574,2.4446920753,0.0012555714,0.1412838705,-0.0447219615,Control
GSM481009,-0.1250011073,-0.0706363414,1.3427748691,0.0913076709,-0.0329161826,0.5253295350,0.1793832846,0.7767756040,-0.0906166536,0.2437746771,-0.0950082633,0.1336468826,0.6547553167,0.0240920140,2.4154436141,-0.0048567386,0.4105001807,-0.1139323252,Control
GSM481010,-0.1058483474,-0.0645006593,1.7509254467,0.0199369617,0.1397732808,0.9039840400,0.1744263203,1.2621549368,-0.1450979222,0.2892597577,0.0721562371,0.1319778106,1.1194783820,0.3278113926,2.2814118394,0.0688335455,0.4369991691,-0.0302823241,Control
GSM481011,-0.1494356568,-0.0096066794,1.9492786230,0.1810482474,-0.0447297099,1.1300241724,0.1905613793,0.7011700384,-0.2131277679,0.2223992294,-0.1192103243,0.0018939260,1.3710955015,0.0029051673,2.8155515152,-0.0475626586,-0.0543000637,-0.0164760530,Control
GSM481012,-0.1028368278,-0.0470117157,1.5784882939,-0.0561107680,0.4836655436,0.8123865621,0.1563635992,0.9596517943,-0.1630590097,0.2830991491,-0.1024960368,0.1236136932,1.0652331748,0.2333052336,2.6636632381,-0.0046310019,0.1670067931,-0.0761088888,Control
GSM481013,-0.1050693614,-0.0221575804,1.6565090109,0.0125607253,0.0773721574,1.6534560970,0.0518168313,0.9881928860,-0.1548204192,0.0987440369,-0.0858398766,0.0858122040,1.2047459455,0.1850374117,2.5264454656,-0.0280898488,0.1322352969,-0.0606085684,Control
GSM481014,-0.1147977898,-0.0501075608,1.2421748134,-0.0151090793,-0.0571529129,1.0210845322,0.3313925304,0.7378481291,-0.1059921777,0.4610486274,-0.0988339452,0.3309938921,1.0719225659,0.2345321617,2.1941194408,0.0084851914,0.2017835324,-0.0481496328,BRCA
GSM481015,-0.0667274242,-0.0434874177,1.6013563458,0.0514513426,-0.1095008635,1.1101989111,0.2065840998,0.4385461199,-0.1671850482,0.2014516948,-0.0560449199,0.1974025599,1.1527584208,0.2805546328,2.8591947300,-0.0340474368,-0.0731908821,-0.0746560967,BRCA
GSM481016,-0.1192373211,-0.0693184185,1.8586949196,0.0497180830,0.5852034968,0.9262994193,0.1550476976,1.7372866348,-0.1922418467,0.1879192361,-0.0344923580,0.1428325966,0.8869743069,0.2083982689,2.4599850390,0.0025573775,0.5105633076,-0.0599145340,BRCA
GSM481017,-0.0233583475,-0.0734590436,1.3855678936,0.0047353714,0.6467900780,0.5171931558,0.3532067962,1.3459072037,-0.1964078346,0.5053033147,-0.0261733573,0.3781367167,0.4736469695,0.5717938541,1.9582755479,0.0984201438,0.3833994979,-0.0733084647,BRCA
GSM481018,-0.1385704856,-0.0624625767,1.5609027490,0.0181180599,-0.1323804893,0.9430964104,0.0635509115,1.2553287445,-0.2272246070,0.2168153361,-0.0960018568,0.0426955287,1.4251999246,-0.0348666877,2.4696819614,-0.0661165698,-0.0979095548,0.0107609775,BRCA
GSM481019,-0.0944635402,0.0081595243,1.6939296023,0.0626280144,0.1240268564,1.1114784536,0.3104414724,1.0174876302,-0.1536615979,0.4036104572,-0.1094830778,0.2832725297,1.3293069480,0.4013579448,2.7068592139,0.0599291107,0.3149612554,-0.0804324191,BRCA
