@relation data

@attribute id string
@attribute 18 numeric
@attribute 1806 numeric
@attribute 1807 numeric
@attribute 1892 numeric
@attribute 1962 numeric
@attribute 218 numeric
@attribute 219 numeric
@attribute 220 numeric
@attribute 221 numeric
@attribute 222 numeric
@attribute 223 numeric
@attribute 224 numeric
@attribute 23417 numeric
@attribute 2571 numeric
@attribute 2572 numeric
@attribute 26275 numeric
@attribute 3030 numeric
@attribute 314 numeric
@attribute 34 numeric
@attribute 501 numeric
@attribute 51733 numeric
@attribute 57571 numeric
@attribute 6611 numeric
@attribute 6723 numeric
@attribute 84735 numeric
@attribute 8639 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.5679,0.7349,-0.1798,0.8901,0.135,0.0241,0.6635,-0.084,0.565,-0.1339,1.5634,0.9881,0.7194,-0.0736,-0.1295,0.5593,1.1599,0.0142,1.0043,-0.0272,0.0188,0.2279,0.2684,0.7331,0.0728,-0.0554,Control
A02,0.2803,0.4553,-0.1612,0.7871,0.0579,-0.0498,0.441,-0.1468,0.5755,-0.0738,1.5552,0.7555,0.3971,-0.0212,-0.1263,0.3495,1.1523,-0.0352,0.8649,-0.0235,0.0624,0.1425,0.1215,0.6289,0.0411,0.0346,Control
A03,0.4588,0.6798,-0.1854,1.0209,0.1521,-0.0405,0.4609,-0.098,0.708,-0.0866,1.5461,0.9664,0.5589,-0.0504,-0.1775,0.3883,1.1682,-0.1146,0.8416,-0.0215,-0.0019,0.1614,0.2356,0.7045,0.0414,-0.0399,Control
A04,0.3235,0.5019,-0.1616,0.8266,0.1165,0.0398,0.5069,-0.0725,0.5965,3e-04,1.5284,0.5866,0.4721,-0.054,-0.1253,0.4709,1.2003,-0.0427,0.8305,-0.0733,0.0436,0.3007,0.0736,0.7908,0.0669,0.0323,Control
A05,0.6298,0.7361,-0.1165,0.9297,0.1434,0.0254,0.6886,-0.0495,0.7716,-0.0681,1.5898,0.901,0.6947,-0.0632,-0.1339,0.3891,1.2788,-0.0033,0.9614,0.0117,0.1049,0.3078,0.1441,0.843,0.0455,-0.0387,Control
A06,0.5312,0.5898,-0.1842,0.9459,0.141,-0.0885,0.5175,-0.0919,0.6734,-0.0824,1.452,0.8496,0.52,-0.0374,-0.1086,0.4018,1.2335,0.0306,0.7652,0.0509,0.1133,0.1185,0.2163,0.6929,0.0358,0.0476,Control
A07,0.5389,1.055,-0.1585,0.9011,0.1306,-0.0667,0.4778,-0.1255,0.669,-0.0943,1.6874,0.9331,0.6664,-0.0486,-0.1765,0.6923,1.2682,-0.0953,1.082,0.0243,-0.068,0.165,0.2809,0.7253,0.0323,-0.0322,Control
A08,0.4452,1.2948,-0.1724,0.7779,0.0589,0.0219,0.3392,-0.1175,0.5311,-0.0218,1.4958,0.9161,0.7207,-0.0671,-0.1268,0.863,1.1668,-0.0183,0.9356,-0.0609,-0.0354,0.16,0.3741,0.5991,0.0721,-0.1033,Control
A09,0.5457,1.0299,-0.1208,0.9698,0.1017,-0.0108,0.4496,-0.0976,0.5575,-0.0764,1.5758,0.8398,0.6426,-0.0531,-0.1489,0.4823,1.1229,-0.0656,0.8881,-0.023,0.1255,0.1832,0.2646,0.6173,0.0214,-0.0694,Control
A10,0.558,1.2742,-0.0806,0.8973,0.1243,0.0171,0.4359,-0.0814,0.6511,-0.1335,1.5754,0.7986,0.6361,-0.064,-0.1113,0.5894,1.2645,-0.0845,1.0145,-0.0278,0.0149,0.2302,0.2019,0.6776,0.0499,-0.1189,Control
A11,0.4033,0.5689,-0.1762,0.9693,0.1785,-0.0144,0.5832,-0.0822,0.4895,-0.0597,1.2186,0.7891,0.5571,-0.0703,-0.1219,0.3697,0.9999,-0.0819,0.7149,0.007,0.1486,0.1276,0.2814,0.4858,0.1903,0.0487,Control
A12,0.2801,0.3336,-0.1945,0.8663,0.0958,-0.0154,0.1729,-0.0604,0.455,-0.1012,1.3231,0.4644,0.1998,0.005,-0.1328,0.3155,1.0268,-0.2614,0.6619,-0.0364,0.149,0.0104,0.1223,0.59,0.1328,0.045,Control
B01,0.3341,0.7377,-0.208,0.8397,0.0762,-0.0974,0.259,-0.1712,0.3702,-0.204,1.4298,0.9233,0.4182,-0.072,-0.1293,0.5544,1.0413,-0.1168,0.8537,0.0173,0.1293,-0.034,0.3548,0.4378,0.1781,0.1795,Control
B02,0.3501,0.5578,-0.138,0.9975,0.1108,0.0375,0.5802,-0.0663,0.6572,-0.0611,1.7799,0.9816,0.6067,-0.0689,-0.1373,0.4473,1.1835,-0.0239,1.0077,-0.0266,0.0945,0.255,0.228,0.7647,0.0788,0.0182,Control
B03,0.3366,0.694,-0.1776,0.8656,0.0824,-0.0405,0.4971,-0.095,0.5989,-0.1197,1.6694,0.8471,0.4846,-0.0728,-0.0656,0.4789,1.174,-0.102,0.9077,-0.0541,0.2101,0.1508,0.1845,0.5524,0.185,-0.0799,BRCACancer
B04,0.4162,1.2519,-0.1886,0.7126,0.0826,-0.0093,0.27,-0.1603,0.4756,-0.0415,1.1306,0.6103,0.4642,-0.0862,-0.1827,0.7213,1.051,-0.105,0.7977,-0.0791,-0.0767,0.1137,0.3887,0.5693,0.0524,-0.118,BRCACancer
B05,0.2556,0.4325,-0.2466,1.1147,0.0725,0.0077,0.2644,-0.1315,0.6381,-0.0439,1.3574,0.5984,0.5783,-0.0138,-0.1958,0.3593,0.9759,-0.0827,0.6087,0.0494,-0.0291,0.0888,0.2137,0.758,0.0473,0.0184,BRCACancer
B06,0.1852,0.5491,-0.2146,0.4882,0.0885,-0.2102,-0.0543,-0.2274,0.2624,-0.2223,1.1649,0.7155,0.2187,-0.0017,-0.0987,0.5379,1.0275,-0.116,0.6068,0.025,-0.0108,-0.1105,0.2286,0.3232,0.1418,-0.2186,BRCACancer
B07,0.4435,0.6273,-0.1482,0.8872,0.1044,-0.0086,0.5309,-0.133,0.6451,-0.0838,1.6919,0.907,0.598,-0.0397,-0.1208,0.5518,1.2817,-0.0555,1.0318,-0.0254,-0.0086,0.2965,0.2686,0.734,0.0527,-0.0228,BRCACancer
B08,0.6403,0.3793,-0.0973,0.947,0.1377,0.0523,0.5368,-0.0446,0.6965,-0.0539,1.4141,0.9439,0.5715,-0.0779,-0.0923,0.2922,1.1328,-0.0245,0.9774,-0.0375,0.1752,0.2529,0.1417,0.6726,0.0864,-0.0701,Control
B09,0.4015,1.0107,-0.1878,0.5796,0.0177,-0.0241,0.2488,-0.1046,0.3977,-0.1829,0.9281,0.6137,0.5761,-0.0905,-0.0925,0.6867,0.8004,0.0013,0.5339,-0.049,0.1234,0.1861,0.3456,0.4465,0.071,0.0012,Control
B10,0.2564,0.9567,-0.1601,0.6712,0.1009,-0.0834,0.3963,-0.1029,0.4468,-0.1102,1.3821,0.5723,0.4343,-0.0833,-0.109,0.491,1.0229,-0.1312,0.7187,-0.05,0.0145,0.1111,0.2265,0.4876,0.0147,0.0892,Control
B11,0.3961,0.6743,-0.0732,1.2347,0.0432,0.0119,0.2824,-0.0995,0.6069,-0.0449,1.4454,0.758,0.6399,-0.0244,-0.1446,0.352,1.0316,-0.0115,0.7935,-0.0171,0.0759,0.2693,0.1764,0.7192,0.0264,0.0668,Control
B12,0.287,0.947,-0.213,0.3073,0.03,-0.0326,-1e-04,-0.101,0.433,-0.13,0.707,0.3416,0.3515,-0.0724,-0.1623,0.4899,0.6825,0.0343,0.2878,0.0681,-0.0424,0.1127,0.2475,0.3732,0.0094,-0.0899,Control
C01,0.5734,0.9012,-0.1941,0.9537,0.085,-2e-04,0.4073,-0.0968,0.8024,-0.072,1.424,0.7165,0.6653,-0.0232,-0.1834,0.4229,1.1375,-0.1521,0.7505,0.0333,-0.0379,0.1026,0.268,0.7957,0.0188,0.0279,BRCACancer
C02,0.4333,0.4688,-0.1559,0.7842,0.1543,-0.0496,0.5007,-0.0932,0.6937,-0.0811,1.6497,0.6884,0.5488,-0.0013,-0.1455,0.502,1.1553,-0.0642,0.8654,0.0051,0.0718,0.282,0.1406,0.9022,0.0568,-0.1011,BRCACancer
C03,0.5013,0.5858,-0.1393,0.8198,0.143,-0.0498,0.5157,-0.0933,0.7216,-0.0664,1.5691,0.7541,0.751,-0.035,-0.1691,0.516,1.2103,-0.0319,0.852,0.0215,0.0572,0.5465,0.1504,0.9034,0.0329,-0.1178,BRCACancer
C04,0.3978,0.3023,-0.2189,0.5938,0.01,-0.0351,0.216,-0.1127,0.5989,-0.0841,0.7586,0.3092,0.3533,-0.0371,-0.1022,0.1959,0.8911,-0.0819,0.417,0.1001,0.0406,0.3229,0.1967,0.7164,0.1435,-0.1626,Control
C05,0.2273,0.3339,-0.1354,0.6336,0.1059,-0.0082,0.2774,-0.0847,0.6392,-0.13,1.0169,0.3988,0.2686,-0.0382,-0.1197,0.2536,1.155,-0.1384,0.4271,0.0266,0.024,0.2628,0.0934,0.7521,0.0394,-0.2042,BRCACancer
C06,0.1076,0.1176,-0.1008,0.3063,-0.0247,0.0589,0.1294,0.0122,0.3019,-0.043,0.3332,0.0413,0.1367,-0.0547,-0.116,0.0193,0.3297,-0.1679,-0.0658,0.081,0.2244,0.0874,0.1538,0.3893,0.1359,0.1013,Control
C07,0.2812,0.354,-0.1452,0.6518,0.1065,0.034,0.4253,-0.0319,0.6021,-0.1117,1.303,0.4305,0.3318,-0.0476,-0.131,0.2743,1.0676,-0.1381,0.6041,0.0116,0.0105,0.3214,0.0619,0.6814,0.1017,0.0348,Control
C08,0.3756,0.3353,-0.1514,0.9295,0.1085,0.0695,0.5388,-0.0891,0.6472,0.0062,1.3789,0.6787,0.4229,-0.0263,-0.1266,0.2674,1.0834,-0.1237,0.7184,-0.0271,0.0983,0.1892,0.1566,0.7313,0.0568,-0.034,Control
C09,0.2909,0.3091,-0.0828,0.6636,0.0647,-0.0033,0.338,-0.0425,0.5934,0.0265,1.4433,0.3625,0.396,-0.0875,-0.113,0.2548,1.0904,-0.0586,0.6496,0.0545,0.0968,0.3276,0.1228,0.7411,0.0448,0.0195,Control
C10,0.2665,0.3584,-0.1059,0.6142,0.1025,0.0685,0.3327,-0.0383,0.5946,-0.0437,1.4441,0.4087,0.3592,-0.0322,-0.1414,0.3595,1.1747,-0.0033,0.7952,-0.0023,-0.0106,0.2557,0.1241,0.8754,0.0169,-0.0523,BRCACancer
C11,0.3328,0.3085,-0.1246,0.8512,0.1099,0.0473,0.4703,-0.0028,0.6497,-0.0446,1.3367,0.695,0.6383,-0.0459,-0.0888,0.3199,1.0251,-0.0855,0.6796,-0.0378,0.0804,0.4233,0.1085,0.7276,0.1164,-0.0013,Control
C12,0.3368,0.2724,-0.1593,0.518,0.056,0.0419,0.0698,-0.0423,0.4498,-0.0867,0.8625,0.2262,0.2958,-0.0501,-0.0955,0.1569,0.8021,-0.0953,0.3831,0.0216,0.0343,0.2603,0.0853,0.5923,0.046,-0.0033,BRCACancer
D01,0.3979,1.2352,-0.1204,0.5957,-0.0295,-0.0319,0.2578,-0.0103,0.555,-0.0797,0.8797,0.7326,0.5319,-0.0719,-0.0935,0.6019,0.8769,0.0881,0.5575,0.0138,0.081,0.1267,0.3606,0.5101,0.0591,0.0859,BRCACancer
D02,0.3228,0.2778,-0.087,0.6966,0.0373,0.0383,0.2766,-0.0486,0.5627,0.0012,1.0139,0.4816,0.463,-0.0822,-0.0711,0.2629,0.9962,-0.071,0.651,-0.0311,0.2089,0.3513,0.0844,0.76,0.054,0.0102,BRCACancer
D03,0.3643,0.3628,-0.1176,0.6142,0.0356,-0.0215,0.1774,-0.0517,0.6588,-0.0225,1.0261,0.4322,0.3672,-0.0746,-0.1104,0.2144,1.0077,-0.1027,0.6452,0.0662,0.1348,0.3023,0.1146,0.7205,-0.0276,0.016,BRCACancer
D04,0.4383,0.4904,-0.0829,0.6672,0.1193,-0.0048,0.2695,-0.0273,0.636,-0.0203,1.2968,0.6447,0.5206,-0.0583,-0.08,0.2613,1.1108,-0.0477,0.6133,0.0205,0.0891,0.2946,0.184,0.6999,0.0809,-0.0322,BRCACancer
D05,0.3986,0.4615,-0.1087,0.6963,0.1268,-0.0191,0.2414,-0.0625,0.7222,-0.0403,1.316,0.566,0.393,-0.051,-0.0968,0.2722,1.1744,-0.0307,0.7662,0.0943,0.0418,0.2168,0.1143,0.7424,0.0347,-0.073,BRCACancer
D06,0.4398,0.4065,-0.145,0.8847,-0.0106,0.0212,0.6081,-0.0248,0.6389,-0.0637,1.4949,0.7519,0.5498,-0.1076,-0.117,0.3823,1.1722,-0.1518,0.8365,0.0401,0.0617,0.2636,0.2123,0.7007,0.1209,-0.0248,BRCACancer
D07,0.5089,0.3156,-0.0811,0.6653,0.0405,0.0632,0.378,-0.0108,0.6837,-0.0611,1.4351,0.6113,0.5328,-0.0648,-0.0595,0.2476,1.148,-0.0258,0.7874,0.0161,0.1621,0.3598,0.0758,0.6718,0.0448,-0.0572,Control
D08,0.3184,0.2613,-0.1258,0.5733,0.0841,0.002,0.2293,-0.0401,0.5196,-0.0224,1.0532,0.4708,0.3668,-0.0494,-0.0912,0.1127,0.9336,-0.1679,0.476,-0.0343,0.0516,0.1604,0.0467,0.544,0.1035,-0.0608,Control
