@relation data

@attribute id string
@attribute 107 numeric
@attribute 1387 numeric
@attribute 1445 numeric
@attribute 2778 numeric
@attribute 2782 numeric
@attribute 2792 numeric
@attribute 3122 numeric
@attribute 3123 numeric
@attribute 3932 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5788 numeric
@attribute 6955 numeric
@attribute 6957 numeric
@attribute 7535 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 919 numeric
@attribute 920 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0213125190,0.6553813652,2.4266945176,1.6287773193,0.8279611501,-0.1301306970,-0.1084095063,-0.1696438819,-0.0762471060,0.8322542454,-0.0220457165,1.5804264784,0.1835977883,0.0708837804,-0.1722219885,-0.1522403283,-0.1100632684,-0.1957494331,-0.0656518902,-0.2278303034,-0.0177773779,0.0158559754,-0.1001903431,BRCA
GSM481003,-0.0692073683,0.6896365619,2.9481822583,1.5822581693,0.7446148635,-0.1463896707,-0.1357929089,0.0581979249,-0.0751021558,0.6319902162,0.0102665505,1.4306810153,0.2775854540,0.0839032548,-0.1138911428,-0.1029037122,-0.1581543141,-0.1579814833,-0.0770565563,-0.1819517889,-0.0574515264,-0.1029128321,-0.0606260283,BRCA
GSM481004,-0.0682730252,0.7104525116,2.7074588272,1.6611578276,0.7807461512,-0.1982034243,-0.1005801593,-0.1419382361,-0.0586939262,0.6800325786,-0.0396932616,1.3028280862,0.4924258457,0.0900657546,-0.1673319362,-0.1013266374,-0.1351322933,-0.1886380698,-0.0345862663,-0.0889438873,-0.1026754117,-0.1231937660,-0.0573946973,BRCA
GSM481005,-0.0925683750,0.6607257612,2.5740633573,1.4807582746,0.7418772494,-0.1005716819,-0.1371304145,-0.1191317194,-0.0613186934,1.2306991819,-0.0333261071,1.7659622869,0.2887021348,0.0123217801,-0.1606572991,-0.1664229727,-0.0999191949,-0.1697499079,0.0022492817,-0.1447939863,-0.0165831194,-0.1059599490,-0.0384553807,BRCA
GSM481006,-0.0610226503,0.4717476930,2.6257786286,1.3146320589,0.8980883528,-0.1092058139,-0.0759507445,-0.0455616355,-0.1271773895,0.9264100611,-0.0789564253,1.9199747352,0.4230002210,0.0664586208,-0.1013667325,-0.1145218472,-0.0809348578,-0.1878603472,-0.0095844398,-0.1266725116,-0.0899901250,-0.0725723411,-0.0865613314,BRCA
GSM481007,-0.1091924483,0.6012359342,2.9017767838,1.4150039667,0.6832716253,-0.0969640405,-0.0705216141,-0.0176842651,-0.1056098652,0.7558958770,0.0370700779,1.4966602238,0.1037381588,-0.0151180974,-0.1007321801,-0.0870538556,-0.1104458293,-0.1766618981,-0.0307395773,-0.1174677125,-0.0112537179,-0.0235219490,-0.1007549883,BRCA
GSM481008,-0.1022847509,0.6167750674,3.3749025796,1.5773606507,0.5812673489,0.0118098752,-0.1340358588,-0.1062880354,-0.1128407006,0.7458980968,0.0274709704,1.3636300043,0.2674738216,0.1533503204,-0.1283997776,-0.1443500521,-0.0714811774,-0.1844459682,-0.0317761449,-0.1770474609,-0.0888971100,-0.0611829106,-0.0427051691,Control
GSM481009,-0.1314133674,0.5215228253,2.5855629524,1.4264966791,0.6165255239,-0.1774287639,-0.1188073308,-0.1019401512,-0.0767853803,0.8545450949,0.0046873059,1.8241724720,-0.0853712003,-0.0314247598,-0.0928309777,-0.1487374656,-0.0886993240,-0.2642275951,0.0485846690,-0.2456428629,-0.0362032268,-0.1263983154,-0.0360599128,Control
GSM481010,-0.0856121376,0.6855350051,2.5666434356,1.4701154121,0.7687349256,-0.1416044151,0.0576899002,-0.0129843161,-0.0627768678,1.0751941698,-0.0846129696,1.8411717293,0.4025551735,0.0782325012,-0.1117582013,-0.1136882913,-0.1319057523,-0.1132535086,-0.0380152711,-0.0665421138,-0.0303304419,-0.0213031029,-0.0627427894,Control
GSM481011,-0.0661589997,0.4229259233,2.9154372248,1.5207398576,0.6951909607,-0.1934635937,-0.0791338222,-0.0215034489,-0.1187003686,0.7629880970,0.0440684883,1.3068219577,0.3510860135,0.0081781969,-0.1524609731,-0.0834182592,-0.1061520659,-0.1617816474,-0.0931687449,-0.1829459285,-0.0012088869,-0.0795513421,-0.0819519429,Control
GSM481012,-0.0704081515,0.6765523788,2.3661898299,1.7242846296,0.6948134354,-0.1350521484,-0.0795868788,0.0347136389,-0.1802938942,0.8765752078,-0.0386734165,1.5415938040,0.2400153498,0.1237532776,-0.1522303981,-0.1174673388,-0.1146827694,-0.1640237576,-0.0441277312,-0.1678603597,-0.0332291749,-0.1574486948,-0.0447812280,Control
GSM481013,-0.0942864446,0.4842584514,3.3878661527,1.4332372077,0.6164234917,-0.1113127925,-0.1085596432,-0.0627574321,-0.1092737571,0.5152571224,-0.0325304772,1.4276103853,0.2573734153,0.1741443308,-0.0929627850,-0.1509759651,-0.1482422667,-0.1490336388,-0.0495017180,-0.1638867715,-0.0730763739,-0.0654740149,0.0037160139,Control
