@relation data

@attribute id string
@attribute 211 numeric
@attribute 212 numeric
@attribute 210 numeric
@attribute 2623 numeric
@attribute 1371 numeric
@attribute 2235 numeric
@attribute 7390 numeric
@attribute 51327 numeric
@attribute 3145 numeric
@attribute 7389 numeric
@attribute 3043 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.6696,0.0933,0.6326,0.3438,0.5448,0.5436,0.6361,-0.1917,0.1396,0.408,1.5463,Control
A02,0.6872,1.2408,0.4622,0.1816,0.4029,0.7076,0.3784,0.231,0.0055,0.3789,2.778,Control
A03,0.8527,1.2259,0.6274,0.2413,0.5418,0.8613,0.5369,0.5949,0.0771,0.4072,2.3703,Control
A04,0.6089,0.4096,0.5696,0.2294,0.4609,0.349,0.4554,-0.1421,-0.0111,0.4048,2.2137,Control
A05,0.7471,0.9757,0.7165,0.4473,0.4778,0.7687,0.4981,0.2757,0.1361,0.5391,2.3675,Control
A06,0.5938,8e-04,0.6384,0.1394,0.4656,0.4729,0.498,-0.2935,0.0414,0.4461,1.1337,Control
A07,0.6983,0.0085,0.5434,0.1467,0.5772,0.4853,0.5669,-0.3031,3e-04,0.4251,1.2304,Control
A08,0.7317,0.1439,0.4901,0.1405,0.5595,0.4386,0.5915,-0.4865,0.0486,0.3909,1.4416,Control
A09,0.4934,-0.0437,0.4311,0.1445,0.4935,0.4703,0.4936,-0.4107,0.0114,0.3228,0.9589,Control
A10,0.7593,0.029,0.516,0.1429,0.5519,0.5089,0.5396,-0.1176,0.0689,0.3881,1.0048,Control
A11,0.4492,-0.0197,0.4559,0.1914,0.3472,0.3743,0.4618,-0.291,-0.0226,0.2001,0.4599,Control
A12,0.4168,1.2538,0.159,0.1928,0.2235,0.3175,0.3366,0.1889,0.0296,0.2934,2.9731,Control
B01,0.4882,0.3603,0.3428,0.1015,0.5414,0.4098,0.6535,-0.2475,-0.0159,0.4561,1.7622,Control
B02,0.6324,0.1268,0.6072,0.0865,0.6524,0.5521,0.5886,-0.2865,0.1211,0.5734,1.4482,Control
B03,0.5545,0.0691,0.4985,0.0858,0.5944,0.4149,0.5473,-0.2866,0.0716,0.448,1.0182,BRCACancer
B04,0.5988,0.0356,0.3177,0.1254,0.5873,0.3244,0.457,-0.3683,-0.0552,0.2773,1.0064,BRCACancer
B05,0.5512,-0.0271,0.3516,0.1055,0.4556,0.3769,0.4482,-0.2979,-0.0411,0.2987,2.161,BRCACancer
B06,0.382,0.1749,0.0484,-0.0314,0.4948,0.2127,0.4315,-0.361,-0.1382,0.3692,1.524,BRCACancer
B07,0.7222,0.5436,0.4885,0.1475,0.7283,0.5927,0.6115,-0.3138,0.0796,0.3904,2.0055,BRCACancer
B08,0.6467,-0.0466,0.5474,0.3903,0.5174,0.4462,0.5604,-0.287,0.0898,0.3261,0.5177,Control
B09,0.3389,0.143,0.2238,0.154,0.3495,0.2318,0.4283,-0.0692,-0.0838,0.2647,1.9627,Control
B10,0.4208,-0.0512,0.3122,0.195,0.4319,0.1962,0.2738,-0.3458,-0.0672,0.2359,0.6621,Control
B11,0.6342,0.0899,0.4085,0.1973,0.4306,0.363,0.4026,-0.0377,0.0449,0.3043,2.1259,Control
B12,0.316,-0.0721,0.1243,0.065,0.3619,-0.0048,0.2202,-0.0527,-0.1462,0.1356,0.2137,Control
C01,0.6564,0.1241,0.5454,0.1874,0.5081,0.5256,0.5424,-0.3796,0.1578,0.3968,1.1912,BRCACancer
C02,0.7289,0.3331,0.5602,0.3587,0.5447,0.4535,0.4636,-0.1066,0.1226,0.3312,2.3368,BRCACancer
C03,0.7924,0.2288,0.6552,0.2366,0.6309,0.6022,0.6354,-0.2431,0.1276,0.4549,1.049,BRCACancer
C04,0.3535,0.4112,0.3792,0.2327,0.2051,0.3085,0.3141,-0.1929,-0.057,0.1394,1.6149,Control
C05,0.3623,0.2542,0.4592,0.1249,0.2659,0.3,0.3083,-0.133,-0.0236,0.1139,1.9755,BRCACancer
