@relation data

@attribute id string
@attribute 113612 numeric
@attribute 123745 numeric
@attribute 124975 numeric
@attribute 151056 numeric
@attribute 1555 numeric
@attribute 1557 numeric
@attribute 1558 numeric
@attribute 1559 numeric
@attribute 1562 numeric
@attribute 1571 numeric
@attribute 1573 numeric
@attribute 1579 numeric
@attribute 2053 numeric
@attribute 239 numeric
@attribute 240 numeric
@attribute 242 numeric
@attribute 246 numeric
@attribute 247 numeric
@attribute 257202 numeric
@attribute 26279 numeric
@attribute 2678 numeric
@attribute 2686 numeric
@attribute 2687 numeric
@attribute 27306 numeric
@attribute 284541 numeric
@attribute 2876 numeric
@attribute 2877 numeric
@attribute 2878 numeric
@attribute 2880 numeric
@attribute 2882 numeric
@attribute 30814 numeric
@attribute 391013 numeric
@attribute 4048 numeric
@attribute 4051 numeric
@attribute 4056 numeric
@attribute 50487 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5730 numeric
@attribute 5740 numeric
@attribute 5742 numeric
@attribute 5743 numeric
@attribute 57834 numeric
@attribute 64600 numeric
@attribute 6916 numeric
@attribute 80142 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 84647 numeric
@attribute 8529 numeric
@attribute 8681 numeric
@attribute 873 numeric
@attribute 874 numeric
@attribute 9536 numeric
@attribute Class {Control,BRCACancer}

@data
C07,0.2882,0.0764,0.1552,0.1105,-0.3054,-0.0224,-0.1217,-0.1143,-0.041,-0.1096,-0.0678,-0.2678,0.3061,1.0152,1.0398,-0.0019,-0.0333,0.0378,-0.0961,0.1064,-0.079,0.1389,0.1775,-0.045,-0.1135,0.4658,-0.1081,0.046,-0.1713,0.7329,0.101,-0.0537,1.9434,0.0878,0.0883,-0.0329,-0.0334,0.0398,0.2612,-0.0791,0.2429,-0.0354,1.4236,0.3705,-0.0647,0.0088,0.3496,0.4841,0.2191,0.2415,-0.2396,-0.0684,-0.0615,0.2927,0.3904,-0.0145,0.0089,Control
C08,0.4697,0.0098,0.117,0.1664,-0.176,-0.1203,-0.109,-0.0739,-0.1353,0.0458,-0.0377,-0.1058,0.6368,1.2498,1.3061,-0.0086,0.0028,-0.0308,-0.044,0.087,-0.0939,0.2515,0.0327,8e-04,-0.1772,0.4719,0.059,-0.0354,-0.1352,1.0395,-0.0612,-0.1307,2.0845,0.1205,-0.0966,0.0985,-0.1099,-0.0138,0.3152,-0.1354,0.2902,-0.0851,1.4562,0.4476,-0.0686,0.0232,0.3856,0.5231,0.3653,0.3911,-0.0186,-0.0459,-0.0788,0.4716,0.5844,-0.0503,0.2785,Control
C09,0.3798,0.0329,0.1155,0.0537,-0.0832,0.0691,-0.1402,-0.0316,-0.1261,0.0235,-0.065,-0.2225,0.39,0.8262,1.2257,0.0373,-0.0416,0.0877,-0.1413,0.0701,-0.0101,0.2008,0.1629,-0.1139,-0.0768,0.7317,0.0509,-0.0066,-0.1106,0.6713,0.0593,-0.1023,1.9276,0.205,-0.0178,0.0933,-0.0548,0.0063,0.1829,-0.2197,0.271,-0.0274,1.0087,0.5785,-0.0318,0.0654,0.381,0.5021,0.198,0.2588,-0.1763,0.0139,0.0162,0.3713,0.3421,0.0555,0.0922,Control
C10,0.4278,0.0019,0.082,0.1746,-0.2065,-0.0906,-0.0788,-0.1046,-0.0509,-1e-04,0.0165,-0.2685,0.5336,0.8333,1.3304,0.0071,-0.0049,-0.0102,-0.1262,0.3348,-0.0486,0.1669,0.2323,-0.0504,-0.1646,0.6771,-0.0151,0.0554,-0.078,0.8425,-0.0424,-0.0208,2.0135,0.0042,0.1204,-0.0684,-0.0853,0.0366,0.3022,-0.1099,0.2933,-0.0236,1.4572,0.586,-0.1221,0.0419,0.409,0.4697,0.3831,0.2473,-0.1227,-0.0668,-0.0809,0.2651,0.4866,0.1533,0.0933,BRCACancer
C11,0.4001,0.0326,0.1624,0.1027,-0.1557,0.0223,-0.0641,-0.0335,-0.0323,-0.0282,-0.096,-0.0877,0.5475,1.4989,1.443,0.0699,-0.031,0.0167,-0.1416,0.199,-0.145,0.3271,0.1757,0.0045,-0.171,1.0033,-0.013,-0.006,-0.158,0.9912,-0.0057,-0.0413,2.1415,0.1881,0.0243,0.0252,0.1221,-0.0661,0.2797,-0.1753,0.2468,-0.0538,1.6354,0.5194,-0.0729,0.0155,0.4491,0.6579,0.3574,0.4366,0.0776,-0.0191,0.0252,0.6978,0.5953,0.2527,0.1727,Control
C12,0.086,0.0556,0.0838,0.0567,-0.0302,-0.0279,-0.1245,-0.0542,-0.1026,-0.089,-0.0866,-0.0764,0.3294,1.5133,1.2413,0.0671,0.12,0.0373,-0.0811,0.2054,0.0306,0.1277,0.179,-0.1219,-0.3019,0.7264,-0.0874,-0.094,-0.0898,0.4793,-0.1542,-0.0814,1.557,0.1073,0.1177,0.0523,0.0079,-0.0307,0.1826,-0.0674,0.1389,-0.061,1.9547,0.3085,-0.042,0.0148,0.2791,0.3638,0.3325,0.2477,-0.1876,-0.0181,-0.09,0.3395,0.2246,0.0364,0.1783,BRCACancer
D01,0.2018,0.0763,0.1481,0.1381,-0.3329,-0.1112,-0.1182,-0.0785,-0.1249,0.0312,-0.107,-0.2851,0.6487,0.2072,1.5755,0.0164,0.0423,-0.0893,0.02,0.1619,-0.0202,0.3227,-0.0434,-0.0435,-0.3687,0.7476,0.0839,-0.0228,-0.1081,0.4749,0.0383,0.0208,1.8089,0.1983,-0.1743,0.1192,0.0725,-0.1352,0.2442,-0.0887,-0.0212,-0.2119,0.5899,0.2146,-0.0813,-0.015,1.0712,0.484,0.5107,0.3394,-0.0502,-0.0254,0.0125,0.8234,0.3637,-0.004,0.3217,BRCACancer
D02,0.4271,0.0549,0.1562,0.03,-0.1267,0.0342,-0.0827,-0.0168,-0.0551,-0.0722,-0.117,0.0091,0.3102,1.5821,1.553,0.0181,0.1101,0.1212,-0.1033,0.1979,-0.0945,0.1482,0.1879,0.0703,-0.1178,0.5947,0.0748,-0.0764,-0.1421,0.8239,-0.0571,-0.1761,1.7392,0.1789,0.0547,0.0824,0.0431,-0.0209,0.2578,-0.1012,0.3569,-0.022,1.9452,0.2959,-0.1453,0.0017,0.3186,0.4995,0.2811,0.3549,-0.1603,-0.032,-0.0652,0.3202,0.1952,0.1089,0.196,BRCACancer
D03,0.263,0.0316,0.0118,0.1295,-0.0983,0.0058,-0.1047,-0.099,-0.0932,-0.0647,-0.0886,-0.19,0.1257,1.6345,1.4727,-0.0044,-0.0225,-0.015,-0.0591,0.201,-0.0631,0.133,0.1303,0.0781,-0.1333,0.7725,0.0441,0.042,-0.1146,0.6651,-0.0794,-0.123,2.2464,0.1428,0.0908,0.0342,-0.1242,-0.0331,0.2419,-0.1918,0.1098,-0.0704,1.7178,0.2309,-0.1246,0.0241,0.4397,0.5123,0.2804,0.2545,-0.2743,-0.0787,-0.0995,0.3755,0.3689,0.0358,0.1457,BRCACancer
D04,0.344,0.0628,-0.0223,0.1619,-0.1648,-0.0694,-0.0966,-0.0723,-0.1071,-0.0956,-0.0518,-0.1239,0.3726,1.3403,1.7079,-0.0025,0.0277,0.0697,-0.0672,0.1448,0.023,0.217,0.1654,-0.0517,-0.2139,0.9671,-0.0091,-0.0445,-0.0648,0.6603,0.0512,-0.0863,2.1919,0.2954,0.0944,-0.0773,-0.087,-0.0497,0.3,-0.1297,0.3093,1e-04,1.4401,0.4703,-0.0786,0.0248,0.4924,0.5129,0.3748,0.2126,-0.0193,-0.0496,0.0146,0.4284,0.5456,0.0651,0.1511,BRCACancer
D05,0.3551,0.022,0.0305,0.2541,-0.1458,-0.0515,-0.113,-0.094,-0.0878,-0.1136,-0.0292,-0.0236,0.3155,1.6301,1.5433,0.0032,0.0484,0.1838,-0.0119,0.2198,-0.0275,0.1127,0.1561,-0.0535,-0.1642,0.846,-0.0175,-0.0172,-0.0687,0.5749,0.0906,0.0689,2.3033,0.0247,0.1073,0.0278,0.016,0.0299,0.4104,-0.0884,0.2047,-0.1279,1.8621,0.3737,-0.1275,0.0511,0.6002,0.5298,0.4146,0.2382,0.0973,0.0049,-0.0424,0.4725,0.3118,-0.1567,0.2068,BRCACancer
D06,0.4122,0.0474,0.069,0.2245,-0.1019,-0.0848,-0.17,-0.1272,-0.1264,-0.0465,-0.1066,-0.202,0.5024,1.1994,1.507,0.018,0.0486,0.0448,-0.1081,0.1089,-0.0264,0.2942,0.1351,-0.0273,-0.1768,1.0499,0.1033,-0.0328,-0.1148,0.922,-0.052,0.0047,2.3377,0.1304,-0.021,0.0623,4e-04,-0.0616,0.2965,-0.053,0.3192,-0.0125,1.5099,0.4892,-0.2079,0.0689,0.5293,0.581,0.3787,0.4408,-0.0081,-0.0395,-0.1231,0.6516,0.513,0.1235,0.3234,BRCACancer
D07,0.3852,0.0102,0.1431,0.1297,-0.1741,-6e-04,-0.1091,-0.089,-0.0612,-0.0514,-0.0835,-0.1333,0.3054,1.6562,1.3971,0.0495,-0.0173,0.0717,-0.0136,0.2012,-0.0411,0.2233,0.1559,-2e-04,-0.1504,0.826,0.0064,0.0021,-0.0654,0.8015,0.0107,0.0208,1.9911,0.2279,0.1401,0.0458,0.0893,-0.1023,0.3466,-0.1,0.2271,0.0044,1.98,0.4697,-0.0972,0.0574,0.4242,0.5312,0.3697,0.4015,-0.1273,-0.0539,0.0027,0.6049,0.3536,0.0094,0.2128,Control
D08,0.1877,0.0458,0.0963,0.1302,-0.2941,-0.1001,-0.1168,-0.1162,-0.1022,-0.0198,-0.0503,-0.0677,0.3801,1.0161,1.1711,0.0795,0.0669,0.0233,-0.1029,0.2306,0.0335,0.1263,0.0756,-0.0163,-0.1002,0.6258,0.0874,-0.0395,-0.1344,0.6039,0.1407,-0.0538,2.1128,0.1086,0.0344,0.0674,0.0122,0.0019,0.2,-0.0884,0.1471,-0.0105,1.3223,0.2639,-0.095,0.073,0.3403,0.3079,0.2837,0.2356,-0.002,-0.0276,-0.1024,0.3735,0.3282,-0.1089,0.0567,Control
D09,0.4078,0.0686,0.1436,0.2567,-0.2077,-0.0263,-0.168,0.0096,-0.1028,-0.0264,-0.1466,-0.1991,0.5552,1.1793,1.3822,0.0296,0.041,0.0196,-0.0839,0.2045,-0.0461,0.2545,0.1634,-0.0106,-0.1125,0.7763,-0.0419,0.0264,-0.0791,1.0421,-0.0135,-0.0153,2.0853,0.1776,-0.0016,0.0551,-0.077,-0.072,0.3396,-0.1897,0.1797,-0.0434,1.3516,0.4619,-0.1517,0.0571,0.4297,0.5449,0.3745,0.2971,0.017,-0.0662,-0.0099,0.4736,0.5028,0.1072,0.1158,Control
D10,0.3272,0.0068,0.1209,0.1389,-0.206,-0.0417,-0.0943,-0.0699,-0.0628,-0.0108,-0.0166,-0.2069,0.4468,1.2315,1.4015,0.0599,0.1417,0.0358,-0.0455,0.184,-0.1241,0.1345,0.2314,0.0564,-0.1323,0.5335,-0.0506,0.0308,-0.0525,0.7518,0.0422,0.0755,2.249,0.3343,0.0357,0.0555,-0.0202,0.0149,0.3024,-0.129,0.322,-0.0765,1.3252,0.3059,-0.1286,0.0608,0.3147,0.3659,0.2295,0.1993,0.0158,-0.1058,-0.1251,0.2342,0.4569,0.2617,0.1794,Control
D11,-0.032,0.0609,0.2174,0.0954,-0.3007,-0.0035,-0.1043,-0.1828,-0.1569,0.1585,-0.0409,-0.0281,0.3557,0.7846,0.7599,-0.0652,0.1887,-0.0255,0.0014,0.2094,0.1397,-0.0124,0.0696,-0.0414,-0.1927,0.677,-0.021,-0.0513,0.009,0.313,0.0027,0.1514,1.022,0.2006,-0.3118,0.0333,-0.017,-0.0333,-0.0162,-0.0552,0.052,-0.0456,1.0401,0.1867,-0.1536,0.1163,0.2088,0.1842,-0.0046,0.1008,0.2669,0.0089,0.0668,0.12,0.1237,-0.1478,0.3529,Control
D12,0.0702,0.1037,0.2359,0.0595,-0.0982,-0.0306,-0.0522,-0.1389,-0.0229,-0.0059,-0.0897,0.0485,0.3398,0.657,1.1134,0.0861,0.1193,-0.0029,-0.0849,0.2678,-0.0574,0.1212,0.1509,-0.0594,-0.1774,0.6167,6e-04,0.0055,-0.0918,0.4538,0.0468,-0.1566,1.9062,0.1749,0.0078,0.1162,-0.1248,-0.1237,0.1094,-0.0969,0.1862,0.0746,1.111,0.2578,-0.1236,0.003,0.2863,0.3542,0.1525,0.2197,0.0081,-0.0214,-0.0333,0.3567,0.433,0.0071,0.2418,Control
E01,0.2915,-0.0056,0.0026,0.1308,-0.1651,-0.052,-0.1132,-0.1033,-0.0165,-0.0564,-0.0249,-0.1867,0.3755,-0.0279,1.3097,-0.0726,0.0984,-0.0505,-0.1319,0.1447,0.0106,0.1166,0.1157,0.0211,-0.1163,0.5794,-0.0575,-0.0194,-0.0632,0.4796,0.0109,0.0891,2.2238,0.1484,0.0659,0.0733,0.0366,-0.0034,0.0982,-0.0202,0.1425,-0.045,0.4459,0.5139,-0.1337,-0.0261,0.3134,0.3928,0.2388,0.1679,-0.0359,-0.0488,-0.0595,0.3617,0.1953,0.03,0.0041,BRCACancer
E02,0.4769,-0.0168,0.0083,0.1224,-0.131,-0.0562,-0.1417,-0.074,-0.1371,-0.085,-0.1121,-0.043,0.6629,1.5731,1.1839,0.03,-0.064,-0.0079,-0.1501,0.148,-0.1258,0.1936,0.198,0.0509,-0.0285,0.6459,0.0562,-0.0559,-0.0309,1.1464,-0.0647,-0.0081,1.7429,0.1632,0.0098,-0.0167,0.0635,-0.1141,0.3724,-0.1648,0.2458,-0.089,1.8849,0.4042,-0.066,-0.0717,0.3704,0.4616,0.5649,0.3645,-0.1701,-0.1203,-0.0455,0.4285,0.4192,0.1557,0.044,Control
E03,0.3876,-0.0128,0.0562,0.108,-0.0973,-0.0485,-0.0956,-0.1318,-0.0464,0.0066,-0.0102,-0.1131,0.3818,1.5198,1.363,0.0437,0.0312,0.1221,-0.1544,0.1916,0.0834,0.3112,0.2305,-0.0159,-0.0131,0.8149,0.056,-0.0072,-0.1398,0.7931,-0.0938,-0.098,2.2989,0.1676,0.1461,0.0163,-0.0171,0.0117,0.2825,-0.1003,0.2908,0.0037,1.8255,0.3992,-0.0746,-0.023,0.3124,0.5677,0.2314,0.3396,-0.0405,-0.0484,0.0383,0.4877,0.6705,0.0805,0.0337,Control
E04,0.4281,-0.0237,0.0031,0.2022,-0.0727,-0.0599,-0.079,-0.0978,-0.0291,-0.0217,-0.0708,-0.1352,0.748,1.6998,1.4658,0.0376,0.0113,0.0887,-0.0904,0.2357,-0.043,0.5098,0.196,0.0229,-0.0943,1.1705,0.0431,0.0382,-0.1286,0.9949,0.0242,-0.1211,1.9506,0.1728,0.0715,-0.0339,0.0779,-0.0687,0.2741,-0.1485,0.2157,0.0212,1.9505,0.3814,-0.1034,-0.0484,0.453,0.7504,0.4059,0.5575,0.0204,-0.1479,0.0552,0.8249,0.5179,0.0145,-0.0764,Control
E05,0.5317,0.0141,0.1861,0.1779,-0.3423,-0.0898,-0.1294,-0.0879,-0.0922,-0.0194,-0.0265,-0.1479,0.6918,1.154,0.8818,0.0642,0.104,-0.0799,0.0762,0.1896,-0.0712,0.2345,0.0351,-0.1088,-0.0359,0.5523,0.0143,-0.0276,-0.0758,0.9656,0.0599,0.0046,1.4171,0.145,-0.0713,0.1082,-0.0013,0.0191,0.2575,-0.0935,0.1056,-0.051,1.642,0.3451,-0.1433,0.1179,0.3754,0.3678,0.4056,0.2353,0.0213,-0.1257,-0.0897,0.4391,0.3666,-0.0284,0.1292,Control
E06,0.3437,0.05,0.1253,0.2908,-0.443,-0.1219,-0.01,-0.1921,-0.0768,-0.057,-0.1786,0.0204,0.3228,0.2814,1.0984,-0.0865,0.0451,-0.0757,0.134,0.1418,-0.2017,-0.0443,-0.0961,-0.0523,-0.0287,1.0945,-0.1408,-0.0114,-0.0135,0.5007,0.1177,0.0286,1.9646,0.2472,-0.3202,0.0437,-0.02,-0.0305,0.3309,0.0546,-0.2059,-0.1169,0.6353,1.2387,-0.1075,0.1274,0.626,0.1578,0.1068,0.0717,0.0122,-0.0977,-0.0547,0.1875,0.1942,-0.3589,0.3623,BRCACancer
E07,0.3223,0.0238,-0.0371,0.1106,-0.1044,-0.1904,-0.089,-0.1014,-0.1138,-0.0187,-0.0349,-0.1176,0.3832,1.8214,1.5932,0.0289,-0.0172,0.0606,-0.0879,0.181,-0.0103,0.1825,0.1576,0.0455,-0.0773,0.9698,0.1125,-0.0319,-0.0883,0.5173,0.0171,-0.0664,2.1006,0.2648,0.1723,0.0825,0.0574,-0.093,0.3979,-0.1107,0.2734,-0.0248,1.8695,0.3178,-0.0782,-0.0284,0.4789,0.5781,0.3789,0.3388,0.0035,-0.0152,-0.0477,0.5687,0.295,0.2066,0.2947,BRCACancer
E08,0.4279,-0.0539,-0.0239,0.1265,-0.0402,-0.0184,-0.104,-0.0304,-0.0822,-0.0815,-0.0066,-0.2011,0.5892,1.4753,1.4774,-0.0211,0.005,-0.0248,-0.0795,0.0761,-0.0118,0.3299,0.1641,-0.0184,-0.0895,0.9158,-0.0331,-0.0178,-0.1104,1.1069,-0.0737,-0.1112,2.0824,0.0936,-0.0344,-0.0117,-2e-04,-0.0708,0.3685,-0.0556,0.0766,-0.0692,1.7501,0.4268,-0.0893,-0.0958,0.4229,0.6542,0.4174,0.4048,-0.0232,-0.1446,-0.0585,0.6132,0.5987,0.0085,0.0502,Control
E09,0.382,-0.032,-0.0257,0.0946,-0.0263,-0.0301,-0.1446,-0.056,-0.1312,-0.0773,-0.0287,0.0265,0.5501,1.7533,1.3591,-0.0103,0.0058,-0.0116,-0.1488,0.1876,0.0484,0.2536,0.1754,-0.0531,-0.0476,0.5682,-0.0024,0.0729,-0.0479,0.8358,-0.0102,-0.182,2.1119,0.1893,0.1314,-0.0027,-0.0783,-0.0405,0.3042,-0.1593,0.2045,-0.0811,2.1914,0.3991,-0.0641,0.004,0.3732,0.5423,0.3212,0.3367,-0.1344,-0.0687,0.0485,0.4509,0.4472,0.3559,0.2467,BRCACancer
E10,0.4471,-0.0267,0.0726,0.2221,-0.2441,0.0151,-0.1055,-0.0349,-0.1046,-0.1234,-0.0644,-0.1506,0.4624,1.1769,1.5014,-0.1058,-0.0445,-0.0035,-0.081,0.3189,-0.0945,0.1856,0.0973,-0.0744,-0.0526,0.7654,-0.0126,-0.0461,-0.0747,0.8389,1e-04,0.0221,2.0661,0.2037,-0.096,-0.0832,-0.0152,-0.0214,0.5177,-0.0878,0.1865,-0.0503,1.3753,0.6769,-0.0897,-0.0014,0.6408,0.4823,0.4029,0.3344,0.085,-0.0559,0.0382,0.4455,0.5457,0.0556,-0.0405,BRCACancer
E11,0.1534,0.0953,0.1247,0.087,-0.1904,-0.111,-0.1498,-0.0843,-0.0582,-0.0197,-0.1098,-0.2616,0.4739,1.7177,1.1175,0.0604,0.0025,-0.0034,-0.0719,0.213,-0.0354,0.1967,0.1516,0.0626,-0.1409,0.3699,-0.0884,-0.0594,-0.1271,0.683,-0.0032,-0.0305,1.8924,0.0732,0.0713,0.0081,-0.0378,-0.1349,0.2765,-0.1454,0.1618,-0.0539,1.8768,0.2685,-0.1132,-0.0363,0.3237,0.4359,0.3032,0.2272,-0.089,-0.0189,-0.098,0.3225,0.3841,-0.1042,0.0765,Control
E12,0.0879,-0.0318,-0.0146,0.0744,-0.1437,-0.0601,-0.0543,-0.0831,-0.0412,-0.0157,-0.0852,0.0249,0.2499,0.6771,1.0756,-0.0012,-0.0117,-0.0064,-0.2248,0.1988,-0.1215,0.0741,0.0673,0.0438,-0.1652,0.2,0.0479,-0.092,-0.0157,0.4169,-0.0928,-0.113,1.7809,-0.0248,-0.0942,0.0344,-0.0619,-0.0545,0.1752,-0.0567,0.3453,-0.0043,1.2342,0.2586,-0.1452,-0.1499,0.2693,0.273,0.1816,0.1618,-0.0488,-0.0525,0.0221,0.2082,0.3097,0.0038,0.0365,BRCACancer
F01,0.378,-0.0433,0.0253,0.1889,-0.2341,9e-04,-0.1975,-0.067,-0.1512,-0.0192,-0.0266,-0.0391,0.8947,1.1113,1.5553,0.0081,-0.0205,0.0939,-0.1485,0.1095,-0.0952,0.3381,0.0696,-0.097,-0.206,1.2452,-0.1006,-0.0477,-0.172,1.1691,0.043,-0.0396,1.9047,0.4214,-0.0783,-0.0173,0.0143,-0.0284,0.3291,-0.1472,0.1265,-0.0589,1.1932,1.7963,-0.1459,0.096,0.5199,0.6329,0.3339,0.5839,-0.097,-0.1918,0.0442,0.7539,0.5755,0.0412,0.0653,Control
F02,0.5292,-0.0213,0.0338,0.1991,-0.1038,-0.1406,-0.0982,-0.1015,-0.1199,-0.0693,-0.0654,-0.1224,0.7074,1.1708,1.5019,-0.0266,0.0159,0.0521,-0.0252,0.1226,0.0285,0.4006,0.122,-0.0275,-0.0849,0.9806,0.0904,0.0119,-0.1143,1.1815,-0.0372,-0.0125,2.2579,0.0884,0.0599,-0.015,-0.0453,-0.0769,0.3214,-0.085,0.3081,-0.1113,1.222,0.5157,-0.0937,0.0472,0.4966,0.6395,0.3927,0.5099,0.0397,-0.0434,-0.0215,0.7432,0.4408,0.1546,0.1427,Control
F03,0.3939,-0.0325,0.1053,0.1753,-0.1389,-0.0606,-0.0748,-0.1429,-0.1073,-0.051,-0.1305,-0.1584,0.3927,1.714,1.3383,0.0235,-0.0495,0.0784,-0.0993,0.1092,-0.0823,0.1904,0.0687,-0.093,-0.2665,0.7021,-0.0211,-0.0206,-0.1078,0.9434,-0.0554,0.0298,2.0312,-0.0166,-0.0225,-0.0206,-0.0516,0.0643,0.3461,-0.1239,0.1802,-0.0445,1.5946,0.6053,-0.1307,0.0104,0.4196,0.5115,0.3774,0.3067,-0.0857,-0.1514,-0.1455,0.3889,0.4204,-0.0753,-0.0348,Control
F04,0.2164,1e-04,0.1103,0.1598,-0.2291,0.0501,-0.0437,-0.1148,-0.0948,-0.0156,-0.1011,-0.2177,0.4212,1.1616,1.7087,-0.0511,-0.0165,-0.0505,-0.0377,0.0715,-0.0307,0.2013,-0.0034,-0.0567,-0.1347,0.8355,-0.034,0.0146,-0.1178,0.7091,-0.0878,-0.0424,2.3825,0.1555,-0.318,-0.05,0.0677,0.0596,0.2745,-0.0372,-0.0177,-0.1083,1.2493,0.4563,-0.1716,0.0802,0.6705,0.5327,0.3785,0.3813,0.1836,-0.1036,-0.1602,0.6284,0.48,-0.1149,0.1091,Control
F05,0.3919,0.0077,0.0509,0.2328,-0.0302,-0.0757,-0.096,-0.056,-0.0793,-0.0046,-4e-04,-0.1623,0.6265,1.916,1.4955,0.0088,0.0493,0.0761,-0.0521,0.1187,0.0173,0.2787,0.0841,0.07,-0.2111,0.6556,0.0982,-0.0123,-0.0663,0.9889,-0.0236,0.0144,2.0586,0.1385,0.0268,0.0674,-0.0148,-0.0101,0.3479,-0.0643,0.1634,-0.0114,2.0313,0.394,-0.0995,0.0351,0.4354,0.5026,0.4001,0.3393,0.094,-0.1032,-0.0432,0.5875,0.504,0.0509,0.226,Control
F06,0.2632,-0.0299,0.0252,0.1973,-0.2117,-0.015,-0.1789,-0.0485,-0.1799,-0.0186,-0.0414,-0.1955,0.3505,1.867,1.3279,-0.054,-0.0397,0.1972,-0.0134,0.2003,-0.0337,0.0288,0.0545,-0.1202,-0.181,0.5371,0.0547,-0.0235,-0.0552,0.688,0.1468,-0.0383,2.2933,0.2316,-0.0679,-0.0666,-0.0636,0.0296,0.447,-0.126,0.1049,-0.1092,1.8504,0.4968,-0.1177,0.0845,0.4942,0.4067,0.2793,0.2173,-0.3062,-0.14,-0.0295,0.2501,0.303,-0.0451,0.1585,Control
F07,0.3872,0.0193,0.1045,0.1216,-0.1036,-0.0625,-0.0706,-0.0441,-0.0584,-0.0401,-0.0924,-0.1348,0.7018,1.0641,1.4128,-0.0767,0.0373,0.0608,-0.1539,0.1252,-0.0088,0.3015,0.1559,-0.0968,-0.098,0.7961,0.03,-0.0401,-0.1409,1.1283,-0.0537,-0.0612,1.8876,0.1188,-0.0199,0.0318,-0.054,-0.0087,0.1791,-0.173,0.1052,-0.0758,1.3309,0.3149,-0.1631,-0.0235,0.575,0.5535,0.4281,0.4397,-0.0102,-0.1398,-0.0614,0.5877,0.1402,0.1559,0.1281,Control
F09,0.541,-0.0151,0.0715,0.2843,-0.0686,-0.0417,-0.0811,-0.1114,-0.0749,-0.0028,-0.0063,-0.0055,0.716,0.9736,1.7047,0.0529,0.0956,0.1935,-0.1209,0.1967,0.0273,0.3462,0.2001,-0.0346,-0.1347,1.2476,0.0823,0.0101,-0.1495,1.2774,-0.1587,-0.0649,2.1549,0.1241,-0.1051,0.0878,-0.0534,-0.0971,0.5234,-0.1164,0.2698,-0.0999,1.3824,0.7465,-0.0805,-0.0359,0.5852,0.7409,0.2858,0.4355,0.2083,-0.0825,-0.0066,0.6687,0.6945,0.1156,0.2605,Control
F10,0.5213,0.0088,0.0774,0.2181,-0.1432,-0.0202,-0.1079,-0.1158,-0.0468,-0.0144,-0.0779,-0.0551,0.6491,1.3178,1.7267,0.0387,0.0999,0.1098,-0.0754,0.0976,-0.0143,0.3575,0.1288,-0.0176,-0.1756,0.9901,0.105,-0.0161,-0.0962,1.1091,-0.0014,-0.03,2.1475,0.1536,0.0236,0.0837,-0.0733,-0.0639,0.6016,-0.1273,0.2197,0.0805,1.5669,0.7806,-0.1104,-0.0478,0.6437,0.6698,0.4919,0.4292,-0.0099,-0.0811,-0.0441,0.622,0.4535,0.104,0.1048,Control
F11,0.31,-0.041,0.1034,0.1456,-0.0789,0.0104,-0.0735,-0.0775,-0.02,-0.0773,-0.032,-0.1181,0.4043,1.3332,1.7257,-0.0111,0.0352,0.1103,-0.1159,0.095,-0.0598,0.2002,0.156,0.0598,-0.1497,0.8485,-0.0522,0.0625,-0.1062,1.0926,0.1808,-0.113,2.5368,0.2149,0.127,0.0121,0.0317,0.0328,0.4405,-0.1396,0.2943,-0.0219,1.5935,0.7014,-0.183,0.0052,0.4224,0.5094,0.2248,0.2531,-0.1584,-0.0448,-0.0493,0.435,0.4744,0.0983,0.2627,Control
F12,0.3317,0.0143,0.0042,0.1936,-0.3754,0.0463,-0.181,-0.1381,-0.1312,-0.1135,-0.0521,-0.3379,0.3202,0.6205,1.565,-0.0052,-0.1717,-0.0933,-0.0719,0.1114,-0.131,0.2034,-0.0202,-0.101,-0.141,0.7548,-0.0874,-0.1125,-0.1039,0.8139,-0.0407,-0.0805,1.9844,0.1084,-0.1915,0.014,-0.0729,-0.0385,0.4464,-0.1213,0.0959,-0.0692,1.1648,0.3957,-0.1926,-0.0825,0.8749,0.4963,0.3837,0.301,0.019,-0.1738,-0.1649,0.459,0.4361,-0.202,0.0551,Control
G01,0.3744,0.0517,0.079,0.2792,-0.0975,-0.0569,-0.1686,-0.0914,-0.1047,-0.0125,-0.2147,0.0061,0.2635,0.8165,1.5512,0.0336,0.1246,0.0644,-0.0589,0.1845,-0.1423,0.1053,0.1857,-0.1669,-0.2627,0.7714,0.0845,-0.1218,-0.1217,0.5534,0.0885,0.0104,2.2855,0.1504,-0.181,0.0893,0.0526,-0.1164,0.4494,-0.0759,0.167,-0.0274,1.3446,0.5882,-0.0573,0.0384,0.7157,0.4334,0.1361,0.2369,0.0245,-0.0166,0.0285,0.3533,0.4904,-0.0111,0.2376,Control
