@relation data

@attribute id string
@attribute 203 numeric
@attribute 204 numeric
@attribute 2936 numeric
@attribute 7295 numeric
@attribute 6240 numeric
@attribute 6241 numeric
@attribute 26289 numeric
@attribute 7296 numeric
@attribute 2745 numeric
@attribute 4833 numeric
@attribute 1841 numeric
@attribute 51727 numeric
@attribute 1503 numeric
@attribute 50484 numeric
@attribute 2987 numeric
@attribute 56474 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.5562,1.0205,1.4483,0.9267,1.7357,0.0429,0.3253,0.8777,0.9952,0.2724,0.2967,1.4864,0.7107,1.5606,0.5915,0.4019,Control
A02,0.3841,0.7253,1.5049,0.7909,1.3584,0.0801,0.1193,0.701,0.7684,0.1198,0.2213,1.5056,0.5658,1.1338,0.6015,0.1945,Control
A03,0.4478,0.8011,1.6874,1.126,1.5788,0.3941,0.0033,0.9113,1.0033,0.3115,0.2976,1.3956,0.8281,1.4468,0.7449,0.2793,Control
A04,0.4556,0.7525,1.4744,0.8852,1.3678,0.0672,0.136,0.6768,0.711,0.2078,0.2417,1.5316,0.5911,1.1764,0.6353,0.198,Control
A05,0.433,0.8408,1.7467,0.9728,1.4572,0.1515,0.1749,0.8999,1.0436,0.2969,0.2403,1.5123,0.6675,1.4655,0.6321,0.308,Control
A06,0.3924,0.825,1.5729,0.9237,1.3784,-0.0862,0.1466,0.8112,0.9705,0.2626,0.1751,1.4008,0.6574,1.2215,0.6051,0.3172,Control
A07,0.3678,1.0444,1.5241,0.9848,1.5542,0.2704,0.2346,0.8915,1.1985,0.3569,0.3689,1.5122,0.6963,1.5306,0.6162,0.3761,Control
A08,0.3535,1.0615,1.4756,0.8665,1.401,0.1727,0.5284,0.7553,0.908,0.1758,0.3262,1.4053,0.7215,1.1912,0.5253,0.4246,Control
A09,0.3568,0.8648,1.5414,0.8623,1.6492,-0.0065,0.2083,0.7996,0.6759,0.3499,0.1708,1.5241,0.6736,1.4193,0.5225,0.3413,Control
A10,0.3876,1.0488,1.4822,1.0081,1.4312,0.0117,0.0285,0.8934,1.1078,0.1592,0.2848,1.5476,0.6828,1.3559,0.5704,0.35,Control
A11,0.4389,0.6254,1.5581,0.7879,1.4222,0.1396,0.0502,0.7709,0.5891,0.2279,0.1476,1.2696,0.5089,1.2055,0.4663,0.2934,Control
A12,0.3228,0.5248,1.1458,0.6819,1.0033,0.1917,0.1418,0.3994,0.7768,0.1613,0.102,1.4241,0.5421,0.7144,0.5257,0.1664,Control
B01,0.3479,0.9234,1.3257,0.7344,1.3255,-0.0194,0.3269,0.6238,1.3013,0.0968,0.1849,1.4303,0.7331,1.154,0.5767,0.4244,Control
B02,0.5029,0.9539,1.546,1.0635,1.4861,0.105,0.2336,0.8232,1.1739,0.2563,0.2957,1.5843,0.8304,1.3982,0.8038,0.3529,Control
B03,0.4789,0.9292,1.6182,0.9731,1.5009,-0.0261,0.1683,0.757,1.2155,0.1517,0.2163,1.4863,0.7592,1.2818,0.6767,0.3742,BRCACancer
B04,0.3076,1.0212,1.3561,0.5802,0.98,0.2951,0.0701,0.5992,0.9828,0.3085,0.2945,1.4917,0.734,0.8598,0.7058,0.3203,BRCACancer
B05,0.3434,0.6802,1.3581,0.8444,1.2182,0.2339,0.0745,0.5596,0.733,0.2274,0.335,1.256,0.6795,0.9718,0.8211,0.2124,BRCACancer
B06,0.2082,0.766,1.2394,0.4741,0.7762,-0.0039,0.0859,0.5444,0.9871,-0.0674,0.0424,1.2098,0.6014,0.9316,0.5007,0.1959,BRCACancer
B07,0.5849,1.06,1.5166,1.0464,1.5978,0.0667,0.111,0.7865,1.1023,0.3437,0.4506,1.5615,0.8016,1.29,0.8547,0.2956,BRCACancer
B08,0.4943,0.7095,1.6644,0.8598,1.5373,0.0305,0.1511,0.8948,1.0838,0.4264,0.1149,1.5195,0.5241,1.3724,0.5278,0.3133,Control
B09,0.4584,0.8276,1.3166,0.7731,0.8711,0.1512,0.0616,0.6096,0.7918,0.1103,0.1235,1.3446,0.6432,0.7127,0.5871,0.2926,Control
B10,0.3363,0.7419,1.2626,0.5822,1.0401,-0.0195,0.2409,0.6001,0.8869,0.0676,0.0625,1.3448,0.6138,0.8409,0.435,0.19,Control
B11,0.2456,0.8367,1.3882,1.0125,1.3528,0.3859,0.1478,0.6991,1.2737,0.1673,0.311,1.3197,0.663,1.0195,0.5999,0.287,Control
B12,0.3695,0.5994,0.854,0.3853,0.4858,-0.1563,0.0988,0.3434,0.3975,0.1215,0.2294,0.9254,0.4053,0.5343,0.5455,0.106,Control
C01,0.4231,0.9904,1.5848,0.8413,1.224,0.3492,0.148,0.7501,1.152,0.2536,0.2656,1.5541,0.6785,1.1333,0.7942,0.3383,BRCACancer
C02,0.4709,0.8509,1.5142,0.7959,1.39,0.1375,0.2046,0.6815,1.0365,0.4437,0.3162,1.6563,0.6713,1.1556,0.6932,0.199,BRCACancer
C03,0.6415,0.929,1.5799,0.8352,1.346,0.2067,0.1702,0.7222,1.1386,0.4857,0.4098,1.4138,0.6485,1.0919,1.0639,0.2722,BRCACancer
