@relation data

@attribute 1452 numeric
@attribute 2932 numeric
@attribute 324 numeric
@attribute 1499 numeric
@attribute 5525 numeric
@attribute 5516 numeric
@attribute 5515 numeric
@attribute 5528 numeric
@attribute 5518 numeric
@attribute 5527 numeric
@attribute 8312 numeric
@attribute 5526 numeric
@attribute 5519 numeric
@attribute Class {Control,BRCA}

@data
8.30671666533,10.00381342,4.172021977,6.94578590514,11.69692854,8.82094285433,11.688477345,7.96756283667,12.47196608,8.33571800025,7.9896357,7.995415442,8.486261975,Control
7.80192216633,10.79867858,5.814301269,6.96887473943,11.44536424,8.45745837133,11.725137905,7.44463675467,12.56790862,7.92681286825,8.095297936,8.444746903,7.037171767,BRCA
8.00283101967,10.42204403,5.788040457,7.126093946,11.21453179,8.297715334,11.639330205,7.775337819,12.66850837,8.2285625075,8.60625187,8.135646608,6.469405549,BRCA
7.198746738,11.11828268,5.072117861,6.25068708814,11.64198185,7.178084026,11.80875598,7.15936184067,12.57347448,7.8305327145,8.148918672,8.611099628,7.27396389367,Control
8.15957440267,10.40311354,5.687908393,7.18244667671,11.22892405,8.52183209933,11.458095575,7.58979746267,12.75620088,8.2753948795,8.3176887345,8.666713215,7.069555338,BRCA
9.10636748233,9.953578497,5.770572224,7.271366378,11.45847853,9.370871616,12.40345346,7.917623909,12.86342169,8.55050301725,8.878606654,8.409264827,7.561705909,BRCA
8.10197230767,12.02630394,5.801553978,6.587592285,10.47035412,7.46461112133,12.072677105,7.05650117433,12.04072818,7.92079597525,8.0529570665,8.39528898,6.68902141267,BRCA
8.555092425,9.584981814,6.180461809,7.12159637657,11.3273142,9.17209626933,11.932399345,7.630858662,12.30526243,8.341731368,7.9479377265,8.228615647,7.08180120033,Control
8.41138566833,9.460251675,5.838328613,7.27824373014,10.85521521,8.63116965933,11.55756824,7.539110223,12.62816419,8.193126299,8.183861137,7.522112898,6.71771492967,BRCA
8.086490535,11.10846093,4.883390185,6.66799436186,11.62550351,8.44322777467,11.593713005,7.42782175433,12.69546762,7.716319118,8.1695430465,8.322132227,8.46005630567,BRCA
7.625895131,9.583290187,5.8736971,6.27534299943,11.4316675,8.16934643067,11.25085226,7.76578908133,12.7003986,7.83985227125,7.921745226,8.875389304,8.21155236,BRCA
8.07302137867,9.857779317,5.697670451,7.131665281,11.31701417,8.800541064,11.817863435,7.47167449833,12.31595909,8.33626392475,7.4731272815,8.240220252,7.38821850733,Control
8.27069704433,9.894916689,5.394901009,7.29151062114,11.92672973,8.77440562733,11.68167441,7.97689047067,12.40526256,8.333818091,7.895531788,8.517188204,8.586240551,Control
7.81618583167,9.243632862,5.915766617,6.59111954886,11.51973221,8.70510697067,11.736023615,7.67746532633,12.89109452,8.0622209365,8.398572355,9.237891778,6.82775403067,BRCA
8.36074882267,10.71182636,6.201639374,6.82356085529,11.81855633,8.474468248,11.7690989,7.38802305667,12.63275562,8.282341137,7.751475952,8.6137905,7.51099557433,BRCA
7.814208945,9.940739781,5.650485447,6.36337954043,11.34154956,8.202123709,11.54137497,7.40432172967,12.76004735,7.8482021095,8.3398054485,8.472671676,6.629468797,BRCA
7.57056973233,9.388491534,5.742822246,6.422985035,11.63638911,8.527860513,11.71439964,7.63460766867,13.06629278,7.925123476,8.4801333975,8.739789996,6.60952083033,BRCA
7.40731726167,9.946226836,5.127954352,6.66300284714,11.39179686,8.05470427767,11.698874855,7.48674032467,13.11037161,8.08926499075,8.154137598,8.487589977,7.377204594,BRCA
7.116586758,9.355059844,5.838328613,6.42648938771,11.35404287,8.62611672467,11.60967717,8.00883452333,13.12486126,8.2870787665,8.514460111,8.950804556,6.93058673833,BRCA
7.24082247333,10.72853303,5.461734198,6.69586688229,12.2754728,9.02082982733,9.2723260095,7.588837224,13.32349748,8.181729733,8.2867215315,9.451314737,6.741190456,BRCA
