@relation data

@attribute id string
@attribute 1964 numeric
@attribute 1965 numeric
@attribute 1968 numeric
@attribute 2197 numeric
@attribute 27335 numeric
@attribute 3646 numeric
@attribute 6192 numeric
@attribute 6194 numeric
@attribute 6208 numeric
@attribute 6210 numeric
@attribute 6217 numeric
@attribute 6223 numeric
@attribute 6227 numeric
@attribute 6228 numeric
@attribute 6229 numeric
@attribute 6233 numeric
@attribute 6234 numeric
@attribute 8661 numeric
@attribute 8662 numeric
@attribute 8664 numeric
@attribute 8666 numeric
@attribute 8667 numeric
@attribute 8668 numeric
@attribute 8669 numeric
@attribute 8894 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.8498513831,2.5917396498,3.4378185073,3.6517576377,0.9951812068,0.9864003901,0.0841438800,1.9786010299,-0.0167210678,0.3812309800,2.3194938377,1.5689988170,2.2748604616,1.1756258760,2.1338671974,0.5828520629,0.3091683856,1.5281108517,1.3167175401,2.0199787880,1.6015292183,3.0072288813,2.0427996813,1.9055881848,0.9553996192,BRCA
GSM480985,1.4632029864,2.0516016627,3.5669709246,3.5697979927,0.8180285687,1.0847987669,-0.0359738798,1.3981124721,-0.0854946104,0.3013644471,1.8954939731,1.5947303089,1.3927093136,1.1476140730,1.9276773531,0.4273976934,0.2711021451,1.4492484977,0.9036367025,1.7869890928,1.3923601842,3.1524978281,1.9984836975,1.4340927873,0.8477945957,BRCA
GSM480986,1.5260221161,2.4968324184,3.5126743515,3.6395342350,1.0001916996,1.0795250823,0.0059685507,2.0648790811,-0.0356710822,0.0592960419,2.1147176921,1.3712179904,2.0695312273,1.1145234498,1.7904626579,0.6108929991,0.2904615921,1.3250626575,1.2473711241,1.9776601991,1.6980626134,3.1445948780,2.4644365708,1.6280750732,0.8543450467,BRCA
GSM480987,1.6291599472,2.8311268234,3.6426656644,3.8886295953,0.9379638440,1.2341011606,0.0568918267,1.7945703094,-0.0675525803,0.0680219611,2.0938970844,1.4643523382,2.1042269914,1.4982203931,1.5075495781,0.5037528701,0.2468073366,1.1682285071,1.0390395600,2.3325822619,1.7566085457,3.3239154516,2.4588180682,1.5050517717,1.0147582821,BRCA
GSM480988,1.2868915928,2.2427152109,3.7188719113,3.2833259900,0.7685436986,0.6897387656,0.0098610978,1.1622598935,-0.0381504000,0.1965618693,2.1371973511,1.5197271869,1.7652973855,1.1518870426,1.7086841548,0.6425066293,0.1958096388,1.3721447227,0.9010055481,1.8540095886,1.3538440837,3.3959545491,1.6206164410,1.4312937334,0.8307038214,BRCA
GSM480989,1.0433821413,2.0098380756,3.6616931160,4.1593050957,1.0753374115,0.4685607729,0.0715505555,1.5248417939,-0.1079273979,0.1286530787,2.1829225291,1.5390051126,2.0895549803,1.4521160498,1.4126731902,0.3687707357,0.4613629598,0.6432442825,1.1417118728,2.1539289687,2.0246098489,3.1550780236,2.5673035982,1.2006494639,0.6587396891,BRCA
GSM480990,1.2753112714,2.4013878107,3.7160392403,4.3744613330,1.0191676498,0.8448045222,-0.0464789140,1.7433930315,-0.0764990642,-0.0605325532,2.2520297761,1.5463746709,2.1676680544,1.1109905182,1.0256199208,0.3840153781,0.2317900488,0.8925187042,1.1583923148,1.7967259222,2.2672518341,3.1823967100,2.5243914922,1.2307049248,0.5266652438,Control
GSM480991,1.1896746554,2.1625981141,3.5597782533,3.8579719863,0.9937002124,0.6113403093,0.1004580075,1.5108800084,-0.0456387649,0.0932834427,2.0995865294,1.2412009620,1.9003707568,0.9423216711,1.3185786107,0.4157156245,0.2124167770,0.9240003427,1.0334332355,2.0908793608,1.8706150725,3.0179920794,2.0804869533,1.1607175793,0.6820985474,Control
GSM480992,0.8016427772,1.8185823321,3.6653768025,4.0734719433,1.1095095879,0.6883667336,0.0666574885,1.5021562358,-0.0497032400,0.0953118929,2.1889494366,1.4055523011,2.0670364997,1.2095772424,1.1560002374,0.3269007333,0.2333804670,1.0938933814,1.2845593318,1.8596799539,2.1735661180,3.1514414251,2.6454361180,1.4021579102,0.3973089586,Control
GSM480993,1.3291769490,2.3556275273,3.5117820304,3.7690275510,0.9585206740,1.0541967147,0.0572758333,1.9926175220,-0.0812526971,0.0875549628,2.0906609092,1.4023473891,2.1653424452,1.2308976365,1.3195754678,0.4439377032,0.2891731410,0.9708263353,1.2114618058,2.0470836628,1.9435343146,3.1068466007,2.5258496405,1.4754516978,0.5902003398,Control
GSM480994,0.9323923224,2.0527270175,4.0307683150,4.3191390040,1.0124145995,0.7807231337,0.1274516342,1.5656565736,-0.0732491039,0.0413890120,2.2557900211,1.4886806656,1.9017814200,1.2160956018,1.4744191923,0.4501052007,0.1659404956,0.8486519220,0.9709569368,2.0616275007,1.9567207098,3.2777782082,2.7924169402,1.1042216742,0.4969679432,Control
GSM480995,1.2841261890,2.2713663244,3.2065866192,3.6366253693,0.8347524630,0.6048879593,-0.0448107198,1.5552684729,-0.0280586366,-0.0225409866,1.8800643984,1.0888326001,1.5702747206,1.2077115675,1.0950145620,0.5292352633,0.3479404594,0.9365089487,1.2564343201,2.1566119854,1.6325923800,2.5306497365,2.3144842587,1.2625129932,0.7263187400,Control
GSM480996,1.2714606920,2.2666256476,3.5202615657,3.8795303507,1.0599623189,0.7180706524,0.1280923388,1.6398426166,-0.0868326493,-0.0267350049,2.1151516074,1.3496464769,2.0626267691,1.0993106265,1.3025802059,0.3448258373,0.1765651607,0.9070939869,1.1728869233,2.3866775566,2.0085150450,2.9747056067,2.6252791485,1.3961424553,0.5812126208,BRCA
GSM480997,0.9355507759,1.9726714993,3.5258979401,4.0999744733,1.1057686752,0.4106499399,0.0634611658,1.2750373723,-0.0457818465,0.0331188364,1.9609778307,1.3805226146,2.3045097540,1.2772533957,1.2657544596,0.3183955147,0.2489654767,0.5529250468,1.0888320813,2.1281340188,1.9278395025,2.7617058159,2.7795256377,1.0711783972,0.8576615384,BRCA
GSM480998,1.3889251152,2.3218934297,3.6128780047,3.7813194593,0.8908060836,1.1064090427,0.0918668433,1.4890904362,-0.0390012635,0.1870445053,2.0897084568,1.3097370083,2.0523669024,1.0234396755,1.5701080274,0.4506883535,0.3394179395,0.6752573688,1.1835155948,2.2524214519,1.5977454744,2.9645386637,2.7016471227,1.4802761102,0.6247022350,BRCA
GSM480999,1.4347483583,2.1904815531,3.3238885602,3.4378418920,0.9313804723,0.9054020659,0.0061915345,1.6623891315,-0.0758708544,0.2110604180,2.0415191054,1.2127975340,1.6167603805,1.1659066220,1.7271585694,0.6305371345,0.3052008944,1.4576642562,1.0496651777,1.8398620420,1.3182546164,3.0085606872,2.0855613150,1.4703635501,0.8963661259,BRCA
GSM481000,1.4798333049,2.0005994631,3.2152535915,3.4922823907,0.8744710628,0.9416296291,0.0022209993,1.5187885442,-0.0893792679,0.2070904711,2.0928467195,1.1500895582,2.0396971452,0.9077700019,1.9118641400,0.5183713068,0.3743769094,1.1401642709,1.0377543327,2.0412089891,1.3878450916,3.0128657220,2.0756759842,1.4341135273,0.7777642807,BRCA
GSM481001,1.5775879822,2.2492967700,3.5766328772,3.4268050990,0.7946037530,0.8516649211,0.1588746860,1.6282738278,-0.0925874560,0.0132438369,1.7130883985,0.9683429187,1.3807048499,1.1024217926,1.4396516077,0.4172793174,0.2017296936,1.1673025563,1.0482655186,1.8488725358,1.1590210721,2.6925825926,2.0584159493,1.2026149667,0.5674234300,BRCA
