@relation data

@attribute id string
@attribute 1676 numeric
@attribute 1677 numeric
@attribute 2021 numeric
@attribute 3002 numeric
@attribute 3146 numeric
@attribute 3148 numeric
@attribute 7153 numeric
@attribute 7155 numeric
@attribute 836 numeric
@attribute 840 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6567379836,0.4271916688,1.0429436003,-0.1187746624,0.5999557738,0.2834491623,0.0115441708,0.8152241004,0.0052920096,0.5470014745,BRCA
GSM481003,0.9652459709,0.7775049358,1.4641355673,-0.0930821378,0.7020566688,0.2604157359,0.0398277224,0.9582774193,0.0413504756,0.6720979764,BRCA
GSM481004,0.9907437571,0.2368152252,0.9364736527,-0.0634951672,0.5606925264,0.3021617346,0.0978977954,0.9947616644,0.0227122911,0.5435008611,BRCA
GSM481005,0.6355714482,0.5410236554,1.0336423368,-0.0813898504,1.4653137177,0.3256360537,-0.0149072994,1.3940997124,0.1452049680,0.3544646166,BRCA
GSM481006,0.6762053416,0.5691636287,1.4163627692,-0.1201832783,1.1170967296,0.3429148926,-0.0766313513,1.1705021662,0.0978846997,0.9203133194,BRCA
GSM481007,0.8456355448,0.6257671566,1.6160931917,-0.1325723258,0.5724099439,0.3178172688,-0.0838929516,0.9389124675,0.0586705186,0.9262292235,BRCA
GSM481008,0.9488343467,0.5740240522,1.6967592370,-0.1441555116,1.3663033768,1.0104830622,1.3580955969,1.8365561443,0.0279587975,0.5166528075,Control
GSM481009,0.4324776653,0.0933806742,0.2325760683,-0.0531995463,0.8478919342,0.3012584465,0.2448903960,1.1560803300,-0.0766929161,0.4724040300,Control
GSM481010,0.8570031879,0.3326625368,1.4972009991,-0.0895435364,1.4076586962,0.5847381403,0.4229607294,1.4913110938,0.1088690767,0.5923628490,Control
GSM481011,0.9243046698,0.4183264731,1.5359102423,-0.0586675363,0.7418753356,0.5735005677,0.1360063868,0.8836717034,-0.0036057916,0.2007519566,Control
GSM481012,0.7866024059,0.5359085077,0.7184342718,-0.0497611724,0.9890646636,0.4560232046,0.5391688882,1.5303624570,0.0171263263,0.5873437941,Control
GSM481013,1.4136711762,1.0094521046,2.5984268453,-0.0668591787,1.0671668946,0.9055533514,1.2639527366,1.4824693275,0.0372665422,0.3790891174,Control
GSM481014,0.5188789332,0.0653605871,1.5438551670,0.0361197543,1.6986438184,0.8685377790,0.2644314609,1.7221641539,0.1720627065,0.5444557484,BRCA
GSM481015,0.8239967719,0.9965259897,1.5718231997,-0.0728031819,0.8022625745,0.5473507833,0.6958513552,1.6427661776,0.0064968477,0.7296005712,BRCA
GSM481016,0.9127245134,0.4165914951,0.9174157357,-0.0679418654,1.1661871299,0.4905904125,0.6089134738,1.0158445871,0.0422931895,0.9285345561,BRCA
GSM481017,0.4824740377,0.6574554609,0.5740969321,-0.1197218054,2.2576196787,0.7474133046,0.7926716476,2.0915278494,0.2853865353,1.0373924075,BRCA
GSM481018,0.7821422754,0.6640258464,1.4692459571,-0.0560179134,0.3506499164,0.3871418769,0.2502744900,0.5187699181,0.0377697966,0.5752182174,BRCA
GSM481019,1.1304839586,0.5137595172,1.3810575341,-0.0212708792,1.3756026999,0.5055871419,0.8184389072,1.4148531705,0.2245985349,0.4301511654,BRCA
