@relation data

@attribute id string
@attribute 123745 numeric
@attribute 151056 numeric
@attribute 1544 numeric
@attribute 1557 numeric
@attribute 1558 numeric
@attribute 1559 numeric
@attribute 1562 numeric
@attribute 1571 numeric
@attribute 1573 numeric
@attribute 246 numeric
@attribute 26279 numeric
@attribute 30814 numeric
@attribute 391013 numeric
@attribute 50487 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 57016 numeric
@attribute 64600 numeric
@attribute 64816 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 84647 numeric
@attribute 8681 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.0015,0.2158,0.119,-0.0616,-0.0718,-0.0532,-0.0985,-0.0195,-0.0013,-0.0305,0.0968,-0.1522,-0.132,-0.1039,-0.0466,-0.0914,0.523,-0.2078,0.0075,-0.0036,-0.1304,0.4136,0.4736,0.2286,-0.0756,0.7093,Control
A02,0.0295,0.1423,0.0835,-0.1302,-0.0954,-0.1101,-0.1291,-0.1358,-0.074,-0.1086,0.1203,0.0099,0.0261,-0.0095,-0.0652,0.0508,0.4043,-0.1956,0.0663,0.0424,-0.085,0.3688,0.2575,-0.0179,-0.0602,0.3165,Control
A03,-0.0168,0.1647,0.209,0.0103,-0.1296,-0.1019,-0.1954,-0.0955,-0.1096,-0.0482,0.2122,-0.0818,0.0464,-0.0294,-0.0441,0.0131,0.4922,-0.1102,0.0417,-0.07,-0.1313,0.2676,0.4119,-0.0181,-0.1226,0.532,Control
A04,0.0164,0.1212,0.0805,-0.038,-0.1215,-0.1516,-0.1084,-0.0482,-0.0456,-0.0195,0.1521,-0.1012,-0.1153,0.0022,0.0471,0.0173,0.3103,-0.1551,0.0054,-0.0519,-0.1093,0.2813,0.3379,-0.2072,-0.1678,0.4096,Control
A05,-0.0337,0.3002,0.1053,0.0383,-0.1489,-0.0331,-0.064,-0.0068,-0.0887,0.0518,0.1864,-0.1298,-0.0703,0.0331,0.0312,-0.0761,0.632,-0.1311,0.0315,0.0101,-0.0705,0.3628,0.3634,0.0768,-0.0557,0.516,Control
A06,-0.0198,0.2204,0.0432,0.0082,-0.0683,-0.1061,-0.1566,-0.0578,-0.0553,-0.078,0.0274,-0.0286,0.0544,-0.0167,0.0563,-5e-04,0.3969,-0.1697,0.0823,-0.0373,-0.0755,0.3894,0.3762,-0.0622,-0.0665,0.4933,Control
A07,-0.0656,0.2709,0.1924,-0.0593,-0.0939,-0.113,-0.1221,-0.0495,-0.0637,-0.116,0.1859,-0.0357,-0.0287,-0.0193,-0.0982,-0.0333,0.5996,-0.1399,0.0574,0.0285,-0.1345,0.7245,0.2901,-0.0644,-0.1175,0.4322,Control
A08,0.0351,0.1642,0.1546,-0.1112,-0.1024,-0.1382,-0.1309,-0.055,-0.1388,-0.0411,-0.0231,-0.0628,-0.081,-0.0293,0.007,-0.0129,0.4074,-0.1271,-0.0152,0.0035,-0.132,0.5435,0.3643,0.043,-0.0778,0.5499,Control
A09,-0.0207,0.2433,0.0644,-0.0572,-0.1058,-0.052,-0.0898,-0.0268,-0.0304,0.0587,0.1106,-0.0624,-0.0432,0.0331,-0.0254,0.0282,0.3952,-0.1278,0.0577,-0.001,-0.0812,0.4695,0.2801,0.1236,-0.1208,0.5486,Control
A10,-0.0016,0.2174,0.058,-0.1454,-0.105,-0.0842,-0.0999,-0.0598,-0.152,-0.0047,0.0874,-0.0339,-0.0726,0.0631,-0.0399,-0.0251,0.6761,-0.1106,0.0029,-0.0291,-0.0624,0.4728,0.355,-0.0692,-0.0989,0.4395,Control
