@relation data

@attribute id string
@attribute 1869 numeric
@attribute 1870 numeric
@attribute 1871 numeric
@attribute 23594 numeric
@attribute 23595 numeric
@attribute 23649 numeric
@attribute 26271 numeric
@attribute 4998 numeric
@attribute 4999 numeric
@attribute 5000 numeric
@attribute 5001 numeric
@attribute 5422 numeric
@attribute 5557 numeric
@attribute 5558 numeric
@attribute 5925 numeric
@attribute 6241 numeric
@attribute 6657 numeric
@attribute 7027 numeric
@attribute 7084 numeric
@attribute 7298 numeric
@attribute 81620 numeric
@attribute 8318 numeric
@attribute 84515 numeric
@attribute 8900 numeric
@attribute 891 numeric
@attribute 898 numeric
@attribute 983 numeric
@attribute 990 numeric
@attribute 993 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,0.8789772263,0.3679832782,0.8807553522,1.4587505585,0.8791963657,0.2733456229,0.6818020262,0.5549384468,1.5400457291,1.3579724659,0.3267498687,0.4590124302,0.3560446512,-0.0273617398,0.9448039957,3.0128963211,0.0057154686,1.0284706676,1.2276308658,1.3343359137,0.6817223376,1.0824161023,0.4285908454,2.6403919459,1.6099218839,1.8834737148,1.5315232102,0.8104688178,0.6374414872,BRCA
GSM480985,0.0818430733,-0.0582422595,0.7686965417,0.4213877240,0.6842736007,0.0567498128,0.1514162898,-0.0440001544,1.1292166882,0.9880057346,0.2193341339,0.1985184121,-0.0596465934,-0.0816908263,0.7302493976,1.2142698060,-0.0459542941,0.3033442030,1.2048513807,0.7726133174,-0.0266633678,0.1949673229,0.1589688681,0.8917953896,0.5083322379,0.6753045402,0.5325953874,0.0094452356,0.0492526630,BRCA
GSM480986,0.3414531027,0.1541607173,1.1564793678,1.0435359898,0.4364681643,0.2493205161,0.4085294145,0.3006181142,1.4037100283,0.9499224950,0.3449784663,0.2578041365,0.1485719528,0.0156392441,0.8574318311,3.0737281278,-0.1071885020,0.7894512997,0.9947680089,1.0776409459,0.5245128386,0.6005877551,0.2655783963,2.1455776392,1.5251714177,1.0686674790,1.0733144594,0.4188582972,0.4390877198,BRCA
GSM480987,0.4329001224,0.0970260880,1.2174741342,0.8970002753,0.3747971260,0.1196402289,0.3330961292,0.3179577874,1.0423067970,0.7834857352,0.2964313886,0.1674653927,0.2003628604,0.0205711877,0.5479266424,2.9764761492,-0.0666259269,0.7839339237,1.2719901555,0.8908209850,0.4920183620,0.5295281492,0.1658736350,0.0406964951,0.9127785694,1.3236865311,0.5592251090,0.4455796608,0.3928541201,BRCA
GSM480988,0.2557647115,0.1310622132,0.5887156453,0.7446842368,0.6582257350,0.1840522928,0.3438225459,0.4079725579,1.0918431122,0.8406549964,0.2886495519,0.2362305118,0.2639022454,-0.0014752104,0.6159016014,3.0932169936,0.0944094034,0.7349518405,1.1635563124,1.3434912878,0.3898979847,0.5140958829,0.1878929090,2.0835959615,1.3155103103,1.0074813106,1.2855403286,0.4772084771,0.3899331939,BRCA
GSM480989,0.6630024992,0.4397809910,0.7955051377,0.8035477820,0.0431882983,0.2467035367,0.2356479479,0.2733726352,0.9103897145,0.4962596271,0.1616830429,0.0917473556,0.0025834302,-0.0791522762,0.4999280601,3.2419244376,0.0817016420,0.9755881841,1.3615992726,0.9982893772,0.7220828517,0.8069073874,0.1145023524,1.6657413244,1.5206583849,1.4748466095,0.8374702217,0.2576770852,0.3898263973,BRCA
GSM480990,0.4578135087,0.1768650903,0.8675610779,0.4389587243,0.1304717187,0.1833354501,0.2370208031,0.2982221197,1.0234662261,0.5144111839,0.2123258120,0.1388133167,0.0753009715,-0.0161918164,0.8644990985,3.2084340398,0.0198290105,0.9321988967,1.2554014247,0.7954377971,0.5513091742,0.5389041920,0.2067458208,0.7692230827,0.9279535208,1.1184334419,0.8005220020,0.2656607394,0.4009001907,Control
GSM480991,0.2786995493,0.0592000450,1.0681867261,0.4027385712,0.5699715713,0.1333783502,0.0301259013,0.0889896469,0.9371337671,0.6741360988,0.2044146519,0.0622159665,0.0124490825,0.0122445337,0.7603944621,2.1157750109,-0.0288768730,0.7361247614,1.2105828193,0.5223760846,0.2379688147,0.3778437636,0.0095469098,2.1327344180,0.5849728780,1.0403012996,0.3363024906,0.1121864724,0.1965093458,Control
GSM480992,0.5189908397,0.3776853123,0.9394119481,0.3415904343,0.1949512140,0.1636448349,0.1584149181,0.2454735442,1.0247392775,0.4455925808,0.1157809587,0.1263167032,0.0208666632,0.0055315315,0.8413598781,3.0597856910,-0.0080949460,0.9405100065,1.0237699072,0.8171439544,0.8659412200,0.4098723066,0.0990161895,1.4710577726,0.9908523523,1.1468315460,0.5412993354,0.2286991815,0.3960243086,Control
GSM480993,0.7052419788,0.5689452010,1.1960502010,1.0328789352,0.2439083853,0.2997676629,0.3248435988,0.4953490368,1.1828509866,0.6681712095,0.1734232856,0.1773195168,0.2033837022,0.1331565502,0.8349784980,3.2500903390,-0.0733786816,0.8964617675,1.2192135356,1.1090267159,1.1068584707,0.7323081553,0.1611754498,1.8889057636,1.7259579934,1.2135973303,0.8794380091,0.6276240052,0.6375025820,Control
