@relation data

@attribute id string
@attribute 23236 numeric
@attribute 2353 numeric
@attribute 3265 numeric
@attribute 3725 numeric
@attribute 4609 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 50624 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5894 numeric
@attribute 5970 numeric
@attribute 7124 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,6.8772890085,14.72004222,7.4423513115,14.72492149,11.83974258,12.34771002,15.00532806,5.589622123,8.688181342,6.21136540967,8.27215776867,11.634256725,10.49127719,10.11570732,8.69026092,8.519696323,Control
GSM427159,6.8906417385,13.75148289,7.8897640555,14.11502538,10.569760214,12.34109771,13.91249272,5.915587375,9.433471275,6.479820979,7.85669691467,11.27623323,9.559434991,10.34726733,8.669346719,7.177920594,BRCA
GSM427160,6.771545835,14.33042537,7.856102429,14.41297137,11.54593261,12.51631937,14.51605303,6.086195285,8.48506563,5.889051372,8.11094053067,11.198356615,9.65317699,10.45388564,9.073024297,8.414834386,BRCA
GSM427162,7.226006717,12.01436934,8.398114105,14.08054111,10.2570662725,12.26985874,14.35403309,6.060593939,9.211511834,6.312672729,7.98209816267,11.274247985,9.580847928,10.09500831,7.67194989,8.370459788,Control
GSM427163,6.848015995,12.40857396,7.697637374,13.43392773,11.50644256,12.37603319,13.73047547,5.757564188,8.977409535,7.50900425433,7.82991936767,11.21839075,9.966174165,10.22872886,9.268495874,6.675961001,BRCA
GSM427164,6.727722821,13.96600025,7.3388634815,13.80946823,12.17961768,12.87483063,13.77694807,5.938939262,8.467749328,6.98490046733,8.18650002,11.07534033,10.23164154,10.624983,9.673230059,6.320264091,BRCA
GSM427165,7.4861886795,10.44201071,7.9742866725,13.91249272,10.2032142635,12.52075501,15.02279519,5.548136995,9.024558716,6.81582852467,8.451561107,11.151396135,8.977681421,9.961088297,7.262755244,6.423120638,BRCA
GSM427166,6.719520862,14.08516788,7.7095138065,13.96294256,11.820520445,12.20475003,14.22362506,6.08693831,8.419813926,6.87117032933,8.171538624,11.40345044,10.00443156,10.12277013,9.194320487,6.14308278,Control
GSM427167,6.995146243,14.82357723,7.94496816,14.44356588,12.140966635,12.42766909,14.37348409,6.186664587,8.419971893,6.13414385767,7.91861634733,10.99057863,9.452231522,9.9831294,9.012625324,8.252974189,BRCA
GSM427169,6.432879816,11.55023948,8.148239231,13.15952927,9.975804059,12.09766027,13.54172225,6.306704833,8.01888328,6.39658479233,7.74245236133,11.551814785,9.69476318,10.28660429,8.33670864,6.105390642,BRCA
GSM427170,6.4844860445,14.20597115,8.198599078,14.17314893,10.829470512,12.2590489,13.43573605,6.29205067,8.202296649,6.39932068633,8.06297051567,11.573459625,9.736317839,10.23292486,8.687254178,6.992205122,BRCA
GSM427171,6.6696596965,14.15265365,7.4409667175,13.87385551,11.023407075,12.38541089,14.39776555,6.108948447,8.474558864,6.68769140167,8.197304519,11.32136754,9.990983614,10.11618835,8.875473781,7.871691396,Control
GSM427172,6.8308282135,14.61254488,7.6537280945,14.67256817,11.5313713,12.24889125,14.10537413,6.244702168,8.584390499,6.24070564267,8.151507585,11.488573795,10.29596436,10.13087976,8.978067698,6.162699096,Control
GSM427178,6.0566410755,13.61588998,8.1909422715,13.48222565,9.689899517,12.29388695,14.13459319,6.618352922,7.646632733,6.35314852433,8.08129530567,11.695521545,10.01433476,10.76657469,9.226388785,5.841225451,BRCA
GSM427181,6.1713175965,12.35733627,7.2806843915,13.17144427,10.043318064,12.41257918,13.98232431,6.674831803,7.883225397,6.73899581333,7.95451796533,11.206231375,9.712540381,10.37973064,8.761435816,5.923868951,BRCA
GSM427182,6.211869299,13.96294256,8.539009948,14.09890062,9.7187563365,12.40655986,13.70909946,6.717131883,8.420129842,6.39469361333,8.00665617633,11.49634678,9.812386363,10.55366796,8.629266563,7.264445239,BRCA
GSM427183,5.8868527975,13.92451704,8.146852134,14.01211384,9.654362623,12.32574401,13.58466312,6.583575964,7.621284726,6.135427533,7.86577453733,11.796022585,9.916141133,10.73881029,9.515749664,6.665268844,BRCA
GSM427187,6.0972822555,12.40276968,8.041917075,13.34674991,10.1255478285,12.39966386,13.75810714,6.496259104,7.779918143,6.82794277033,8.01917131267,11.46459896,10.0322459,10.51457134,8.496794995,7.183985468,BRCA
GSM427189,6.0356141115,13.08977243,7.888636145,12.76004735,9.668764921,12.00382718,12.88068749,6.412616948,7.098719371,6.69079792733,7.890844983,11.5411915,9.833428205,10.54450111,9.61434228,6.778573689,BRCA
GSM427193,5.0579964415,8.405238411,8.85628218,12.03663478,8.9745205145,12.05629403,10.54750216,6.081303006,7.791197286,6.127634878,8.742530249,12.52079595,9.724718956,5.97155002,9.315772892,5.97155002,BRCA
