@relation data

@attribute 1601 numeric
@attribute 2697 numeric
@attribute 1211 numeric
@attribute 1212 numeric
@attribute 1213 numeric
@attribute 4646 numeric
@attribute 1785 numeric
@attribute 1759 numeric
@attribute 8218 numeric
@attribute 1173 numeric
@attribute Class {Control,BRCA}

@data
12.35337366,10.50676158,9.38372377367,8.8823458495,6.414182583,8.710118601,8.5364472205,7.342077169,6.538701534,11.2613104,Control
12.383339405,9.915820059,9.53175688367,8.8609266685,6.386384717,8.731846049,9.195826915,7.359664193,6.4061365835,10.94792585,BRCA
11.166095025,9.954407582,9.71986458233,8.8352614895,6.314475052,9.013141976,8.9856132425,6.524977004,6.0362348345,11.162174555,BRCA
11.38471595,9.780614043,9.798891922,8.6118201585,6.015142517,8.275485668,9.120304698,7.107533897,5.5664947465,11.27700269,Control
12.13217381,10.69662226,9.756818775,8.599359637,6.41397111,8.647531391,8.683910162,6.807004269,6.1128985555,11.397832345,BRCA
12.116186195,11.19524625,9.413046261,8.8915464885,7.03100122,9.782773487,8.5819029505,6.791752628,6.2551336345,11.12104221,BRCA
12.76972132,10.91276982,9.730725188,8.9956657065,5.952340119,8.239337323,9.112055634,8.1487195,6.0576423685,11.202937405,BRCA
12.344384745,10.25654518,9.89617905533,8.823776494,6.394296014,9.125414197,8.241658674,7.145425585,5.454934456,11.388759195,Control
11.17104126,10.37922703,10.0363647903,9.3589978265,6.61574411,9.012345976,8.4047203115,6.93699452,5.9226264655,11.31699387,BRCA
11.817758145,10.06785821,9.884582852,8.828950772,6.052030675,8.374214779,8.9795770955,6.908516092,5.840407166,11.225414225,BRCA
11.53721898,10.53801698,9.85483690933,9.2005478835,6.419459359,7.965035512,9.1949958385,7.877868648,6.0643479355,11.92263071,BRCA
12.15753914,10.5789154,9.569893126,9.142903461,6.409565428,8.99689792,8.5476373445,6.690211478,5.7929204115,11.128931665,Control
12.072863065,9.974988515,9.627951807,8.8916756725,6.279569377,9.184739696,8.3848366715,7.501819524,6.104755823,11.33856239,Control
10.765604735,7.444106148,9.64490915967,9.316210737,5.404810541,10.43684194,9.416925594,8.200483173,6.4579812685,11.5430778,BRCA
13.01633278,7.812114918,9.48345944067,8.706131848,5.649336125,10.11489441,8.868771014,8.152856641,6.0002423885,11.404659965,BRCA
11.372541085,7.53348767,9.94364617567,9.3048856515,5.641409649,9.812803484,9.1366061965,7.584306987,6.2668344735,11.477235945,BRCA
9.9552975745,7.47856968,9.67715489467,9.018946549,5.38008113,10.46054833,9.2374373105,8.014301064,6.243877967,11.64898438,BRCA
11.486052275,7.985131975,9.99687892667,9.319117738,5.643287114,9.273866174,8.935554787,7.535860745,5.958818437,11.679222855,BRCA
10.93466818,7.982111044,9.89082105633,9.1582434995,5.491220776,9.739751555,9.3932304675,8.126718829,6.224123604,11.832561885,BRCA
10.8258749625,7.533176158,10.178458256,9.3300027835,5.430127385,9.943694688,9.5858234835,7.719014193,6.440815219,11.897134165,BRCA
