@relation data

@attribute id string
@attribute 10825 numeric
@attribute 129807 numeric
@attribute 175 numeric
@attribute 23324 numeric
@attribute 2517 numeric
@attribute 2519 numeric
@attribute 2720 numeric
@attribute 284004 numeric
@attribute 3073 numeric
@attribute 3074 numeric
@attribute 4123 numeric
@attribute 4125 numeric
@attribute 4126 numeric
@attribute 4758 numeric
@attribute 4759 numeric
@attribute 64772 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0205417141,-0.1082082897,0.6508733732,1.6079421490,0.5896501209,2.8746061324,1.3211398201,0.0589501348,0.3507235573,2.2105856687,-0.0622949811,1.0672053032,1.2868765111,0.7509193533,-0.0454555774,1.1090659086,BRCA
GSM481003,-0.0624079858,-0.0619469986,0.4252365851,1.5457748474,1.0935795830,2.2016704167,1.2869664039,0.0962094278,0.3218090397,1.8163248673,0.0484223654,1.5673050302,0.7357609918,1.4040212781,-0.0636958711,1.5103507623,BRCA
GSM481004,-0.0438936460,-0.0788188402,0.5532346400,1.8910061121,1.2175513505,2.9160435030,1.4539299724,-0.0271914096,0.3748042107,2.2049198449,0.0186969978,2.2449282094,1.5219718780,1.2919548303,-0.0982193778,1.4634923562,BRCA
GSM481005,-0.0674155380,-0.0856620743,0.8619882464,1.6694595813,0.8628744633,2.5991783481,1.3513513043,-0.0417386028,0.3339944189,2.1429838835,-0.0144096080,1.1483546051,1.5734825019,0.8163024225,-0.1486881280,1.0717774757,BRCA
GSM481006,-0.0785896994,-0.0540863848,0.4889040774,1.2279045358,0.6077441646,2.3328979951,1.2356399811,0.0440800124,0.5171834323,2.4283133895,0.0043977633,1.0347021687,1.2042189902,1.2184791044,-0.1322847920,1.0145060704,BRCA
GSM481007,-0.0704739140,-0.0286991350,0.5038418257,1.4968631715,0.5626304446,2.3806810634,1.1572872574,0.2359679201,0.5339561337,2.5390702636,0.0451968266,1.6716034660,0.9435193521,1.5336198955,-0.0306700143,1.2130326841,BRCA
GSM481008,-0.0644301813,-0.0615129091,0.4491315176,1.4115668384,0.3558144811,2.8347354616,1.1828356828,0.0491450989,0.3994629763,2.3086913675,0.1181608294,2.3147877389,0.6230564746,1.1079942287,-0.1376551312,1.3852560797,Control
GSM481009,-0.0783451054,-0.2567883516,0.5555430207,1.1437034681,0.3721794114,2.8981145277,0.8699406669,0.0136972126,0.4350312138,2.0689419508,-0.1338390317,0.7544071311,0.8496991767,0.2395328501,-0.2664046330,0.7863580828,Control
GSM481010,-0.0688370164,-0.0483391976,0.8367305588,1.3639097065,1.1831852124,2.7751210247,1.2891108194,0.0603957633,0.3452242649,2.3908400535,0.0212703093,1.3567304412,1.3868221690,0.6741354315,-0.0824070302,1.1962818503,Control
GSM481011,-0.0631605253,-0.0759007898,0.2607741625,1.2487689033,0.7476190365,2.4621615581,1.2433110922,-0.0012973497,0.3106826876,1.8305273875,0.0652996646,0.9815566540,0.7800459736,1.0236196070,-0.0915481180,1.3589746318,Control
GSM481012,-0.0918799454,-0.0472246828,0.7300017842,1.9092636257,0.9438760728,3.0659674746,1.3568899102,0.1734225261,0.4525692727,2.6642101704,0.1726092457,2.1632912026,1.1465906766,0.9746101870,-0.0746085443,1.0646562304,Control
GSM481013,-0.0607641124,-0.1070312513,0.1098646866,0.9529034011,0.1810128257,2.8210306850,0.8895237347,0.2025081590,0.4412845257,1.8039071710,0.2200710181,1.4439915186,0.5117972872,1.2007312850,-0.0755203613,1.1321249582,Control
GSM481014,-0.0859932019,-0.1085892684,0.9269875384,1.4765008837,0.6443381460,2.7135765381,1.1754089341,0.1919391996,0.7499324245,2.9025222213,0.1758713156,1.4137297869,1.6291091889,1.5027924329,-0.1297735866,1.4657447694,BRCA
GSM481015,-0.0898644848,-0.1001755851,0.5871049975,1.8090860696,0.6760430969,2.7737171651,1.5358996275,0.2782632409,0.7389854650,2.4234369249,0.1825534546,2.3967404958,0.7069081861,1.3240679502,-0.0743917749,1.3468067193,BRCA
GSM481016,-0.0720361377,-0.0271663681,0.5400818835,1.1330324411,0.3952605426,2.3359111121,1.1627816526,-0.0369354441,0.2658376969,1.6639404969,0.0087527194,1.3373790069,1.0388396703,0.8400919104,-0.1322424494,0.8432813980,BRCA
GSM481017,-0.0522728150,-0.1015404207,0.9128744480,1.6270927191,0.7012543455,2.6484660931,1.2552852796,0.0376644476,0.4336871933,3.0323007405,-0.0118178249,0.9372633796,1.9356400088,0.5167496129,-0.1725730402,0.8611229550,BRCA
GSM481018,-0.0963557466,-0.0836892940,0.4369936394,1.5824559927,0.0342542341,3.0486551864,1.1031085612,-0.1390466120,0.7550765921,2.2343735024,0.0569779000,2.1907252636,0.6009972560,0.7518070415,-0.0640559809,0.7127107002,BRCA
GSM481019,-0.0636371494,-0.1068600524,0.6893337290,1.4736601563,0.7262543551,2.2481973427,1.2710283052,0.1104108237,0.6254210535,2.1146705746,0.1202298239,1.6599663652,0.9654156467,0.9137822316,-0.1261553592,0.9819688393,BRCA
