@relation data

@attribute 1445 numeric
@attribute 6714 numeric
@attribute 5906 numeric
@attribute 5747 numeric
@attribute 10411 numeric
@attribute 5908 numeric
@attribute 54518 numeric
@attribute 10235 numeric
@attribute 7450 numeric
@attribute 9564 numeric
@attribute 2266 numeric
@attribute 2335 numeric
@attribute 3690 numeric
@attribute 2243 numeric
@attribute 1398 numeric
@attribute 3674 numeric
@attribute 2885 numeric
@attribute 25780 numeric
@attribute 2244 numeric
@attribute 7094 numeric
@attribute 11069 numeric
@attribute 5770 numeric
@attribute 6654 numeric
@attribute Class {Control,BRCA}

@data
11.20477915,6.89592443067,6.367097734,8.7160245685,8.381933448,6.813421843,10.47980075,6.819022183,13.93264756,9.630226677,5.10876104267,5.303385894,5.576228285,5.8878688452,9.79179927967,6.239603899,9.153599552,10.41191374,5.589234893,10.87277127,6.563429392,10.57445661,6.507481989,BRCA
10.56738599,6.98144085767,6.6803573705,9.5799510855,8.292046787,6.676402561,9.677226824,6.62620438833,14.84397331,8.536335742,5.33171452,5.616571363,5.887897624,5.890793344,10.508302728,5.295182325,9.5256586835,9.563330297,5.3609119885,10.38874414,7.043905282,10.69259831,8.512524314,Control
10.51810261,6.75905554167,6.6358028665,9.807955308,8.768549192,6.4678002685,10.29322767,6.65612666467,14.65913186,8.699521377,5.43919162867,6.18745509633,5.582263377,5.9960739032,10.776914439,5.346257748,9.597360232,9.061938927,5.578027233,11.16338255,6.758893179,10.93430845,8.640083234,Control
11.10704394,6.82951290367,6.5600925975,9.6749751715,9.672072194,5.7981775515,9.777124244,7.43063999967,14.26763347,9.481880707,5.244861722,5.540230241,4.840980873,5.8533394194,10.0785233767,5.917677146,9.06038523,8.181178507,5.7407899085,11.32350252,7.051810165,11.37859847,7.7584583,BRCA
11.19715849,6.91208436433,6.965484196,9.2641454985,8.577656473,5.632718325,9.8765404,6.73612223267,14.45371146,9.246806572,5.892500193,5.960731805,4.788047896,6.6576685756,10.273357482,5.234397132,9.5800955565,9.887921655,7.706848707,10.42478333,7.751813702,11.03430052,7.8511886,BRCA
11.16642377,7.22720437133,6.4715114345,9.278094081,8.823320364,5.6294457825,10.03091577,7.16314403933,13.37610779,9.273365013,5.01693401867,5.30175675867,5.364932404,5.871486022,9.657730528,5.887593047,9.0393998015,8.412983782,5.679065704,10.80365511,7.293727115,11.22557215,7.192690117,BRCA
10.99617883,7.35444662233,6.023625171,9.5786882385,8.913937397,5.676905305,9.199280412,7.053074466,13.42739342,9.479871756,5.221348673,5.298779371,5.229790979,5.9806233382,10.1347274673,5.946152572,8.9731778835,8.059062012,5.594069333,10.88922276,7.642487009,11.6020262,7.688986551,BRCA
11.05496734,7.03736704367,6.459501324,9.21652246,7.53348767,5.8486648255,10.26227726,6.85229716767,13.31846094,9.229474442,6.427978353,5.62889739467,5.69000583,6.2075168774,9.80282410467,6.109888752,8.9213733295,9.300742141,5.8824568005,10.80905688,8.027423808,10.92591806,7.192172276,BRCA
11.23824666,7.07743364033,6.2166346505,9.337026401,8.069988244,5.862625222,9.692319577,6.84680968067,13.50983997,9.510275173,5.34856477533,5.63963242033,5.50954641,5.8517522696,9.86475183033,5.787648759,9.111304808,8.335882847,5.8434161095,10.86047424,7.845617261,11.22643043,7.574595656,BRCA
11.61491238,6.94510312533,5.5290771255,9.6546657745,8.192984556,5.6300144245,10.37511578,6.90030710867,14.52512866,10.04737654,5.01021263533,5.319722061,4.766875281,6.2169609176,8.419348991,5.113545539,10.2970447,8.825707034,5.783726554,11.58959862,5.886130184,7.591767528,8.480033951,BRCA
