@relation data

@attribute id string
@attribute 2155 numeric
@attribute 2158 numeric
@attribute 2159 numeric
@attribute 2621 numeric
@attribute 2677 numeric
@attribute 5045 numeric
@attribute 5624 numeric
@attribute 5627 numeric
@attribute 8858 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,5.74607311533,5.443947436,8.701749275,10.0911473073,8.116059456,8.461204311,4.850263431,12.29448586,4.884855828,Control
GSM427159,5.580062646,5.956411734,7.877531272,9.8802505615,8.033341951,8.201463713,4.06456111,12.39041358,4.377307433,BRCA
GSM427160,5.85758803233,5.503993644,6.401780305,9.89024327825,8.247145594,8.280957618,5.857490426,11.62074231,5.047245267,BRCA
GSM427162,5.71276030433,5.243946308,5.763551833,9.496993845,8.170251981,7.976365247,4.845002284,11.6659178,4.916490079,Control
GSM427163,5.407285048,5.391468086,6.53056679,9.58722150125,8.073955593,8.4332945,4.906423146,11.67950002,4.62091844,BRCA
GSM427164,5.31970799833,5.226326687,7.484220974,10.6332608627,7.431102924,7.818472134,5.499695432,12.26341894,4.661373881,BRCA
GSM427165,5.95868764667,5.418536788,8.609253665,9.06588790875,8.24541143,7.72720765,5.019714421,12.53522562,4.811100141,BRCA
GSM427166,5.49413051767,5.212093857,9.342497592,10.132048191,7.830200053,7.679622822,5.555364666,12.41967063,4.531282674,Control
GSM427167,5.34907679233,5.522472662,6.982426435,9.487018861,8.095187494,8.140562835,5.015037253,11.60505131,4.636656248,BRCA
GSM427169,5.582732178,5.34483848,6.842950948,9.451873703,8.171340859,8.434608552,5.28356184,11.24631027,4.953278335,BRCA
GSM427170,5.47682531867,5.418705435,9.362086899,9.93865256025,8.131138166,8.38999815,4.832651143,11.99760301,4.529579603,BRCA
GSM427171,5.93528576467,5.37574431,7.774854787,9.9190056315,8.18271852,7.893060493,5.091923254,12.07828769,5.213358218,Control
GSM427172,5.29903190733,5.346257748,8.226967397,10.118329645,8.179338273,8.601288997,4.944168843,12.10010062,5.178626261,Control
GSM427178,5.70425736133,5.592016873,7.566817294,9.94048319325,8.138465245,8.436004724,4.700318863,11.32848436,5.196047562,BRCA
GSM427181,5.98287074067,4.939004665,7.69122204,10.1265589305,8.105412415,7.518498011,5.31307462,12.22502371,4.582931491,BRCA
GSM427182,5.89771809,5.933933296,8.14949453,9.7232467975,8.098967853,8.340875026,4.795210185,11.78049682,4.783733416,BRCA
GSM427183,5.86989377867,5.644152813,7.591767528,9.8125510085,8.100414149,8.448705991,5.139767484,11.10215306,4.813795654,BRCA
GSM427187,6.135404031,5.051166787,8.503151056,9.56124647025,8.361144506,8.364332902,4.42789603,11.85977947,4.680625393,BRCA
GSM427189,6.213186906,5.22439848,7.846792788,9.848242135,8.377884128,8.721869154,4.878003385,11.75128055,5.104558131,BRCA
GSM427193,5.691290732,6.049201232,7.9096848,10.1117414233,8.345162513,8.554369289,6.114372881,11.36752411,4.867663307,BRCA
