@relation data

@attribute id string
@attribute 10818 numeric
@attribute 1398 numeric
@attribute 1432 numeric
@attribute 25759 numeric
@attribute 2885 numeric
@attribute 2889 numeric
@attribute 3265 numeric
@attribute 3845 numeric
@attribute 4803 numeric
@attribute 4893 numeric
@attribute 4914 numeric
@attribute 53358 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5600 numeric
@attribute 5603 numeric
@attribute 5605 numeric
@attribute 57498 numeric
@attribute 5894 numeric
@attribute 5898 numeric
@attribute 5899 numeric
@attribute 5900 numeric
@attribute 5906 numeric
@attribute 6014 numeric
@attribute 6016 numeric
@attribute 6300 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6714 numeric
@attribute 673 numeric
@attribute 7529 numeric
@attribute 7867 numeric
@attribute 9261 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.0817256414,1.4674782144,0.4174692793,-0.1456060512,1.6104626348,0.5110933848,0.8212452234,0.1314761901,0.3680018091,0.8848718814,-0.1747343264,0.1584505707,0.3768321643,1.1201675758,0.4517662190,0.5395283599,0.1390805759,0.0151402603,0.3860900013,3.6529270112,0.7392920255,0.2632585569,0.2993447634,-0.1119676907,0.5996449074,0.6241121968,2.2882412161,-0.0234144181,-0.0124092440,0.1777965052,2.8529286943,0.7075320346,0.7480650073,BRCA
GSM481003,0.0716505946,1.3612618425,0.3061586227,0.3687587061,1.7524189089,0.6522905727,0.9474795161,0.0738842817,0.2977324581,0.9542065300,-0.1846113332,0.1618364114,0.4223379152,1.1333078442,0.4978785231,0.7071057357,0.1453346393,-0.0361420061,0.2815908568,3.3513499945,0.8170542649,0.4762568737,0.1105344640,-0.0669086929,0.4279878978,0.6049226272,2.4272642752,-0.0553885548,-0.0016825477,0.0848102706,2.9574292897,1.1052471949,0.8363371597,BRCA
GSM481004,0.0263763340,1.1921263276,0.4136280409,0.3231435837,1.7306030480,0.6040793620,0.8814408686,0.0657351969,0.4250780939,0.9630198516,-0.2144304077,0.3960925107,0.5495924441,1.3982536542,0.4221550408,0.5545792864,0.0639251527,0.0069866478,0.4157156661,3.3902719915,0.8942887626,0.4758998802,0.2161254814,-0.0622382278,0.6118348967,0.4966396672,2.7043259995,-0.0500999228,-0.0060122215,0.1890694758,2.9679501614,1.0539213051,0.8170020746,BRCA
GSM481005,0.1587998021,1.6299835334,0.3984561536,0.2984071820,1.6458761891,0.5033044362,0.8521304950,0.1621117626,0.8258913127,0.8978069759,-0.1696848749,0.3167094880,0.4403047296,1.3712493853,0.4644701202,0.6868093671,0.0764267961,0.0508338128,0.3888399490,3.4256180822,0.8180206168,0.3444455902,0.0446880130,-0.1023226882,0.7015120462,0.4447447957,2.3308550971,0.0180744121,0.0075601748,0.1629802437,2.7884811720,0.6405999848,0.6886006258,BRCA
GSM481006,0.0596700721,1.5784780925,0.3921763096,0.6224567819,1.6704388113,0.7640161766,0.8876503406,0.1676137317,0.2627044822,0.6079864987,-0.1832060911,0.1586954411,0.3909603753,0.9865753614,0.5067868330,0.4674810317,0.1169393467,0.1736169039,0.3354175018,3.5294765530,0.9823863784,0.2394068072,0.2859294764,-0.0641699382,0.6212322812,0.5143065399,2.3295555881,0.0128678733,-0.0179128214,0.2528915434,2.8086695909,0.8584564146,0.9046174878,BRCA
GSM481007,0.1198731392,0.9207133585,0.2309822093,1.1539923084,1.7786090209,0.6084494673,1.1560421735,0.1433539864,0.1905497794,0.8448888773,-0.1365150868,0.1051575886,0.2606000659,1.0516917631,0.4350651474,1.1163454109,0.1837086821,0.0242016180,0.2957258879,3.0044312328,0.5735294828,0.3132260433,0.0668356439,-0.0255381427,0.0722483156,0.5193731897,2.3985712954,-0.0621160632,0.0468923578,0.2699643974,2.4307935001,1.0740025540,0.9244518569,BRCA
GSM481008,0.1392973854,1.0476466187,0.3457279783,-0.0374337450,1.6622805248,0.4023386530,1.2938889639,0.1743810166,0.0193564333,0.9191996994,-0.1285786398,0.2534119720,0.4047704326,1.0726860836,0.4865003888,0.2473534204,0.1199409844,-0.0542590595,0.3589827556,3.2712527515,0.9190432677,0.4818007304,0.2171431813,-0.0617779984,0.3807191680,0.5585720231,2.4446920753,0.0012555714,-0.0086323968,0.1605632000,2.7709575175,1.0001408278,0.6951015564,Control
GSM481009,0.1215698393,1.4302532645,0.2764711754,-0.2635303903,1.3427748691,0.2919592977,0.5253295350,0.1793832846,-0.1264328993,0.7767756040,-0.3624040733,0.0973739212,0.2795271149,0.7096309500,0.1471335525,0.2551399111,-0.0310865428,-0.0470816763,0.2270372226,3.7532215416,0.6906137889,-0.1166254399,0.1710524842,-0.0889777167,0.4873192506,0.2179962545,2.4154436141,-0.0048567386,-0.0607615665,-0.0320870272,2.7177316307,0.5232263056,0.5122263665,Control
GSM481010,0.2266050119,1.5761229206,0.3582406002,0.3951061078,1.7509254467,0.4013018645,0.9039840400,0.1744263203,0.5218429157,1.2621549368,-0.1443649510,0.1761760920,0.5158594621,1.1154199801,0.4636299179,0.3259510165,0.1620686616,0.0822700451,0.3965836786,3.4649480580,0.7632651862,0.5195059558,0.3209661450,-0.0845651438,0.8786078580,0.4516097499,2.2814118394,0.0688335455,-0.0237400801,0.2509317977,2.9788210231,0.7072847548,0.6229085607,Control
GSM481011,0.0965183850,1.1232241080,0.1895736574,0.1114175908,1.9492786230,0.4960183216,1.1300241724,0.1905613793,0.7672940524,0.7011700384,-0.2897583519,0.1995841336,0.3978262835,1.5733309313,0.6478326957,0.6543249066,0.2404869166,-0.0124182582,0.2711141126,2.8821109831,0.5692630718,0.3523322308,0.0518733455,0.0323732175,0.1814926320,0.6355269162,2.8155515152,-0.0475626586,0.0394449375,0.2114646371,2.4501155933,1.1620779186,0.8988482499,Control
GSM481012,0.0825476711,1.3028018407,0.3378831189,0.0647833173,1.5784882939,0.4167931653,0.8123865621,0.1563635992,0.1733875801,0.9596517943,-0.1556269893,0.2692129266,0.4602609591,1.1019343174,0.4124889118,0.3828388733,0.0911824431,0.0058610791,0.3464573934,3.7500630021,0.7588759745,0.4537608052,0.2901901752,-0.1013674978,0.7971779872,0.3438090688,2.6636632381,-0.0046310019,-0.0168233594,0.2223655503,2.9263947011,0.9182156209,0.6115764536,Control
