@relation data

@attribute id string
@attribute 10993 numeric
@attribute 132158 numeric
@attribute 1491 numeric
@attribute 1610 numeric
@attribute 1738 numeric
@attribute 1757 numeric
@attribute 189 numeric
@attribute 211 numeric
@attribute 212 numeric
@attribute 23464 numeric
@attribute 2593 numeric
@attribute 26227 numeric
@attribute 2628 numeric
@attribute 27232 numeric
@attribute 275 numeric
@attribute 29958 numeric
@attribute 29968 numeric
@attribute 314 numeric
@attribute 4128 numeric
@attribute 4129 numeric
@attribute 51268 numeric
@attribute 55349 numeric
@attribute 5723 numeric
@attribute 635 numeric
@attribute 63826 numeric
@attribute 6470 numeric
@attribute 6472 numeric
@attribute 64902 numeric
@attribute 8639 numeric
@attribute 875 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.1120061632,0.2229766714,0.3320903118,-0.2145416559,1.9244245523,-0.1198532875,-0.1420507896,0.6226663903,-0.1723450081,0.3555070989,0.0103973069,1.4963880826,0.4791592104,-0.1079822932,0.0926167940,-0.1122816053,1.7868204967,-0.0199289772,0.7272153733,-0.1421455219,-0.0896305150,0.1572098109,1.1961547142,-0.1760768741,1.0354112840,0.5246722047,2.3052371189,-0.0885993287,-0.1747842721,0.4885454618,BRCA
GSM480985,-0.0374292129,0.0927525849,0.0180492716,-0.1121921567,1.4256233209,-0.1688994338,-0.1425060343,0.6533719160,-0.1584768834,0.1148410845,-0.0037678974,1.6125755243,0.1328870119,-0.1179256186,0.3966968103,-0.0499899633,1.1706229960,0.0628547518,0.7717842565,-0.0966774886,-0.0542369966,0.2420478923,0.8331604879,-0.1750719510,0.7052346850,0.7256048527,1.7081422118,-0.1086715597,-0.0514927316,0.4938136467,BRCA
GSM480986,-0.0855692909,0.3064552397,0.2586841374,-0.1294088306,1.7199706966,-0.1422192264,-0.1367799516,0.8500772582,-0.1278436299,0.4564886987,-0.0345689067,1.7811727821,0.2670831701,-0.1062425160,0.0833629388,-0.0731625630,1.4571581694,0.1087222074,0.7010565088,-0.0379421446,-0.1380954890,0.1258574256,1.1623684701,-0.1459282079,0.9435697239,0.6107669504,2.1070327232,-0.0635603192,-0.1201925750,0.3200051873,BRCA
GSM480987,-0.0622085336,0.1404374828,1.0325834011,-0.1498149616,1.3682376973,-0.1240505290,-0.2170575568,1.0880861846,-0.0840494874,0.5376143600,-0.0083658385,2.5435271991,-0.0560936676,-0.1643491637,0.0221171526,-0.0786425618,2.5187996457,-0.0163358858,1.6794877839,-0.1123056535,-0.0093349061,-0.0927017815,1.5087089877,-0.1230081256,0.8927751742,0.2295919306,2.7036347436,-0.0921134237,-0.0836627423,0.8523826743,BRCA
GSM480988,-0.1097449058,0.2171142614,0.1615414187,-0.1292498727,1.4409479541,-0.0999575649,-0.1643334713,1.0007789152,-0.1251157856,0.2564110252,-0.0868604181,2.3449808921,0.0935513115,-0.0649397679,0.1600487072,-0.1403651054,1.4310235980,0.0398170710,0.5096429859,-0.0887284530,-0.0988830669,0.3016181859,1.0605517757,-0.1532994034,0.7971564490,0.6576746296,2.0358753547,-0.0011739767,-0.1105526041,0.4004891897,BRCA
GSM480989,-0.0301601994,0.3145555306,0.1543079115,-0.1859777876,1.0125810863,-0.1765868908,-0.2376439528,1.0054620567,-0.1302827150,0.5239442279,-0.0814909347,2.4096121820,0.1628549804,-0.2045742807,0.0189365164,-0.0764359781,1.3299704153,-0.0867953777,0.2432551988,-0.1266093460,0.0280793544,0.1695442970,1.3230043009,-0.1119399270,0.7040990787,0.7404783234,2.5622679087,-0.0150706819,-0.0835739164,0.4017723788,BRCA
GSM480990,-0.0950569819,0.3927544271,0.1926128858,-0.1801053234,1.2734934124,-0.1707027960,-0.2228754634,0.6263009904,-0.1426562001,0.5451637937,-0.0016967191,2.3045000524,0.0506241470,-0.0946392077,0.0379119086,-0.0954039118,1.6649500814,-0.1473856190,0.9098102882,-0.0986434286,-0.1148983071,-0.0399011411,1.2743388100,-0.1383033901,0.5409262442,0.5637513181,2.5281098990,-0.0855940286,-0.1439623417,0.4761598855,Control
GSM480991,-0.0367334704,0.1878255338,0.3333014758,-0.1929069609,1.3897725733,-0.1579328606,-0.1538625089,1.0414237099,-0.0794616329,0.6072706007,-0.0434996063,2.0888770653,0.2131650779,-0.1705857883,0.2159219525,-0.0269125150,1.6609298331,0.0175369373,0.8781279406,-0.0624410332,-0.0399395440,-0.0190881823,1.2822380385,-0.1035554325,0.7318734622,0.4546593393,2.1745808675,-0.1344022401,-0.0515179198,0.3431581789,Control
GSM480992,-0.0577864765,0.3767471383,0.2118276529,-0.2010195181,1.1771644925,-0.1533915744,-0.1398613491,0.8333644303,-0.0765894256,0.6996727468,-0.0721807124,2.1847956377,0.1167949581,-0.1920936774,0.0144023737,-0.1046857816,1.2171053856,-0.0218110748,0.7166258736,-0.0450423969,-0.0382033990,0.0668055212,1.2916146844,-0.1495247983,0.5942252345,0.5097267514,2.5904553533,-0.0437616607,-0.1059842434,0.5144435202,Control
GSM480993,-0.0517076611,0.3263024855,0.4576427802,-0.1256446865,1.2907769317,-0.1524649685,-0.1569970296,1.0832253304,-0.0555567402,0.4684432735,0.0454137067,2.2237379121,0.3726992812,-0.1540188023,0.3015792850,-0.0658497919,1.6717618787,0.0035609112,0.7602154946,-0.0766519552,-0.0860286834,0.3070660745,1.4859836475,-0.1573019055,0.9154448388,0.6254845240,2.4578503370,-0.1173433184,-0.1404995936,0.5050689418,Control
