@relation data

@attribute id string
@attribute 114791 numeric
@attribute 10844 numeric
@attribute 121441 numeric
@attribute 4926 numeric
@attribute 27229 numeric
@attribute 7283 numeric
@attribute 85378 numeric
@attribute 891 numeric
@attribute 27175 numeric
@attribute 10426 numeric
@attribute 983 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.8221,1.1075,1.3049,1.3021,0.9588,0.1598,0.8346,0.4576,0.3755,1.2659,0.072,Control
A02,0.4482,0.8538,0.9709,0.9903,0.5887,-0.0488,0.6633,0.3667,0.1707,0.976,-0.0215,Control
A03,0.5963,1.1253,1.1928,1.1065,0.7554,0.1308,0.7283,0.5154,0.1625,1.1715,0.1043,Control
A04,0.4663,0.8863,1.013,1.0519,0.6034,0.0723,0.7236,0.328,0.1543,0.9226,0.0185,Control
A05,0.5389,1.0898,1.1458,1.1156,0.8699,0.14,0.7383,0.4002,0.2113,1.2002,0.0873,Control
A06,0.4861,0.9162,1.0486,1.1337,0.7674,0.0449,0.7258,0.34,0.2041,1.1106,-0.0425,Control
A07,0.6854,0.9946,1.1657,1.1517,0.8256,0.0771,0.6722,0.4597,0.2416,1.3191,0.0583,Control
A08,0.8145,0.9556,1.1171,1.1081,0.7695,0.1024,0.701,0.3704,0.2366,1.2597,-0.0392,Control
A09,0.7156,0.9806,1.1461,1.0889,0.7944,0.0966,0.6955,0.3483,0.1788,1.2453,0.0701,Control
A10,0.6254,1.0008,1.3215,1.0728,0.8802,0.0422,0.6916,0.3207,0.2182,1.2266,-0.0688,Control
A11,0.5744,0.8196,1.0524,0.9911,0.6964,-0.0042,0.5784,0.2282,0.1002,1.0673,-0.0485,Control
A12,0.194,0.6614,0.7109,0.6862,0.3545,0.0785,0.4389,0.3315,5e-04,0.6043,-0.0909,Control
B01,0.8214,0.9338,1.1844,1.0832,0.7266,0.0382,0.6214,0.39,0.2341,1.1164,-0.1561,Control
B02,0.6881,1.2161,1.1216,1.1983,0.7203,0.1532,0.8796,0.4043,0.3294,1.2183,-0.019,Control
B03,0.6766,1.0715,1.149,1.1218,0.7061,0.0609,0.7396,0.3196,0.2111,1.1671,0.0032,BRCACancer
B04,0.5822,0.8895,0.8155,1.0126,0.7381,-0.0033,0.6644,0.3432,0.2321,1.1623,-0.1193,BRCACancer
B05,0.4753,0.9597,0.8481,0.9385,0.525,-0.0436,0.6423,0.2754,0.1344,0.9926,-0.0703,BRCACancer
B06,0.3862,0.7457,0.8565,0.8484,0.5147,-0.1345,0.5012,0.1858,0.0363,0.8191,-0.1468,BRCACancer
B07,0.794,1.183,1.2249,1.1558,0.8246,0.0693,0.8793,0.3709,0.4966,1.2557,0.0496,BRCACancer
B08,0.5921,0.9977,1.1089,1.0962,0.8597,0.0587,0.6864,0.3015,0.2629,1.1428,0.0376,Control
B09,0.5861,0.8005,0.7503,0.9727,0.7175,-0.1275,0.6401,0.2157,0.1345,1.0628,-0.1563,Control
B10,0.3679,0.6433,0.8297,0.8982,0.5295,-0.0828,0.5171,0.2154,0.029,0.9595,-0.0314,Control
B11,0.5309,0.8546,1.0072,0.896,0.703,0.0548,0.6006,0.4603,0.1133,1.0041,0.0065,Control
B12,0.3125,0.6059,0.4991,0.8183,0.3902,-0.1184,0.5781,0.0017,0.1928,0.8025,-0.0528,Control
C01,0.599,1.1829,0.9817,1.1802,0.7711,0.0877,0.8978,0.4183,0.321,1.1846,0.0196,BRCACancer
C02,0.5734,1.0147,0.8432,1.0941,0.6673,0.1656,0.8609,0.3825,0.3127,1.0364,0.0248,BRCACancer
C03,0.5593,1.2456,1.0459,1.3139,0.8136,0.2201,1.085,0.4406,0.5826,1.1632,0.0905,BRCACancer
C04,0.3229,0.7439,0.6196,0.858,0.4747,0.0455,0.661,0.0699,0.0873,0.6647,-0.0142,Control
C05,0.2877,0.689,0.6422,0.8134,0.3138,0.0301,0.5576,0.2124,0.0716,0.6678,-0.0253,BRCACancer
C06,-0.0163,0.2611,0.1235,0.3475,0.0043,-0.0842,0.2633,-0.0036,-0.0163,0.1111,-0.0838,Control
C07,0.343,0.765,0.8138,0.95,0.5445,0.0295,0.6297,0.1993,0.1875,0.7323,-0.0627,Control
C08,0.4674,0.9444,0.9958,1.1099,0.7366,0.1676,0.72,0.3132,0.2176,0.9894,-0.0369,Control
C09,0.2917,0.6515,0.7025,0.8488,0.501,-0.0101,0.6985,0.1941,0.0992,0.7431,-0.0349,Control
C10,0.2579,0.7271,0.6896,0.8627,0.4784,0.1199,0.6272,0.2913,0.1449,0.7361,-0.0351,BRCACancer
C11,0.5799,1.0057,0.9799,1.1564,0.7454,0.3512,0.8349,0.2424,0.2738,0.9428,0.0405,Control
C12,0.1537,0.5622,0.5421,0.7589,0.3662,0.1026,0.5496,0.1122,0.152,0.6335,0.0075,BRCACancer
D01,0.6598,1.064,0.7622,1.1025,0.5125,0.0666,0.8832,0.0999,0.2785,1.1622,-0.1753,BRCACancer
D02,0.3451,0.8325,0.734,1.0325,0.5542,0.1098,0.6953,0.204,0.1144,0.8663,0.0761,BRCACancer
D03,0.3046,0.7916,0.6676,0.9265,0.5873,0.1362,0.6955,0.1179,0.1245,0.7354,-0.0813,BRCACancer
D04,0.4361,0.8898,0.7257,0.988,0.5952,0.142,0.6585,0.1735,0.0933,0.8853,0.064,BRCACancer
D05,0.2977,0.8268,0.6972,0.9236,0.6246,0.0019,0.6455,0.2533,0.1819,0.8715,-0.0971,BRCACancer
D06,0.5551,1.0172,1.0353,1.1696,0.7654,0.1949,0.816,0.2994,0.2989,1.0514,-0.0642,BRCACancer
D07,0.3953,1.0114,0.9133,1.1103,0.6167,0.1877,0.7964,0.2485,0.2419,0.8964,0.0098,Control
