@relation data

@attribute id string
@attribute 107 numeric
@attribute 1385 numeric
@attribute 1432 numeric
@attribute 207 numeric
@attribute 2778 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5879 numeric
@attribute 6195 numeric
@attribute 6654 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 9252 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,-0.0213125190,0.0194301160,0.4174692793,2.3584245311,1.6287773193,1.6104626348,0.8212452234,0.3417825494,0.0027666772,0.8322542454,-0.0220457165,1.5804264784,0.1835977883,0.0708837804,0.2608651281,-0.0981862237,0.3768321643,1.1201675758,3.2701125443,0.1011311368,-0.0234144181,-0.0715993912,-0.0731259508,0.5784964499,-0.0098517653,-0.1291773281,BRCA
GSM481003,-0.0692073683,0.0187250819,0.3061586227,2.5114432043,1.5822581693,1.7524189089,0.9474795161,0.1791957579,0.0220997693,0.6319902162,0.0102665505,1.4306810153,0.2775854540,0.0839032548,0.2829620648,-0.0518483993,0.4223379152,1.1333078442,3.4451596026,0.4883067481,-0.0553885548,-0.0022023061,0.0580019309,0.4392622436,0.0177999127,-0.0556066314,BRCA
GSM481004,-0.0682730252,0.0489846332,0.4136280409,2.2194539971,1.6611578276,1.7306030480,0.8814408686,0.1934292825,0.0015714503,0.6800325786,-0.0396932616,1.3028280862,0.4924258457,0.0900657546,0.4684481415,-0.1085750333,0.5495924441,1.3982536542,3.1503309594,0.2034561099,-0.0500999228,-0.0441430938,-0.0617234432,0.5186807821,0.0930184553,-0.0894033644,BRCA
GSM481005,-0.0925683750,0.0936311534,0.3984561536,2.3890128664,1.4807582746,1.6458761891,0.8521304950,0.2936143763,0.3289049813,1.2306991819,-0.0333261071,1.7659622869,0.2887021348,0.0123217801,0.3166812967,-0.0871069950,0.4403047296,1.3712493853,3.0240586301,0.1795327044,0.0180744121,-0.0436124759,-0.0344820515,0.6463682539,0.0669458035,-0.0661275457,BRCA
GSM481006,-0.0610226503,0.0438960250,0.3921763096,2.7993582883,1.3146320589,1.6704388113,0.8876503406,0.2433270854,0.2390861619,0.9264100611,-0.0789564253,1.9199747352,0.4230002210,0.0664586208,0.2588561041,-0.1044239603,0.3909603753,0.9865753614,3.3005572359,0.4654468534,0.0128678733,-0.0572130085,-0.0572261756,0.6276549524,0.0269040916,-0.0732185496,BRCA
GSM481007,-0.1091924483,-0.0388119381,0.2309822093,2.4604020782,1.4150039667,1.7786090209,1.1560421735,0.1014056848,0.1471414633,0.7558958770,0.0370700779,1.4966602238,0.1037381588,-0.0151180974,0.2214731303,-0.0580448157,0.2606000659,1.0516917631,3.0947886640,0.5399327676,-0.0621160632,-0.0056203018,-0.0304605411,0.5291107847,0.0170823853,-0.0682485959,BRCA
GSM481008,-0.1022847509,0.1053648011,0.3457279783,2.1300801171,1.5773606507,1.6622805248,1.2938889639,0.1758980179,0.0879067641,0.7458980968,0.0274709704,1.3636300043,0.2674738216,0.1533503204,0.2738108856,-0.1056714096,0.4047704326,1.0726860836,3.2627433132,0.4682674665,0.0012555714,-0.0415118158,-0.0830571034,0.1656969287,0.0952502571,-0.0117172239,Control
GSM481009,-0.1314133674,0.0205618788,0.2764711754,1.7882246540,1.4264966791,1.3427748691,0.5253295350,0.2437746771,0.1336468826,0.8545450949,0.0046873059,1.8241724720,-0.0853712003,-0.0314247598,0.3586061170,-0.1066654161,0.2795271149,0.7096309500,3.2104844170,0.1445371820,-0.0048567386,-0.1110477333,-0.0924537415,0.4795865551,-0.0723620999,-0.0252252206,Control
GSM481010,-0.0856121376,0.1562225824,0.3582406002,2.1086231072,1.4701154121,1.7509254467,0.9039840400,0.2892597577,0.1319778106,1.0751941698,-0.0846129696,1.8411717293,0.4025551735,0.0782325012,0.3844459151,-0.1128206664,0.5158594621,1.1154199801,3.1837559010,0.2815044061,0.0688335455,-0.0057435957,-0.0126254933,0.7562955471,0.0440597638,-0.0681560890,Control
GSM481011,-0.0661589997,0.0381124616,0.1895736574,2.7272794777,1.5207398576,1.9492786230,1.1300241724,0.2223992294,0.0018939260,0.7629880970,0.0440684883,1.3068219577,0.3510860135,0.0081781969,0.2189997299,-0.0728182171,0.3978262835,1.5733309313,3.1741475263,0.2143740578,-0.0475626586,-0.0260395241,-0.0681232988,0.5062603640,0.0608758262,-0.1015601751,Control
GSM481012,-0.0704081515,0.1050884402,0.3378831189,1.8813959094,1.7242846296,1.5784882939,0.8123865621,0.2830991491,0.1236136932,0.8765752078,-0.0386734165,1.5415938040,0.2400153498,0.1237532776,0.3012960630,-0.0738986904,0.4602609591,1.1019343174,3.2437265771,0.2722881111,-0.0046310019,-0.0430539580,-0.0455261063,0.4808601719,0.0717083625,-0.1150305120,Control
GSM481013,-0.0942864446,-0.0100674866,0.4947108470,2.6179897917,1.4332372077,1.6565090109,1.6534560970,0.0987440369,0.0858122040,0.5152571224,-0.0325304772,1.4276103853,0.2573734153,0.1741443308,0.2869227106,-0.0820605647,0.2502310655,1.2130804397,3.2779758109,0.5566372800,-0.0280898488,-0.0640381572,-0.0522756976,0.1396771946,0.0566472896,-0.0653042142,Control
GSM481014,-0.0414876057,0.2480745687,0.5363523807,2.0626784828,1.2964075583,1.2421748134,1.0210845322,0.4610486274,0.3309938921,0.8384942376,-0.0312758387,1.5259902455,-0.0759750416,-0.0047246915,0.3662355639,-0.0366185473,0.3728799876,0.7769479156,2.8680601916,0.3175295833,0.0084851914,-0.0302370793,-0.0222369227,0.6893242624,0.0124566908,-0.0091128844,BRCA
GSM481015,-0.0659403262,0.0740842147,0.3073236268,2.7202442222,1.5675786414,1.6013563458,1.1101989111,0.2014516948,0.1974025599,0.7360022109,-0.1120149191,1.1883931380,0.2887167094,0.0673557344,0.5592342077,-0.1075610523,0.3970232428,1.2662113122,3.1060722519,0.1874926903,-0.0340474368,-0.0201387392,-0.0094336574,0.4583069207,0.0561783836,-0.0837011740,BRCA
GSM481016,-0.0805295930,0.1760818481,0.4468257379,2.0178352594,1.4448962092,1.8586949196,0.9262994193,0.1879192361,0.1428325966,0.9148220082,-0.0572757143,2.0870520914,0.1002645297,0.0890900011,0.3925376143,-0.0964053414,0.5611247425,1.1607094455,3.1231380902,0.1164702785,0.0025573775,-0.0311592880,-0.0751995289,0.6426327996,0.0737004996,-0.1133263591,BRCA
