@relation data

@attribute id string
@attribute 10720 numeric
@attribute 10941 numeric
@attribute 217 numeric
@attribute 219 numeric
@attribute 223 numeric
@attribute 224 numeric
@attribute 501 numeric
@attribute 54490 numeric
@attribute 54575 numeric
@attribute 54576 numeric
@attribute 54577 numeric
@attribute 54578 numeric
@attribute 54579 numeric
@attribute 54600 numeric
@attribute 54657 numeric
@attribute 54658 numeric
@attribute 54659 numeric
@attribute 55586 numeric
@attribute 7358 numeric
@attribute 7363 numeric
@attribute 7364 numeric
@attribute 7365 numeric
@attribute 7366 numeric
@attribute 7367 numeric
@attribute 79799 numeric
@attribute 9104 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,6.6481657865,5.564691589,13.0288437,6.4032298225,13.90556143,10.485252783,11.42353215,5.745513828,4.989378887,5.316518,5.692518737,5.34774693033,5.533260613,5.048771569,4.917445181,4.845504173,5.73309076,4.712062441,10.31612343,6.04208923,7.321999924,5.057462456,4.938324343,5.67688054775,5.218245385,6.89692494425,Control
GSM427159,7.937870279,5.301232095,11.95442182,6.056583232,13.59555882,10.019264947,11.38356241,6.918449222,4.255773643,5.34066129,5.789606185,4.89087691633,4.569042829,5.420053896,5.442455259,4.95444207,5.773212576,4.137600165,9.963792397,4.716563977,9.04325120967,5.346080415,5.1072423805,5.59827444375,5.033900371,6.59130354775,BRCA
GSM427160,5.9412922905,5.932280461,10.45871961,6.112002883,13.83149977,9.46395718933,12.194507085,5.001702332,4.277092785,5.275017526,4.689178439,5.20032288667,5.629656239,5.535750687,5.664561948,5.301049141,5.568952692,5.152803256,9.672182718,4.95623024,7.92662426633,4.428384769,5.8333037745,6.06882033,4.7157349535,6.657298888,BRCA
GSM427162,6.1921094465,5.062004299,11.12925744,6.548599416,14.26291555,9.60250727633,12.319046675,5.460424154,4.845002284,5.693773551,4.681187829,5.147294809,4.851263383,5.62000808,4.832651143,5.464840793,5.490579154,4.778486368,10.4210605,4.8851370905,7.682566087,4.978894894,4.908600668,6.086641113,4.9021860855,6.95147857975,Control
GSM427163,5.8896958225,5.518229233,11.84647188,6.81576014,13.57945564,9.31012465333,11.80913255,5.185877691,5.022158329,4.694341356,4.980952113,4.743827314,6.02414858,4.854508448,5.409060987,4.708756286,5.902080364,5.002265111,10.08386525,5.519435083,6.35246380333,5.671725924,5.2005104115,5.3441354815,4.401800999,6.56152227375,BRCA
GSM427164,10.6100650295,5.79064906,12.28941816,7.224949571,13.83559602,10.2091594633,11.679923925,10.67589996,4.769786816,5.67695229,4.774802056,5.01757128133,5.688048317,5.291135005,5.186075849,4.63288196,5.591867317,5.453691444,11.03013967,5.5416179735,10.0165137127,6.729624567,5.3544884755,5.24320125275,4.847091857,6.68598666625,BRCA
GSM427165,10.034899063,5.98687237,9.234794159,6.265901599,13.96600025,8.441678221,12.374971035,9.510754836,4.189689145,5.51191964,5.129706745,5.09458734533,4.276931831,5.057462456,4.547045185,5.229406468,5.197326058,5.337721125,11.19460776,5.387177849,9.33237919567,5.391983545,5.1462816115,5.4831119085,4.800901095,6.1325958515,BRCA
GSM427166,5.402536842,5.341462114,11.61805062,6.2403037255,13.93264756,9.756458509,11.9777839,5.167931151,5.384232247,5.167931151,5.536217098,5.15894364167,4.937828406,4.348143714,4.840729162,4.867045482,5.384232247,4.544276567,10.27454155,5.5091785575,6.291945442,5.265109838,6.692204361,6.5300702935,4.96422506,7.154441865,Control
GSM427167,9.5456637855,5.0188247,10.9270559,6.926570309,14.24390588,9.25164354567,12.239160505,8.923536316,4.528802152,4.749683847,4.347200447,5.13439949667,5.582188094,5.221694654,5.298485344,5.011910695,5.766072507,5.095725349,9.99487707,5.2415956165,9.392384844,5.836814906,5.208036869,5.400347364,4.6728027165,6.663590194,BRCA
GSM427169,7.292380092,5.2209212,12.50386679,6.43527559,13.83559602,10.3875623913,11.5195314,6.730983353,4.618426738,4.656520763,4.799361019,4.71463742167,5.557663769,4.790265497,4.73770262,4.958159726,4.981865493,5.062004299,9.804115337,5.5971585195,8.53381039433,5.888750097,6.387905425,6.45814549825,5.034665276,6.8628471475,BRCA
GSM427170,8.0997323895,5.56971228,12.8865864,6.611018322,13.65917147,10.128269179,11.25552666,7.725027274,4.313881619,5.259471408,5.099517451,4.61709260833,5.312711681,5.099517451,4.399365004,4.924350826,5.868150426,5.052688948,10.14962047,5.729465955,8.639412074,5.71081418,5.5690297595,5.7598949785,4.727758549,6.7214472545,BRCA
GSM427171,13.45875072,5.236886004,11.97837451,6.7433195595,13.95556321,9.58347497767,11.91318746,13.34055118,5.30707441,5.527642182,5.229790979,4.99146069233,5.531078267,5.028139516,4.915773338,4.461934912,5.425938643,5.048335648,10.26892824,5.7741947575,11.7220646317,9.701844069,5.3504690505,5.67693137575,4.622356738,6.526837112,Control
GSM427172,6.606693953,5.15826759,12.97619003,6.7407980685,14.15265365,10.3245622923,11.16129661,5.914690831,4.79482043,5.242898987,5.32446073,4.887923041,5.59052062,5.164817697,5.321757891,4.827579315,5.795397636,5.022380297,9.814991395,5.5181136965,7.44836663133,5.043313058,5.655860989,5.75778513,5.184895689,7.15676391975,Control
GSM427178,6.6699357665,5.18190882,10.97440404,5.9521494595,13.29757193,9.80908143033,11.56956062,5.731598207,4.680625393,4.202081312,5.078643187,4.93610003867,5.206341637,5.196047562,5.401230463,4.854508448,5.815070224,4.582480109,8.39528898,5.5523504485,7.00704151733,4.847259412,5.323490159,5.35621693575,5.3291006545,7.050797688,BRCA
GSM427181,9.0691229195,5.760760691,11.44340995,5.5304508875,14.08516788,9.764585554,12.000347935,7.702901859,4.819682582,5.149758548,5.109163334,5.20830034733,5.064162066,5.083225336,5.179522246,4.917683858,5.456979618,5.251351034,9.422275648,5.384625629,9.01621344367,5.44808429,6.1461996255,6.2902303295,4.9109703175,6.7639180765,BRCA
GSM427182,11.32870583,5.573807162,11.22221848,5.5671182975,13.68697704,9.70899110833,12.03718381,11.65369613,5.205559906,4.713162871,4.742021934,5.09290961133,5.619861398,4.618426738,4.959899085,5.178327476,5.217435519,5.209854193,7.693297243,5.256080676,10.7580498313,6.332936692,5.533068037,6.0592160015,5.001851644,7.6295740345,BRCA
GSM427183,10.0298261845,5.86196234,11.05105615,5.6450569395,13.591191,9.685554668,11.810188385,7.10972914,4.739053821,5.027254978,5.088323162,5.14548719033,5.895551805,4.894103816,5.677234257,4.898705674,5.559423936,5.268482349,8.181973558,5.555276293,9.43377691133,5.179920282,6.105862067,6.04835388725,5.1740683305,7.18954429425,BRCA
GSM427187,7.8302061435,5.547365958,11.73537632,5.6243045,14.11502538,9.57290826833,12.54199003,6.421480524,5.109581261,5.36790503,5.070616072,4.78111573167,5.687348561,4.91887665,4.492329381,4.673294659,5.636777762,4.997530935,8.863273433,5.0699161965,7.891347881,5.541027867,5.095472868,5.605852588,5.486255987,7.100707987,BRCA
GSM427189,8.6318400445,5.818908863,10.84509426,5.4255808035,13.27502674,9.49687799433,12.12512938,6.667328462,4.505933891,5.003390009,5.041123858,4.899158506,5.440131024,5.379907907,5.31307462,4.558695017,5.975682485,4.714811949,9.261419819,5.380945835,8.42737447133,5.404129306,6.0923372425,5.66121578,5.0997240195,7.1735612145,BRCA
GSM427193,5.236568653,5.870494956,9.486151779,5.8563706055,11.35147224,9.71543501233,10.3607049955,5.167730486,5.356153716,5.19062597,5.870494956,4.78205714967,5.301415026,4.415681682,4.616223203,5.26763996,4.379943219,5.301415026,7.968668413,5.675354702,5.502132457,5.015037253,4.99195193,5.23868839375,5.180509672,7.79372603525,BRCA
