@relation data

@attribute id string
@attribute 1351 numeric
@attribute 29796 numeric
@attribute 1350 numeric
@attribute 4698 numeric
@attribute 2110 numeric
@attribute 4697 numeric
@attribute 374291 numeric
@attribute 2109 numeric
@attribute 6392 numeric
@attribute 6390 numeric
@attribute 6391 numeric
@attribute 1349 numeric
@attribute 2108 numeric
@attribute 1345 numeric
@attribute 1340 numeric
@attribute 1329 numeric
@attribute 1327 numeric
@attribute 7381 numeric
@attribute 4695 numeric
@attribute 4696 numeric
@attribute 1337 numeric
@attribute 7388 numeric
@attribute 4694 numeric
@attribute 7386 numeric
@attribute 7385 numeric
@attribute 7384 numeric
@attribute 54539 numeric
@attribute 4709 numeric
@attribute 4707 numeric
@attribute 4708 numeric
@attribute 4705 numeric
@attribute 4706 numeric
@attribute 4704 numeric
@attribute 4701 numeric
@attribute 4702 numeric
@attribute 10975 numeric
@attribute 4700 numeric
@attribute 4731 numeric
@attribute 27089 numeric
@attribute 9167 numeric
@attribute 126328 numeric
@attribute 9377 numeric
@attribute 4716 numeric
@attribute 4728 numeric
@attribute 4717 numeric
@attribute 4718 numeric
@attribute 4719 numeric
@attribute 4729 numeric
@attribute 4712 numeric
@attribute 4724 numeric
@attribute 4713 numeric
@attribute 4723 numeric
@attribute 4714 numeric
@attribute 4726 numeric
@attribute 4715 numeric
@attribute 4725 numeric
@attribute 51079 numeric
@attribute 4720 numeric
@attribute 4710 numeric
@attribute 4722 numeric
@attribute 4711 numeric
@attribute 1537 numeric
@attribute 54205 numeric
@attribute 55967 numeric
@attribute 6389 numeric
@attribute Class {Control,BRCACancer}

@data
A11,0.8986,0.945,0.7484,0.521,0.4721,0.6518,0.2311,0.2125,0.6162,0.4825,0.6696,1.046,0.7194,0.7885,1.1622,0.5605,0.7782,0.5307,0.6006,0.2232,0.0052,0.3299,1.5538,0.6913,1.803,0.7347,0.556,-0.0252,0.8152,0.363,0.6492,0.3765,0.876,0.4702,0.488,0.9887,1.4562,0.722,0.7959,0.958,0.445,0.7458,0.8221,0.1001,0.931,1.2174,1.365,0.6665,0.1824,0.2253,0.7468,1.1961,1.6539,0.7349,0.2897,0.5726,0.3573,1.0804,0.6932,1.3331,1.4066,0.84,0.6905,1.1231,1.1923,Control
A12,0.944,0.7849,0.6568,0.5026,0.3335,0.5537,-0.0258,0.2788,0.4516,0.5778,0.5744,0.5172,0.5584,0.4847,1.1401,0.6124,0.8693,0.319,0.7488,0.2701,-0.1065,0.4406,2.068,0.6176,1.4757,0.9006,0.4343,0.1822,1.0527,0.5471,0.7145,0.2153,0.5462,0.2816,0.3634,1.0302,1.3925,0.4567,1.5146,0.7189,0.5119,0.7504,0.7331,0.0299,1.4293,1.1483,1.1025,0.3014,0.0238,0.187,0.4745,0.8794,1.2354,0.7711,0.457,1.0197,0.2852,1.0421,0.7304,0.9443,1.3201,0.9278,0.4217,0.9132,1.0693,Control
B01,0.6615,0.7901,1.4862,1.0737,0.7069,1.6189,-0.0337,0.1187,1.1105,0.6349,1.0859,1.2865,0.6347,1.0735,0.8746,0.6891,0.9197,0.9515,0.4267,0.3629,0.2938,0.6974,1.4985,1.1994,1.8166,0.7778,0.1675,0.1618,1.0944,0.5899,0.8979,0.5503,0.9309,0.3303,0.2873,0.8749,1.6072,0.7396,1.0881,1.05,0.293,0.5935,0.5524,-0.0603,1.0484,1.1726,1.512,1.4527,0.2056,0.4061,0.1427,1.1844,1.6668,1.1321,0.9129,0.8615,0.1749,1.1272,1.4797,1.1468,1.3968,0.979,0.6043,0.9931,1.242,Control
B02,1.1588,0.9978,1.6691,1.0695,0.7176,1.5913,0.4122,0.4022,1.0124,0.7427,0.9916,1.3459,0.6603,1.0251,1.2479,1.024,1.1879,0.916,0.8901,0.4557,0.1066,0.75,1.7545,1.1982,1.9695,1.1197,0.6954,0.2849,1.2055,0.7808,0.8602,0.6425,0.9136,0.7981,0.5533,1.1246,1.9729,0.9723,1.5727,1.1886,0.6374,0.7809,0.9434,0.262,1.4969,1.4494,1.7278,1.1337,0.2209,0.3544,0.8665,1.5719,2.0306,1.26,0.8414,0.9806,0.5701,1.4574,1.6795,1.4866,1.7857,1.3234,1.1176,1.0963,1.5419,Control
B03,0.9229,0.8955,1.5315,0.9935,0.6075,1.5987,0.1633,0.2177,0.7433,0.6597,1.0902,1.2244,0.6161,0.9838,1.0718,0.9088,1.1676,0.8784,0.7598,0.333,0.0884,0.6547,1.7221,1.3372,1.9027,0.9787,0.483,0.1709,1.1351,0.5729,0.8357,0.5917,0.9787,0.5275,0.4316,0.8981,1.6436,0.7911,1.3171,0.9941,0.454,0.7284,0.7416,0.1378,1.178,1.195,1.6676,1.2474,0.1699,0.3084,0.5472,1.3538,1.8168,1.1871,0.843,0.8598,0.3709,1.3232,1.538,1.3368,1.708,1.1471,0.9207,0.9897,1.3929,BRCACancer
B04,0.6433,0.5667,0.8806,0.7703,0.5722,0.8422,0.1521,0.2205,1.0387,0.5922,1.1686,0.7314,0.7587,0.6413,0.92,0.5738,0.885,0.2695,0.4527,0.3733,0.0913,0.7387,1.3293,0.8744,1.5843,0.6593,0.3463,0.0823,0.951,0.5644,1.0783,0.4388,0.7851,0.2452,0.1717,0.6049,1.1721,0.7424,1.0191,0.9997,0.3584,0.6962,0.6679,0.1016,0.9833,0.8466,1.4,0.9547,-0.0362,0.6161,0.5253,1.1345,1.3641,1.0728,0.5709,0.4691,0.2883,0.9232,0.9907,0.9004,1.1264,0.9292,0.6327,0.6861,1.3397,BRCACancer
B05,1.4967,1.0127,1.1438,0.6589,0.4546,1.0269,0.2445,0.5338,0.7813,0.6402,0.7588,1.1313,0.6513,0.7732,1.1938,0.807,1.1401,0.6147,0.6587,0.3322,0.031,0.6947,2.4591,0.8993,1.8319,1.0224,0.5427,0.0993,1.2803,0.7278,0.8477,0.6005,0.7792,0.4818,0.3446,1.1523,1.7998,0.6815,1.5359,0.8103,0.7223,1.0441,1.1426,0.0988,1.5301,1.3197,1.3611,0.9515,0.1576,0.2824,0.8081,1.2617,1.7012,1.0909,0.6968,0.7303,0.5935,1.0233,1.2759,1.2197,1.3373,1.2514,0.8256,1.2307,1.2123,BRCACancer
B06,0.2491,0.6338,0.8933,0.8115,0.3507,0.8117,-0.241,-0.0473,0.7549,0.575,1.0509,0.8326,0.4125,0.6492,0.6696,0.3836,0.6357,0.5573,0.2247,0.0372,0.006,0.6442,0.8478,0.6754,1.6434,0.5137,-0.0636,-0.0841,0.802,0.3996,0.6033,0.2366,0.6713,0.014,0.1608,0.4315,0.8942,0.5037,0.8422,0.6613,0.0752,0.4023,0.2971,-0.1767,0.7268,0.745,1.1348,0.8178,-0.1382,0.2824,-0.1236,1.0472,1.3839,0.7935,0.388,0.4982,-4e-04,0.9063,1.1374,0.7584,0.9367,0.6642,0.1106,0.7221,0.9854,BRCACancer
B07,0.8183,0.7846,1.2689,0.9983,0.7375,1.2306,0.3196,0.3754,0.7862,0.7712,1.2216,1.2144,0.6849,0.922,1.1728,0.8605,0.9336,0.6486,0.7215,0.4162,0.1911,0.8329,1.6225,1.2036,1.9373,0.9966,0.4628,0.1416,1.1798,0.7705,0.84,0.6195,0.9803,0.6259,0.4364,0.8686,1.5007,0.9137,1.3484,1.0549,0.5638,0.7554,0.9736,0.1945,1.3236,1.2042,1.7411,1.2455,0.1171,0.3498,0.6101,1.4947,1.9315,1.2617,0.8488,0.697,0.5024,1.3199,1.4243,1.2781,1.5088,1.2052,0.8822,1.0479,1.5225,BRCACancer
B08,1.0977,1.0796,1.0939,0.785,0.6893,1.1249,0.3838,0.2304,0.7915,0.6247,0.8779,1.1199,0.7472,0.8782,1.2341,0.7083,0.9526,0.5451,0.7013,0.3027,0.1909,0.4455,1.6036,0.9431,2.0356,1.0538,0.6632,0.1178,1.0792,0.549,0.6892,0.5603,0.9436,0.5722,0.5449,1.0713,1.8112,1.0628,1.1986,0.9777,0.6374,0.8732,0.8925,0.2348,1.0818,1.3103,1.5402,0.7416,0.1938,0.1634,0.9607,1.3675,1.8326,0.799,0.5328,0.776,0.4354,1.3368,1.0392,1.469,1.6955,1.134,0.7339,1.1502,1.2983,Control
B09,0.4954,0.2953,0.8554,0.6282,0.4222,0.8456,0.1431,0.1646,0.6782,0.3809,0.731,0.8799,0.7741,0.5457,0.7656,0.6068,1.0465,0.5291,0.2948,0.1982,0.1883,0.5916,1.6251,1.0712,1.4026,0.5328,0.2944,0.0672,0.954,0.4164,0.8892,0.1688,0.6136,0.1214,0.0239,0.627,1.5054,0.6283,0.9408,0.7985,0.295,0.7318,0.6147,0.1724,0.949,0.7681,1.1601,1.1787,0.1628,0.4474,0.2403,1.0284,1.3844,0.9939,0.5373,0.7832,0.2477,0.7795,0.905,0.7495,0.7071,0.7386,0.4436,0.7277,1.2252,Control
B10,0.6097,0.5585,0.6749,0.677,0.3317,0.6742,0.0507,0.089,0.6588,0.5075,0.6757,0.7609,0.5518,0.499,0.9059,0.4893,0.8013,0.244,0.462,0.312,0.1199,0.5645,1.6945,0.4499,1.4916,0.6849,0.3338,0.0195,0.9189,0.4473,0.8815,0.217,0.6458,0.1664,0.1869,0.6508,1.1246,0.6641,0.9166,0.9013,0.2948,0.607,0.6491,0.0305,1.0085,0.9163,1.3385,0.6828,-0.0032,0.3348,0.4082,0.9498,1.2947,0.82,0.343,0.5796,0.2093,1.0085,0.7304,1.0633,1.1806,0.8214,0.5293,0.9172,1.2257,Control
B11,1.7942,0.9602,0.9083,0.6018,0.4601,0.8135,0.3773,0.5672,0.8883,0.5882,0.7575,0.8653,0.737,0.7345,1.1616,0.7824,0.9991,0.5714,0.8721,0.359,-0.0364,0.332,2.5041,0.5786,1.65,1.1126,0.7743,0.2814,1.4601,0.7536,0.7773,0.7018,0.7507,0.5658,0.5485,1.3207,1.9889,0.8738,1.6894,0.842,0.8972,1.2891,1.3172,0.0992,1.5987,1.444,1.4277,0.5728,0.3329,0.367,1.1154,1.0266,1.6156,1.1001,0.869,0.8622,0.6345,1.1851,0.8909,1.1188,1.5263,1.2681,0.4372,1.3587,1.053,Control
B12,0.2112,0.176,0.5188,0.4823,0.3215,0.4104,0.1152,0.0596,0.7572,0.305,0.7862,0.6382,0.4673,0.5683,0.5612,0.4229,0.8651,0.1851,0.3595,0.3221,0.0584,0.5998,1.2715,0.7091,1.0184,0.359,-0.0112,-0.0735,0.5802,0.3039,0.7261,0.09,0.4007,0.113,-0.2055,0.3305,0.6996,0.4271,0.6505,0.5309,0.138,0.6964,0.409,0.0012,0.6894,0.4036,0.8733,0.7754,-0.025,0.3972,0.3152,0.8827,1.2642,0.8823,0.2393,0.3704,-0.0163,0.5406,0.6233,0.5378,0.3284,0.5346,0.3148,0.4684,1.0845,Control
C01,1.0437,0.8096,0.776,0.6304,0.6434,1.0912,0.4349,0.3738,0.6185,0.6907,1.0861,1.0025,0.7659,0.8454,1.1791,0.7837,0.7895,0.4755,0.6135,0.4894,0.0676,0.6876,1.4627,0.7672,1.8352,1.1358,0.5472,0.099,1.0727,0.637,0.8325,0.6262,0.9719,0.6064,0.3618,1.0831,1.6581,1.0107,1.221,0.9121,0.6183,0.8284,0.9033,0.2551,1.1206,1.0344,1.4572,0.9004,0.1175,0.3547,1.0971,1.4712,1.7723,0.9512,0.6388,0.7102,0.5316,1.2422,0.9843,1.2078,1.5333,1.3068,0.6828,1.0083,1.3266,BRCACancer
C02,1.049,0.8422,0.8597,0.713,0.564,1.099,0.5334,0.1952,0.4393,0.6521,1.0347,0.9238,0.6157,0.7476,1.2463,0.781,0.7559,0.3493,0.7631,0.3646,-0.0803,0.6308,1.2867,0.8181,1.7337,1.1213,0.7676,0.2543,0.8911,0.5402,0.8258,0.4876,0.8145,0.7327,0.4881,1.0216,1.6474,0.7915,1.3028,0.929,0.6764,0.6925,0.836,0.2382,1.1851,1.1386,1.5396,0.7572,0.0614,0.2354,1.0902,1.4106,1.8363,0.9111,0.591,0.7477,0.5295,1.2611,0.9976,1.2108,1.7772,1.3556,0.6739,1.0711,1.3564,BRCACancer
C03,0.9807,0.8063,1.0295,0.805,0.7047,1.1361,0.587,0.4049,0.6903,0.7487,1.1682,1.0451,0.6896,0.8905,1.1934,0.9147,1.0633,0.5785,0.7662,0.4861,0.346,0.8793,1.4458,1.0288,1.8873,1.2664,0.6978,0.169,1.0221,0.7759,0.8522,0.7747,1.0079,0.7679,0.4486,0.9423,1.5156,0.9463,1.3475,0.9306,0.8157,0.7003,1.0527,0.3896,1.2869,0.9295,1.5887,1.0246,0.071,0.3273,1.2238,1.6483,1.862,1.1313,0.7453,0.7791,0.6164,1.291,1.1825,1.3458,1.617,1.4297,0.7921,0.93,1.6283,BRCACancer
C04,0.8774,0.7089,0.4192,0.3862,0.191,0.6764,0.3969,0.0767,0.6404,0.3217,0.7976,0.7422,0.5757,0.6427,1.183,0.5728,0.8746,0.2372,0.6709,0.3778,0.0647,0.2214,1.1664,0.9122,1.398,0.6719,0.658,-0.1255,0.7895,0.2454,0.5658,0.2494,0.4948,0.5326,0.1629,0.8009,1.4735,0.527,0.6701,0.4822,0.5387,0.6857,0.5514,0.2469,0.881,0.6059,1.0572,0.597,-0.074,0.1632,0.8817,1.1282,1.4385,0.6168,0.2397,0.5011,0.3946,0.7209,0.7086,1.0655,0.8434,0.8464,0.713,0.9816,1.1661,Control
C05,0.8032,0.6513,0.4252,0.3444,0.3042,0.7516,0.3825,0.0237,0.2671,0.4922,0.6722,0.7641,0.3926,0.5557,1.0938,0.5855,0.6923,0.1019,0.7187,0.3862,0.3149,0.2989,1.4563,0.6722,1.5107,0.8863,0.6919,0.036,0.7381,0.3416,0.6128,0.1478,0.6173,0.3902,0.2021,0.7287,1.0976,0.4681,0.8469,0.7204,0.602,0.6025,0.4415,0.2025,0.8351,0.7407,1.1356,0.4576,-0.0411,0.1492,1.034,1.0544,1.4559,0.5454,0.3884,0.5528,0.3742,0.8533,0.6538,1.0831,1.2002,1.1406,0.559,0.9556,1.1811,BRCACancer
C06,0.4638,0.0887,0.2058,0.0254,-0.0831,0.213,0.0064,0.1154,0.1296,0.1129,0.6351,0.3645,0.2383,0.4476,0.6389,0.1397,0.7211,-0.0014,0.3371,0.1481,-0.4359,0.1978,1.0484,0.4428,0.6021,0.1247,0.3022,-0.1431,0.4388,0.0929,0.2988,0.0331,-0.0261,-0.0377,-0.1539,0.5365,0.3267,0.3081,0.9137,0.4226,0.2763,0.3947,0.3852,0.0946,0.535,0.5196,0.3493,0.1816,0.0034,0.0518,0.3287,0.5202,0.6375,0.4258,0.114,0.3901,0.0189,0.1781,0.2829,0.4401,0.2049,0.3631,0.1121,0.2075,0.5456,Control
C07,0.8626,0.6998,0.548,0.5843,0.308,0.7256,0.3521,0.0974,0.3144,0.3928,0.8004,0.7252,0.5476,0.4814,1.1386,0.5258,0.4892,0.4287,0.6382,0.2522,-0.1894,0.4178,1.1897,0.3875,1.5768,0.9156,0.5413,0.1517,0.8953,0.3928,0.6874,0.2861,0.6571,0.359,0.2384,0.8501,1.2735,0.5415,0.925,0.7459,0.4868,0.5838,0.5993,0.1699,0.8986,0.8265,1.3681,0.5286,-0.0319,0.2354,0.758,1.1444,1.3805,0.5974,0.368,0.5928,0.268,0.9553,0.6786,0.9994,1.5071,1.2321,0.5601,0.7877,1.3036,Control
C08,1.0409,0.7381,0.6625,0.6355,0.4954,1.0805,0.4855,0.1321,0.3945,0.5288,0.7793,0.9843,0.7006,0.6857,1.2502,0.6697,0.8342,0.504,0.6842,0.4108,0.1893,0.4463,1.508,0.725,1.7106,1.0133,0.6242,0.0791,0.9057,0.4533,0.7006,0.4209,0.8357,0.6209,0.5707,1.072,1.7981,0.7404,1.0727,0.7863,0.619,0.7484,0.8393,0.2315,1.2399,1.1331,1.4778,0.6161,0.1091,0.1996,0.9711,1.2513,1.6369,0.6598,0.4984,0.7387,0.4568,1.1318,0.8572,1.0971,1.5951,1.2089,0.6291,1.001,1.3774,Control
C09,0.9141,0.6833,0.6515,0.5722,0.4674,0.8702,0.3428,0.1063,0.2257,0.5199,0.9494,0.6318,0.5205,0.6615,1.1967,0.6979,0.7596,0.3364,0.6992,0.3477,0.1667,0.4564,1.3507,0.5534,1.4311,0.8739,0.6987,0.0718,0.6914,0.439,0.6625,0.3333,0.6178,0.5261,0.2844,0.7767,1.3418,0.5915,1.2784,0.822,0.4866,0.6238,0.7054,0.2646,1.1523,0.9246,1.3559,0.4443,0.062,0.1408,0.9479,1.1829,1.3061,0.6852,0.4563,0.5835,0.3826,1.0329,0.822,1.1079,1.441,1.355,0.5808,0.8345,1.3229,Control
C10,0.9215,0.7243,0.5325,0.634,0.4593,0.7438,0.4683,0.1613,0.3225,0.5734,0.838,0.6524,0.5176,0.5589,1.2937,0.7016,0.7055,0.3024,0.8553,0.3289,0.0174,0.4655,1.4222,0.5582,1.5757,1.1393,0.6982,0.1086,0.7084,0.6072,0.8341,0.3628,0.6537,0.5455,0.3221,0.7095,1.3774,0.6359,1.1781,0.966,0.5493,0.6777,0.6468,0.1996,1.1656,0.843,1.5033,0.4285,-0.0149,0.2293,1.0908,1.1322,1.5594,0.8018,0.4196,0.6558,0.4168,1.1274,0.8343,1.1432,1.9601,1.5956,0.5758,0.8747,1.3605,BRCACancer
C11,1.104,0.7386,0.6182,0.706,0.4935,1.0672,0.5285,0.3014,0.6994,0.5237,1.0872,1.0994,0.666,0.702,1.1343,0.7572,0.9654,0.3734,0.8074,0.4838,0.1504,0.6132,1.5706,0.682,1.7281,0.9925,0.6782,-0.0074,1.1044,0.6145,0.7204,0.5369,0.745,0.6211,0.4447,1.1102,1.8941,0.9328,1.2449,0.8389,0.6737,0.8669,0.8281,0.2719,1.2142,1.0891,1.464,0.7562,0.1248,0.134,0.8855,1.3527,1.7978,0.8159,0.6112,0.6965,0.5991,1.1127,0.8864,1.2279,1.5056,1.2811,0.7501,1.1253,1.3338,Control
C12,0.6843,0.5068,0.342,0.3017,0.0839,0.5997,0.3314,0.1277,0.213,0.3506,0.5756,0.6191,0.4791,0.5753,1.1791,0.4553,0.6223,0.1274,0.6436,0.2013,0.3031,0.194,1.3563,0.2418,1.2909,0.5797,0.6242,-0.0499,0.6854,0.2656,0.6261,0.1952,0.4339,0.416,0.2361,0.8079,1.1984,0.3854,0.643,0.6024,0.4569,0.6003,0.5544,0.1997,0.7791,0.6825,0.8691,0.3479,-0.011,0.1151,0.5534,1.0139,1.3202,0.5813,0.2649,0.6377,0.3238,0.7919,0.5157,0.907,0.9949,1.0065,0.2879,0.7821,1.0622,BRCACancer
D01,0.4202,0.4084,0.5725,0.5977,0.4582,0.7274,0.1477,0.0797,0.8001,0.4728,1.2078,0.8517,0.6564,0.5485,0.865,0.5381,1.0339,0.349,0.3177,0.3819,0.1452,0.6249,1.088,0.7138,1.6251,0.5914,0.2295,-0.0482,0.8728,0.4072,1.0319,0.3125,0.6606,0.2876,0.26,0.721,1.0383,0.7408,1.1434,0.9263,0.4268,0.5186,0.4032,0.1251,0.8795,0.5372,1.203,1.1356,0.0157,0.3157,0.2943,1.2675,1.5425,0.816,0.5339,0.6446,0.331,0.8972,0.8071,0.8947,0.8475,0.7661,0.407,0.8086,1.2408,BRCACancer
