@relation data

@attribute id string
@attribute 10026 numeric
@attribute 128869 numeric
@attribute 23556 numeric
@attribute 2822 numeric
@attribute 284098 numeric
@attribute 51227 numeric
@attribute 51604 numeric
@attribute 5277 numeric
@attribute 5279 numeric
@attribute 5281 numeric
@attribute 5283 numeric
@attribute 54872 numeric
@attribute 54965 numeric
@attribute 55650 numeric
@attribute 80055 numeric
@attribute 80235 numeric
@attribute 84720 numeric
@attribute 84992 numeric
@attribute 8733 numeric
@attribute 8818 numeric
@attribute 9091 numeric
@attribute 93183 numeric
@attribute 94005 numeric
@attribute 9487 numeric
@attribute 9488 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.2318,0.4472,1.0494,0.0094,0.9566,0.5968,0.9527,1.2773,0.7241,0.6579,0.4203,0.7148,0.8459,0.8656,0.8691,5e-04,0.769,1.3512,0.5745,0.8148,0.2699,0.9697,0.8375,0.4605,1.1053,Control
A02,0.8923,0.221,0.7508,0.0703,0.5124,0.4604,0.7976,0.8785,0.5065,0.542,0.2408,0.4829,0.723,0.6946,0.3406,0.0363,0.505,1.3711,0.4913,0.6594,0.1315,0.5561,0.6803,0.1068,0.8429,Control
A03,0.9682,0.2806,0.8944,0.0172,0.4824,0.4477,1.1218,1.0927,0.6757,0.7083,0.323,0.6258,0.8534,0.8643,0.4828,0.1413,0.6465,1.2634,0.6425,0.8631,0.2508,0.7115,0.856,0.2136,1.0422,Control
A04,1.0363,0.3114,0.617,0.018,0.6532,0.4975,0.8711,0.9262,0.6125,0.5411,0.1573,0.5288,0.6437,0.6926,0.3975,0.1048,0.592,1.3605,0.7285,0.7425,0.2694,0.7407,0.747,0.2029,0.7297,Control
A05,1.0554,0.3011,0.8243,0.0313,0.8147,0.4413,1.0536,1.058,0.6945,0.5237,0.3069,0.6069,0.9005,0.8257,0.3692,0.1149,0.6865,1.5346,0.8449,0.8749,0.3744,0.8668,0.9872,0.2059,0.9217,Control
A06,0.8605,0.2612,0.7556,0.006,0.8263,0.3845,0.9734,0.9627,0.5524,0.5542,0.2367,0.562,0.7606,0.7256,0.3735,0.039,0.6497,1.2918,0.4685,0.74,0.1485,0.6994,0.8277,0.1619,0.7742,Control
A07,1.0839,0.3502,0.9641,0.0753,0.7333,0.4857,0.9158,1.036,0.6332,0.7971,0.2727,0.6655,0.8428,0.883,0.427,0.1414,0.6038,1.3365,0.5774,0.7146,0.2158,0.9462,0.827,0.3097,1.0265,Control
A08,1.1507,0.3554,1.0752,-0.0157,0.5332,0.369,0.9374,1.0613,0.5357,0.8009,0.2913,0.7,0.7375,0.7339,0.8479,0.0809,0.6395,1.2272,0.4468,0.591,0.1554,0.8101,0.7065,0.4694,0.8804,Control
A09,0.9612,0.3093,0.9253,-0.014,0.6271,0.4084,0.8444,1.1249,0.4583,0.5799,0.2301,0.586,0.6455,0.7002,0.512,0.0368,0.5308,1.2681,0.5264,0.8007,0.1819,0.7542,0.6196,0.2624,0.8909,Control
A10,1.1493,0.3957,1.0952,-0.0464,0.4734,0.3971,0.9589,1.0689,0.5945,0.741,0.2856,0.6356,0.705,0.812,0.4306,0.0793,0.617,1.2714,0.5705,0.7031,0.2579,0.7828,0.6976,0.2726,0.9723,Control
A11,0.7816,0.2697,0.8414,-0.0324,0.6125,0.4354,0.8457,1.0904,0.4343,0.4024,0.3104,0.399,0.6692,0.6615,0.239,-0.026,0.4645,1.0717,0.3574,0.7389,0.2004,0.6365,0.6951,0.1542,0.8852,Control
A12,0.6147,0.0804,0.4797,0.0681,0.2353,0.2853,0.5039,0.5393,0.4284,0.2935,0.2715,0.3764,0.6435,0.5061,0.1342,0.0676,0.3144,1.324,0.3527,0.6276,0.0055,0.1846,0.3986,0.0267,0.5306,Control
