@relation data

@attribute id string
@attribute 11238 numeric
@attribute 1373 numeric
@attribute 1491 numeric
@attribute 23632 numeric
@attribute 27165 numeric
@attribute 2744 numeric
@attribute 2746 numeric
@attribute 2747 numeric
@attribute 275 numeric
@attribute 2752 numeric
@attribute 3034 numeric
@attribute 377677 numeric
@attribute 440 numeric
@attribute 759 numeric
@attribute 760 numeric
@attribute 761 numeric
@attribute 762 numeric
@attribute 765 numeric
@attribute 766 numeric
@attribute 767 numeric
@attribute 768 numeric
@attribute 771 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,-0.0892935841,0.9132843654,0.3320903118,-0.0378598290,0.0564222516,0.6879529299,0.9690072418,0.0360190485,0.0926167940,0.7885742456,0.1636690508,0.8781111482,1.1661736676,-0.0355787784,2.7359598949,1.2246887684,-0.0160596566,-0.0463948771,-0.0139070858,-0.0631948794,0.1365568245,-0.0272601481,BRCA
GSM480985,0.0171236716,1.4017417234,0.0180492716,0.0076658697,0.0318350454,0.7644824283,0.8180924685,0.0732971649,0.3966968103,1.0997253167,0.0287939158,1.0815295093,0.8915922631,-0.0579030349,1.8036646712,1.7532036173,-0.0653687079,0.1568299008,-0.0912731907,-0.0617850003,0.2084636381,0.2633027564,BRCA
GSM480986,-0.0378024216,1.2136176579,0.2586841374,-0.0271815862,0.0676437850,0.8092909971,0.9964981594,0.0982461111,0.0833629388,1.1071077928,-0.0245387707,0.8320668181,1.2321678724,-0.0325745811,2.8647686241,1.6631081834,-0.0291773191,0.0246579078,-0.0303462549,-0.1111675550,0.4736761971,0.0632090275,BRCA
GSM480987,-0.0650601786,0.8726032323,1.0325834011,0.0230211756,-0.0690542175,0.3543531300,1.1611173602,0.1582679011,0.0221171526,1.1229457474,-0.0688302327,0.5212681418,1.4700493402,-0.0782823026,0.0717404810,0.1883877002,-0.0993615130,-0.0681366859,-0.0945642060,-0.1122346745,0.2756969625,0.6633167922,BRCA
GSM480988,0.0211375924,0.5713723204,0.1615414187,-0.0552290198,0.2504433668,0.6910725139,0.6000073742,0.1011693099,0.1600487072,0.7661634073,0.0836427861,0.4936165354,0.8673671872,-0.0110621583,2.0900463054,2.0665436950,-0.0942591083,0.1594463762,-0.0242529237,-0.0981184565,0.3994732900,0.2272470808,BRCA
GSM480989,-0.0967017228,0.5504910161,0.1543079115,0.1164039690,0.0246971188,0.4444297865,0.8029992030,0.0369959866,0.0189365164,1.1952749605,0.0217233165,0.6397418051,1.1197382133,-0.0420475390,2.4671195073,1.6863857374,-0.0012773475,0.1515255582,-0.0168071856,-0.0418709261,0.5703595206,0.1548566001,BRCA
GSM480990,-0.0483509738,1.0313751001,0.1926128858,0.0795817988,0.0120239981,0.6063650150,0.9064934546,-0.0345381376,0.0379119086,1.1422580908,-0.0860248830,0.4950959905,1.1643263176,-0.0601389720,1.7338391095,0.3455965039,-0.0794088731,-0.1335192732,0.0158332901,-0.0157510412,0.1948025392,0.6742051431,Control
GSM480991,-0.0782591755,1.0671943942,0.3333014758,0.0732860142,-0.0015521856,0.7714438242,1.0236855373,-0.0010625116,0.2159219525,1.3781427961,0.0115509358,0.8578394741,1.3721982840,-0.0280242932,2.2098422760,1.2202149894,-0.0490483013,-0.0124144517,-0.0202075066,-0.0503915795,0.1886704519,0.3049152176,Control
GSM480992,-0.0625768136,0.8570831561,0.2118276529,0.0656478466,-0.0555899561,0.6296331289,0.8552267413,-0.0141617971,0.0144023737,1.3404002363,-0.0311356888,0.4665495255,0.9123137088,-0.0179229373,2.4924402089,0.1918774341,0.0570599683,0.0153808409,0.0266033382,-0.1072512565,0.7526153176,0.2204919786,Control
GSM480993,-0.0350789991,1.0833779254,0.4576427802,0.0593538548,0.1145954085,0.5561323376,0.9877843097,0.1070061547,0.3015792850,1.2013911734,0.0103055878,0.9699427398,1.1482566777,0.0028535841,2.3420754970,1.5123220021,-0.0290180419,0.1809897795,-0.0286395358,0.0375765463,0.4512002655,0.1874618134,Control
GSM480994,-0.0997206047,0.5517151262,0.2317996153,0.0299660602,-0.0073745698,0.5002944002,1.0222324363,-0.0330394105,0.0847299010,1.3854240076,-0.0301252791,0.7610955631,1.1849296326,-0.0551353219,2.7236750425,1.6662975153,-0.0670992611,0.1861743436,0.0089180312,-0.0887543045,0.3719551270,0.2152481126,Control
GSM480995,-0.0848610833,0.5256898615,0.5157996240,-0.0981837277,-0.0724569061,0.8050709057,1.0196961058,0.0180211234,-0.0163598442,1.4575650170,0.0058342384,0.7311172897,1.1095755497,-0.0555036871,0.9654311090,1.2264491981,-0.0882412979,-0.0929449528,0.0628385306,0.0045637678,0.0170026014,0.4982412270,Control
