@relation data

@attribute id string
@attribute 10054 numeric
@attribute 10055 numeric
@attribute 10075 numeric
@attribute 10273 numeric
@attribute 10277 numeric
@attribute 10393 numeric
@attribute 10401 numeric
@attribute 10477 numeric
@attribute 11059 numeric
@attribute 11060 numeric
@attribute 11065 numeric
@attribute 1161 numeric
@attribute 118424 numeric
@attribute 134111 numeric
@attribute 140739 numeric
@attribute 148581 numeric
@attribute 1642 numeric
@attribute 1643 numeric
@attribute 22888 numeric
@attribute 22954 numeric
@attribute 23221 numeric
@attribute 23291 numeric
@attribute 23295 numeric
@attribute 23327 numeric
@attribute 23624 numeric
@attribute 23759 numeric
@attribute 246184 numeric
@attribute 25847 numeric
@attribute 25898 numeric
@attribute 26091 numeric
@attribute 26232 numeric
@attribute 26259 numeric
@attribute 26272 numeric
@attribute 27338 numeric
@attribute 27339 numeric
@attribute 29882 numeric
@attribute 29945 numeric
@attribute 3093 numeric
@attribute 326 numeric
@attribute 329 numeric
@attribute 330 numeric
@attribute 331 numeric
@attribute 378884 numeric
@attribute 389898 numeric
@attribute 4193 numeric
@attribute 4214 numeric
@attribute 4281 numeric
@attribute 4591 numeric
@attribute 4734 numeric
@attribute 5071 numeric
@attribute 51343 numeric
@attribute 51366 numeric
@attribute 51433 numeric
@attribute 51434 numeric
@attribute 51465 numeric
@attribute 51529 numeric
@attribute 51588 numeric
@attribute 51619 numeric
@attribute 5371 numeric
@attribute 54926 numeric
@attribute 55070 numeric
@attribute 55120 numeric
@attribute 55236 numeric
@attribute 55284 numeric
@attribute 55294 numeric
@attribute 55585 numeric
@attribute 55958 numeric
@attribute 57154 numeric
@attribute 57448 numeric
@attribute 63893 numeric
@attribute 64326 numeric
@attribute 64682 numeric
@attribute 64750 numeric
@attribute 6477 numeric
@attribute 6500 numeric
@attribute 6502 numeric
@attribute 65264 numeric
@attribute 672 numeric
@attribute 6921 numeric
@attribute 6923 numeric
@attribute 7189 numeric
@attribute 7317 numeric
@attribute 7318 numeric
@attribute 7319 numeric
@attribute 7320 numeric
@attribute 7321 numeric
@attribute 7322 numeric
@attribute 7323 numeric
@attribute 7324 numeric
@attribute 7325 numeric
@attribute 7326 numeric
@attribute 7327 numeric
@attribute 7328 numeric
@attribute 7329 numeric
@attribute 7332 numeric
@attribute 7334 numeric
@attribute 7337 numeric
@attribute 7428 numeric
@attribute 8065 numeric
@attribute 83737 numeric
@attribute 84447 numeric
@attribute 8450 numeric
@attribute 8451 numeric
@attribute 8452 numeric
@attribute 8453 numeric
@attribute 8454 numeric
@attribute 8554 numeric
@attribute 8651 numeric
@attribute 867 numeric
@attribute 868 numeric
@attribute 8697 numeric
@attribute 8881 numeric
@attribute 8916 numeric
@attribute 8924 numeric
@attribute 8925 numeric
@attribute 8945 numeric
@attribute 89910 numeric
@attribute 9021 numeric
@attribute 90293 numeric
@attribute 9039 numeric
@attribute 9040 numeric
@attribute 9063 numeric
@attribute 9246 numeric
@attribute 92912 numeric
@attribute 9320 numeric
@attribute 9354 numeric
@attribute 9616 numeric
@attribute 9690 numeric
@attribute 9817 numeric
@attribute 9820 numeric
@attribute 9886 numeric
@attribute 991 numeric
@attribute 996 numeric
@attribute 997 numeric
@attribute 9978 numeric
@attribute Class {Control,BRCA}

@data
GSM427158,6.3034206,12.33120955,9.12366951,10.564153555,9.277729746,9.513027356,7.951053173,6.68811223329,8.822008536,6.92885934667,5.946718082,5.98923741275,6.045485786,4.991737166,10.90529319,6.064694943,9.28863507075,6.645049976,6.9933556925,9.087834821,6.95704725,7.85186237925,8.302274634,10.36406381,6.283741817,5.59953846533,11.33438519,12.15020274,6.4584560415,7.473480085,9.584681225,6.60487279433,6.57599009767,7.265085459,10.10757709,6.6515261255,10.89969322,7.079153752,7.89069978533,10.1203149015,9.50184663267,5.599623716,5.114586962,4.816742118,5.4774530015,10.46146439,8.19216598967,6.742368068,7.01542935667,5.7475167035,7.295978093,9.479038635,11.62074231,7.891633541,10.39884818,7.3510422728,11.0799649,9.643766526,6.53944071629,6.099511534,8.8178669655,6.73117087,7.582482852,6.963022552,7.557410212,9.289875449,10.56613044,6.402697489,8.058060912,8.505554669,8.911967117,7.6853955185,6.52916161,8.9173161605,8.3326087685,8.34029139833,7.9245052235,5.98817485275,10.4289609365,10.7153314145,7.37822060033,8.8295793645,10.34600979,8.5776806445,6.770304206,4.932168974,7.81449217633,9.04886255525,10.0092425685,11.62550351,9.643597994,8.168933155,7.8410361325,7.4173524025,9.4225815325,10.72598418,9.04679776467,9.33255960233,10.40879176,9.694671783,8.5670648495,8.491596928,8.41478984433,6.165314669,10.38915837,8.851515697,10.90219441,7.881528695,7.886226753,11.07481734,10.18559438,11.5864322767,7.951694331,9.815455799,10.4422907,6.7640108625,6.924993942,11.0274017595,7.9439611295,7.2537352705,11.97755909,6.65121338575,9.16661408367,10.37757418,9.587637423,8.317888675,8.051878169,10.2282606065,8.770233385,6.569556123,5.627057093,7.553861805,6.396138612,8.977123283,10.96486087,Control
GSM427159,5.98658799,12.2764444,8.984141518,10.3637143,9.325879453,8.972521155,8.436358762,6.67843026971,8.414531497,6.65021850067,6.04174069825,5.671599723,6.1546632055,5.145679041,10.66444309,6.502239591,9.382637282,6.494940064,6.889009379,8.892012333,7.365668755,7.7012832345,8.563407107,10.79075191,6.845117176,5.92315269333,11.40859261,12.40071944,6.505620855,7.24534701533,9.728286664,6.59113613667,6.71436669267,7.587381598,10.00589157,6.7379607485,11.39527989,7.1489847855,8.13069520333,9.6275956935,9.90022641533,6.29655434,5.101199635,4.95444207,5.63969746625,11.6627575,7.885620188,6.35455952733,6.462662046,6.150422189,6.853313064,9.346211361,12.19704319,6.84856387,11.33112984,7.3426400302,11.73219511,9.280156639,6.38494067629,6.063509009,8.6671905735,6.8856854245,7.71767835,6.7622747545,7.9259525615,9.488543691,10.71902535,6.6651319955,9.231161842,9.54390236,9.11655921633,7.2170541915,6.186416987,9.233151983,8.2971822775,7.753678639,7.8274503985,5.98222220675,10.312101354,10.392543967,7.05787236967,8.439583434,10.80480483,8.110683428,7.187750739,5.03365563,7.88469464667,8.64025604375,9.6892558675,11.33417845,9.048665422,8.1677456045,7.9292376395,7.68690227025,8.6630126225,10.74964553,8.79833671167,10.2124164527,10.40449794,10.01210111,8.615444781,8.254613967,8.48631951,5.859479655,10.08429722,9.109152314,11.37070935,7.815256994,7.645116667,11.53262879,10.26616024,11.6338743833,7.665018072,9.929872764,10.38291338,6.8141713125,6.839868676,8.2708191325,8.103124226,6.742178128,11.86184501,6.560420666,9.14256735367,10.52528127,9.645739987,8.59117741,7.86542819433,9.6410241145,8.499656515,6.478329262,5.6759326035,8.329169717,6.157756819,8.975526388,10.89468537,BRCA
GSM427160,6.147414189,12.47414328,9.601938408,10.59591118,9.381283981,9.108133102,8.70369695,6.628254935,8.742104066,6.70239896633,6.74908509625,5.76207503975,6.53578262325,4.877674567,10.325896,5.84800395,9.370427593,6.857020303,7.0845768835,9.469540644,7.306383297,7.78868036775,9.006284785,11.50205123,8.115760429,5.79473177367,11.2089234,12.28574906,7.0652904225,7.49369070267,9.266400712,6.975738791,6.21633692333,7.737289074,10.52528127,6.869178129,11.3989816,7.143284807,8.13462044233,9.7717912665,10.2655236773,6.416760061,5.011016147,5.438967501,5.8602843415,11.77105209,8.056745364,6.90401792333,6.823822501,5.767940105,7.486435083,9.4494249875,12.09904539,7.808660365,10.92977641,7.224976819,11.75935364,9.323393222,6.26871611786,6.119621392,9.043534414,7.277530094,7.745608994,7.012407097,7.9194651015,9.682240186,11.04074197,6.310344814,8.607821417,9.288785994,9.076053647,7.912831347,6.382672115,8.94483761725,8.6127798505,7.893025841,7.70892800625,5.7519684745,10.168662834,10.539595686,7.01943370733,8.752805189,10.49325532,8.077414868,6.605928091,5.717135739,7.71670846233,8.9246383145,9.963199446,10.85687312,9.415353585,7.8726560675,7.5349665345,7.53909213425,8.348423455,10.73861188,9.19561450233,10.3401601237,10.22215524,9.838483491,8.649519756,8.525535024,8.676459545,5.932280461,10.16040756,8.792189283,10.72311933,8.073848511,7.644869593,10.22614155,10.57151592,11.5702330533,7.64086152,10.11233561,10.61404749,6.8509701385,6.735119764,7.3755804475,8.5788058095,7.3776182085,11.91354778,6.5704686045,9.11265070267,10.31178269,9.350100012,8.496655206,8.11331698767,9.9780282995,8.67532211433,6.999862275,5.42993783025,9.925235871,5.844744204,9.204339515,11.00293473,BRCA
GSM427162,6.671191186,12.32769025,9.097493028,10.57278923,9.544288856,8.316825834,9.028169309,6.69335634429,8.2573132635,6.91125590067,7.33950241175,5.44909299075,6.34044413925,4.723357537,11.05050869,5.833276737,9.1882839575,6.866076894,7.585329182,8.497553614,7.815256994,7.4104157105,8.569714298,11.50205123,7.935328799,5.437532102,11.41853536,12.16828986,6.518957182,6.986373825,9.413057256,7.17480525133,6.43171383433,7.7197057665,10.79412363,6.6715156405,11.32897515,7.2846248305,8.647731717,9.477837206,10.2724422663,5.989826604,4.927909782,5.171138007,5.5016593965,12.00382718,6.953139257,5.97392991333,6.15026695567,5.166541835,7.958945778,9.3056554,12.48456748,5.73024,11.06078055,7.4878570166,12.23639105,9.529748305,6.11509249814,6.625895559,8.2478604605,6.813241995,7.815256994,6.5667860355,7.82524806925,9.835174498,9.804663915,6.363957719,9.192268846,9.956532662,9.22604407833,7.4581159765,6.090118375,9.07097934775,8.522296209,7.88025638267,7.57986077175,6.35824610575,10.050980994,10.7255934155,6.46814411567,8.6874090235,11.15959405,7.721528698,5.927488357,5.249456007,8.52365689267,8.3639902815,9.0746207545,10.98200978,8.2986193415,8.018287434,7.7326132025,7.529579315,8.834039366,10.8590069,9.35244853267,9.744029807,9.90843808,9.975966561,8.2544381055,8.021716204,8.61834041667,5.884360575,9.52215539,9.609927196,10.37355608,7.239410274,7.1870936865,10.63957159,10.65722043,11.5606470833,5.520195335,10.05257523,9.800411017,6.6247603795,7.445265536,7.026021961,7.8119879685,6.846648049,12.10963326,6.3630153585,8.463351463,10.81763547,9.448297599,8.327486542,7.93939094533,9.340860395,8.07880165867,6.753287377,5.3329926715,10.17005684,6.551443438,9.24955267,11.11718547,Control
GSM427163,6.289378595,12.18094263,9.274157466,10.70681758,10.01714982,9.237891778,7.935814963,6.71327095057,8.1842999665,6.727062106,6.54666819075,5.729943951,6.16887493575,5.2730830625,10.95182765,6.546783071,9.2360283925,6.134329409,7.0510707495,9.428585838,7.125881269,7.7034571775,9.062600116,11.42322901,7.248072547,5.93814949667,11.07799751,12.22502371,6.707401449,7.19426626333,9.294495039,7.08205131367,6.656603432,7.289963114,10.57043948,6.6164296375,10.88402951,7.4340821195,8.12672757067,9.3861165135,9.404843943,6.56544914,5.092134744,5.301780818,5.80954885825,11.72645885,8.40374029567,6.80374943933,6.679779752,5.9769749115,6.960584469,9.4507429465,12.22983432,7.219219655,11.22708057,7.161221794,11.36056745,9.65317699,6.37815762857,5.682581197,8.8416981055,7.2177793145,8.139169045,6.5251491875,8.10743541975,9.25822512,10.80793066,6.1748846505,8.945766523,9.522278016,9.10345924067,7.543913831,6.410201693,8.87112144175,8.478964386,7.56329023367,8.0308540895,5.846463069,10.4151315645,10.3104713005,7.059741909,9.023850881,10.3343183,7.743292592,7.380398561,4.615340623,7.90936397667,8.531981883,10.1134177805,11.10769786,9.4567783015,7.765149941,8.265213708,7.432067006,8.4836091865,10.67589996,9.094381644,10.3190386777,10.60627128,9.816688146,9.01967766,8.632920517,8.465489011,5.887775801,10.01630727,9.330659861,11.37439849,7.553593058,7.59092276,11.04264453,10.28274128,11.5806475867,7.96636287,9.813909876,9.983841951,6.936615278,7.060077453,7.3291673985,8.0689014235,7.6108019145,11.93079102,6.41933454025,9.29704051133,10.34471787,9.749023471,9.025244178,8.144370129,9.4567077085,8.818310988,6.824675979,5.724912538,9.350851427,6.249545485,9.07661596,11.46239505,BRCA
GSM427164,6.942664411,12.4925881,8.094514685,10.369906095,9.275193989,8.639323636,8.319853998,6.64983244814,8.4674110015,6.96845789967,6.3652003555,6.00430999675,6.67529479325,4.7664686065,10.19694666,5.706262025,9.695129357,6.41193939,6.763733646,8.989303042,6.732544377,7.82878580175,8.135954363,10.58546987,6.849127091,6.068461391,10.65984455,12.35101106,6.9285875365,7.71252975667,9.441326359,6.68666105033,6.82668008467,7.629468025,10.50744312,7.342223526,11.46972335,7.4848037715,8.06320772333,10.3317089185,9.51612918533,6.091917306,5.197915751,4.692947918,5.889292139,11.51112271,8.46022881533,7.24421941133,6.563089468,6.4893079575,7.058265416,10.018924592,12.44988381,8.677068719,11.29042226,6.776792448,10.95801997,8.864867955,6.34072112443,6.188742749,8.7052967805,6.8694877505,8.408713055,7.071373931,7.445350942,10.09113158,11.22961513,6.4138825345,8.682653285,8.649131418,9.270363986,7.8529284555,6.888411832,9.0628002675,8.648627771,7.44991218067,8.25068440975,5.8408213995,9.588315391,9.581731624,7.331943975,8.7302784115,10.14135395,8.1061062915,7.47856968,5.499695432,7.64135601667,9.22160397925,9.996990863,10.88810796,9.7291083195,7.581808483,9.127378779,7.5750145435,8.586858316,11.50955249,9.16705569067,9.405990297,10.21839405,9.302856582,8.573643372,9.093031217,8.69550353333,6.78103548,10.3670273,9.684319572,10.65722043,7.175178069,7.9410335545,10.56036654,10.50260587,12.1339918167,8.702805674,9.759147978,10.67109897,6.691972956,7.176649708,9.896606441,8.695534136,7.8630190855,11.54630621,6.92715903975,9.014950705,10.75842751,10.09463892,9.39668565,8.020713291,10.052680139,9.07187749467,6.567428036,5.156932939,8.530563498,5.767794645,8.935799405,10.11198692,BRCA
GSM427165,6.165867356,12.04827069,8.363566578,9.8418881525,9.712381316,8.078179001,8.944200421,6.65795056514,8.178043483,6.98974233567,7.3058340285,5.31781740375,6.45037774225,5.479665553,11.52882293,5.579701547,9.70044005225,5.460260315,6.942026787,8.283761058,7.41168284,7.5817404885,9.256232945,10.57043948,7.922823903,5.20562717533,11.9938814,12.13981521,5.973016234,7.45785246567,9.085353696,7.682855422,6.41593133067,7.591690576,11.05704424,6.3666374985,11.09109172,7.414582427,8.18669030633,10.214895946,10.4052109017,6.731933742,5.192698437,5.434554214,5.78129302475,12.26224618,7.307209865,5.37455940833,6.036274479,5.017212395,7.179513849,9.216124575,12.4173608,6.019930513,11.62416272,7.6351415802,12.2142175,9.463954014,6.08571496271,5.946152572,6.9404072535,5.8008289045,8.416059765,6.4200624265,8.1363201345,10.23494347,10.21866952,6.663246393,9.8173479,10.83920007,9.25945486167,7.163018361,6.77840942,9.71197758525,8.47178547,8.50044386867,8.34918962425,5.961989724,9.6829248285,10.68291734,6.42166024533,8.7490013315,11.43117909,7.323197826,6.601923498,5.178725843,9.37924404067,8.2964469305,9.4235422705,11.39318948,9.011395007,8.051921689,8.6749302785,7.46234084275,8.4746182345,11.06222513,9.055783682,10.4100445637,9.956354783,10.52922583,8.392556334,8.0038435175,8.01699249233,5.36650691,9.689771386,8.84970309,11.18913904,8.110210699,7.242328474,11.8442763,10.71047093,11.5145750067,5.292976103,9.92433417,8.534916724,6.403455599,5.591119307,5.7802057775,9.1899438355,8.310654127,12.22616388,7.0513847665,8.70819219233,11.10966436,9.640760601,7.408968939,7.82938742933,8.650124362,7.824653603,6.812501835,4.78261009125,10.62301752,6.731933742,7.995782871,11.10530635,BRCA
GSM427166,6.138635948,12.33120955,9.057451034,10.480230545,9.073606794,9.549015053,8.72546095,6.792877453,8.9466262475,6.991021337,6.26826666075,6.4364185585,6.4025842805,4.96209183,10.93386418,6.091811548,9.079293666,6.299625309,7.01714181,9.216237264,6.724313038,7.91805861725,8.282394772,10.42231215,6.962234136,6.20886654667,11.6188926,11.83642135,6.7475536965,7.65677226367,9.327744125,6.75943819533,6.801520642,7.2108847805,10.09063551,6.652433483,11.09993968,7.2769768175,7.68082322267,10.0771995225,9.25162105967,6.140988854,5.167931151,5.277995204,5.3501390665,10.99477083,7.989685844,6.68663832133,6.88825139067,5.844305507,6.683068735,9.228035609,11.89117053,8.520992932,10.20323209,7.4572438276,10.91468805,9.31002259,6.37995857,6.2950853,8.9392234685,7.4490315075,7.924992273,7.004187269,7.473068679,9.374121771,10.90148185,6.1008280115,8.458161657,8.180532206,8.84709218133,7.6369717535,6.508710401,9.0030756685,8.7601337405,7.73968605067,7.9879545315,5.8897078505,10.350985893,10.9364970335,7.018808194,8.725375453,10.35421112,8.292459472,6.501961052,5.07383228,7.65760771033,9.076772582,10.53697429,11.26511118,9.8630108645,7.4258984885,7.952007993,7.27672814675,8.5530484945,10.55937736,9.30301380867,9.52576590667,10.22638544,9.644366059,8.566909824,8.588868621,8.75905363033,6.222848625,10.07020855,8.496295686,10.70292179,8.096110446,7.794277783,10.57075254,10.24516082,11.6136895433,8.050149476,9.79752419,10.11636057,6.8512917035,7.001805408,7.6450219565,8.893839238,7.9299585725,12.02968073,6.713056329,9.62078642667,10.39664254,9.382883972,8.590438399,8.69021486033,9.933560278,8.47148382167,6.094030827,5.294110241,8.015193578,6.353195907,8.756123553,11.15845524,Control
GSM427167,7.032985515,12.15911615,9.529616553,10.79881458,10.13828816,9.367327993,8.134145359,6.46212343029,8.3504420235,6.63675277667,6.96663888775,6.10800944,6.67273495225,4.7246100745,10.46916384,6.098564439,9.197656891,6.653207393,7.132122796,9.270663911,6.945066652,7.159765952,8.396092175,11.31960737,7.674829818,6.02339317333,11.1161313,12.36769602,6.8634955485,7.84680102367,9.704855164,6.65236220033,6.88155112467,7.548171009,10.66888523,7.1812092455,10.99477083,7.3245778285,8.09054456533,9.6996756995,9.76997316367,6.79103628,5.72533984,4.876039551,5.591806779,11.9611296,8.39379024967,6.710508299,6.64891377433,6.2171886225,6.850721692,9.863525112,12.38250455,8.017366771,10.84149381,7.1618852434,11.11828268,9.319317118,6.23936458629,6.11956952,8.6055741085,6.8969961515,7.842619252,6.7938059775,7.5782527675,9.923045577,11.03612228,6.3467928815,8.771812245,8.724037246,9.08132747167,7.3916087785,5.91379373,8.66360591525,8.403286026,8.04826253967,8.13357477175,6.432318605,10.3065809345,10.318720793,7.05702786333,9.220050829,10.37973064,8.3079687095,6.80536058,5.247558487,7.73500103767,8.8458484785,10.4854444445,10.84003064,9.6349224305,8.3037027215,8.0325076705,7.75647313325,8.685207922,10.86554405,9.188918239,10.2091877753,10.29527565,9.350597316,8.707033011,8.676463397,8.82094804867,6.131862746,10.11027486,9.363686411,10.74842792,7.009607858,7.465168109,10.50876069,10.48357425,11.79353655,7.578374814,9.862637793,10.09627409,6.6180162235,7.277987361,9.4489620645,8.567706092,7.726976369,11.98561971,6.6239874905,9.230206302,10.49079602,9.981439248,9.05331578,8.05414870167,9.750649672,8.72046732167,6.757693768,5.26648411425,9.716982805,5.835425946,9.897543398,11.16113206,BRCA
GSM427169,5.975166574,12.3398473,9.209484513,11.022677655,10.11844835,8.797467904,8.169275047,6.39342746714,8.428913842,6.76443221633,5.7988888795,5.652080806,6.4950067175,5.007271072,10.88129775,6.10240159,9.154795135,7.181105347,7.168120966,8.668176866,6.647534426,7.71503952475,8.125853993,11.9866439,7.706221655,5.93082713433,11.81218745,12.38074251,6.652290476,7.44378808233,9.868360018,7.09465336033,6.711863569,7.5285485405,10.73727294,6.861446222,11.18792748,7.156929501,8.29468537167,9.526270562,8.98711892533,6.177724116,4.878003385,5.118745153,5.8421495495,11.43790563,7.896522628,6.52304376567,6.494371637,6.084153137,7.489890348,9.259961843,12.06681079,6.594851287,10.69680263,7.2458581842,11.67722645,9.762698087,6.61383716029,5.401230463,8.307920434,6.7874974715,7.856831861,6.2019071125,7.74964706725,9.482914378,10.83272413,6.582122422,9.057904512,9.223193928,8.98324299033,7.704876591,6.124747507,8.78443234275,8.7247164775,7.581904447,7.90315273225,6.30739354225,10.0572264215,10.3885563575,6.71155131933,8.454007989,10.63754892,7.843463352,6.841788007,4.73770262,8.01037228767,8.80346790275,9.894298353,11.35799469,9.2551995795,8.142612092,7.985627049,7.46897512175,8.774832915,10.61443405,9.038888432,10.3011780143,10.11346907,9.60212405,8.6307733355,8.228862775,8.35240614633,5.967693869,10.09782183,9.078305028,11.22708057,6.70134502,7.356733999,11.22557215,10.05646198,11.7083151733,6.813560362,9.878802392,9.974988515,6.6715821615,7.838512397,6.113514114,8.300153327,6.7919453575,12.19951141,6.808393919,8.94342393433,10.56535468,9.93081905,8.870627591,7.983702617,9.875914799,8.697835394,7.017646715,5.3706975035,8.42512265,5.850006293,8.945386131,11.1379023,BRCA
