@relation data

@attribute id string
@attribute 1633 numeric
@attribute 1635 numeric
@attribute 1723 numeric
@attribute 1806 numeric
@attribute 1807 numeric
@attribute 1854 numeric
@attribute 1890 numeric
@attribute 30833 numeric
@attribute 4907 numeric
@attribute 51251 numeric
@attribute 51733 numeric
@attribute 56953 numeric
@attribute 7083 numeric
@attribute 7084 numeric
@attribute 7298 numeric
@attribute 7371 numeric
@attribute 7372 numeric
@attribute 7378 numeric
@attribute 790 numeric
@attribute 83549 numeric
@attribute 84618 numeric
@attribute 978 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.9887506842,0.5723290968,0.1757886765,0.2146146707,-0.0909816999,2.0992635116,-0.0466895819,0.2328285626,0.7352792715,0.8113200574,-0.1055786552,0.0214990937,0.8034116246,1.2276308658,1.3343359137,2.4483032376,1.2611241524,2.6093901397,0.7970412485,0.3124337157,-0.0559172089,0.8934876097,BRCA
GSM480985,1.2142740340,0.4801884264,0.0088638226,0.2214627486,-0.1462134662,1.2268545552,-0.0999269985,0.1748968629,0.5471559902,0.4779909891,-0.1492816332,-0.0059415057,0.2705967141,1.2048513807,0.7726133174,1.4603137243,0.7518842100,1.7549256748,0.4365601505,0.3072375780,-0.1384957092,0.4088892171,BRCA
GSM480986,1.8119000315,0.6227178020,0.1243869107,0.2118537839,-0.1330779034,1.8513124436,-0.0764338221,0.1330229461,0.6729297309,0.3670153417,-0.1242188065,0.0407751971,0.7331258244,0.9947680089,1.0776409459,1.8862097859,1.2308686880,2.0394799113,0.9163119346,0.3133698776,-0.1035335224,0.9115517365,BRCA
GSM480987,1.8240972938,0.7137556692,0.0292489125,0.1019407532,-0.1068198060,1.5492507406,-0.0834272569,0.1311756251,0.6820724049,0.3593345608,-0.0988101555,0.1484820383,0.3967911637,1.2719901555,0.8908209850,2.5040080249,1.1177917480,2.0771609343,0.8866154421,0.2853484486,-0.1081118571,0.0911461335,BRCA
GSM480988,1.6514628709,0.4040014857,0.1422081525,0.0218177215,-0.0866555877,1.7663210929,-0.1541740904,-0.0047877747,0.5058062656,0.2818690333,-0.1152699678,-0.0292457978,0.7622335726,1.1635563124,1.3434912878,1.4206976407,1.0838372626,1.7951142234,0.9077796340,0.3092675592,-0.0748669413,0.5832171740,BRCA
GSM480989,1.6727685986,0.6892073639,0.0563405495,-0.0521584148,-0.1229975323,1.7208966688,-0.1443228270,0.1445833988,0.3844587313,0.1244157726,-0.1134549078,0.0732496886,1.3153640414,1.3615992726,0.9982893772,2.1473530791,0.9583118082,2.2408071888,0.6279515107,0.5283459358,-0.0265955244,1.0199355409,BRCA
GSM480990,1.6473283767,0.6472317224,0.0638339161,-0.0416976995,-0.1173610704,1.6977540851,-0.0773362469,0.1780938993,0.8250964314,0.4375984390,-0.1801352249,0.1106110284,0.6599835175,1.2554014247,0.7954377971,2.2890918331,0.8880958612,2.0988800988,0.9333275594,0.3323490834,0.0058081639,0.9360734375,Control
GSM480991,1.5005262553,0.6151915488,0.1561912982,0.0546115915,-0.0937796284,1.0655942466,-0.0801146704,0.1846956180,0.6644012132,0.2099227959,-0.1254410358,0.0408861109,0.3888020441,1.2105828193,0.5223760846,1.6806599798,0.9941622935,2.1222608883,0.8165263142,0.3488588878,-0.1066063427,1.3470872269,Control
GSM480992,1.3613066405,0.4652652998,-0.0018251802,0.0796262115,-0.1008401034,1.5800554566,-0.0516380682,0.2640647105,0.5767619562,0.3843653589,-0.1073067146,0.1181003258,0.9342543011,1.0237699072,0.8171439544,1.9122874532,0.6979280386,2.3160552580,1.2018825188,0.3274831568,-0.0260184392,1.7030677199,Control
GSM480993,1.8330990017,0.7221076830,0.1343875169,0.1340762251,-0.0718676581,2.0603732541,-0.0903017816,0.1943535225,0.7847048538,0.5367790774,-0.0905534789,0.1486466502,1.1220517026,1.2192135356,1.1090267159,1.9982982165,1.1798718145,2.2403623724,0.9793376065,0.4409884552,-0.0647622821,1.2616965250,Control
