@relation data

@attribute id string
@attribute 10262 numeric
@attribute 10594 numeric
@attribute 10907 numeric
@attribute 10992 numeric
@attribute 22916 numeric
@attribute 23020 numeric
@attribute 23450 numeric
@attribute 23451 numeric
@attribute 24148 numeric
@attribute 2962 numeric
@attribute 2963 numeric
@attribute 4686 numeric
@attribute 4809 numeric
@attribute 51639 numeric
@attribute 5430 numeric
@attribute 5431 numeric
@attribute 5432 numeric
@attribute 5433 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5438 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 57819 numeric
@attribute 6426 numeric
@attribute 6427 numeric
@attribute 6431 numeric
@attribute 6432 numeric
@attribute 6628 numeric
@attribute 6632 numeric
@attribute 6633 numeric
@attribute 6634 numeric
@attribute 6635 numeric
@attribute 6636 numeric
@attribute 83443 numeric
@attribute 9343 numeric
@attribute 9410 numeric
@attribute 9416 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.0433882278,1.2404451702,0.7927275024,0.7991716455,1.8174701333,0.3183998931,1.3259457417,1.7099674716,0.4389197756,0.3907541752,1.4746629334,0.7445804778,1.5318006736,0.7137421774,0.3975369574,1.8765759530,0.8007492875,1.9384943789,0.8600320538,0.9390896344,2.0158322748,2.2408497483,1.9307530988,1.5956783741,1.6747005731,1.8116858801,2.1655273762,3.1251079895,2.4002914340,1.5379252926,1.9450077416,2.0643569082,2.6062716643,2.3485379815,0.1686845633,2.2888150217,1.9902353137,0.7160344705,1.3941645877,1.0286620773,BRCA
GSM480985,0.7295237803,1.2757740750,0.7382045303,0.6640739576,1.5404746989,0.2800547646,1.1458243163,2.0247136056,0.3921914192,0.4345017685,1.3002798611,0.3393816852,1.3491998760,0.6612625366,0.3440147386,1.8608403636,0.6489243608,1.1547020133,0.6569830517,0.3429515940,1.5899640836,1.7362441270,1.5928977927,1.3546642363,1.2201701118,1.0629773867,1.7887017669,2.6369996912,2.3688549630,1.1213246533,1.5113319533,1.1534284825,2.3817210197,1.7068111213,0.1282716198,1.1320751110,1.5072591006,0.5106369017,0.9179031891,0.8349865539,BRCA
GSM480986,1.0780452465,1.7053487830,0.9362322073,0.8187802334,1.6741521096,0.3484144444,1.4083971050,1.6384891086,0.4791552021,0.5626451933,1.3279832959,0.6536400349,1.5022988549,0.6111331662,0.5185324838,1.7504970308,0.9002718199,1.9555213994,0.9663382927,0.7438989184,1.9199756663,2.0280745625,1.9659044344,1.5147999951,1.7253105589,1.5562563339,1.9473714283,2.7476365776,2.3281338528,1.2380846013,2.0297983736,1.7334408810,2.5954663753,2.1068636873,0.0856349762,1.9089450040,1.9641797542,0.8125698004,1.0909901476,1.0078271627,BRCA
GSM480987,0.9486749433,1.5022774208,0.8227128002,0.7949824149,1.9021330754,0.2716364843,1.4141054882,1.5055516251,0.4678816342,0.5690965432,0.9513957922,0.5613852767,1.6874229805,0.6846717728,0.4557380625,1.6928357801,0.7334619807,1.8825247181,0.7729776755,0.7551016080,1.7094694111,1.9679285884,1.8285348948,1.1692217951,1.7316677769,1.5871075954,1.9203256131,2.5369948639,2.4973049788,1.1004694563,2.1123042704,1.6946716409,2.7081866263,2.0405936590,0.0210847840,1.8295230863,2.2321570889,0.7589857380,1.1435443929,0.7104304081,BRCA
GSM480988,0.6355186057,1.8487865924,0.6702915437,0.7162553796,1.2991112575,0.2592587166,2.0034734541,1.3166527552,0.2474532776,0.4659313884,1.1511479914,0.5848175896,1.0407881547,0.4484409774,0.4754014016,1.3890773612,0.7290149531,2.0881026984,0.5144257691,0.3602641243,1.6099965249,1.6670975165,1.8871115711,1.3366246809,1.1884789462,1.2519825797,1.8932238658,2.7534415862,2.2224186339,0.9601258273,1.8256524034,1.2115395334,1.9589085180,1.8104193287,-0.1098701093,1.2294787167,1.6448039079,0.7538928549,0.6404789006,0.7909096054,BRCA
GSM480989,0.9768677142,1.4439446796,0.8524624311,0.8592103939,1.3030091405,0.2785073916,1.4987271627,1.1658992208,0.5562931584,0.5378667209,0.8324602135,0.4277957842,1.7792167763,0.4014842469,0.5009772391,1.2504570495,0.8378822479,1.9375428505,0.9081393301,0.7286765165,2.0221051542,2.3189120144,2.6384319331,0.8982298934,1.9962721103,2.2707554830,1.8867648188,3.0723228385,2.2083957150,0.8551116631,2.4080531894,1.2904159272,2.9400583903,1.8450706848,-0.0347481402,1.8861691553,2.4063992350,0.7359052904,1.3053605471,0.8195409154,BRCA
GSM480990,1.1785098328,1.3922447429,0.6753759256,0.8956748322,1.4144610668,0.2123922495,1.3152551121,1.1289250450,0.5326002790,0.7308652535,1.1087947152,0.4327955214,1.6734255388,0.5051845284,0.5933898498,1.4307237307,0.7899600305,1.6552819446,0.9311095635,0.7436226618,1.9708810598,2.2209360302,2.4294542074,0.9416872767,2.0354376055,2.6656145653,1.9097736752,2.9430385266,2.0406387080,0.6559906398,2.1374707371,1.3736833832,2.3431901533,1.7826679150,-0.1254706071,2.1331729890,2.3457263709,0.6326236854,1.0511820190,0.6294564008,Control
GSM480991,1.0094487308,1.6211699513,0.9755491306,0.8602194774,1.5166104675,0.2864062298,1.4559340146,1.3586139260,0.5914961682,0.5848697716,1.0823183061,0.4317130148,1.5385433775,0.4501797202,0.5979717699,1.4683429298,0.9043992721,1.5006515708,0.8822802315,0.7639645895,1.7520702212,1.9216874392,2.1507377756,1.2645089434,1.8021113847,1.5506152379,1.6012634549,2.4814910047,1.9308369521,0.5972920193,1.8622680902,1.1820439424,2.5551036200,1.9348096848,-0.0286068464,1.4340345067,2.1090095789,0.7750185515,0.9167958304,0.9134634977,Control
GSM480992,1.3831669712,1.8893506263,0.9232890636,0.9568731751,1.4871710202,0.3308135693,1.6881620751,1.1173889443,0.5814259887,0.6392148110,0.9156237514,0.3609761331,1.6208725125,0.3190929482,0.7417532169,1.3209709697,0.8275789302,1.7407633391,1.2745025079,0.7806424229,1.7265450942,2.1274780929,2.5633065170,0.7483742192,1.8525854391,2.0681220624,1.7014988863,2.8890806926,1.5998000871,0.5458573568,2.0404704065,1.0782580027,2.3832895360,1.9553247742,-0.0118806803,1.6086926857,2.3674443960,0.8793852981,0.6897920797,0.8674413791,Control
GSM480993,1.1932935020,1.8684461911,0.9787031116,0.8734353190,1.5598783485,0.3856984351,1.6985245811,1.3035781402,0.5449480516,0.6596746354,1.0733831598,0.4616988506,1.5379273372,0.4157287746,0.6218950929,1.5558551214,0.8727969173,1.9368122056,1.0128080229,0.7003747450,1.7510728325,2.0007002651,2.3298377728,0.9727141986,1.7345658838,1.8134235476,1.8636777622,2.7253636684,2.0661335744,0.9599198660,2.2108649759,1.5376518070,2.5969754060,1.9600288868,0.0186391051,1.7798670133,2.2032423765,0.9091349832,1.0644451337,0.9752112140,Control
GSM480994,1.0771309485,1.6471831929,0.8278280835,0.8382724103,1.3899063959,0.3383089883,1.5543013743,1.3143365953,0.4618558851,0.5435808993,1.0698143355,0.3644096033,1.5011941429,0.4276178036,0.5573769581,1.3609777563,0.7297566188,1.7444200515,0.9296552261,0.4711834936,1.9371673185,2.0915828495,2.3845392201,0.9918877419,1.6347134388,1.9719638890,1.9144926020,2.8846391229,1.9277746321,0.7268951616,2.1712870449,1.2143548619,2.7294559080,1.9409679970,-0.0845519461,1.7316271860,2.2269271612,0.7460331495,1.0537891856,0.7077195805,Control
GSM480995,1.0182410032,1.1489048731,0.8355649478,0.7262920961,1.5835999887,0.3047992397,1.2875835897,1.3975399379,0.5225508106,0.5028742267,1.1327314094,0.5472116108,1.5831075139,0.4924086419,0.4965784506,1.4510019176,0.8922421001,1.6873804115,0.7683329939,0.6793854129,1.7993106712,1.9964629263,1.7544976407,1.1618369989,1.5966395768,1.6861022909,1.6590321436,2.7595060784,1.8317414090,1.0282173857,1.6908806711,1.3271904297,2.3664023083,1.8063696772,0.0517472410,1.6452250877,1.8283799588,0.5741095199,1.1941771294,0.9174661257,Control
GSM480996,1.1950210630,1.5054885082,0.9710328809,0.8704705459,1.6250966072,0.3279521745,1.6278200547,1.2486999184,0.6144707081,0.5490478394,1.1596979183,0.5249120911,1.6325139565,0.6504628465,0.6427988857,1.5284496046,1.0159406141,1.9593366709,1.2517935276,1.0298981155,1.9589864065,2.2322559951,2.2688928976,1.2686009321,1.9776693052,1.9337345958,1.8251262263,2.8245566592,1.8838481530,0.7178365187,2.0397098513,1.4140832797,2.8857570490,2.0566732487,-0.0887409112,2.0296564900,2.2972431034,0.8591549764,1.4598002094,1.1409935517,BRCA
GSM480997,1.0165932700,1.3245584699,0.6988678201,0.8321097654,1.4421748729,0.2186151876,1.0193356541,1.0159288915,0.5609202804,0.5937590645,0.5533277113,0.1973050761,1.6726577583,0.4128972410,0.5941398577,1.2897330133,1.0116094612,1.6213326237,0.9696906130,0.5698352251,1.9245674979,1.6931048331,2.2299421364,1.1143472249,1.9094705433,1.4293304286,1.5016242229,2.5225722579,1.7487656883,0.6237562828,1.7461409569,0.7081206152,2.8738760947,1.5951098005,-0.1669573630,1.3993131320,2.2157788126,0.6214973943,0.9309317183,0.6817294141,BRCA
GSM480998,1.4430012007,1.6717482937,1.0136337715,0.7834621661,1.7923873862,0.3312646386,1.7564155526,1.4045097426,0.5327538550,0.4251242367,1.2826264399,0.4468033196,1.6139643384,0.6547086514,0.6463120739,1.7639596517,0.8838037979,1.8806177378,1.1753787794,1.0607975330,1.7077752937,2.1567917316,2.2051653730,1.1255736436,1.8974398193,1.6141002244,2.1260160882,3.0309345723,1.9130937368,1.0904260148,1.9750296026,1.7180609308,2.6391017437,2.4446411928,0.2409395231,2.2409377097,1.9974274189,0.9120779672,1.5192396726,1.0623959721,BRCA
GSM480999,0.9035967777,1.4595839846,0.8511575293,0.7871092134,1.6508511235,0.3543485379,1.2709264426,1.7961331829,0.5278886111,0.4129482270,1.2860508010,0.4997394822,1.3573317355,0.5961099756,0.4947846568,1.7301363037,0.7085651896,1.6310096437,0.9072224338,0.6700739898,1.8291340266,1.8315663935,1.6774007281,1.3729568571,1.3778817017,1.3515699503,1.7811222859,2.4424233578,2.3030491203,1.1498728045,1.6308207513,1.3892944704,2.3946420350,1.8884355723,0.2820066720,1.4568401177,1.5754856542,0.6754796473,0.8084335010,1.0150590865,BRCA
GSM481000,0.8174998637,1.4504203334,0.8196268110,0.7111164649,1.8118115317,0.3382679417,1.3767545223,1.5321271652,0.4927022784,0.3631641730,1.3923851831,0.4972662059,1.2615941506,0.7138049033,0.6022297094,1.7919678583,0.8467436703,1.4612862357,0.9111214659,0.5843651672,1.7868700437,1.8297314496,1.6798985601,1.4495659938,1.6255422839,1.2294904788,1.8646249195,2.5650015439,2.4289139972,1.1594972766,1.5134336501,1.4767429741,2.3483303387,2.2454083858,0.3130706644,1.2768456143,1.5656548739,0.6982492175,1.0317407461,1.0745212707,BRCA
GSM481001,0.8904990790,1.0179275110,0.6302684425,0.6460022726,1.4677605122,0.2149620786,1.3533020550,1.6571527608,0.3620175746,0.3354875534,1.3618447223,0.4134160298,1.2788214945,0.5694724961,0.5049143966,1.5295775910,0.6792754027,1.3503731381,0.8654047787,0.6110590695,1.6248340718,1.5469928681,1.3098336260,1.1224232189,1.1991471208,1.0693812569,1.7320857073,2.5720794482,1.9483729139,0.7188434445,1.2121978254,1.2167065590,2.0548770823,1.8205812275,-0.0302914723,1.3719052077,1.2739741802,0.5733784988,1.0700606704,0.6097191356,BRCA
