@relation data

@attribute id string
@attribute 10654 numeric
@attribute 10682 numeric
@attribute 1717 numeric
@attribute 1718 numeric
@attribute 2222 numeric
@attribute 3156 numeric
@attribute 3157 numeric
@attribute 3422 numeric
@attribute 3930 numeric
@attribute 4047 numeric
@attribute 4597 numeric
@attribute 4598 numeric
@attribute 50814 numeric
@attribute 6307 numeric
@attribute 6309 numeric
@attribute 6713 numeric
@attribute 7108 numeric
@attribute 91734 numeric
@attribute 9453 numeric
@attribute Class {BRCA,Control}

@data
GSM480984,1.2862357349,2.0747911589,0.7043834494,3.3108758926,1.3435499102,2.2515258126,1.5301591010,1.5722035714,2.9076402188,0.5420698944,0.1511446924,0.0340644919,1.1876202822,2.3247531584,0.9186821908,0.6111355032,0.1495070845,0.8994805415,0.9197815445,BRCA
GSM480985,0.7426393629,1.7793970997,0.7681519964,3.4070268571,1.3781634102,1.8070220551,1.0155779794,1.1950263827,2.2545513511,0.4855926696,0.1652332335,0.0123857875,0.8585749496,1.8602760241,0.7072604196,0.3076629468,0.0944707751,0.6708359433,1.0053348280,BRCA
GSM480986,1.2530696691,2.3227953976,1.1658073346,3.4539431631,1.3885935640,2.2534344527,1.4277941435,1.4850608607,2.6187869608,0.6125039000,0.1246771122,0.1287645825,1.5313324855,2.3805405568,0.8654634724,0.6186132703,0.0830776344,0.8393335938,0.8795348779,BRCA
GSM480987,0.9188615716,1.6530135622,0.6633391980,2.6516232340,1.1462126168,1.6233673890,1.1324875428,1.2009525524,2.6732498856,0.4941293969,0.0642292951,0.0173153496,1.3711604141,1.8705610384,0.8205128399,0.5672101278,0.0171873223,0.7847972338,0.8106798742,BRCA
GSM480988,0.6241050833,2.0936684743,1.0684210249,3.6851260065,1.4731086212,1.9541448621,1.0875277490,1.5023165097,2.5119986386,0.6545178590,0.0607459083,-0.0127760445,1.2751250274,2.1681118047,0.8197789948,0.3937330616,0.0928988873,0.5011439395,0.6985268363,BRCA
GSM480989,1.4487589151,2.8313986889,1.2713550221,4.0434167384,1.5595478127,1.7251473731,0.9703494905,0.8680202006,2.4508919569,0.6512403146,0.1733017369,0.1443619576,1.4973754604,2.1642434422,0.6548078281,0.5662710292,0.3646193627,0.6137172232,0.4449089217,BRCA
GSM480990,1.3193713947,2.6008662855,1.1134370352,3.7594586314,1.3341901971,1.7105851968,1.0627120436,1.1166210299,2.5060391425,0.6843744961,0.1761831402,0.1247960480,1.2827029558,2.2386984177,0.7440013145,0.5987035240,0.1498271361,0.6637699207,0.4418738134,Control
GSM480991,1.3477226941,2.2760811509,1.0509243269,3.7354140581,1.3172429070,1.9098144438,0.9952834231,1.2137441387,2.0891484842,0.5510825327,0.1916284407,0.0664072268,1.4991590696,1.8797004818,0.8596860130,0.4918334534,0.3105958622,0.3499417155,0.7632877740,Control
GSM480992,1.3879249766,2.5494931134,1.3783938189,3.9181248246,1.2511553850,1.3973706829,0.7699706780,0.6913745912,2.4327930286,0.6689306649,0.3052209087,0.0799538527,1.1609332558,1.9561430671,0.5789854892,0.3944804739,0.4589260880,0.2408120817,0.4976986460,Control
GSM480993,1.2305740119,2.5192131624,1.4640619415,3.6883386374,1.4678580805,2.0897884766,1.4282748104,1.0590011998,2.7241775541,0.6235492783,0.2539138924,0.1249807282,1.3830293474,2.2327049464,0.6135171034,0.5708912864,0.2773194371,0.4075578137,0.6949387997,Control
GSM480994,1.2453135290,2.8368744650,1.3288855521,4.3046153485,1.5064899092,1.7707099683,1.0227772257,0.9297857707,2.5002228320,0.5468885627,0.1678769466,0.1174237245,1.3992743912,1.8139289009,0.6920883063,0.5147185293,0.3840717431,0.2609314793,0.4697219895,Control
GSM480995,1.1472316088,2.0396515687,0.6788129836,3.3372707963,1.2791291277,1.8124048644,1.1818876416,1.0661050404,2.2339158654,0.5311553750,0.2821797934,0.0307183041,1.1751185302,1.9732154468,0.8890512852,0.7411564425,0.1022251386,0.7726559095,0.7922013535,Control
GSM480996,1.5415899680,2.2376572507,1.0800527782,3.6445304156,1.3063796514,2.1633929146,1.3959521725,1.4637993375,2.4602495284,0.6695119746,0.2926422200,0.1649337809,1.5071124192,1.9322864098,0.8905170687,0.8717459760,0.0727627034,0.6659478270,0.6008164968,BRCA
GSM480997,1.2782583386,1.9094590687,1.2626179876,3.1977084576,1.0400935752,1.0410058002,0.9167992883,0.7401851006,1.6447561196,0.8265943360,0.2087100314,-0.0489225460,1.0713926479,1.8083742353,0.5291824688,0.4948405563,0.2273438572,0.4725810055,0.6302639771,BRCA
GSM480998,1.4285575151,2.1471013341,1.1317894381,3.8853470386,1.5015713412,2.2408666478,1.4781041069,1.0988790691,2.9636797010,0.6503949467,0.1486349026,0.0534570254,1.1982130651,1.8529811870,0.7766996781,0.6519554030,0.0972038487,0.9604645868,0.7276664976,BRCA
GSM480999,1.2339897678,2.2245396324,1.0880860927,3.7363414466,1.5324954994,2.1193198894,1.4613395631,1.7353478472,2.0662657542,1.2084490037,0.2252982220,0.0931175349,1.2840817776,2.3769715289,1.0549140198,0.5571570783,0.1738873263,0.5995911955,1.0444929007,BRCA
GSM481000,1.0208259895,1.8589636310,0.8355049009,3.7601382733,1.4516264471,2.2813722557,1.4628990143,1.6236676971,2.4134775475,0.8058456250,0.2035794696,0.0533602398,1.3122566746,2.2587386579,1.0778355758,0.5290313732,0.1445422116,0.6527115132,1.0973261936,BRCA
GSM481001,0.8669372535,1.8010233030,0.6049218293,3.6612434983,1.3187724097,2.0016824768,1.2332955970,1.1714136476,2.2548762785,0.5387347235,0.1711662956,0.0140316932,0.9448450329,2.2965521234,1.0669868794,0.6825439104,0.0717741425,0.6759646735,0.8120197633,BRCA
