@relation data

@attribute id string
@attribute 10252 numeric
@attribute 10253 numeric
@attribute 10254 numeric
@attribute 1173 numeric
@attribute 1175 numeric
@attribute 1211 numeric
@attribute 1213 numeric
@attribute 160 numeric
@attribute 161 numeric
@attribute 163 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 2060 numeric
@attribute 2885 numeric
@attribute 29924 numeric
@attribute 30011 numeric
@attribute 58513 numeric
@attribute 6456 numeric
@attribute 8027 numeric
@attribute 867 numeric
@attribute 8874 numeric
@attribute 9146 numeric
@attribute 998 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,2.2478502590,1.0463983864,0.1959970924,2.1056936517,2.0626354782,1.1811603262,0.8143940355,0.6339837544,0.9291147694,0.3340915554,-0.0304579000,0.1537555695,0.6796405593,1.6104626348,0.4885735737,1.6180559838,0.2869977082,-0.1801441938,0.5087797644,0.5194533495,0.1577197406,0.3898624541,0.2411862325,BRCA
GSM481003,1.8619587819,1.2103569881,0.0998811109,2.2337767680,1.9827849738,1.3912595814,0.6049503636,0.7140137895,0.8863338492,0.3225214290,0.6191529817,0.0484339897,0.5713511598,1.7524189089,0.4643231235,1.6326908636,0.3674511029,0.0525383232,0.9127061217,0.4569876247,0.0871189219,0.6056475161,0.1941480732,BRCA
GSM481004,1.8218525118,1.2541301101,0.1114488029,2.1819931137,1.7577955346,1.2894276836,0.7267074391,0.6973926800,1.0742304335,0.5103600910,0.1518570445,0.2059234660,0.5797022707,1.7306030480,0.4329338915,1.6973598214,0.5062472332,-0.0678330470,1.1232724191,0.4162228867,0.0842149444,0.6879091145,0.2163254187,BRCA
GSM481005,1.7604772779,1.2240796762,0.3299287339,2.0474239456,1.7192065715,1.1401585482,0.8208321277,0.6178779096,0.6696846949,0.3069753119,0.4012778942,0.2165325873,0.8758493044,1.6458761891,0.4024352118,1.4051113854,0.3377768264,-0.1314029999,1.2763141693,0.5630232504,0.0488178599,0.4838946634,0.1866518880,BRCA
GSM481006,2.2297627396,1.2663635090,0.2383534156,1.9427664413,2.0104171225,1.3272515258,0.8228896988,0.5752585570,0.9618628352,0.3259624518,0.3139419490,0.1430200110,0.7649697353,1.6704388113,0.3481947789,1.3456562230,0.3775506731,0.0342718605,0.8515394033,0.7007251898,0.1569244603,0.4114521162,0.1984657517,BRCA
GSM481007,2.6798702611,1.4913886339,0.1790585456,2.1076881356,2.0977713496,1.4230721867,0.6452717698,0.6567551899,0.7442208603,0.1785968408,0.0250401876,0.1262126311,0.6218917904,1.7786090209,0.5238454692,1.2418221233,0.2825373105,0.0605695991,1.2014888450,0.3703690339,0.1085153274,0.6904913154,0.2322261396,BRCA
GSM481008,0.4029975546,1.7429719418,0.1860287433,1.5958242616,1.9601536235,1.2605167206,0.8625828716,0.5330635202,0.5399920945,0.3382766917,-0.0105014925,0.2092566926,0.6467134040,1.6622805248,0.6174658125,1.6162462036,0.4839581136,-0.1054149034,1.0017651172,0.5230086976,0.0616711039,0.6157786496,0.1960819449,Control
GSM481009,1.8058835797,0.7563265748,0.2060278734,1.6059574718,1.5854946376,0.9139744673,0.7370027589,0.3281522293,0.3911177062,0.1257537392,0.1017885568,0.0047963763,0.7596963732,1.3427748691,-0.0175978251,1.6241853628,0.2473179262,-0.1184389758,0.7940400205,0.4207337816,0.0656985323,0.1411008789,0.2414110834,Control
GSM481010,2.1678785483,0.7706534589,0.3322926692,2.1223495139,1.7100852352,1.1396187419,0.8254797151,0.5441372355,0.9029520035,0.5374011108,0.0557148577,0.2403421661,0.9100701006,1.7509254467,0.4845223095,1.5378745633,0.3448740005,-0.0036282342,1.1985256969,0.4992045580,0.1186533748,0.4585961949,0.2052486207,Control
GSM481011,1.6308225262,1.4325253145,0.1249950938,2.2543577088,2.2918513385,1.4837687343,0.6456970798,0.8506034146,0.8218840474,0.1568289144,0.0734742197,0.1001883706,0.5978866943,1.9492786230,0.5406476565,1.2665569888,0.3800003528,-0.1004644479,0.9945890979,0.2453137968,0.0474358449,0.6816326072,0.2254770854,Control
