@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1026 numeric
@attribute 2002 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 4804 numeric
@attribute 4914 numeric
@attribute 5290 numeric
@attribute 5293 numeric
@attribute 5605 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6797332095,3.3594499677,0.4598573640,2.3584245311,0.3070585448,1.6104626348,0.8212452234,0.1657428197,-0.1747343264,0.3417825494,0.8497827404,0.1390805759,2.2882412161,-0.0234144181,BRCA
GSM481003,0.3007907103,3.0403829142,0.5094530717,2.5114432043,0.3973698837,1.7524189089,0.9474795161,0.2308445466,-0.1846113332,0.1791957579,1.4233998538,0.1453346393,2.4272642752,-0.0553885548,BRCA
GSM481004,0.4733082638,3.0274459125,0.3519630753,2.2194539971,0.4676012300,1.7306030480,0.8814408686,0.1176411078,-0.2144304077,0.1934292825,1.4479867770,0.0639251527,2.7043259995,-0.0500999228,BRCA
GSM481005,0.7983672971,3.2873637975,0.4627470135,2.3890128664,0.4302809539,1.6458761891,0.8521304950,0.3413315056,-0.1696848749,0.2936143763,1.0055721670,0.0764267961,2.3308550971,0.0180744121,BRCA
GSM481006,0.6102282105,3.2162807881,0.7458138092,2.7993582883,0.4174783649,1.6704388113,0.8876503406,-0.0104646519,-0.1832060911,0.2433270854,1.3385462081,0.1169393467,2.3295555881,0.0128678733,BRCA
GSM481007,0.3836162349,3.1362124086,0.6824327353,2.4604020782,0.2757121727,1.7786090209,1.1560421735,0.1564722206,-0.1365150868,0.1014056848,1.4767880777,0.1837086821,2.3985712954,-0.0621160632,BRCA
GSM481008,0.5217626055,2.8834402039,0.6088109500,2.1300801171,0.4476290999,1.6622805248,1.2938889639,0.2377138864,-0.1285786398,0.1758980179,1.1338950680,0.1199409844,2.4446920753,0.0012555714,Control
GSM481009,0.5489170128,3.1617967563,0.4693302326,1.7882246540,0.1436777954,1.3427748691,0.5253295350,0.0778947607,-0.3624040733,0.2437746771,0.4174557194,-0.0310865428,2.4154436141,-0.0048567386,Control
GSM481010,0.6249280034,2.8992610497,0.4728208937,2.1086231072,0.3798376370,1.7509254467,0.9039840400,-0.0103285441,-0.1443649510,0.2892597577,1.1752510060,0.1620686616,2.2814118394,0.0688335455,Control
GSM481011,0.3773361022,3.6372286978,0.4902841595,2.7272794777,0.4895673924,1.9492786230,1.1300241724,0.2105630327,-0.2897583519,0.2223992294,0.9093435548,0.2404869166,2.8155515152,-0.0475626586,Control
GSM481012,0.6217948134,3.1253992766,0.3416192576,1.8813959094,0.2876286948,1.5784882939,0.8123865621,0.1296052561,-0.1556269893,0.2830991491,1.1253169480,0.0911824431,2.6636632381,-0.0046310019,Control
GSM481013,0.5423872353,2.6682964415,0.7541746855,2.6179897917,0.5135772455,1.6565090109,1.6534560970,0.0253818649,-0.0758634953,0.0987440369,1.2742863821,0.2032989389,2.5264454656,-0.0280898488,Control
GSM481014,0.4683649742,3.2114973665,0.8408090979,2.0626784828,0.3600116801,1.2421748134,1.0210845322,0.0969291903,-0.1249282027,0.4610486274,0.7996720764,0.1858299267,2.1941194408,0.0084851914,BRCA
GSM481015,0.4323678063,3.6075988710,0.6943586710,2.7202442222,0.5539258319,1.6013563458,1.1101989111,0.1465168243,-0.2096320648,0.2014516948,1.1271836070,0.2108010371,2.8591947300,-0.0340474368,BRCA
GSM481016,0.5793673010,2.9940343796,0.2868738763,2.0178352594,0.2557678411,1.8586949196,0.9262994193,0.1933950735,-0.1175413547,0.1879192361,1.0464032756,0.0464867247,2.4599850390,0.0025573775,BRCA
GSM481017,0.8371084574,2.4443219974,0.2501671649,1.3314801619,0.1612408568,1.3855678936,0.5171931558,-0.0090512494,-0.1509797142,0.5053033147,0.4564138799,-0.0165517380,1.9582755479,0.0984201438,BRCA
GSM481018,0.1781137291,3.3114707096,0.3774558579,2.3386700948,0.4512738995,1.5609027490,0.9430964104,0.1025729681,-0.2616448737,0.2168153361,0.5272339107,0.2315901537,2.4696819614,-0.0661165698,BRCA
GSM481019,0.5892617554,3.0739026516,0.5885260189,2.3733375204,0.4021947691,1.6939296023,1.1114784536,0.0190352948,-0.1374253253,0.4036104572,1.2683555657,0.1500525396,2.7068592139,0.0599291107,BRCA
