@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1154 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23368 numeric
@attribute 2885 numeric
@attribute 3376 numeric
@attribute 3561 numeric
@attribute 3565 numeric
@attribute 3566 numeric
@attribute 3597 numeric
@attribute 3635 numeric
@attribute 3716 numeric
@attribute 3717 numeric
@attribute 3718 numeric
@attribute 5266 numeric
@attribute 5267 numeric
@attribute 5290 numeric
@attribute 6198 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 6714 numeric
@attribute 6778 numeric
@attribute 7297 numeric
@attribute 8431 numeric
@attribute Class {BRCA,Control}

@data
GSM481002,0.6797332095,0.1271158535,2.3584245311,0.3070585448,1.1770933690,1.6104626348,0.3180092683,-0.1065405529,-0.2027328952,0.7614912264,1.0689384535,-0.1193558042,0.5082450581,0.0485487563,-0.1298386080,-0.1720300632,-0.0096530452,0.3417825494,0.2291788254,2.2882412161,-0.0234144181,0.2904654710,-0.0124092440,1.1754855409,1.3983509587,-0.0308835172,BRCA
GSM481003,0.3007907103,0.1268698784,2.5114432043,0.3973698837,1.4703995010,1.7524189089,0.1059382031,-0.0966594915,-0.1808650321,0.4453759759,0.5155252637,-0.0801793431,0.4776535522,0.0121588141,-0.0583250998,0.9824862389,-0.0347890340,0.1791957579,0.1360396983,2.4272642752,-0.0553885548,0.0839562974,-0.0016825477,1.3898797435,1.6564943293,0.2475586996,BRCA
GSM481004,0.4733082638,0.0425533058,2.2194539971,0.4676012300,1.3837178734,1.7306030480,0.2146089000,-0.0254715456,-0.1681409277,0.7294014046,0.7834595079,-0.0795753457,0.5671119911,0.1063429446,-0.0912097394,0.1915956991,-0.0895430764,0.1934292825,0.0275244191,2.7043259995,-0.0500999228,0.1372055122,-0.0060122215,1.6768926508,1.6212597584,0.0174989201,BRCA
GSM481005,0.7983672971,0.0839721501,2.3890128664,0.4302809539,0.9780464991,1.6458761891,0.2410735172,-0.0875499745,-0.1635580101,0.4434519666,0.9203541487,-0.0870296289,0.5830370403,0.0221718806,-0.0796489555,-0.1130436052,-0.0353363417,0.2936143763,0.6309395681,2.3308550971,0.0180744121,0.2881692323,0.0075601748,1.2180027991,1.4486135101,0.0527477580,BRCA
GSM481006,0.6102282105,0.0105735481,2.7993582883,0.4174783649,1.0880985708,1.6704388113,0.2269013972,-0.1657815402,-0.2067404358,0.5230445001,0.7216811898,-0.1502535146,0.5490418825,0.0171736931,-0.0806952232,0.1704727875,-0.0367116262,0.2433270854,0.4139080834,2.3295555881,0.0128678733,0.2175775908,-0.0179128214,1.1069196426,1.1674732929,0.0300441004,BRCA
GSM481007,0.3836162349,0.1678762083,2.4604020782,0.2757121727,1.0484767142,1.7786090209,0.0394764356,-0.0861694003,-0.1542351009,0.4993439765,0.3756938733,-0.1095179278,0.2825788311,0.0266022543,-0.1316772176,0.4281511414,0.0312372230,0.1014056848,0.1694968132,2.3985712954,-0.0621160632,0.2030390211,0.0468923578,1.1726965294,1.4454073766,0.0528153585,BRCA
GSM481008,0.5217626055,0.1786039099,2.1300801171,0.4476290999,0.7841845883,1.6622805248,0.1634127728,-0.1323584576,-0.1944486666,0.6907179117,0.5872246644,-0.0895309923,0.4309778051,0.0374788624,-0.1384186480,0.0846768882,-0.0339157488,0.1758980179,0.5929385196,2.4446920753,0.0012555714,0.1490175020,-0.0086323968,1.2228275439,1.9935437673,0.0751927796,Control
GSM481009,0.5489170128,0.1376081983,1.7882246540,0.1436777954,0.7350496649,1.3427748691,0.2802775624,-0.0851247029,-0.1727654666,0.5125457647,0.7604960026,-0.0994991177,0.4693481246,0.0230332860,-0.2643748682,-0.1782319745,-0.0826222785,0.2437746771,0.1911922992,2.4154436141,-0.0048567386,0.0807280921,-0.0607615665,0.7356271796,1.0330606219,0.0757519919,Control
GSM481010,0.6249280034,0.0269297579,2.1086231072,0.3798376370,1.2890395946,1.7509254467,0.3533771740,-0.1204783785,-0.1556283878,0.5562831773,1.1553400818,-0.0830957172,0.6016551096,-0.0186596700,-0.0452238933,0.3758147134,0.0035541649,0.2892597577,0.5689818496,2.2814118394,0.0688335455,0.2435579410,-0.0237400801,1.1627908613,1.4427850469,0.0100868653,Control
GSM481011,0.3773361022,0.1403948479,2.7272794777,0.4895673924,0.9543569198,1.9492786230,0.1252889547,0.0555257600,-0.2382253656,0.5297162981,0.4510598880,-0.0850995498,0.3680541691,0.0504960761,-0.1287815349,-0.1408816046,-0.0087914791,0.2223992294,0.2854890496,2.8155515152,-0.0475626586,0.0857347009,0.0394449375,1.1955238983,1.7791477543,0.1032072871,Control
GSM481012,0.6217948134,0.2273787880,1.8813959094,0.2876286948,1.2375163869,1.5784882939,0.4201785988,-0.1677508154,-0.1896803332,0.6203711240,1.2308973363,-0.1307487050,0.5566328427,0.0850258547,-0.0816690961,0.1517424236,-0.0688538576,0.2830991491,0.4983770618,2.6636632381,-0.0046310019,0.2235082760,-0.0168233594,1.4364766701,1.5261692640,0.0189581511,Control
GSM481013,0.5423872353,0.1530910153,2.6179897917,0.5135772455,0.6885934596,1.6565090109,0.1483303790,-0.1080073740,-0.1382876285,0.4824112685,0.4023896125,-0.1263901692,0.3336732206,-0.0107482306,-0.1207121072,0.0986336892,-0.0419056931,0.0987440369,0.3492456234,2.5264454656,-0.0280898488,0.0460112942,0.0861050577,0.9625682124,1.8359116581,0.1416929567,Control
GSM481014,0.4683649742,0.3945600313,2.0626784828,0.3600116801,0.8307766274,1.2421748134,0.4070746693,-0.1201319832,-0.1450088528,0.5872165185,0.6996738410,-0.0174893596,0.4573446206,0.0364320597,-0.0754416699,3.0029457467,-0.0757499861,0.4610486274,0.4589858494,2.1941194408,0.0084851914,0.2950834701,0.0158902815,0.8654384126,1.4343880778,0.0695792576,BRCA
GSM481015,0.4323678063,0.2742225785,2.7202442222,0.5539258319,1.2317002118,1.6013563458,0.2484374024,-0.0434968951,-0.1539525163,0.5926894421,0.7266436354,-0.1089611042,0.4442043349,0.0352191013,-0.0895976315,-0.0854261052,-0.0922520919,0.2014516948,0.1846217488,2.8591947300,-0.0340474368,0.1494769473,0.0181228693,1.2675346350,1.6245575382,0.0547757263,BRCA
GSM481016,0.5793673010,0.1411369040,2.0178352594,0.2557678411,0.7394243536,1.8586949196,0.2673345235,-0.0761028369,-0.1381481816,0.7428201635,0.9345173868,-0.0712852920,0.5840072209,0.0166699116,-0.1306282567,0.1221306912,0.0087616071,0.1879192361,0.1344851521,2.4599850390,0.0025573775,0.1807201017,-0.0277622203,1.2259102424,1.3602366564,0.0404316669,BRCA
GSM481017,0.8371084574,0.0430914606,1.3314801619,0.1612408568,0.6613322264,1.3855678936,0.5061588235,-0.1255014185,-0.1530978298,0.5776904026,1.2523580626,-0.0873026317,0.5594045820,0.2420565581,-0.1144400142,-0.1151353849,-0.0281911644,0.5053033147,0.9595155914,1.9582755479,0.0984201438,0.3590581081,-0.0174622540,0.8218758678,1.0148024319,-0.0127778364,BRCA
GSM481018,0.1781137291,0.3895459248,2.3386700948,0.4512738995,0.8384957016,1.5609027490,0.3062264107,-0.0190166416,-0.1861421062,0.2299973559,0.3318372140,-0.1076940962,0.5066691867,0.0515010548,-0.1151118760,-0.1247719465,-0.0848586839,0.2168153361,-0.0054797439,2.4696819614,-0.0661165698,-0.0092683027,0.0063542866,1.5650721658,1.3760871682,-0.0039594202,BRCA
GSM481019,0.5892617554,0.0679439930,2.3733375204,0.4021947691,1.1119683831,1.6939296023,0.2922457441,-0.1203460871,-0.1501857708,0.5034410851,0.7127549178,-0.1243398338,0.4720759611,0.0446857553,-0.0795518603,1.8944082234,-0.0737389074,0.4036104572,0.5919812719,2.7068592139,0.0599291107,0.2534917277,0.0115189316,1.4557835869,1.5765954708,0.1433702708,BRCA
