@relation data

@attribute 959 numeric
@attribute 958 numeric
@attribute 8517 numeric
@attribute 1147 numeric
@attribute 8518 numeric
@attribute 4214 numeric
@attribute 5970 numeric
@attribute 3551 numeric
@attribute 1843 numeric
@attribute 7189 numeric
@attribute 7187 numeric
@attribute 7128 numeric
@attribute 9020 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute Class {Control,BRCA}

@data
5.703219255,7.8256296225,10.2072374,9.004698798,6.071482881,10.46146439,8.69026092,7.1307406325,14.96942161,7.37822060033,6.390259793,10.89735788,7.12458953,12.34771002,15.00532806,Control
5.355449107,7.1910294905,10.39985497,8.974945912,5.9492886965,11.6627575,8.669346719,7.787354885,13.94018008,7.05787236967,6.773076963,9.536461479,7.618204007,12.34109771,13.91249272,BRCA
6.511322251,7.2054038215,10.04121461,8.986710369,6.4546623115,11.77105209,9.073024297,7.4532495275,14.43231028,7.01943370733,6.939435598,10.07659888,7.363480204,12.51631937,14.51605303,BRCA
6.235732444,6.308850296,10.50969117,8.742495656,5.885664358,12.00382718,7.67194989,7.4011955135,13.07191821,6.46814411567,6.907494973,9.301536849,7.782574222,12.26985874,14.35403309,Control
6.303968491,7.0635894335,9.78258103,8.684828488,5.9089062735,11.72645885,9.268495874,7.5245616955,13.00161496,7.059741909,6.41397111,8.967688197,7.444230413,12.37603319,13.73047547,BRCA
5.453691444,7.223262653,10.54285319,9.33884841,6.408234027,11.51112271,9.673230059,7.5689740425,14.67922443,7.331943975,6.536640138,10.31472516,8.197856947,12.87483063,13.77694807,BRCA
5.665201768,6.3213830765,10.10111594,8.17437786,6.49851931,12.26224618,7.262755244,7.550193916,12.90048482,6.42166024533,7.026996771,9.257317784,6.740661566,12.52075501,15.02279519,BRCA
6.597423627,7.3111102725,10.4077487,8.824657385,5.6444963965,10.99477083,9.194320487,7.4520617975,14.73750669,7.018808194,6.309799758,10.35735437,7.797176966,12.20475003,14.22362506,Control
5.849756153,7.191795379,9.861979055,8.659854224,5.9441603625,11.9611296,9.012625324,7.530604743,14.74286599,7.05702786333,7.004223627,10.15313434,7.392491577,12.42766909,14.37348409,BRCA
6.052030675,7.028214693,10.22738163,8.645245129,5.9893331235,11.43790563,8.33670864,7.6541093245,12.66850837,6.71155131933,6.516256016,8.773379189,7.396307489,12.09766027,13.54172225,BRCA
6.586994086,7.398515374,10.6073352,8.670710349,6.187203455,11.22161448,8.687254178,7.53597724,14.63055838,6.56440695667,7.097666426,9.453435848,8.101189293,12.2590489,13.43573605,BRCA
5.575699011,7.2307473315,10.68519142,8.807082076,5.9623223675,11.05015324,8.875473781,7.4402145165,14.90075929,6.78874329567,6.663490948,10.33092839,7.320667722,12.38541089,14.39776555,Control
5.411605257,7.3267732685,10.55664043,9.155780297,6.1765582,10.77967445,8.978067698,7.3412959795,14.8317704,7.02586490967,6.597498119,9.956354783,7.585039752,12.24889125,14.10537413,Control
6.274546467,7.630971039,10.78787423,9.260861404,6.167755416,9.313711317,9.226388785,7.5914915015,13.91614961,7.215576291,6.920237092,9.396830118,7.964616852,12.29388695,14.13459319,BRCA
5.045935721,6.968230665,10.64411791,9.241179451,6.1676810375,9.683047729,8.761435816,7.946295334,13.66590217,6.78915135733,7.527870126,9.887921655,7.194562656,12.41257918,13.98232431,BRCA
5.923274739,7.8925894395,10.70804518,9.022833232,5.8840159455,9.206422917,8.629266563,7.791459439,14.12961268,7.091595276,7.223883757,9.222928376,8.287667511,12.40655986,13.70909946,BRCA
6.163806263,7.583313165,10.68956587,9.175650046,5.9889090385,9.06544382,9.515749664,7.9501379685,13.65917147,7.36477082733,6.758893179,9.424193129,7.912531798,12.32574401,13.58466312,BRCA
6.951608556,7.3956632475,10.59472841,9.44260202,6.059667733,9.805889394,8.496794995,7.5558305855,13.34055118,7.06833791633,7.017117751,9.698383942,7.609328588,12.39966386,13.75810714,BRCA
5.827572151,7.433039697,10.6432567,8.973504462,5.7617044025,9.17185302,9.61434228,7.8335949455,12.84571551,6.99678506233,6.56350566,9.016321592,7.653205378,12.00382718,12.88068749,BRCA
5.557280839,7.4031008765,10.36475876,8.965922146,5.8571897335,6.536717836,9.315772892,7.9784806655,10.71074211,7.079701867,7.841062855,9.899274258,9.165749378,12.05629403,10.54750216,BRCA
