@relation data

@attribute id string
@attribute 4361 numeric
@attribute 675 numeric
@attribute 4683 numeric
@attribute 5893 numeric
@attribute 672 numeric
@attribute 3014 numeric
@attribute 7158 numeric
@attribute 3978 numeric
@attribute 472 numeric
@attribute 6117 numeric
@attribute 5888 numeric
@attribute 10111 numeric
@attribute 6119 numeric
@attribute 6118 numeric
@attribute 9656 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.2447,0.4811,1.4928,0.5021,0.2142,0.2021,0.7846,0.6555,2.6528,1.4243,0.1315,1.3756,0.3897,0.8764,0.7423,Control
A02,0.738,0.2141,1.2977,0.2309,0.0494,0.0874,0.4262,0.4502,2.3316,1.2092,0.0284,1.1892,0.2466,0.7208,0.5884,Control
A03,1.0165,0.4368,1.5432,0.3899,0.1132,0.2605,0.5899,0.5046,2.2525,1.3513,0.2126,1.2514,0.2993,0.8257,0.6455,Control
A04,0.6257,0.2176,1.1521,0.2165,0.0196,0.2177,0.5342,0.5296,2.1734,1.3715,0.1148,1.1935,0.2713,0.8193,0.5925,Control
A05,0.9299,0.2851,1.4239,0.3627,0.17,0.4553,0.588,0.535,2.3116,1.3842,0.1745,1.2937,0.2845,0.8622,0.606,Control
A06,0.8118,0.2932,1.2947,0.2203,0.0774,0.1552,0.5184,0.4429,2.3589,1.287,0.1698,1.1524,0.2325,0.8196,0.5414,Control
A07,1.066,0.2424,1.5162,0.4682,0.1321,0.2895,0.5798,0.4896,2.7222,1.3544,0.1119,1.2699,0.3008,0.8758,0.6124,Control
A08,1.0821,0.3553,1.4092,0.4913,0.1212,0.0179,0.7264,0.5175,2.9337,1.3442,0.141,1.4049,0.2751,0.7175,0.6592,Control
A09,0.9874,0.2756,1.4905,0.3248,0.0776,0.2331,0.5792,0.4678,2.7367,1.3771,0.0948,1.1647,0.2256,0.8179,0.4531,Control
A10,0.9388,0.277,1.3893,0.4162,0.1539,0.2241,0.5989,0.4365,2.6756,1.4058,0.0057,1.5177,0.2379,0.8841,0.6184,Control
A11,0.8252,0.2366,1.179,0.3458,0.1022,0.1845,0.5512,0.4416,2.5129,1.3033,-0.0183,0.8713,0.2224,0.7719,0.499,Control
A12,0.3471,0.0963,0.6875,0.115,-0.0193,-0.097,0.2018,0.2461,1.6955,0.8703,-0.0443,0.972,0.2135,0.7697,0.2334,Control
