@relation data

@attribute id string
@attribute 5437 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 7702 numeric
@attribute 6621 numeric
@attribute 661 numeric
@attribute 2975 numeric
@attribute 6619 numeric
@attribute 2976 numeric
@attribute 2971 numeric
@attribute 6908 numeric
@attribute 11178 numeric
@attribute 2972 numeric
@attribute 55814 numeric
@attribute 5440 numeric
@attribute 10302 numeric
@attribute 55718 numeric
@attribute 6618 numeric
@attribute 5441 numeric
@attribute 6617 numeric
@attribute 9329 numeric
@attribute 9328 numeric
@attribute 171568 numeric
@attribute 55290 numeric
@attribute 9330 numeric
@attribute 55703 numeric
@attribute 11128 numeric
@attribute 10621 numeric
@attribute 5451 numeric
@attribute Class {Control,BRCACancer}

@data
B06,0.7192,0.3441,0.4378,0.2219,-0.1288,0.3738,0.5393,1.0371,0.7747,1.0627,0.9584,-0.4588,0.1206,0.7741,0.5665,0.5063,0.7195,-0.1023,0.1865,0.4817,0.5924,0.0711,0.1119,0.2051,1.0236,0.2944,0.3194,0.5747,0.4767,BRCACancer
B07,1.1566,0.9643,0.519,0.6661,0.2479,0.7575,0.9655,1.5834,1.1236,1.4554,1.3332,-0.1049,0.5436,1.2489,0.9882,0.8347,1.1979,0.5097,0.6016,0.6463,0.899,0.5505,0.5188,0.5653,1.4118,0.4965,0.6726,0.8183,0.5464,BRCACancer
B08,0.9479,1.0342,0.7393,0.6359,0.1703,0.4538,0.8784,1.6769,0.8854,1.4384,0.9851,-0.0522,0.4433,0.8317,0.7849,0.8566,0.9537,0.6732,0.9357,0.6724,0.8741,0.5637,0.4797,0.8032,1.1045,0.455,0.5541,0.62,0.313,Control
B09,0.5953,0.5649,0.4232,0.5117,0.1553,0.6056,0.7289,1.3439,0.7454,1.1213,1.0467,-0.0701,0.5329,1.2313,0.7082,0.5498,0.8672,0.1763,0.387,0.4486,0.4668,0.3335,0.2754,0.4574,0.788,0.3779,0.593,0.4964,0.6775,Control
B10,0.8108,0.5254,0.5061,0.4401,0.0157,0.4513,0.7432,1.2888,0.7814,1.0013,0.9035,-0.1609,0.3514,1.0902,0.6915,0.4248,0.6392,0.1831,0.3781,0.3595,0.6557,0.2976,0.2637,0.3462,0.9639,0.2372,0.4774,0.4702,0.504,Control
B11,0.8171,0.8894,0.8273,0.5578,0.1204,0.5039,0.811,1.369,0.8698,1.3864,0.9307,-0.1555,0.4439,0.9643,1.0406,0.7065,0.7756,0.6525,0.755,0.4472,0.9683,0.4344,0.3276,0.5472,1.0314,0.3615,0.4794,0.4632,0.4495,Control
B12,0.616,0.4045,0.2059,0.2562,0.1351,0.3935,0.5078,0.9968,0.5564,0.6698,0.7642,-0.1545,0.3908,0.9419,0.2866,0.3772,0.6903,0.0201,0.2547,0.1641,0.4077,0.1297,0.245,0.0622,0.5467,0.099,0.2927,0.198,0.5413,Control
C01,1.0033,1.0894,0.6895,0.701,0.2826,0.6165,1.0542,1.6465,1.0447,1.2675,1.1337,-0.0903,0.5399,1.0149,0.8537,0.7421,1.0173,0.4923,0.8688,0.5277,0.8906,0.5398,0.5858,0.6668,0.9599,0.3697,0.6693,0.6607,0.5166,BRCACancer
C02,1.0841,1.1473,0.7028,0.6013,0.2277,0.7777,0.9624,1.2963,1.0295,1.3223,1.1442,-5e-04,0.5412,1.0003,1.0179,0.7878,0.9986,0.5868,0.984,0.4894,0.8731,0.5624,0.5456,0.6972,1.2129,0.3665,0.6431,0.5572,0.417,BRCACancer
C03,1.2054,1.2697,0.7546,0.8248,0.3679,0.7394,1.1879,1.5354,1.11,1.4017,1.3208,-0.054,0.6634,1.1451,1.0147,0.8721,1.1281,0.7559,1.1057,0.4897,0.931,0.801,0.6734,0.7367,1.2114,0.4354,0.7973,0.6749,0.517,BRCACancer
C04,0.7416,1.0875,0.4103,0.4065,0.1509,0.3497,0.7197,0.8754,0.5846,0.8494,0.6322,0.0155,0.3775,0.5545,0.6635,0.4784,0.6577,0.4282,0.7739,0.3978,0.634,0.3931,0.4235,0.3414,0.5151,0.1508,0.3967,0.2963,0.2561,Control
C05,0.6505,0.9064,0.3906,0.2518,0.1547,0.3726,0.7489,0.9128,0.6235,0.8034,0.6765,-0.0178,0.3678,0.6767,0.5592,0.4532,0.59,0.4063,0.8224,0.3556,0.6201,0.3309,0.2609,0.4791,0.6452,0.1407,0.3366,0.2699,0.2768,BRCACancer
C06,0.3275,0.3542,0.3575,0.0669,0.0296,0.1401,0.1729,0.0901,0.1713,0.5084,0.3379,0.0258,0.1786,0.174,0.2049,-0.045,0.3538,0.1274,0.5702,0.0406,0.266,-0.0051,0.1431,0.1457,8e-04,-0.082,-0.1095,0.0837,0.1684,Control
C07,0.7777,0.943,0.5529,0.3457,0.1007,0.4411,0.8343,1.0243,0.7202,0.9309,0.8058,-0.0543,0.3856,0.7834,0.82,0.5259,0.6476,0.4416,0.7846,0.3507,0.7107,0.3871,0.4104,0.5393,0.8783,0.1644,0.4139,0.4447,0.3803,Control
C08,0.8713,0.9042,0.6917,0.5452,0.18,0.5029,0.984,1.3267,0.8912,1.3133,1.0012,-0.0596,0.4183,0.943,0.8703,0.8105,0.9993,0.4531,0.9318,0.5708,0.9222,0.5065,0.5312,0.7647,1.0532,0.3826,0.551,0.6476,0.3453,Control
C09,0.8793,0.8093,0.5444,0.3361,0.19,0.531,0.7809,1.1113,0.8024,1.0571,0.7818,0.0048,0.3811,0.8343,0.7126,0.5415,0.7468,0.4697,0.856,0.4198,0.7419,0.3953,0.3188,0.5883,0.875,0.1974,0.3983,0.4079,0.2947,Control
C10,0.8137,0.9478,0.5362,0.3628,0.118,0.6803,0.738,0.9845,0.9177,1.0422,0.9725,0.0141,0.3242,0.9262,0.8202,0.5319,0.6693,0.4553,0.9446,0.3177,0.631,0.3928,0.3795,0.4986,0.9046,0.1707,0.3977,0.3884,0.3583,BRCACancer
C11,0.8979,1.1262,0.6419,0.7016,0.2397,0.7053,0.9762,1.3795,0.9033,1.4171,1.0189,-0.0567,0.5733,0.8854,0.8528,0.805,1.0161,0.6094,1.0046,0.3077,0.8479,0.6213,0.4855,0.6968,0.9281,0.348,0.6967,0.7076,0.361,Control
C12,0.5745,0.8535,0.3993,0.2887,0.137,0.3758,0.6116,0.8515,0.4911,0.9573,0.627,0.006,0.327,0.5154,0.5692,0.3758,0.6078,0.344,0.9139,0.1798,0.5361,0.3166,0.2747,0.3852,0.4484,0.0869,0.2748,0.1302,0.2749,BRCACancer
D01,0.8592,0.7527,0.4312,0.5525,0.2412,0.5108,0.6963,1.5359,0.816,1.1279,1.0801,-0.0361,0.5722,1.0702,0.4946,0.5982,1.1401,0.2782,0.4119,0.3626,0.5194,0.4022,0.3988,0.352,0.9089,0.3787,0.6171,0.56,0.6589,BRCACancer
D02,0.8663,1.0343,0.5519,0.5476,0.1412,0.5734,0.7846,1.2393,0.7575,1.1445,0.8509,0.0274,0.4229,0.8565,0.7561,0.5833,0.8614,0.516,0.9663,0.3506,0.7249,0.4522,0.4885,0.5871,0.8345,0.2055,0.5197,0.4568,0.3482,BRCACancer
D03,0.7285,1.0427,0.3306,0.4805,0.1632,0.4737,0.7684,1.2149,0.7077,1.008,0.7132,-0.0336,0.403,0.6647,0.4906,0.4915,0.7221,0.4437,0.8972,0.2579,0.6372,0.3554,0.268,0.366,0.6521,0.1479,0.3534,0.3677,0.3336,BRCACancer
D04,0.7448,1.0373,0.5696,0.5502,0.1625,0.5682,0.8423,1.2938,0.8479,1.2148,0.8972,0.0439,0.4754,0.841,0.642,0.4983,0.7812,0.5095,0.9875,0.2694,0.6057,0.4668,0.4433,0.4815,0.8495,0.2737,0.5072,0.4185,0.3785,BRCACancer
D05,0.8725,1.1353,0.4707,0.5801,0.1119,0.5797,0.7844,1.1999,0.9025,1.0219,0.9507,-0.0283,0.3895,0.7392,0.6901,0.5627,0.757,0.5615,0.9027,0.307,0.6372,0.4056,0.4086,0.5128,0.8667,0.1521,0.4351,0.3873,0.3739,BRCACancer
D06,0.9856,1.0805,0.6526,0.752,0.2201,0.6068,0.9821,1.3811,1.0413,1.3156,1.086,-0.0631,0.5186,0.9798,0.8725,0.7479,0.6756,0.597,0.9889,0.3832,0.9063,0.5794,0.5762,0.6707,1.0523,0.3364,0.6727,0.6424,0.4147,BRCACancer
D07,0.9298,1.1236,0.5082,0.6436,0.2008,0.6072,0.9887,1.2077,0.9248,1.2503,1.0635,0.0052,0.5195,0.825,0.83,0.6507,0.9177,0.6073,1.0055,0.4238,0.8146,0.5416,0.4795,0.5799,0.9844,0.2357,0.5971,0.4874,0.327,Control
D08,0.5765,0.836,0.4327,0.3632,0.1253,0.4628,0.6015,0.9141,0.6589,0.9957,0.7543,-0.0586,0.3375,0.5904,0.5707,0.4184,0.7018,0.3837,0.4783,0.2778,0.6279,0.3361,0.2751,0.4534,0.6378,0.1329,0.3176,0.4293,0.2405,Control
D09,0.9054,0.8928,0.4761,0.6308,0.1076,0.6774,0.8611,1.2274,0.8562,1.1629,1.0007,-0.1025,0.4364,0.8779,0.7744,0.7196,0.9224,0.4881,0.8945,0.461,0.825,0.5017,0.459,0.5332,0.8864,0.2698,0.5305,0.6469,0.3917,Control
D10,0.6916,0.9457,0.75,0.5051,0.0887,0.3978,0.8218,1.1165,0.7616,1.3178,0.7109,-0.0546,0.3343,0.7586,0.607,0.6666,0.7743,0.6592,0.9824,0.3995,0.7443,0.4379,0.323,0.6359,0.7615,0.2549,0.4764,0.5522,0.3084,Control
D11,0.4061,0.5415,0.3802,0.1256,0.0139,0.2936,0.3767,0.3805,0.3363,0.8154,0.5362,0.0108,0.2872,0.3942,0.4476,0.3033,0.5068,0.1874,0.396,0.3754,0.3716,0.0689,0.1765,0.16,0.2903,0.0134,0.0613,0.4072,0.1559,Control
D12,0.505,0.8795,0.4696,0.4226,0.0919,0.4177,0.6325,0.8453,0.546,1.2261,0.6735,0.0407,0.3205,0.6444,0.4855,0.5559,0.6769,0.457,0.7306,0.2303,0.5619,0.3624,0.3424,0.3427,0.5671,0.1478,0.4122,0.4107,0.2176,Control
E01,0.6284,0.7826,0.4323,0.2377,0.1056,0.538,0.7532,0.8214,0.6954,1.0247,0.8207,-0.1179,0.3112,0.5826,0.7204,0.4725,0.6313,0.3548,0.7334,0.325,0.5563,0.3402,0.2793,0.2861,0.7277,0.1694,0.321,0.4684,0.2647,BRCACancer
E02,0.9626,1.0439,0.7492,0.57,0.1573,0.7364,0.9155,1.1048,1.001,1.3008,1.1074,-0.0244,0.4377,1.0469,0.9236,0.6834,0.8858,0.5624,0.8666,0.4359,0.7991,0.5178,0.5177,0.6262,1.1877,0.2743,0.5564,0.6031,0.4537,Control
E03,0.9179,1.1504,0.7021,0.6613,0.1856,0.5773,0.9811,1.2779,0.7668,1.2962,0.8454,0.0627,0.4892,0.8176,0.8011,0.612,0.8477,0.7897,1.1028,0.5236,0.8412,0.5685,0.5682,0.6161,0.8836,0.3079,0.5932,0.5124,0.2718,Control
E04,1.0116,1.1432,0.6564,0.6424,0.3005,0.7937,0.9407,1.2008,1.1029,1.5028,1.1428,0.0874,0.561,1.03,0.774,0.756,1.0913,0.6446,0.8518,0.5043,0.8168,0.6543,0.5967,0.5775,1.0715,0.3277,0.6738,0.5905,0.3964,Control
E05,0.9062,0.7787,0.5928,0.4955,0.0324,0.744,0.7936,0.9642,0.8924,1.1627,1.0211,-0.0753,0.3974,1.0603,0.8876,0.6366,0.8988,0.3179,0.595,0.3545,0.7004,0.413,0.3555,0.4323,1.0975,0.2803,0.4934,0.4001,0.4192,Control
E06,0.7455,0.5692,0.5577,0.2511,0.0047,0.405,0.5665,0.9617,0.723,0.7306,0.9075,-0.2596,0.2248,0.7616,0.7839,0.3738,0.5259,0.1247,0.3451,0.194,0.4988,0.162,0.0842,0.2462,0.8013,0.1119,0.2841,0.4893,0.3837,BRCACancer
E07,0.7896,1.0848,0.5931,0.4613,0.1949,0.6638,0.8999,1.2081,0.8987,1.2651,0.9685,-0.0199,0.4906,0.9746,0.796,0.6024,0.8899,0.5052,0.9751,0.2614,0.6515,0.5183,0.4457,0.4372,0.9548,0.2185,0.5333,0.4465,0.3566,BRCACancer
E08,0.9805,1.1495,0.6153,0.5319,0.2165,0.6578,0.9405,1.256,0.9375,1.2675,1.0031,-0.0218,0.4881,0.9346,0.8338,0.7311,0.977,0.6409,1.0726,0.4442,0.8235,0.5491,0.4627,0.5801,1.0006,0.3228,0.6406,0.5144,0.3245,Control
E09,0.8803,1.0582,0.7259,0.4513,0.1689,0.5692,0.8511,0.9903,0.8535,1.2263,0.8654,-0.0038,0.4323,0.7589,0.6609,0.6654,0.8668,0.681,1.2052,0.5523,0.875,0.5134,0.45,0.6804,0.8787,0.3315,0.5371,0.421,0.4175,BRCACancer
E10,0.9534,1.0035,0.5109,0.6246,0.1446,0.6999,1.0645,1.3265,1.0685,1.1691,1.0539,-0.1135,0.4228,1.0677,0.791,0.7468,0.9298,0.5193,0.8165,0.4772,0.9483,0.5438,0.4855,0.5617,1.1792,0.3456,0.6582,0.6066,0.5271,BRCACancer
E11,0.7213,0.8756,0.5281,0.4404,0.0885,0.5068,0.7561,0.9417,0.7381,1.1617,0.76,-0.021,0.3602,0.7464,0.779,0.5429,0.7513,0.3852,0.8023,0.3012,0.7169,0.373,0.3035,0.4676,0.7566,0.241,0.4356,0.3859,0.2671,Control
E12,0.5923,0.721,0.447,0.3571,0.0223,0.4986,0.653,0.6995,0.5443,0.955,0.5453,-0.1323,0.2682,0.5926,0.4987,0.4406,0.537,0.2904,0.843,0.3334,0.5946,0.2777,0.167,0.3736,0.6146,0.1609,0.3133,0.3583,0.2691,BRCACancer
F01,1.0581,1.0429,0.6529,0.8798,0.2203,0.6755,1.0342,1.3015,1.0232,1.4374,1.2063,-0.0308,0.536,1.0672,0.878,0.8229,1.1856,0.616,0.9005,0.5092,0.8259,0.6384,0.568,0.6411,1.0966,0.4629,0.7939,0.6193,0.5052,Control
F02,1.1264,1.1254,0.6728,0.8578,0.2591,0.7831,1.0343,1.4481,1.1279,1.3361,1.2481,-0.0209,0.5489,1.1023,0.8926,0.857,1.0907,0.6469,0.7766,0.5081,0.8446,0.6015,0.6047,0.7705,1.2801,0.4228,0.7528,0.6406,0.4118,Control
F03,0.9368,1.0952,0.7388,0.7777,0.1354,0.5267,0.9645,1.3367,0.9009,1.2721,0.993,-0.0693,0.3987,0.9337,0.8446,0.7817,0.8068,0.523,0.9893,0.4301,0.8463,0.5708,0.4882,0.6147,0.9592,0.3558,0.7111,0.5017,0.3155,Control
F04,0.8503,0.9028,0.5556,0.7867,0.1692,0.4332,0.8867,1.4459,0.8362,1.3247,1.0033,-0.1024,0.4835,0.9183,0.6737,0.7179,1.0501,0.3,0.6893,0.5836,0.7119,0.4815,0.4247,0.4855,0.9379,0.3522,0.6835,0.605,0.4633,Control
F05,1.0487,1.1122,0.596,0.7634,0.1885,0.5776,0.9297,1.17,1.0443,1.3014,1.1816,-0.0927,0.4392,0.9072,0.8493,0.7474,0.9678,0.6787,0.8784,0.516,0.742,0.4874,0.4498,0.5481,1.0831,0.3163,0.5703,0.4965,0.3617,Control
F06,0.7011,1.0107,0.5492,0.5588,0.0252,0.348,0.782,1.0621,0.6932,0.9914,0.8315,-0.1159,0.3206,0.708,0.653,0.4788,0.6245,0.4278,0.8648,0.2207,0.6233,0.4072,0.2725,0.5109,0.829,0.173,0.4543,0.4131,0.3232,Control
F07,0.9775,0.964,0.6226,0.7085,0.2019,0.7127,1.003,1.3535,0.9895,1.2757,1.202,-0.061,0.5155,1.1472,0.9072,0.6681,1.0691,0.4912,0.7382,0.4665,0.8168,0.4645,0.4922,0.5656,1.044,0.3575,0.7507,0.4682,0.5527,Control
F09,1.1092,1.3134,0.8285,1.0623,0.2854,0.764,1.095,1.3797,1.2116,1.3655,1.3,0.0251,0.5555,1.1291,1.1857,0.8793,1.1202,0.7965,1.0615,0.5191,0.9328,0.6596,0.732,0.8648,1.391,0.4881,0.7353,0.7863,0.4626,Control
F10,1.1026,1.1825,0.7611,0.85,0.2261,0.7648,1.1014,1.4583,1.1452,1.3938,1.1684,-0.0202,0.5653,1.1635,1.0455,0.8774,1.0072,0.7395,1.044,0.6064,0.9757,0.6648,0.6223,0.7663,1.2805,0.4279,0.7889,0.5976,0.5111,Control
F11,0.9277,1.2293,0.6992,0.7117,0.1687,0.5196,0.9448,1.4256,0.8981,1.3018,0.857,0.0148,0.4757,0.7191,0.9328,0.7976,0.8834,0.7249,0.9777,0.5235,0.8816,0.5387,0.5634,0.6667,0.9735,0.3255,0.5539,0.5196,0.3106,Control
F12,0.8777,0.8454,0.62,0.9271,0.1624,0.4422,0.9549,1.4451,0.8624,1.2911,1.0452,-0.1549,0.4429,1.0822,0.76,0.703,0.8784,0.4156,0.669,0.3841,0.8542,0.4615,0.3908,0.5376,1.115,0.4427,0.6922,0.459,0.5398,Control
G01,0.7446,1.0059,0.5952,0.6251,0.1082,0.4807,0.833,1.4954,0.8406,1.189,0.9873,-0.0735,0.4599,0.9228,0.8456,0.733,0.7589,0.622,1.0393,0.4773,0.8574,0.4257,0.5524,0.4403,0.9089,0.301,0.5275,0.5329,0.4086,Control
G02,0.8621,0.9681,0.4773,0.5471,0.1386,0.4317,0.7224,1.2828,0.7234,1.0866,0.859,-0.072,0.3691,0.7675,0.7461,0.5719,0.7447,0.3944,0.8761,0.3808,0.5723,0.3758,0.2758,0.4094,0.8252,0.1793,0.4408,0.3963,0.2607,Control
G03,1.0919,1.0227,0.7153,0.8016,0.2088,0.7739,0.9799,1.4249,1.1369,1.3299,1.4128,-0.0635,0.4646,1.1547,1.0756,0.8952,1.0243,0.5365,0.8187,0.5657,0.9386,0.6149,0.5245,0.691,1.2383,0.4218,0.7633,0.6823,0.487,Control
G04,0.9188,1.2177,0.5329,0.7022,0.2491,0.7457,0.9156,1.2311,1.1082,1.0629,1.1608,0.019,0.4903,1.004,1.0492,0.6817,0.9557,0.6457,1.0175,0.3373,0.8937,0.5605,0.4954,0.466,1.169,0.2833,0.5637,0.4387,0.4249,BRCACancer
G05,0.4874,0.6098,0.4439,0.3041,0.0926,0.2826,0.5479,0.826,0.5339,0.8883,0.6518,-0.0994,0.3776,0.6515,0.548,0.3819,0.6881,0.1296,0.5648,0.2931,0.4853,0.2573,0.2847,0.2791,0.5581,0.0793,0.3314,0.2446,0.2789,BRCACancer
G06,0.7775,0.9191,0.4684,0.6645,0.15,0.6061,0.8345,1.1099,0.9527,1.0265,1.1495,-0.0784,0.4154,0.9634,1.0626,0.6111,0.6883,0.3745,0.8157,0.4725,0.8351,0.4359,0.3317,0.4485,0.9305,0.2495,0.4559,0.4808,0.4802,BRCACancer
G07,0.747,0.7974,0.4352,0.6222,0.1222,0.4293,0.7339,1.1471,0.769,1.1417,0.936,-0.0486,0.3986,0.7837,0.892,0.6568,0.9222,0.4283,0.733,0.4666,0.8521,0.4853,0.5528,0.5522,0.8398,0.2952,0.5603,0.5438,0.2887,Control
G08,0.8934,1.0444,0.6234,0.7506,0.1338,0.545,0.9641,1.4441,0.9925,1.2189,1.1523,-0.1238,0.4601,1.0725,0.9458,0.7901,0.9488,0.5331,0.767,0.5487,1.0012,0.5897,0.4792,0.6192,1.1236,0.3857,0.7563,0.696,0.4522,Control
G09,0.7236,0.8348,0.4781,0.3285,0.1575,0.4081,0.6296,1.1278,0.6094,1.1693,0.8583,0.0092,0.4146,0.8041,0.6794,0.4234,0.6387,0.3637,0.7986,0.3622,0.6078,0.3862,0.2925,0.3011,0.7242,0.1952,0.44,0.3803,0.272,Control
G10,0.7205,0.695,0.354,0.2847,0.0662,0.4787,0.6174,0.9704,0.7084,0.7592,0.905,-0.1371,0.2855,0.8684,0.7422,0.4372,0.6307,0.2135,0.3788,0.3274,0.6932,0.2698,0.1897,0.3038,0.7777,0.104,0.3253,0.3312,0.3984,BRCACancer
G11,0.4256,0.4932,0.25,0.1821,0.0092,0.104,0.3266,0.582,0.3922,0.6365,0.5205,-0.0594,0.1726,0.3889,0.2465,0.2983,0.4533,0.1309,0.368,0.2827,0.5221,0.1193,0.1862,0.2617,0.3853,0.1398,0.2476,0.2556,0.333,BRCACancer
G12,0.7543,0.9324,0.4652,0.2944,0.1881,0.4409,0.7084,1.233,0.8093,0.853,1.0165,-0.0222,0.3643,0.8475,0.7482,0.4361,0.624,0.2514,0.4488,0.2417,0.6305,0.4289,0.2951,0.3619,0.8501,0.1893,0.4139,0.3702,0.4199,BRCACancer
H01,0.6341,0.7412,0.3521,0.3619,0.0016,0.3417,0.6257,1.0645,0.6649,0.8308,0.8405,-0.0875,0.3459,0.7132,0.811,0.4741,0.6402,0.2497,0.363,0.3657,0.6522,0.3003,0.3009,0.3399,0.6922,0.1563,0.3698,0.4753,0.3366,Control
H02,0.6682,0.9974,0.4717,0.5162,0.1514,0.5533,0.8553,1.2647,0.688,1.1113,0.7408,0.0473,0.4002,0.5814,0.5776,0.4836,0.8319,0.3787,0.8461,0.3253,0.672,0.5176,0.4149,0.3932,0.6527,0.2235,0.4562,0.4607,0.2641,Control
H03,0.6275,0.7213,0.4535,0.51,0.0867,0.3727,0.6929,1.0955,0.6579,1.1816,0.8828,-0.1283,0.3774,0.7178,0.9774,0.5845,0.8527,0.2948,0.6983,0.4365,0.663,0.4276,0.269,0.4003,0.7403,0.2506,0.4793,0.4994,0.3193,Control
H04,0.84,1.0622,0.5698,0.7873,0.1941,0.4161,0.9184,1.3703,0.8977,1.2988,1.139,-0.137,0.485,0.8339,0.813,0.6547,0.9967,0.4178,0.7976,0.5779,0.8804,0.6071,0.4904,0.6127,0.9788,0.3891,0.7639,0.7428,0.4296,Control
H06,0.5613,1.039,0.4812,0.5399,0.1617,0.5329,0.8155,1.2681,0.7443,1.1563,0.9014,0.116,0.4847,0.7767,0.7744,0.6925,0.7342,0.5362,0.7554,0.5138,0.808,0.5089,0.4826,0.4598,0.7415,0.2976,0.5682,0.4249,0.3053,Control
